Dates,KMX
2019-03-21,61.900001525878906
2019-01-16,62.58000183105469
2019-08-28,62.7400016784668
2018-11-13,64.38999938964844
2018-10-12,66.0
2019-06-25,65.12999725341797
2020-03-10,64.81999969482422
2020-05-28,64.54000091552734
2019-10-07,64.4000015258789
2020-03-13,64.52999877929688
2019-10-10,63.529998779296875
2020-03-16,63.540000915527344
2020-06-03,64.1500015258789
2018-11-28,61.220001220703125
2018-09-25,59.5
2018-07-23,59.16999816894531
2018-08-24,60.130001068115234
2019-07-10,59.959999084472656
2019-05-07,59.63999938964844
2019-04-05,58.529998779296875
2019-03-04,59.029998779296875
2019-01-31,58.75
2019-09-12,59.34000015258789
2019-12-31,61.619998931884766
2020-03-19,61.63999938964844
2020-01-03,60.81999969482422
2020-06-09,59.849998474121094
2019-02-15,60.38999938964844
2019-01-14,60.849998474121094
2018-07-06,61.08000183105469
2018-08-07,60.849998474121094
2018-10-10,61.779998779296875
2018-12-13,62.060001373291016
2019-08-26,62.22999954223633
2019-07-25,62.40999984741211
2019-05-22,61.380001068115234
2019-03-19,60.97999954223633
2020-01-06,59.939998626708984
2020-03-25,61.02000045776367
2020-06-12,60.27000045776367
2019-10-22,62.20000076293945
2020-01-09,61.439998626708984
2020-06-15,60.029998779296875
2019-10-25,61.060001373291016
2020-03-31,60.75
2020-06-18,59.7599983215332
2019-04-03,58.52000045776367
2018-08-22,59.619998931884766
2018-10-25,61.189998626708984
2019-01-29,60.779998779296875
2018-12-28,60.31999969482422
2018-11-26,61.09000015258789
2019-08-09,60.720001220703125
2019-07-08,59.529998779296875
2019-06-06,60.77000045776367
2019-09-10,62.15999984741211
2020-01-15,61.5
2020-04-03,61.790000915527344
2019-10-31,63.119998931884766
2020-04-06,64.19999694824219
2020-06-24,66.69000244140625
2018-11-09,71.05999755859375
2019-07-23,69.11000061035156
2019-06-21,70.22000122070312
2019-05-20,71.44999694824219
2019-04-18,72.19999694824219
2018-09-06,72.41999816894531
2018-10-08,72.8499984741211
2019-02-13,73.41000366210938
2018-12-11,74.06999969482422
2019-09-25,74.08999633789062
2020-01-21,74.44999694824219
2020-04-09,75.19999694824219
2019-11-06,76.69999694824219
2020-01-24,77.29000091552734
2020-01-27,76.91000366210938
2020-04-15,76.0999984741211
2018-12-26,77.38999938964844
2019-08-07,76.91999816894531
2019-06-04,76.27999877929688
2018-09-21,77.69999694824219
2018-07-19,77.23999786376953
2018-08-20,77.94000244140625
2018-10-23,78.2699966430664
2019-05-03,78.0999984741211
2019-04-01,77.6500015258789
2019-02-28,77.75
2019-11-12,77.55000305175781
2020-01-30,77.06999969482422
2019-11-15,78.5
2020-04-21,77.80000305175781
2019-04-16,76.97000122070312
2019-03-15,76.62999725341797
2019-02-11,75.87999725341797
2019-01-10,75.37999725341797
2019-08-22,75.94999694824219
2018-11-07,77.20999908447266
2018-08-03,77.27999877929688
2018-09-04,77.23999786376953
2019-06-19,77.27999877929688
2019-09-23,76.77999877929688
2019-11-18,75.8499984741211
2020-02-05,77.2699966430664
2020-04-24,78.1500015258789
2019-03-29,78.05000305175781
2019-11-21,79.69999694824219
2020-04-27,80.58999633789062
2020-02-11,79.95999908447266
2020-04-30,80.37999725341797
2019-05-01,80.7699966430664
2019-02-26,82.98999786376953
2019-01-25,81.41000366210938
2018-12-24,82.16999816894531
2019-09-06,83.66999816894531
2018-07-17,84.5
2018-09-19,84.29000091552734
2019-08-05,84.30999755859375
2019-10-08,84.0
2019-12-11,87.76000213623047
2019-11-27,84.80999755859375
2020-02-14,82.86000061035156
2020-05-06,83.36000061035156
2019-01-08,84.75
2018-12-07,86.0
2019-08-20,87.75
2018-11-05,87.36000061035156
2019-07-19,87.69999694824219
2018-10-04,88.48999786376953
2019-06-17,88.44999694824219
2019-05-16,87.45999908447266
2018-08-01,87.5
2019-03-13,87.5999984741211
2019-12-03,88.80000305175781
2020-02-20,89.29000091552734
2019-12-06,85.87999725341797
2020-05-12,85.0999984741211
2019-12-09,87.52999877929688
2020-02-26,86.37000274658203
2020-05-15,84.69999694824219
2019-03-28,85.6500015258789
2018-09-17,86.11000061035156
2018-08-16,88.75
2018-10-19,89.79000091552734
2019-04-29,91.2300033569336
2019-01-23,89.45999908447266
2019-09-04,87.87000274658203
2018-11-20,87.75
2019-07-02,86.31999969482422
2019-05-31,84.63999938964844
2019-12-12,83.97000122070312
2020-05-18,85.04000091552734
2019-09-27,83.18000030517578
2020-03-03,84.1500015258789
2020-05-21,84.33999633789062
2019-05-14,83.4000015258789
2018-08-31,84.11000061035156
2018-07-30,83.68000030517578
2018-10-02,84.48999786376953
2019-04-12,86.0
2019-03-11,86.05000305175781
2019-02-07,84.06999969482422
2019-07-17,83.5
2019-09-19,82.4800033569336
2019-10-21,81.19999694824219
2019-12-18,80.81999969482422
2020-03-06,79.4800033569336
2019-10-03,81.9000015258789
2020-03-09,83.48999786376953
2020-05-27,81.80999755859375
2019-12-24,83.19999694824219
2020-03-12,85.93000030517578
2018-12-20,86.5
2019-08-01,86.44999694824219
2018-08-14,86.2699966430664
2018-07-13,86.44000244140625
2018-10-17,85.48999786376953
2019-05-29,86.7699966430664
2019-03-26,85.5
2019-02-22,83.5
2019-10-04,85.94000244140625
2019-11-05,85.86000061035156
2019-12-27,86.5999984741211
2020-06-02,84.5
2019-12-30,90.23999786376953
2020-03-18,86.62000274658203
2020-06-05,86.12999725341797
2019-07-15,86.86000061035156
2018-12-03,87.29000091552734
2019-06-13,88.58000183105469
2019-01-04,88.2300033569336
2018-08-29,84.91000366210938
2019-02-05,84.5199966430664
2018-11-01,85.43000030517578
2019-08-16,85.37000274658203
2019-04-10,85.95999908447266
2019-09-17,86.4000015258789
2019-10-15,88.52999877929688
2020-01-02,90.0
2020-06-08,90.75
2019-10-18,92.41999816894531
2020-03-24,92.87000274658203
2020-06-11,93.0999984741211
2020-01-08,95.0
2019-04-25,95.0199966430664
2019-07-30,93.56999969482422
2019-02-20,95.38999938964844
2018-07-11,94.9000015258789
2018-09-13,94.91000366210938
2018-10-15,95.16999816894531
2019-06-28,94.94000244140625
2018-12-18,94.69000244140625
2018-11-16,93.79000091552734
2019-10-02,95.58000183105469
2020-03-27,95.41999816894531
2020-01-10,95.4000015258789
2019-10-24,94.54000091552734
2020-03-30,94.22000122070312
2020-06-17,93.37000274658203
2020-01-14,93.80000305175781
2020-04-02,94.5
2019-01-02,95.88999938964844
2019-08-14,97.29000091552734
2018-10-30,98.30999755859375
2019-06-11,99.94000244140625
2019-05-10,99.91000366210938
2019-04-08,99.6500015258789
2018-08-27,98.44999694824219
2018-07-26,97.98999786376953
2018-09-28,97.66000366210938
2019-03-07,98.80999755859375
2019-10-30,98.04000091552734
2020-01-17,97.33999633789062
2020-06-23,95.16000366210938
2020-04-08,96.80999755859375
2020-06-26,96.62000274658203
2019-03-22,96.97000122070312
2019-01-17,97.08999633789062
2019-08-29,96.75
2018-11-14,96.98999786376953
2019-06-26,98.69999694824219
2018-09-11,99.0
2018-07-09,99.19999694824219
2018-08-10,98.2699966430664
2019-04-23,99.44999694824219
2019-09-30,98.41999816894531
2020-01-23,94.4000015258789
2019-11-08,92.0999984741211
2020-04-14,89.04000091552734
2019-11-11,88.94000244140625
2020-01-29,89.27999877929688
2020-04-17,88.3499984741211
2018-07-24,87.22000122070312
2018-09-26,87.97000122070312
2019-05-08,88.38999938964844
2019-03-05,86.48999786376953
2019-02-01,87.23999786376953
2018-12-31,87.22000122070312
2018-11-29,87.61000061035156
2019-08-12,87.9000015258789
2019-07-11,89.0199966430664
2019-09-13,90.87999725341797
2019-11-14,91.58999633789062
2020-04-20,93.26000213623047
2020-02-04,95.0
2020-04-23,95.37999725341797
2018-12-14,96.43000030517578
2019-08-27,96.97000122070312
2018-08-08,98.31999969482422
2018-10-11,95.44000244140625
2018-11-12,96.37000274658203
2019-07-26,99.0
2019-06-24,97.68000030517578
2019-05-23,99.04000091552734
2019-03-20,96.5
2019-01-15,96.48999786376953
2019-11-20,97.97000122070312
2020-02-07,98.16999816894531
2020-02-10,96.8499984741211
2020-04-29,95.97000122070312
2019-11-26,98.25
2020-02-13,99.19000244140625
2019-01-30,97.47000122070312
2018-08-23,98.58000183105469
2018-09-24,98.95999908447266
2018-11-27,98.54000091552734
2018-10-26,100.73999786376953
2019-07-09,101.43000030517578
2019-06-07,98.31999969482422
2019-05-06,97.77999877929688
2019-04-04,93.97000122070312
2019-09-11,89.87999725341797
2019-11-29,85.7699966430664
2020-05-05,87.30000305175781
2019-12-02,89.44999694824219
2020-02-19,87.22000122070312
2020-05-08,88.02999877929688
2019-05-21,83.68000030517578
2019-03-18,80.0999984741211
2018-09-07,78.13999938964844
2018-08-06,76.91999816894531
2018-10-09,71.2300033569336
2019-02-14,72.44000244140625
2018-12-12,63.130001068115234
2019-07-24,55.400001525878906
2019-09-26,50.209999084472656
2019-10-28,47.2599983215332
2019-12-05,49.060001373291016
2020-05-11,44.099998474121094
2019-07-03,51.310001373291016
2020-02-25,58.119998931884766
2020-05-14,64.9000015258789
2020-02-28,57.7599983215332
2019-08-08,57.459999084472656
2019-06-05,55.0
2018-07-20,49.40999984741211
2018-08-21,49.0099983215332
2018-10-24,48.75
2019-04-02,52.36000061035156
2019-03-01,58.380001068115234
2019-01-28,59.0
2018-12-27,64.97000122070312
2019-09-09,66.11000061035156
2020-03-02,63.849998474121094
2020-05-20,62.380001068115234
2019-12-17,61.689998626708984
2020-03-05,61.88999938964844
2019-02-12,63.810001373291016
2019-01-11,61.349998474121094
2018-12-10,64.79000091552734
2019-08-23,65.02999877929688
2018-11-08,66.88999938964844
2019-07-22,71.86000061035156
2019-06-20,76.69000244140625
2018-09-05,76.19000244140625
2019-04-17,77.68000030517578
2019-09-24,70.9800033569336
2019-12-20,69.98999786376953
2020-05-26,73.04000091552734
2019-04-30,73.97000122070312
2019-12-23,73.73999786376953
2020-03-11,75.01000213623047
2020-05-29,76.19999694824219
2019-12-26,77.51000213623047
2020-06-01,74.41000366210938
2019-05-02,71.2300033569336
2019-02-27,74.12000274658203
2018-11-23,80.0199966430664
2019-08-06,79.66000366210938
2018-07-18,79.79000091552734
2018-09-20,78.55999755859375
2018-10-22,80.68000030517578
2019-07-05,84.80000305175781
2019-06-03,87.81999969482422
2019-10-09,90.05999755859375
2019-10-11,87.51000213623047
2020-03-17,89.5999984741211
2020-06-04,91.16000366210938
2019-10-14,92.54000091552734
2020-03-20,93.69999694824219
2018-11-06,96.38999938964844
2019-06-18,97.05000305175781
2019-05-17,96.62999725341797
2019-04-15,94.7300033569336
2019-03-14,88.66999816894531
2019-01-09,91.0
2018-08-02,86.62000274658203
2018-10-05,96.5999984741211
2019-08-21,96.4800033569336
2019-10-17,96.01000213623047
2020-03-23,98.44999694824219
2020-06-10,92.5
2019-02-25,95.0
2020-01-07,91.0
2020-03-26,89.20999908447266
2019-10-23,89.37000274658203
