Dates,KMX
2019-07-31,71.19000244140625
2019-05-28,71.2699966430664
2019-04-26,70.77999877929688
2020-04-28,69.81999969482422
2019-11-25,68.93000030517578
2020-02-12,68.95999908447266
2020-05-01,70.86000061035156
2020-05-04,70.33999633789062
2019-06-12,69.62000274658203
2019-04-09,69.5199966430664
2019-03-08,69.27999877929688
2019-02-04,69.41000366210938
2018-07-27,70.86000061035156
2018-08-28,71.16999816894531
2019-01-03,70.5999984741211
2019-08-15,72.1500015258789
2018-10-31,70.01000213623047
2019-09-16,69.47000122070312
2020-02-18,70.4800033569336
2020-05-07,70.7699966430664
2018-08-17,70.80000305175781
2019-12-04,70.95999908447266
2020-02-21,70.8499984741211
2018-12-17,68.62000274658203
2019-08-30,68.62999725341797
2018-11-15,65.94000244140625
2019-07-29,66.51000213623047
2019-06-27,65.55999755859375
2019-04-24,63.5
2018-07-10,62.45000076293945
2018-09-12,63.099998474121094
2019-02-19,62.650001525878906
2019-01-18,62.77000045776367
2020-02-24,62.9900016784668
2020-05-13,63.93000030517578
2019-12-10,65.05000305175781
2020-02-27,66.97000122070312
2019-12-13,66.80000305175781
2020-05-19,66.18000030517578
2019-03-06,67.68000030517578
2018-11-30,66.31999969482422
2019-08-13,64.55999755859375
2019-07-12,65.0999984741211
2019-06-10,62.900001525878906
2019-05-09,64.27999877929688
2018-07-25,64.29000091552734
2018-09-27,63.619998931884766
2018-10-29,62.529998779296875
2019-10-16,61.93000030517578
2019-12-16,61.09000015258789
2020-03-04,60.150001525878906
2020-05-22,57.66999816894531
2019-10-01,60.56999969482422
2019-12-19,60.47999954223633
2018-09-10,62.63999938964844
2019-05-24,63.189998626708984
2018-08-09,64.0999984741211
2019-04-22,62.959999084472656
2019-03-21,63.25
2019-01-16,62.88999938964844
2019-08-28,64.36000061035156
2018-11-13,66.5999984741211
2018-10-12,66.0
2019-06-25,66.63999938964844
2020-03-10,64.83999633789062
2020-05-28,65.5
2019-10-07,65.2699966430664
2020-03-13,64.94000244140625
2019-10-10,64.38999938964844
2020-03-16,64.7699966430664
2020-06-03,64.19999694824219
2018-11-28,61.93000030517578
2018-09-25,59.560001373291016
2018-07-23,60.06999969482422
2018-08-24,60.86000061035156
2019-07-10,60.130001068115234
2019-05-07,59.810001373291016
2019-04-05,59.4900016784668
2019-03-04,59.40999984741211
2019-01-31,59.36000061035156
2019-09-12,61.380001068115234
2019-12-31,62.25
2020-03-19,62.099998474121094
2020-01-03,60.90999984741211
2020-06-09,60.529998779296875
2019-02-15,61.36000061035156
2019-01-14,61.43000030517578
2018-07-06,61.529998779296875
2018-08-07,61.86000061035156
2018-10-10,62.470001220703125
2018-12-13,62.40999984741211
2019-08-26,62.880001068115234
2019-07-25,62.93000030517578
2019-05-22,61.7599983215332
2019-03-19,61.380001068115234
2020-01-06,61.099998474121094
2020-03-25,61.849998474121094
2020-06-12,62.18000030517578
2019-10-22,63.15999984741211
2020-01-09,61.619998931884766
2020-06-15,60.90999984741211
2019-10-25,61.689998626708984
2020-03-31,60.779998779296875
2020-06-18,59.790000915527344
2019-04-03,59.75
2018-08-22,61.720001220703125
2018-10-25,61.58000183105469
2019-01-29,60.970001220703125
2018-12-28,61.15999984741211
2018-11-26,61.16999816894531
2019-08-09,61.13999938964844
2019-07-08,61.22999954223633
2019-06-06,62.52000045776367
2019-09-10,62.619998931884766
2020-01-15,62.63999938964844
2020-04-03,63.33000183105469
2019-10-31,65.05999755859375
2020-04-06,64.81999969482422
2020-06-24,70.98999786376953
2018-11-09,71.23999786376953
2019-07-23,70.69999694824219
2019-06-21,71.73999786376953
2019-05-20,72.19000244140625
2019-04-18,72.4000015258789
2018-09-06,72.9800033569336
2018-10-08,73.7300033569336
2019-02-13,74.36000061035156
2018-12-11,74.62999725341797
2019-09-25,74.68000030517578
2020-01-21,75.08999633789062
2020-04-09,76.01000213623047
2019-11-06,78.43000030517578
2020-01-24,77.36000061035156
2020-01-27,76.91000366210938
2020-04-15,77.54000091552734
2018-12-26,77.8499984741211
2019-08-07,77.27999877929688
2019-06-04,77.98999786376953
2018-09-21,78.19999694824219
2018-07-19,78.0
2018-08-20,79.26000213623047
2018-10-23,78.72000122070312
2019-05-03,78.79000091552734
2019-04-01,78.66000366210938
2019-02-28,78.41000366210938
2019-11-12,78.08999633789062
2020-01-30,78.77999877929688
2019-11-15,79.61000061035156
2020-04-21,77.80000305175781
2019-04-16,77.56999969482422
2019-03-15,77.04000091552734
2019-02-11,76.36000061035156
2019-01-10,77.26000213623047
2019-08-22,77.43000030517578
2018-11-07,78.19999694824219
2018-08-03,78.38999938964844
2018-09-04,77.69000244140625
2019-06-19,77.86000061035156
2019-09-23,77.6500015258789
2019-11-18,77.30999755859375
2020-02-05,78.4000015258789
2020-04-24,78.87999725341797
2019-03-29,80.0
2019-11-21,81.58999633789062
2020-04-27,80.91999816894531
2020-02-11,80.31999969482422
2020-04-30,80.56999969482422
2019-05-01,82.44999694824219
2019-02-26,83.33000183105469
2019-01-25,82.1500015258789
2018-12-24,82.5
2019-09-06,84.0
2018-07-17,84.98999786376953
2018-09-19,84.3499984741211
2019-08-05,84.44999694824219
2019-10-08,84.18000030517578
2019-12-11,88.63999938964844
2019-11-27,84.80999755859375
2020-02-14,84.45999908447266
2020-05-06,84.72000122070312
2019-01-08,87.05999755859375
2018-12-07,87.0999984741211
2019-08-20,88.2300033569336
2018-11-05,87.83000183105469
2019-07-19,89.08999633789062
2018-10-04,89.27999877929688
2019-06-17,88.97000122070312
2019-05-16,87.70999908447266
2018-08-01,88.0
2019-03-13,88.81999969482422
2019-12-03,89.37000274658203
2020-02-20,89.4000015258789
2019-12-06,86.97000122070312
2020-05-12,85.81999969482422
2019-12-09,87.73999786376953
2020-02-26,87.08999633789062
2020-05-15,85.18000030517578
2019-03-28,86.23999786376953
2018-09-17,88.98999786376953
2018-08-16,89.55000305175781
2018-10-19,91.41999816894531
2019-04-29,92.01000213623047
2019-01-23,89.45999908447266
2019-09-04,88.83000183105469
2018-11-20,88.36000061035156
2019-07-02,86.80999755859375
2019-05-31,85.18000030517578
2019-12-12,85.91999816894531
2020-05-18,85.1500015258789
2019-09-27,84.37999725341797
2020-03-03,84.47000122070312
2020-05-21,84.98999786376953
2019-05-14,86.66999816894531
2018-08-31,85.22000122070312
2018-07-30,84.5
2018-10-02,85.30000305175781
2019-04-12,86.66999816894531
2019-03-11,86.05000305175781
2019-02-07,84.06999969482422
2019-07-17,84.0
2019-09-19,82.9800033569336
2019-10-21,81.4800033569336
2019-12-18,81.05000305175781
2020-03-06,81.54000091552734
2019-10-03,83.69999694824219
2020-03-09,84.51000213623047
2020-05-27,83.05999755859375
2019-12-24,85.2699966430664
2020-03-12,87.36000061035156
2018-12-20,87.3499984741211
2019-08-01,87.29000091552734
2018-08-14,87.30000305175781
2018-07-13,86.94000244140625
2018-10-17,87.5
2019-05-29,87.30000305175781
2019-03-26,85.77999877929688
2019-02-22,86.33999633789062
2019-10-04,86.12000274658203
2019-11-05,86.55000305175781
2019-12-27,87.11000061035156
2020-06-02,87.20999908447266
2019-12-30,90.33000183105469
2020-03-18,87.62999725341797
2020-06-05,86.66999816894531
2019-07-15,87.5199966430664
2018-12-03,88.3499984741211
2019-06-13,90.9000015258789
2019-01-04,88.41999816894531
2018-08-29,85.2699966430664
2019-02-05,85.66000366210938
2018-11-01,87.06999969482422
2019-08-16,85.97000122070312
2019-04-10,87.05000305175781
2019-09-17,88.02999877929688
2019-10-15,91.05999755859375
2020-01-02,90.44000244140625
2020-06-08,93.05000305175781
2019-10-18,92.58000183105469
2020-03-24,93.36000061035156
2020-06-11,94.69999694824219
2020-01-08,96.36000061035156
2019-04-25,95.62000274658203
2019-07-30,94.87999725341797
2019-02-20,96.27999877929688
2018-07-11,95.70999908447266
2018-09-13,95.66999816894531
2018-10-15,96.0
2019-06-28,95.73999786376953
2018-12-18,94.87999725341797
2018-11-16,94.95999908447266
2019-10-02,96.05999755859375
2020-03-27,96.19999694824219
2020-01-10,95.4000015258789
2019-10-24,95.44000244140625
2020-03-30,94.5999984741211
2020-06-17,94.62999725341797
2020-01-14,96.47000122070312
2020-04-02,96.0
2019-01-02,97.2699966430664
2019-08-14,98.23999786376953
2018-10-30,99.88999938964844
2019-06-11,100.48999786376953
2019-05-10,99.91000366210938
2019-04-08,99.6500015258789
2018-08-27,98.69999694824219
2018-07-26,98.58999633789062
2018-09-28,98.69000244140625
2019-03-07,98.97000122070312
2019-10-30,98.2699966430664
2020-01-17,97.56999969482422
2020-06-23,96.30999755859375
2020-04-08,98.05000305175781
2020-06-26,97.1500015258789
2019-03-22,98.1500015258789
2019-01-17,97.19000244140625
2019-08-29,97.30000305175781
2018-11-14,99.11000061035156
2019-06-26,99.75
2018-09-11,99.41000366210938
2018-07-09,99.41999816894531
2018-08-10,99.1500015258789
2019-04-23,99.79000091552734
2019-09-30,98.87999725341797
2020-01-23,95.0999984741211
2019-11-08,92.5
2020-04-14,89.33999633789062
2019-11-11,89.37000274658203
2020-01-29,89.68000030517578
2020-04-17,88.37000274658203
2018-07-24,88.05000305175781
2018-09-26,89.51000213623047
2019-05-08,88.7300033569336
2019-03-05,87.58000183105469
2019-02-01,87.8499984741211
2018-12-31,87.81999969482422
2018-11-29,88.08000183105469
2019-08-12,89.80999755859375
2019-07-11,91.11000061035156
2019-09-13,93.13999938964844
2019-11-14,93.83000183105469
2020-04-20,94.87999725341797
2020-02-04,96.01000213623047
2020-04-23,96.12999725341797
2018-12-14,97.86000061035156
2019-08-27,98.19000244140625
2018-08-08,98.31999969482422
2018-10-11,96.70999908447266
2018-11-12,99.0
2019-07-26,99.72000122070312
2019-06-24,99.37999725341797
2019-05-23,99.33000183105469
2019-03-20,97.54000091552734
2019-01-15,97.19000244140625
2019-11-20,98.44999694824219
2020-02-07,98.41999816894531
2020-02-10,97.80999755859375
2020-04-29,97.76000213623047
2019-11-26,99.62999725341797
2020-02-13,99.5199966430664
2019-01-30,99.58999633789062
2018-08-23,99.06999969482422
2018-09-24,99.36000061035156
2018-11-27,100.4000015258789
2018-10-26,103.18000030517578
2019-07-09,101.66000366210938
2019-06-07,99.41999816894531
2019-05-06,98.08000183105469
2019-04-04,94.91999816894531
2019-09-11,91.87000274658203
2019-11-29,87.30999755859375
2020-05-05,89.83999633789062
2019-12-02,91.13999938964844
2020-02-19,90.7699966430664
2020-05-08,88.08000183105469
2019-05-21,85.38999938964844
2019-03-18,80.5
2018-09-07,80.36000061035156
2018-08-06,78.12999725341797
2018-10-09,74.5999984741211
2019-02-14,72.55000305175781
2018-12-12,63.130001068115234
2019-07-24,57.599998474121094
2019-09-26,50.400001525878906
2019-10-28,49.63999938964844
2019-12-05,52.369998931884766
2020-05-11,48.22999954223633
2019-07-03,56.810001373291016
2020-02-25,68.23999786376953
2020-05-14,67.44999694824219
2020-02-28,59.27000045776367
2019-08-08,58.900001525878906
2019-06-05,55.7400016784668
2018-07-20,53.709999084472656
2018-08-21,52.83000183105469
2018-10-24,49.88999938964844
2019-04-02,55.56999969482422
2019-03-01,60.97999954223633
2019-01-28,64.12999725341797
2018-12-27,70.2699966430664
2019-09-09,66.47000122070312
2020-03-02,66.18000030517578
2020-05-20,63.880001068115234
2019-12-17,61.97999954223633
2020-03-05,65.8499984741211
2019-02-12,65.43000030517578
2019-01-11,64.01000213623047
2018-12-10,65.55000305175781
2019-08-23,66.83000183105469
2018-11-08,71.62000274658203
2019-07-22,75.80000305175781
2019-06-20,79.4800033569336
2018-09-05,80.26000213623047
2019-04-17,77.72000122070312
2019-09-24,71.9800033569336
2019-12-20,71.72000122070312
2020-05-26,74.4800033569336
2019-04-30,74.25
2019-12-23,74.94999694824219
2020-03-11,76.94000244140625
2020-05-29,76.86000061035156
2019-12-26,78.68000030517578
2020-06-01,74.98999786376953
2019-05-02,75.25
2019-02-27,75.97000122070312
2018-11-23,83.76000213623047
2019-08-06,81.19000244140625
2018-07-18,80.56999969482422
2018-09-20,80.52999877929688
2018-10-22,81.79000091552734
2019-07-05,86.37000274658203
2019-06-03,89.80000305175781
2019-10-09,90.73999786376953
2019-10-11,89.69000244140625
2020-03-17,91.44999694824219
2020-06-04,92.0999984741211
2019-10-14,94.87000274658203
2020-03-20,94.91000366210938
2018-11-06,97.77999877929688
2019-06-18,98.44999694824219
2019-05-17,96.6500015258789
2019-04-15,94.7300033569336
2019-03-14,89.66000366210938
2019-01-09,92.0
2018-08-02,93.68000030517578
2018-10-05,97.76000213623047
2019-08-21,97.9800033569336
2019-10-17,98.69000244140625
2020-03-23,98.95999908447266
2020-06-10,94.79000091552734
2019-02-25,95.38999938964844
2020-01-07,92.62000274658203
2020-03-26,89.95999908447266
2019-10-23,89.8499984741211
