Dates,KMX
2018-11-30,64.05000305175781
2019-08-13,64.5199966430664
2019-07-12,62.560001373291016
2019-06-10,62.34000015258789
2019-05-09,63.189998626708984
2018-07-25,63.34000015258789
2018-09-27,62.36000061035156
2018-10-29,61.209999084472656
2019-10-16,60.2599983215332
2019-12-16,59.7599983215332
2020-03-04,57.779998779296875
2020-05-22,56.720001220703125
2019-10-01,58.959999084472656
2019-12-19,59.04999923706055
2018-09-10,62.59000015258789
2019-05-24,63.18000030517578
2018-08-09,62.4900016784668
2019-04-22,62.72999954223633
2019-03-21,62.970001220703125
2019-01-16,61.88999938964844
2019-08-28,63.61000061035156
2018-11-13,66.43000030517578
2018-10-12,64.91000366210938
2019-06-25,65.63999938964844
2020-03-10,64.61000061035156
2020-05-28,64.98999786376953
2019-10-07,64.86000061035156
2020-03-13,64.38999938964844
2019-10-10,63.970001220703125
2020-03-16,64.55999755859375
2020-06-03,61.91999816894531
2018-11-28,59.45000076293945
2018-09-25,58.97999954223633
2018-07-23,59.439998626708984
2018-08-24,60.310001373291016
2019-07-10,60.08000183105469
2019-05-07,58.38999938964844
2019-04-05,58.970001220703125
2019-03-04,58.779998779296875
2019-01-31,59.189998626708984
2019-09-12,61.34000015258789
2019-12-31,61.939998626708984
2020-03-19,60.9900016784668
2020-01-03,60.119998931884766
2020-06-09,60.380001068115234
2019-02-15,60.689998626708984
2019-01-14,60.849998474121094
2018-07-06,61.36000061035156
2018-08-07,61.15999984741211
2018-10-10,62.060001373291016
2018-12-13,61.9900016784668
2019-08-26,62.400001525878906
2019-07-25,61.52000045776367
2019-05-22,60.540000915527344
2019-03-19,59.79999923706055
2020-01-06,60.95000076293945
2020-03-25,60.29999923706055
2020-06-12,62.099998474121094
2019-10-22,61.650001525878906
2020-01-09,59.83000183105469
2020-06-15,60.75
2019-10-25,61.0
2020-03-31,59.720001220703125
2020-06-18,58.380001068115234
2019-04-03,59.54999923706055
2018-08-22,60.9900016784668
2018-10-25,60.869998931884766
2019-01-29,60.61000061035156
2018-12-28,61.060001373291016
2018-11-26,60.4900016784668
2019-08-09,59.599998474121094
2019-07-08,60.619998931884766
2019-06-06,62.310001373291016
2019-09-10,61.630001068115234
2020-01-15,61.619998931884766
2020-04-03,62.880001068115234
2019-10-31,63.84000015258789
2020-04-06,63.68000030517578
2020-06-24,69.80000305175781
2018-11-09,69.06999969482422
2019-07-23,69.79000091552734
2019-06-21,71.19999694824219
2019-05-20,72.08999633789062
2019-04-18,72.04000091552734
2018-09-06,72.69999694824219
