Dates,COO
2018-06-20,231.14999389648438
2018-06-21,231.22000122070312
2018-06-25,233.41000366210938
2018-06-22,232.05999755859375
2018-06-26,232.92999267578125
2018-06-27,231.6999969482422
2018-06-28,230.82000732421875
2018-06-29,234.35000610351562
2018-07-02,232.13999938964844
2018-07-03,234.52000427246094
2018-07-05,236.1999969482422
2018-07-16,239.52000427246094
2018-09-18,242.7100067138672
2019-01-24,243.58999633789062
2019-09-05,244.1699981689453
2018-11-21,243.7100067138672
2020-01-13,244.72999572753906
2020-04-01,242.22999572753906
2020-06-19,242.60000610351562
2019-10-29,243.86000061035156
2020-01-16,244.5800018310547
2020-06-22,246.7100067138672
2018-10-03,246.3699951171875
2018-07-31,249.94000244140625
2019-03-12,250.14999389648438
2019-02-08,253.41000366210938
2019-01-07,253.35000610351562
2018-12-06,253.75
2019-08-19,256.80999755859375
2019-07-18,257.2900085449219
2019-05-15,258.04998779296875
2019-09-20,258.7699890136719
2019-11-01,258.0
2020-04-07,255.3300018310547
2020-06-25,255.4499969482422
2020-06-16,256.67999267578125
2019-11-04,252.35000610351562
2020-01-22,251.6199951171875
2019-11-07,250.0
2020-04-13,250.89999389648438
2019-07-01,252.47999572753906
2019-05-30,254.80999755859375
2018-08-15,255.67999267578125
2018-10-18,255.1300048828125
2019-03-27,254.74000549316406
2019-01-22,258.5
2018-12-21,258.3900146484375
2019-09-03,259.1400146484375
2018-11-19,261.0299987792969
2019-08-02,262.75
2020-01-28,262.7900085449219
2020-04-16,246.3000030517578
2019-11-13,255.02000427246094
2020-01-31,251.9499969482422
2018-12-04,254.69000244140625
2018-11-02,257.5799865722656
2019-07-16,258.2699890136719
2018-08-30,259.4800109863281
2018-10-01,263.0
2019-06-14,262.79998779296875
2019-05-13,261.8900146484375
2019-04-11,258.3800048828125
2019-02-06,258.7200012207031
2019-09-18,264.1000061035156
2020-02-03,264.7300109863281
2020-04-22,266.57000732421875
2019-11-19,267.69000244140625
2020-02-06,269.07000732421875
2019-11-22,272.2099914550781
2019-03-25,273.9700012207031
2019-02-21,274.1199951171875
2018-12-19,276.8500061035156
2018-07-12,277.239990234375
2018-09-14,274.7699890136719
2018-08-13,266.2300109863281
2018-10-16,263.5400085449219
2019-07-31,260.0799865722656
2019-05-28,258.1099853515625
2019-04-26,252.35000610351562
2020-04-28,249.19000244140625
2019-11-25,252.1999969482422
2020-02-12,252.30999755859375
2020-05-01,254.02999877929688
2020-05-04,259.6099853515625
2019-06-12,256.5
2019-04-09,253.99000549316406
2019-03-08,252.8699951171875
2019-02-04,248.10000610351562
2018-07-27,248.10000610351562
2018-08-28,245.77000427246094
2019-01-03,243.85000610351562
2019-08-15,244.82000732421875
2018-10-31,248.7100067138672
2019-09-16,254.2899932861328
2020-02-18,258.30999755859375
2020-05-07,261.79998779296875
2018-08-17,254.74000549316406
2019-12-04,256.8999938964844
2020-02-21,261.0
2018-12-17,264.8500061035156
2019-08-30,265.2200012207031
2018-11-15,260.54998779296875
2019-07-29,254.16000366210938
2019-06-27,251.75
2019-04-24,250.4600067138672
2018-07-10,253.3699951171875
2018-09-12,255.10000610351562
2019-02-19,252.36000061035156
2019-01-18,261.239990234375
2020-02-24,264.6099853515625
2020-05-13,270.9599914550781
2019-12-10,269.5
2020-02-27,269.1000061035156
2019-12-13,272.260009765625
2020-05-19,275.9200134277344
2019-03-06,279.7900085449219
2018-11-30,273.94000244140625
2019-08-13,264.7799987792969
2019-07-12,242.64999389648438
2019-06-10,241.14999389648438
2019-05-09,249.1999969482422
2018-07-25,254.4199981689453
2018-09-27,254.4499969482422
2018-10-29,248.64999389648438
2019-10-16,241.80999755859375
2019-12-16,245.60000610351562
2020-03-04,241.9499969482422
2020-05-22,234.47000122070312
2019-10-01,234.42999267578125
2019-12-19,228.64999389648438
2018-09-10,231.86000061035156
2019-05-24,239.97999572753906
2018-08-09,246.3300018310547
2019-04-22,249.36000061035156
2019-03-21,247.0399932861328
2019-01-16,242.4499969482422
2019-08-28,241.72000122070312
2018-11-13,246.0
2018-10-12,247.8300018310547
2019-06-25,255.0
2020-03-10,256.07000732421875
2020-05-28,255.8300018310547
2019-10-07,259.30999755859375
2020-03-13,259.2099914550781
2019-10-10,266.8500061035156
2020-03-16,267.2099914550781
2020-06-03,263.760009765625
2018-11-28,264.3900146484375
2018-09-25,264.8399963378906
2018-07-23,268.9800109863281
2018-08-24,272.0799865722656
2019-07-10,271.94000244140625
2019-05-07,271.0799865722656
2019-04-05,272.55999755859375
2019-03-04,273.8299865722656
2019-01-31,277.010009765625
2019-09-12,273.6000061035156
2019-12-31,276.7300109863281
2020-03-19,275.7099914550781
2020-01-03,270.5400085449219
2020-06-09,271.239990234375
2019-02-15,274.67999267578125
2019-01-14,274.5
2018-07-06,274.6700134277344
2018-08-07,275.5199890136719
2018-10-10,274.7699890136719
2018-12-13,278.8800048828125
2019-08-26,282.45001220703125
2019-07-25,283.5400085449219
2019-05-22,284.69000244140625
2019-03-19,292.54998779296875
2020-01-06,288.2799987792969
2020-03-25,286.3299865722656
2020-06-12,285.6300048828125
2019-10-22,285.5400085449219
2020-01-09,283.8999938964844
2020-06-15,285.3699951171875
2019-10-25,278.8500061035156
2020-03-31,283.0899963378906
2020-06-18,282.92999267578125
2019-04-03,287.67999267578125
2018-08-22,288.010009765625
2018-10-25,290.2699890136719
2019-01-29,289.9599914550781
2018-12-28,293.7699890136719
2018-11-26,289.2300109863281
2019-08-09,289.80999755859375
2019-07-08,290.760009765625
2019-06-06,290.739990234375
2019-09-10,291.6000061035156
2020-01-15,289.9700012207031
2020-04-03,293.7900085449219
2019-10-31,290.94000244140625
2020-04-06,291.510009765625
2020-06-24,292.8699951171875
2018-11-09,294.4700012207031
2019-07-23,292.17999267578125
2019-06-21,295.54998779296875
2019-05-20,289.4599914550781
2019-04-18,288.239990234375
2018-09-06,284.5799865722656
2018-10-08,288.4100036621094
2019-02-13,288.3299865722656
2018-12-11,289.07000732421875
2019-09-25,291.5799865722656
2020-01-21,292.8699951171875
2020-04-09,287.25
2019-11-06,278.5
2020-01-24,278.760009765625
2020-01-27,279.95001220703125
2020-04-15,284.0400085449219
2018-12-26,281.75
2019-08-07,279.4200134277344
2019-06-04,280.42999267578125
2018-09-21,285.3299865722656
2018-07-19,285.1199951171875
2018-08-20,286.45001220703125
2018-10-23,284.4800109863281
2019-05-03,290.5400085449219
2019-04-01,288.32000732421875
2019-02-28,286.7900085449219
2019-11-12,287.55999755859375
2020-01-30,285.69000244140625
2019-11-15,284.1199951171875
2020-04-21,284.6000061035156
2019-04-16,286.80999755859375
2019-03-15,285.5
2019-02-11,290.7200012207031
2019-01-10,289.3500061035156
2019-08-22,288.95001220703125
2018-11-07,290.9599914550781
2018-08-03,292.2699890136719
2018-09-04,290.8299865722656
2019-06-19,290.260009765625
2019-09-23,286.3999938964844
2019-11-18,281.0299987792969
2020-02-05,285.2099914550781
2020-04-24,279.0299987792969
2019-03-29,296.82000732421875
2019-11-21,302.8900146484375
2020-04-27,311.7699890136719
2020-02-11,312.5
2020-04-30,320.25
2019-05-01,321.92999267578125
2019-02-26,320.8800048828125
2019-01-25,323.8299865722656
2018-12-24,322.8800048828125
2019-09-06,321.75
2018-07-17,322.2699890136719
2018-09-19,323.75
2019-08-05,324.30999755859375
2019-10-08,325.05999755859375
2019-12-11,323.07000732421875
2019-11-27,324.7900085449219
2020-02-14,329.1099853515625
2020-05-06,326.1700134277344
2019-01-08,327.20001220703125
2018-12-07,330.260009765625
2019-08-20,337.29998779296875
2018-11-05,332.2900085449219
2019-07-19,331.20001220703125
2018-10-04,329.29998779296875
2019-06-17,328.0799865722656
2019-05-16,328.4800109863281
2018-08-01,330.4700012207031
2019-03-13,329.8500061035156
2019-12-03,327.6300048828125
2020-02-20,328.8900146484375
2019-12-06,327.8900146484375
2020-05-12,326.8999938964844
2019-12-09,330.6099853515625
2020-02-26,330.0799865722656
2020-05-15,330.2099914550781
2019-03-28,329.5199890136719
2018-09-17,332.05999755859375
2018-08-16,335.9100036621094
2018-10-19,335.8500061035156
2019-04-29,336.510009765625
2019-01-23,337.5799865722656
2019-09-04,336.9100036621094
2018-11-20,335.7699890136719
2019-07-02,331.6199951171875
2019-05-31,324.04998779296875
2019-12-12,322.2200012207031
2020-05-18,322.94000244140625
2019-09-27,329.4200134277344
2020-03-03,333.5799865722656
2020-05-21,332.2699890136719
2019-05-14,334.8800048828125
2018-08-31,332.6000061035156
2018-07-30,332.45001220703125
2018-10-02,332.1700134277344
2019-04-12,334.5899963378906
2019-03-11,332.0899963378906
2019-02-07,327.2200012207031
2019-07-17,329.4599914550781
2019-09-19,320.30999755859375
2019-10-21,322.17999267578125
2019-12-18,323.239990234375
2020-03-06,318.20001220703125
2019-10-03,322.8999938964844
2020-03-09,295.25
2020-05-27,296.010009765625
2019-12-24,298.4800109863281
2020-03-12,303.2099914550781
2018-12-20,302.54998779296875
2019-08-01,296.6000061035156
2018-08-14,290.8599853515625
2018-07-13,297.0
2018-10-17,300.739990234375
2019-05-29,299.8500061035156
2019-03-26,298.5199890136719
2019-02-22,302.20001220703125
2019-10-04,300.6000061035156
2019-11-05,301.0400085449219
2019-12-27,301.3500061035156
2020-06-02,299.29998779296875
2019-12-30,297.55999755859375
2020-03-18,294.7300109863281
2020-06-05,297.2699890136719
2019-07-15,292.67999267578125
2018-12-03,294.25
2019-06-13,292.55999755859375
2019-01-04,286.9599914550781
2018-08-29,285.04998779296875
2019-02-05,294.0
2018-11-01,293.3800048828125
2019-08-16,285.9700012207031
2019-04-10,286.5199890136719
2019-09-17,287.79998779296875
2019-10-15,289.7200012207031
2020-01-02,291.44000244140625
2020-06-08,291.7799987792969
2019-10-18,290.75
2020-03-24,291.32000732421875
2020-06-11,287.6000061035156
2020-01-08,286.4800109863281
2019-04-25,280.260009765625
2019-07-30,280.7699890136719
2019-02-20,280.239990234375
2018-07-11,281.010009765625
2018-09-13,282.8599853515625
2018-10-15,283.510009765625
2019-06-28,289.5
2018-12-18,287.6199951171875
2018-11-16,291.4599914550781
2019-10-02,289.6600036621094
2020-03-27,288.8900146484375
2020-01-10,289.6099853515625
2019-10-24,292.92999267578125
2020-03-30,289.75
2020-06-17,288.70001220703125
2020-01-14,292.989990234375
2020-04-02,292.57000732421875
2019-01-02,295.6199951171875
2019-08-14,297.5
2018-10-30,302.6300048828125
2019-06-11,305.0
2019-05-10,300.1099853515625
2019-04-08,301.2099914550781
2018-08-27,304.55999755859375
2018-07-26,306.25
2018-09-28,312.19000244140625
2019-03-07,313.260009765625
2019-10-30,312.489990234375
2020-01-17,309.5299987792969
2020-06-23,308.8299865722656
2020-04-08,310.7300109863281
2020-06-26,311.1099853515625
2019-03-22,301.1600036621094
2019-01-17,302.0
2019-08-29,303.1000061035156
2018-11-14,303.42999267578125
2019-06-26,305.739990234375
2018-09-11,313.6400146484375
2018-07-09,317.32000732421875
2018-08-10,316.510009765625
2019-04-23,317.8999938964844
2019-09-30,316.9599914550781
2020-01-23,316.8999938964844
2019-11-08,316.0799865722656
2020-04-14,318.75
2019-11-11,317.82000732421875
2020-01-29,318.739990234375
2020-04-17,318.260009765625
