Dates,COO
2018-11-07,292.510009765625
2018-08-03,293.5400085449219
2018-09-04,291.92999267578125
2019-06-19,291.2200012207031
2019-09-23,286.5799865722656
2019-11-18,284.9599914550781
2020-02-05,286.44000244140625
2020-04-24,297.7900085449219
2019-03-29,301.760009765625
2019-11-21,310.6099853515625
2020-04-27,312.2699890136719
2020-02-11,319.94000244140625
2020-04-30,321.95001220703125
2019-05-01,322.6099853515625
2019-02-26,324.0899963378906
2019-01-25,328.1199951171875
2018-12-24,324.55999755859375
2019-09-06,323.1000061035156
2018-07-17,324.489990234375
2018-09-19,324.19000244140625
2019-08-05,331.510009765625
2019-10-08,327.44000244140625
2019-12-11,328.8699951171875
2019-11-27,328.94000244140625
2020-02-14,329.9800109863281
2020-05-06,328.42999267578125
2019-01-08,331.57000732421875
2018-12-07,336.8900146484375
2019-08-20,340.0
2018-11-05,332.7900085449219
2019-07-19,335.260009765625
2018-10-04,332.7300109863281
2019-06-17,330.489990234375
2019-05-16,332.9200134277344
2018-08-01,330.9700012207031
2019-03-13,334.04998779296875
2019-12-03,330.94000244140625
2020-02-20,331.94000244140625
2019-12-06,328.19000244140625
2020-05-12,331.3599853515625
2019-12-09,331.9100036621094
2020-02-26,331.5199890136719
2020-05-15,332.9599914550781
2019-03-28,335.0
2018-09-17,336.6199951171875
2018-08-16,337.70001220703125
2018-10-19,337.9800109863281
2019-04-29,341.489990234375
2019-01-23,341.0899963378906
2019-09-04,337.3999938964844
2018-11-20,337.989990234375
2019-07-02,334.8599853515625
2019-05-31,325.67999267578125
2019-12-12,328.75
2020-05-18,330.6199951171875
2019-09-27,334.1400146484375
2020-03-03,336.8699951171875
2020-05-21,332.95001220703125
2019-05-14,340.17999267578125
2018-08-31,332.739990234375
2018-07-30,335.9599914550781
2018-10-02,335.3800048828125
2019-04-12,335.3800048828125
2019-03-11,332.3299865722656
2019-02-07,332.6099853515625
2019-07-17,329.82000732421875
2019-09-19,321.6700134277344
2019-10-21,324.239990234375
2019-12-18,326.3900146484375
2020-03-06,320.9700012207031
2019-10-03,328.5899963378906
2020-03-09,309.75
2020-05-27,299.5400085449219
2019-12-24,301.2300109863281
2020-03-12,307.7300109863281
2018-12-20,302.8399963378906
2019-08-01,297.67999267578125
2018-08-14,296.8900146484375
2018-07-13,299.1700134277344
2018-10-17,305.0
2019-05-29,301.510009765625
2019-03-26,303.0899963378906
2019-02-22,305.54998779296875
2019-10-04,303.1000061035156
2019-11-05,301.25
2019-12-27,302.32000732421875
2020-06-02,302.19000244140625
2019-12-30,298.94000244140625
2020-03-18,297.2799987792969
2020-06-05,298.8800048828125
2019-07-15,294.25
2018-12-03,297.0
2019-06-13,292.8399963378906
2019-01-04,288.92999267578125
2018-08-29,293.75
2019-02-05,296.8699951171875
2018-11-01,293.94000244140625
2019-08-16,286.07000732421875
2019-04-10,288.9800109863281
2019-09-17,290.80999755859375
2019-10-15,293.8900146484375
2020-01-02,292.510009765625
2020-06-08,295.1499938964844
2019-10-18,291.5299987792969
2020-03-24,292.25
2020-06-11,287.80999755859375
2020-01-08,287.3399963378906
2019-04-25,281.17999267578125
2019-07-30,282.20001220703125
2019-02-20,282.7200012207031
2018-07-11,281.75
2018-09-13,284.0199890136719
2018-10-15,290.70001220703125
2019-06-28,292.1000061035156
2018-12-18,291.0
2018-11-16,291.8299865722656
2019-10-02,290.1400146484375
2020-03-27,290.94000244140625
2020-01-10,291.489990234375
2019-10-24,294.75
2020-03-30,291.3999938964844
2020-06-17,292.92999267578125
2020-01-14,294.5299987792969
2020-04-02,296.7699890136719
2019-01-02,299.6000061035156
2019-08-14,301.9800109863281
2018-10-30,305.69000244140625
2019-06-11,309.07000732421875
2019-05-10,304.4700012207031
2019-04-08,306.489990234375
2018-08-27,307.80999755859375
2018-07-26,312.4200134277344
2018-09-28,313.17999267578125
2019-03-07,316.9700012207031
2019-10-30,313.0899963378906
2020-01-17,311.7799987792969
2020-06-23,311.4200134277344
2020-04-08,312.0899963378906
2020-06-26,312.8599853515625
2019-03-22,307.19000244140625
2019-01-17,302.260009765625
2019-08-29,304.5400085449219
2018-11-14,306.67999267578125
2019-06-26,314.54998779296875
2018-09-11,316.9200134277344
2018-07-09,318.9700012207031
2018-08-10,318.2699890136719
2019-04-23,319.8399963378906
2019-09-30,319.6700134277344
2020-01-23,319.0899963378906
2019-11-08,320.6700134277344
2020-04-14,322.04998779296875
2019-11-11,320.010009765625
2020-01-29,321.1099853515625
2020-04-17,319.45001220703125
2018-07-24,321.2900085449219
2018-09-26,323.32000732421875
2019-05-08,322.29998779296875
2019-03-05,323.1700134277344
2019-02-01,324.04998779296875
2018-12-31,327.6499938964844
2018-11-29,333.25
2019-08-12,333.6499938964844
2019-07-11,333.54998779296875
2019-09-13,336.07000732421875
2019-11-14,343.8500061035156
2020-04-20,349.05999755859375
2020-02-04,355.30999755859375
2020-04-23,358.55999755859375
2018-12-14,359.9800109863281
2019-08-27,357.0
2018-08-08,352.3599853515625
2018-10-11,354.2099914550781
2018-11-12,355.0400085449219
2019-07-26,354.32000732421875
2019-06-24,353.3999938964844
2019-05-23,346.8900146484375
2019-03-20,346.239990234375
2019-01-15,350.1499938964844
2019-11-20,353.57000732421875
2020-02-07,353.0199890136719
2020-02-10,348.20001220703125
2020-04-29,349.3900146484375
2019-11-26,351.3900146484375
2020-02-13,353.0899963378906
2019-01-30,352.9700012207031
2018-08-23,353.30999755859375
2018-09-24,356.3500061035156
2018-11-27,356.55999755859375
2018-10-26,354.8299865722656
2019-07-09,355.6700134277344
2019-06-07,347.1199951171875
2019-05-06,336.45001220703125
2019-04-04,335.32000732421875
2019-09-11,328.2699890136719
2019-11-29,324.57000732421875
2020-05-05,335.45001220703125
2019-12-02,329.9800109863281
2020-02-19,338.1400146484375
2020-05-08,325.2699890136719
2019-05-21,333.80999755859375
2019-03-18,317.5
2018-09-07,334.95001220703125
2018-08-06,323.8900146484375
2018-10-09,280.04998779296875
2019-02-14,291.0400085449219
2018-12-12,259.42999267578125
2019-07-24,275.1700134277344
2019-09-26,251.11000061035156
2019-10-28,273.1499938964844
2019-12-05,250.64999389648438
2020-05-11,243.44000244140625
2019-07-03,255.88999938964844
2020-02-25,256.8900146484375
2020-05-14,282.04998779296875
2020-02-28,273.2300109863281
2019-08-08,280.1499938964844
2019-06-05,275.6700134277344
2018-07-20,273.04998779296875
2018-08-21,283.8299865722656
2018-10-24,279.67999267578125
2019-04-02,296.67999267578125
2019-03-01,292.6400146484375
2019-01-28,297.42999267578125
2018-12-27,296.57000732421875
2019-09-09,299.0299987792969
2020-03-02,300.489990234375
2020-05-20,298.70001220703125
2019-12-17,296.95001220703125
2020-03-05,306.2799987792969
2019-02-12,304.70001220703125
2019-01-11,288.5299987792969
2018-12-10,294.1000061035156
2019-08-23,290.2699890136719
2018-11-08,293.2099914550781
2019-07-22,293.6499938964844
2019-06-20,291.1000061035156
2018-09-05,291.82000732421875
2019-04-17,286.70001220703125
2019-09-24,280.30999755859375
2019-12-20,287.0899963378906
2020-05-26,290.8800048828125
2019-04-30,294.9599914550781
2019-12-23,303.8999938964844
2020-03-11,304.5199890136719
2020-05-29,307.82000732421875
2019-12-26,303.5199890136719
2020-06-01,296.4200134277344
2019-05-02,296.5400085449219
2019-02-27,296.5199890136719
2018-11-23,302.1700134277344
2019-08-06,298.3599853515625
2018-07-18,296.30999755859375
2018-09-20,287.79998779296875
2018-10-22,287.4200134277344
2019-07-05,297.8999938964844
2019-06-03,308.5400085449219
2019-10-09,316.6300048828125
2019-10-11,316.9800109863281
2020-03-17,315.17999267578125
2020-06-04,316.3500061035156
2019-10-14,319.2200012207031
2020-03-20,313.8599853515625
2018-11-06,318.5400085449219
2019-06-18,320.29998779296875
2019-05-17,303.2300109863281
2019-04-15,298.6300048828125
2019-03-14,278.54998779296875
2019-01-09,288.3999938964844
2018-08-02,290.3500061035156
2018-10-05,300.1000061035156
2019-08-21,302.5299987792969
2019-10-17,301.8999938964844
2020-03-23,299.1199951171875
2020-06-10,296.4700012207031
2019-02-25,299.9800109863281
2020-01-07,281.3900146484375
2020-03-26,276.6099853515625
2019-10-23,272.9800109863281
