Dates,DVN
2019-04-04,16.39192771911621
2019-09-11,15.362531661987305
2019-11-29,15.921346664428711
2020-05-05,15.989974975585938
2019-12-02,15.48017692565918
2020-02-19,15.940956115722656
2020-05-08,15.637038230895996
2019-05-21,13.107661247253418
2019-03-18,8.205768585205078
2018-09-07,8.833210945129395
2018-08-06,8.244983673095703
2018-10-09,7.204450607299805
2019-02-14,8.621557235717773
2018-12-12,7.50174617767334
2019-07-24,6.401753902435303
2019-09-26,5.3612213134765625
2019-10-28,6.49094295501709
2019-12-05,6.025180339813232
2020-05-11,6.124278545379639
2019-07-03,7.343188285827637
2020-02-25,7.095442295074463
2020-05-14,7.293639659881592
2020-02-28,6.2332868576049805
2019-08-08,6.292745590209961
2019-06-05,6.847696781158447
2018-07-20,6.728778839111328
2018-08-21,7.719762325286865
2018-10-24,8.304442405700684
2019-04-02,8.72065544128418
2019-03-01,8.63146686553955
2019-01-28,9.325155258178711
2018-12-27,9.58281135559082
2019-09-09,9.622450828552246
2020-03-02,9.027860641479492
2020-05-20,8.591828346252441
2019-12-17,8.017057418823242
2020-03-05,9.136869430541992
2019-02-12,9.077409744262695
2019-01-11,8.968401908874512
2018-12-10,9.652179718017578
2019-08-23,10.474696159362793
2018-11-08,10.425148010253906
2019-07-22,10.662983894348145
2019-06-20,10.87109088897705
2018-09-05,12.516122817993164
2019-04-17,12.357565879821777
2019-09-24,11.049467086791992
2019-12-20,11.317032814025879
2020-05-26,11.07919692993164
2019-04-30,11.386401176452637
2019-12-23,11.901713371276855
2020-03-11,12.585491180419922
2020-05-29,12.347655296325684
2019-12-26,12.288196563720703
2020-06-01,11.426040649414062
2019-05-02,11.554868698120117
2019-02-27,11.842253684997559
2018-11-23,13.001705169677734
2019-08-06,12.19900894165039
2018-07-18,12.308016777038574
2018-09-20,12.17918872833252
2018-10-22,12.03054141998291
2019-07-05,12.19900894165039
2019-06-03,12.317926406860352
2019-10-09,11.554868698120117
2019-10-11,10.712532997131348
2020-03-17,11.594508171081543
2020-06-04,12.050360679626465
2019-10-14,12.40711498260498
2020-03-20,12.605311393737793
2018-11-06,14.468360900878906
2019-06-18,15.617901802062988
2019-05-17,14.418811798095703
2019-04-15,13.546746253967285
2019-03-14,12.09000015258789
2019-01-09,12.800000190734863
2018-08-02,12.890000343322754
2018-10-05,13.300000190734863
2019-08-21,12.630000114440918
2019-10-17,12.949999809265137
2020-03-23,12.9399995803833
2020-06-10,12.699999809265137
2019-02-25,12.380000114440918
2020-01-07,11.25
2020-03-26,11.699999809265137
2019-10-23,10.9399995803833
