Dates,DVN
2018-06-20,41.66999816894531
2018-06-21,40.970001220703125
2018-06-25,42.61000061035156
2018-06-22,41.619998931884766
2018-06-26,41.619998931884766
2018-06-27,43.13999938964844
2018-06-28,42.91999816894531
2018-06-29,43.689998626708984
2018-07-02,42.959999084472656
2018-07-03,43.7400016784668
2018-07-05,43.68000030517578
2018-07-16,43.459999084472656
2018-09-18,44.70000076293945
2019-01-24,45.45000076293945
2019-09-05,43.91999816894531
2018-11-21,43.630001068115234
2020-01-13,43.93000030517578
2020-04-01,43.18000030517578
2020-06-19,43.619998931884766
2019-10-29,42.790000915527344
2020-01-16,43.470001220703125
2020-06-22,43.689998626708984
2018-10-03,44.130001068115234
2018-07-31,44.25
2019-03-12,44.470001220703125
2019-02-08,44.84000015258789
2019-01-07,44.45000076293945
2018-12-06,44.86000061035156
2019-08-19,44.380001068115234
2019-07-18,41.25
2019-05-15,43.04999923706055
2019-09-20,42.77000045776367
2019-11-01,43.439998626708984
2020-04-07,43.380001068115234
2020-06-25,41.959999084472656
2020-06-16,42.040000915527344
2019-11-04,41.630001068115234
2020-01-22,42.029998779296875
2019-11-07,42.220001220703125
2020-04-13,40.06999969482422
2019-07-01,40.220001220703125
2019-05-30,40.41999816894531
2018-08-15,40.38999938964844
2018-10-18,41.459999084472656
2019-03-27,42.310001373291016
2019-01-22,42.18000030517578
2018-12-21,42.52000045776367
2019-09-03,42.43000030517578
2018-11-19,42.2400016784668
2019-08-02,42.689998626708984
2020-01-28,42.86000061035156
2020-04-16,42.41999816894531
2019-11-13,42.119998931884766
2020-01-31,41.220001220703125
2018-12-04,40.5
2018-11-02,39.650001525878906
2019-07-16,40.15999984741211
2018-08-30,40.27000045776367
2018-10-01,41.5099983215332
2019-06-14,40.68000030517578
2019-05-13,39.56999969482422
2019-04-11,38.689998626708984
2019-02-06,39.029998779296875
2019-09-18,39.150001525878906
2020-02-03,39.880001068115234
2020-04-22,40.02000045776367
2019-11-19,41.08000183105469
2020-02-06,41.36000061035156
2019-11-22,39.619998931884766
2019-03-25,39.33000183105469
2019-02-21,39.310001373291016
2018-12-19,39.720001220703125
2018-07-12,39.720001220703125
2018-09-14,39.470001220703125
2018-08-13,39.84000015258789
2018-10-16,39.63999938964844
2019-07-31,38.65999984741211
2019-05-28,38.470001220703125
2019-04-26,37.25
2020-04-28,35.869998931884766
2019-11-25,35.81999969482422
2020-02-12,36.04999923706055
2020-05-01,36.66999816894531
2020-05-04,35.599998474121094
2019-06-12,34.66999816894531
2019-04-09,34.88999938964844
2019-03-08,34.34000015258789
2019-02-04,33.2599983215332
2018-07-27,32.06999969482422
2018-08-28,32.310001373291016
2019-01-03,31.690000534057617
2019-08-15,30.360000610351562
2018-10-31,30.65999984741211
2019-09-16,32.349998474121094
2020-02-18,32.369998931884766
2020-05-07,32.189998626708984
2018-08-17,32.70000076293945
2019-12-04,32.459999084472656
2020-02-21,32.88999938964844
2018-12-17,32.54999923706055
2019-08-30,31.709999084472656
2018-11-15,31.5
2019-07-29,30.829999923706055
2019-06-27,30.280000686645508
2019-04-24,29.90999984741211
2018-07-10,28.940000534057617
2018-09-12,29.149999618530273
2019-02-19,27.059999465942383
2019-01-18,27.719999313354492
2020-02-24,26.799999237060547
2020-05-13,26.790000915527344
2019-12-10,26.479999542236328
2020-02-27,25.8700008392334
2019-12-13,26.610000610351562
2020-05-19,25.979999542236328
2019-03-06,28.079999923706055
2018-11-30,28.09000015258789
2019-08-13,26.639999389648438
2019-07-12,27.1299991607666
2019-06-10,25.84000015258789
2019-05-09,26.270000457763672
2018-07-25,27.200000762939453
2018-09-27,26.40999984741211
2018-10-29,25.770000457763672
2019-10-16,25.350000381469727
2019-12-16,24.389999389648438
2020-03-04,23.670000076293945
2020-05-22,22.399999618530273
2019-10-01,21.8799991607666
2019-12-19,20.969999313354492
2018-09-10,20.3700008392334
2019-05-24,21.760000228881836
2018-08-09,22.219999313354492
2019-04-22,22.030000686645508
2019-03-21,21.760000228881836
2019-01-16,22.8799991607666
2019-08-28,24.030000686645508
2018-11-13,24.34000015258789
2018-10-12,25.110000610351562
2019-06-25,25.329999923706055
2020-03-10,25.329999923706055
2020-05-28,25.690000534057617
2019-10-07,25.860000610351562
2020-03-13,26.239999771118164
2019-10-10,25.690000534057617
2020-03-16,25.520000457763672
2020-06-03,26.530000686645508
2018-11-28,26.190000534057617
2018-09-25,25.920000076293945
2018-07-23,26.100000381469727
2018-08-24,26.799999237060547
2019-07-10,26.290000915527344
2019-05-07,26.610000610351562
2019-04-05,26.989999771118164
2019-03-04,26.540000915527344
2019-01-31,26.760000228881836
2019-09-12,26.68000030517578
2019-12-31,26.850000381469727
2020-03-19,26.43000030517578
2020-01-03,25.229999542236328
2020-06-09,24.299999237060547
2019-02-15,24.510000228881836
2019-01-14,25.81999969482422
2018-07-06,26.100000381469727
2018-08-07,26.770000457763672
2018-10-10,27.670000076293945
2018-12-13,28.09000015258789
2019-08-26,30.110000610351562
2019-07-25,29.440000534057617
2019-05-22,28.860000610351562
2019-03-19,29.389999389648438
2020-01-06,29.489999771118164
2020-03-25,29.489999771118164
2020-06-12,29.350000381469727
2019-10-22,29.450000762939453
2020-01-09,29.030000686645508
2020-06-15,28.899999618530273
2019-10-25,28.600000381469727
2020-03-31,27.989999771118164
2020-06-18,26.59000015258789
2019-04-03,26.889999389648438
2018-08-22,27.8799991607666
2018-10-25,28.950000762939453
2019-01-29,29.219999313354492
2018-12-28,29.270000457763672
2018-11-26,29.799999237060547
2019-08-09,30.09000015258789
2019-07-08,30.110000610351562
2019-06-06,30.989999771118164
2019-09-10,30.219999313354492
2020-01-15,29.979999542236328
2020-04-03,31.3799991607666
2019-10-31,31.0
2020-04-06,30.959999084472656
2020-06-24,31.420000076293945
2018-11-09,31.280000686645508
2019-07-23,31.15999984741211
2019-06-21,30.489999771118164
2019-05-20,30.40999984741211
2019-04-18,31.139999389648438
2018-09-06,31.639999389648438
2018-10-08,30.969999313354492
2019-02-13,31.110000610351562
2018-12-11,30.84000015258789
2019-09-25,32.599998474121094
2020-01-21,32.540000915527344
2020-04-09,32.16999816894531
2019-11-06,32.93000030517578
2020-01-24,33.13999938964844
2020-01-27,33.5
2020-04-15,34.439998626708984
2018-12-26,34.33000183105469
2019-08-07,33.5099983215332
2019-06-04,32.2599983215332
2018-09-21,32.470001220703125
2018-07-19,31.719999313354492
2018-08-20,31.299999237060547
2018-10-23,30.6299991607666
2019-05-03,30.600000381469727
2019-04-01,30.65999984741211
2019-02-28,30.489999771118164
2019-11-12,30.809999465942383
2020-01-30,30.6299991607666
2019-11-15,30.690000534057617
2020-04-21,29.760000228881836
2019-04-16,30.030000686645508
2019-03-15,30.200000762939453
2019-02-11,31.149999618530273
2019-01-10,30.530000686645508
2019-08-22,29.979999542236328
2018-11-07,30.229999542236328
2018-08-03,29.280000686645508
2018-09-04,26.969999313354492
2019-06-19,26.670000076293945
2019-09-23,26.559999465942383
2019-11-18,25.950000762939453
2020-02-05,25.75
2020-04-24,25.1200008392334
2019-03-29,25.1299991607666
2019-11-21,25.239999771118164
2020-04-27,24.799999237060547
2020-02-11,25.34000015258789
2020-04-30,25.389999389648438
2019-05-01,25.75
2019-02-26,26.06999969482422
2019-01-25,25.15999984741211
2018-12-24,25.389999389648438
2019-09-06,25.670000076293945
2018-07-17,25.34000015258789
2018-09-19,26.469999313354492
2019-08-05,26.5
2019-10-08,27.559999465942383
2019-12-11,27.959999084472656
2019-11-27,27.709999084472656
2020-02-14,27.649999618530273
2020-05-06,28.420000076293945
2019-01-08,28.18000030517578
2018-12-07,28.1200008392334
2019-08-20,28.649999618530273
2018-11-05,27.440000534057617
2019-07-19,27.209999084472656
2018-10-04,27.350000381469727
2019-06-17,27.649999618530273
2019-05-16,27.420000076293945
