Dates,DVN
2018-06-20,42.83000183105469
2018-06-21,42.279998779296875
2018-06-25,43.849998474121094
2018-06-22,43.220001220703125
2018-06-26,42.81999969482422
2018-06-27,44.540000915527344
2018-06-28,44.0
2018-06-29,44.88999938964844
2018-07-02,43.849998474121094
2018-07-03,45.20000076293945
2018-07-05,44.38999938964844
2018-07-16,44.849998474121094
2018-09-18,45.310001373291016
2019-01-24,46.540000915527344
2019-09-05,45.43000030517578
2018-11-21,44.630001068115234
2020-01-13,45.33000183105469
2020-04-01,44.56999969482422
2020-06-19,44.56999969482422
2019-10-29,43.84000015258789
2020-01-16,44.529998779296875
2020-06-22,44.40999984741211
2018-10-03,44.7400016784668
2018-07-31,45.310001373291016
2019-03-12,45.38999938964844
2019-02-08,45.61000061035156
2019-01-07,45.529998779296875
2018-12-06,45.439998626708984
2019-08-19,45.290000915527344
2019-07-18,43.97999954223633
2019-05-15,44.36000061035156
2019-09-20,44.060001373291016
2019-11-01,44.33000183105469
2020-04-07,44.34000015258789
2020-06-25,43.279998779296875
2020-06-16,42.959999084472656
2019-11-04,42.90999984741211
2020-01-22,43.029998779296875
2019-11-07,42.7599983215332
2020-04-13,42.06999969482422
2019-07-01,41.150001525878906
2019-05-30,41.029998779296875
2018-08-15,41.33000183105469
2018-10-18,42.189998626708984
2019-03-27,43.0
2019-01-22,42.630001068115234
2018-12-21,43.310001373291016
2019-09-03,42.9900016784668
2018-11-19,43.2599983215332
2019-08-02,43.369998931884766
2020-01-28,43.599998474121094
2020-04-16,43.029998779296875
2019-11-13,43.27000045776367
2020-01-31,42.06999969482422
2018-12-04,41.459999084472656
2018-11-02,40.560001373291016
2019-07-16,41.06999969482422
2018-08-30,41.599998474121094
2018-10-01,42.27000045776367
2019-06-14,41.84000015258789
2019-05-13,41.08000183105469
2019-04-11,40.189998626708984
2019-02-06,39.650001525878906
2019-09-18,40.09000015258789
2020-02-03,40.33000183105469
2020-04-22,40.91999816894531
2019-11-19,41.79999923706055
2020-02-06,41.939998626708984
2019-11-22,41.02000045776367
2019-03-25,40.18000030517578
2019-02-21,40.2599983215332
2018-12-19,40.470001220703125
2018-07-12,40.54999923706055
2018-09-14,40.779998779296875
2018-08-13,40.880001068115234
2018-10-16,40.7400016784668
2019-07-31,39.86000061035156
2019-05-28,40.02000045776367
2019-04-26,39.5
2020-04-28,37.400001525878906
2019-11-25,36.97999954223633
2020-02-12,37.150001525878906
2020-05-01,37.72999954223633
2020-05-04,36.97999954223633
2019-06-12,35.7599983215332
2019-04-09,35.7400016784668
2019-03-08,35.09000015258789
2019-02-04,34.16999816894531
2018-07-27,34.279998779296875
2018-08-28,33.290000915527344
2019-01-03,32.90999984741211
2019-08-15,32.65999984741211
2018-10-31,32.38999938964844
2019-09-16,33.2599983215332
2020-02-18,33.720001220703125
2020-05-07,33.4900016784668
2018-08-17,33.279998779296875
2019-12-04,33.599998474121094
2020-02-21,34.650001525878906
2018-12-17,34.2400016784668
2019-08-30,33.2400016784668
2018-11-15,33.4900016784668
2019-07-29,32.189998626708984
2019-06-27,31.959999084472656
2019-04-24,30.81999969482422
2018-07-10,30.940000534057617
2018-09-12,30.059999465942383
2019-02-19,28.989999771118164
2019-01-18,28.950000762939453
2020-02-24,27.780000686645508
2020-05-13,27.6299991607666
2019-12-10,27.3700008392334
2020-02-27,26.8700008392334
2019-12-13,27.350000381469727
2020-05-19,27.149999618530273
2019-03-06,29.18000030517578
2018-11-30,29.040000915527344
2019-08-13,27.84000015258789
2019-07-12,28.739999771118164
2019-06-10,27.1200008392334
2019-05-09,27.170000076293945
2018-07-25,28.100000381469727
2018-09-27,27.229999542236328
2018-10-29,26.540000915527344
2019-10-16,26.559999465942383
2019-12-16,25.709999084472656
2020-03-04,25.100000381469727
2020-05-22,23.84000015258789
2019-10-01,22.799999237060547
2019-12-19,21.950000762939453
2018-09-10,22.719999313354492
2019-05-24,22.899999618530273
2018-08-09,23.15999984741211
2019-04-22,22.950000762939453
2019-03-21,23.40999984741211
2019-01-16,23.979999542236328
2019-08-28,24.729999542236328
2018-11-13,25.75
2018-10-12,25.90999984741211
2019-06-25,26.139999389648438
2020-03-10,26.440000534057617
2020-05-28,26.5
2019-10-07,26.56999969482422
