Dates,XLNX
2020-01-21,135.3800048828125
2020-04-09,135.75
2019-11-06,137.22999572753906
2020-01-24,136.38999938964844
2020-01-27,135.69000244140625
2020-04-15,137.4600067138672
2018-12-26,141.60000610351562
2019-08-07,126.5999984741211
2019-06-04,119.30000305175781
2018-09-21,118.93000030517578
2018-07-19,120.41999816894531
2018-08-20,121.75
2018-10-23,119.58999633789062
2019-05-03,119.87999725341797
2019-04-01,118.87000274658203
2019-02-28,119.4000015258789
2019-11-12,119.30999755859375
2020-01-30,117.75
2019-11-15,119.12000274658203
2020-04-21,114.44999694824219
2019-04-16,113.94999694824219
2019-03-15,115.6500015258789
2019-02-11,110.5
2019-01-10,106.52999877929688
2019-08-22,101.95999908447266
2018-11-07,106.06999969482422
2018-08-03,105.77999877929688
2018-09-04,103.45999908447266
2019-06-19,104.9000015258789
2019-09-23,101.98999786376953
2019-11-18,104.0
2020-02-05,106.12000274658203
2020-04-24,106.01000213623047
2019-03-29,104.19999694824219
2019-11-21,107.01000213623047
2020-04-27,109.4000015258789
2020-02-11,106.1500015258789
2020-04-30,107.76000213623047
2019-05-01,112.18000030517578
2019-02-26,114.01000213623047
2019-01-25,110.9000015258789
2018-12-24,109.69000244140625
2019-09-06,106.33000183105469
2018-07-17,106.05999755859375
2018-09-19,112.16999816894531
2019-08-05,112.5
2019-10-08,114.76000213623047
2019-12-11,114.18000030517578
2019-11-27,114.12999725341797
2020-02-14,113.4800033569336
2020-05-06,115.48999786376953
2019-01-08,118.33999633789062
2018-12-07,118.4000015258789
2019-08-20,123.37000274658203
2018-11-05,120.83000183105469
2019-07-19,118.29000091552734
2018-10-04,116.31999969482422
2019-06-17,116.04000091552734
2019-05-16,117.47000122070312
2018-08-01,119.06999969482422
2019-03-13,118.5999984741211
2019-12-03,120.58999633789062
2020-02-20,121.8499984741211
2019-12-06,121.77999877929688
2020-05-12,122.52999877929688
2019-12-09,123.91000366210938
2020-02-26,124.4800033569336
2020-05-15,124.94999694824219
2019-03-28,128.00999450683594
2018-09-17,133.0
2018-08-16,131.2899932861328
2018-10-19,127.87000274658203
2019-04-29,122.16000366210938
2019-01-23,121.04000091552734
2019-09-04,119.77999877929688
2018-11-20,117.63999938964844
2019-07-02,113.9800033569336
2019-05-31,108.44999694824219
2019-12-12,109.47000122070312
2020-05-18,106.36000061035156
2019-09-27,109.91000366210938
2020-03-03,109.0
2020-05-21,104.97000122070312
2019-05-14,107.77999877929688
2018-08-31,104.43000030517578
2018-07-30,104.52999877929688
2018-10-02,106.44999694824219
2019-04-12,109.37000274658203
2019-03-11,107.16999816894531
2019-02-07,106.54000091552734
2019-07-17,106.33999633789062
2019-09-19,104.83999633789062
2019-10-21,102.4000015258789
2019-12-18,103.05000305175781
2020-03-06,100.91000366210938
2019-10-03,105.11000061035156
2020-03-09,105.19000244140625
2020-05-27,103.18000030517578
2019-12-24,103.02999877929688
2020-03-12,107.5
2018-12-20,107.37000274658203
2019-08-01,107.1500015258789
2018-08-14,106.94999694824219
2018-07-13,107.4000015258789
2018-10-17,107.79000091552734
2019-05-29,106.62999725341797
2019-03-26,104.63999938964844
2019-02-22,104.51000213623047
2019-10-04,105.05999755859375
2019-11-05,106.25
2019-12-27,99.93000030517578
2020-06-02,99.31999969482422
2019-12-30,99.4800033569336
2020-03-18,97.5199966430664
2020-06-05,98.16000366210938
2019-07-15,98.29000091552734
2018-12-03,96.55999755859375
2019-06-13,94.66000366210938
2019-01-04,93.62000274658203
2018-08-29,92.80000305175781
2019-02-05,94.47000122070312
2018-11-01,94.36000061035156
2019-08-16,92.01000213623047
2019-04-10,91.20999908447266
2019-09-17,94.31999969482422
2019-10-15,98.1500015258789
2020-01-02,98.86000061035156
2020-06-08,97.44999694824219
2019-10-18,97.5199966430664
2020-03-24,96.5
2020-06-11,95.5
2020-01-08,95.48999786376953
2019-04-25,96.83000183105469
2019-07-30,95.38999938964844
2019-02-20,95.5
2018-07-11,95.08999633789062
2018-09-13,96.8499984741211
2018-10-15,95.41000366210938
2019-06-28,93.0
2018-12-18,92.11000061035156
2018-11-16,93.44000244140625
2019-10-02,97.80000305175781
2020-03-27,97.83999633789062
2020-01-10,95.95999908447266
2019-10-24,97.37000274658203
2020-03-30,95.97000122070312
2020-06-17,95.5999984741211
2020-01-14,96.4800033569336
2020-04-02,94.55000305175781
2019-01-02,93.80000305175781
2019-08-14,94.94999694824219
2018-10-30,93.5999984741211
2019-06-11,93.87000274658203
2019-05-10,92.76000213623047
2019-04-08,91.9000015258789
2018-08-27,91.6500015258789
2018-07-26,91.87999725341797
2018-09-28,91.8499984741211
2019-03-07,93.4000015258789
2019-10-30,93.87000274658203
2020-01-17,93.27999877929688
2020-06-23,89.0199966430664
2020-04-08,90.86000061035156
2020-06-26,91.33000183105469
2019-03-22,92.91000366210938
2019-01-17,92.37999725341797
2019-08-29,92.37000274658203
2018-11-14,93.94999694824219
2019-06-26,96.94999694824219
2018-09-11,98.44000244140625
2018-07-09,98.22000122070312
2018-08-10,96.88999938964844
2019-04-23,97.54000091552734
2019-09-30,97.66999816894531
2020-01-23,99.26000213623047
2019-11-08,99.55999755859375
2020-04-14,99.4000015258789
2019-11-11,99.08999633789062
2020-01-29,99.26000213623047
2020-04-17,98.38999938964844
2018-07-24,98.54000091552734
2018-09-26,101.69000244140625
2019-05-08,101.05999755859375
2019-03-05,98.36000061035156
2019-02-01,100.1500015258789
2018-12-31,100.0
2018-11-29,101.87000274658203
2019-08-12,101.16000366210938
2019-07-11,100.4800033569336
2019-09-13,99.97000122070312
2019-11-14,99.86000061035156
2020-04-20,101.4000015258789
2020-02-04,103.29000091552734
2020-04-23,102.63999938964844
2018-12-14,103.73999786376953
2019-08-27,102.52999877929688
2018-08-08,103.05999755859375
2018-10-11,98.47000122070312
2018-11-12,99.3499984741211
2019-07-26,91.73999786376953
2019-06-24,88.63999938964844
2019-05-23,86.58000183105469
2019-03-20,85.25
2019-01-15,87.70999908447266
2019-11-20,88.5199966430664
2020-02-07,89.04000091552734
2020-02-10,87.0
2020-04-29,86.47000122070312
2019-11-26,90.38999938964844
2020-02-13,92.23999786376953
2019-01-30,91.05000305175781
2018-08-23,91.44999694824219
2018-09-24,89.80999755859375
2018-11-27,91.13999938964844
2018-10-26,91.19999694824219
2019-07-09,89.41000366210938
2019-06-07,86.37999725341797
2019-05-06,86.08000183105469
2019-04-04,85.02999877929688
2019-09-11,82.5199966430664
2019-11-29,83.83999633789062
2020-05-05,84.70999908447266
2019-12-02,86.0999984741211
2020-02-19,83.7300033569336
2020-05-08,83.05999755859375
2019-05-21,80.4800033569336
2019-03-18,79.22000122070312
2018-09-07,77.63999938964844
2018-08-06,76.36000061035156
2018-10-09,73.16999816894531
2019-02-14,76.77999877929688
2018-12-12,74.76000213623047
2019-07-24,78.30000305175781
2019-09-26,80.16000366210938
2019-10-28,79.98999786376953
2019-12-05,79.02999877929688
2020-05-11,74.87999725341797
2019-07-03,76.94000244140625
2020-02-25,78.27999877929688
2020-05-14,80.41000366210938
2020-02-28,77.75
2019-08-08,79.43000030517578
2019-06-05,80.33999633789062
2018-07-20,79.12000274658203
2018-08-21,79.36000061035156
2018-10-24,81.01000213623047
2019-04-02,84.98999786376953
2019-03-01,86.7699966430664
2019-01-28,85.54000091552734
2018-12-27,86.3499984741211
2019-09-09,83.37999725341797
2020-03-02,86.7300033569336
2020-05-20,84.80999755859375
2019-12-17,89.91000366210938
2020-03-05,90.97000122070312
2019-02-12,90.80000305175781
2019-01-11,88.51000213623047
2018-12-10,91.05000305175781
2019-08-23,88.86000061035156
2018-11-08,89.9000015258789
2019-07-22,91.37999725341797
2019-06-20,90.45999908447266
2018-09-05,92.0
2019-04-17,91.33000183105469
2019-09-24,86.37999725341797
2019-12-20,83.33000183105469
2020-05-26,85.51000213623047
2019-04-30,87.37999725341797
2019-12-23,87.19999694824219
2020-03-11,86.93000030517578
2020-05-29,86.81999969482422
2019-12-26,86.51000213623047
2020-06-01,84.44999694824219
2019-05-02,84.55000305175781
2019-02-27,83.47000122070312
2018-11-23,87.62000274658203
2019-08-06,88.9800033569336
2018-07-18,89.80000305175781
2018-09-20,89.48999786376953
2018-10-22,86.98999786376953
2019-07-05,89.5999984741211
2019-06-03,91.16000366210938
2019-10-09,90.98999786376953
2019-10-11,92.27999877929688
2020-03-17,91.94000244140625
2020-06-04,93.18000030517578
2019-10-14,96.0
2020-03-20,96.5999984741211
2018-11-06,98.16999816894531
2019-06-18,97.12999725341797
2019-05-17,96.31999969482422
2019-04-15,96.19999694824219
2019-03-14,93.37999725341797
2019-01-09,92.91000366210938
2018-08-02,91.0
2018-10-05,95.91000366210938
2019-08-21,94.16999816894531
2019-10-17,94.02999877929688
2020-03-23,95.4800033569336
2020-06-10,95.06999969482422
2019-02-25,96.69000244140625
2020-01-07,94.8499984741211
2020-03-26,93.55000305175781
2019-10-23,92.58000183105469
