Dates,XLNX
2018-07-10,85.37000274658203
2018-09-12,87.56999969482422
2019-02-19,83.44999694824219
2019-01-18,85.26000213623047
2020-02-24,85.44000244140625
2020-05-13,87.73999786376953
2019-12-10,88.01000213623047
2020-02-27,88.01000213623047
2019-12-13,90.0
2020-05-19,90.44999694824219
2019-03-06,92.62000274658203
2018-11-30,91.19999694824219
2019-08-13,85.91000366210938
2019-07-12,86.48999786376953
2019-06-10,86.0
2019-05-09,87.55000305175781
2018-07-25,88.30999755859375
2018-09-27,88.79000091552734
2018-10-29,88.04000091552734
2019-10-16,86.62000274658203
2019-12-16,87.62999725341797
2020-03-04,84.69000244140625
2020-05-22,81.81999969482422
2019-10-01,81.16000366210938
2019-12-19,79.22000122070312
2018-09-10,79.66999816894531
2019-05-24,81.06999969482422
2018-08-09,83.58000183105469
2019-04-22,83.91000366210938
2019-03-21,82.55999755859375
2019-01-16,82.87000274658203
2019-08-28,84.44999694824219
2018-11-13,87.01000213623047
2018-10-12,87.37000274658203
2019-06-25,88.13999938964844
2020-03-10,88.13999938964844
2020-05-28,89.1500015258789
2019-10-07,89.41000366210938
2020-03-13,90.86000061035156
2019-10-10,90.44999694824219
2020-03-16,89.76000213623047
2020-06-03,92.26000213623047
2018-11-28,89.51000213623047
2018-09-25,87.9800033569336
2018-07-23,96.80000305175781
2018-08-24,104.62000274658203
2019-07-10,107.0199966430664
2019-05-07,109.12000274658203
2019-04-05,110.33999633789062
2019-03-04,111.11000061035156
2019-01-31,110.81999969482422
2019-09-12,109.79000091552734
2019-12-31,109.27999877929688
2020-03-19,111.4800033569336
2020-01-03,111.5999984741211
2020-06-09,111.31999969482422
2019-02-15,113.16000366210938
2019-01-14,115.5
2018-07-06,116.63999938964844
2018-08-07,116.55000305175781
2018-10-10,117.26000213623047
2018-12-13,118.70999908447266
2019-08-26,119.05999755859375
2019-07-25,118.30999755859375
2019-05-22,120.29000091552734
2019-03-19,123.80999755859375
2020-01-06,121.51000213623047
2020-03-25,120.55999755859375
2020-06-12,123.48999786376953
2019-10-22,125.06999969482422
2020-01-09,119.86000061035156
2020-06-15,122.06999969482422
2019-10-25,120.94000244140625
2020-03-31,119.36000061035156
2020-06-18,116.56999969482422
2019-04-03,119.76000213623047
2018-08-22,121.16999816894531
2018-10-25,122.04000091552734
2019-01-29,122.05000305175781
2018-12-28,123.08000183105469
2018-11-26,124.22000122070312
2019-08-09,125.6500015258789
2019-07-08,125.7300033569336
2019-06-06,126.19000244140625
2019-09-10,126.20999908447266
2020-01-15,122.44999694824219
2020-04-03,125.37999725341797
2019-10-31,123.79000091552734
2020-04-06,125.5
2020-06-24,125.91000366210938
2018-11-09,128.3000030517578
2019-07-23,128.4199981689453
2019-06-21,127.5199966430664
2019-05-20,126.81999969482422
2019-04-18,127.94999694824219
2018-09-06,127.3499984741211
2018-10-08,127.66000366210938
2019-02-13,129.0399932861328
2018-12-11,130.6300048828125
2019-09-25,132.5
2020-01-21,133.4499969482422
2020-04-09,133.38999938964844
2019-11-06,134.66000366210938
2020-01-24,132.92999267578125
2020-01-27,133.3800048828125
2020-04-15,134.75
2018-12-26,136.80999755859375
2019-08-07,115.25
2019-06-04,110.30999755859375
2018-09-21,115.83999633789062
2018-07-19,117.0
2018-08-20,116.44000244140625
2018-10-23,116.3499984741211
2019-05-03,117.88999938964844
2019-04-01,113.69000244140625
2019-02-28,116.47000122070312
2019-11-12,116.70999908447266
2020-01-30,114.5999984741211
2019-11-15,115.12999725341797
2020-04-21,109.77999877929688
2019-04-16,111.55999755859375
2019-03-15,111.30999755859375
2019-02-11,104.79000091552734
2019-01-10,103.45999908447266
2019-08-22,97.68000030517578
2018-11-07,102.69000244140625
2018-08-03,103.75
2018-09-04,101.06999969482422
2019-06-19,100.97000122070312
2019-09-23,99.55999755859375
2019-11-18,101.0
2020-02-05,104.0
2020-04-24,102.23999786376953
2019-03-29,101.51000213623047
2019-11-21,103.04000091552734
2020-04-27,104.20999908447266
2020-02-11,103.83999633789062
2020-04-30,105.44000244140625
2019-05-01,109.0199966430664
2019-02-26,111.02999877929688
2019-01-25,107.86000061035156
2018-12-24,107.51000213623047
2019-09-06,103.62999725341797
2018-07-17,104.31999969482422
2018-09-19,104.94999694824219
2019-08-05,110.51000213623047
2019-10-08,112.80000305175781
2019-12-11,112.12999725341797
2019-11-27,112.18000030517578
2020-02-14,109.68000030517578
2020-05-06,112.05000305175781
2019-01-08,114.6500015258789
2018-12-07,115.91000366210938
2019-08-20,120.06999969482422
2018-11-05,117.31999969482422
2019-07-19,114.13999938964844
2018-10-04,114.72000122070312
2019-06-17,114.16999816894531
2019-05-16,114.41999816894531
2018-08-01,116.76000213623047
2019-03-13,116.51000213623047
2019-12-03,118.37000274658203
2020-02-20,120.19999694824219
2019-12-06,119.26000213623047
2020-05-12,120.19999694824219
2019-12-09,120.30999755859375
2020-02-26,122.56999969482422
2020-05-15,122.69999694824219
2019-03-28,123.91000366210938
2018-09-17,125.86000061035156
2018-08-16,124.25
2018-10-19,120.47000122070312
2019-04-29,119.79000091552734
2019-01-23,118.72000122070312
2019-09-04,112.87000274658203
2018-11-20,111.76000213623047
2019-07-02,109.20999908447266
2019-05-31,106.13999938964844
2019-12-12,105.19999694824219
2020-05-18,104.0
2019-09-27,105.41000366210938
2020-03-03,104.13999938964844
2020-05-21,102.48999786376953
2019-05-14,101.6500015258789
2018-08-31,102.58999633789062
2018-07-30,102.83000183105469
2018-10-02,104.9000015258789
2019-04-12,106.73999786376953
2019-03-11,103.80999755859375
2019-02-07,104.73999786376953
2019-07-17,103.33000183105469
2019-09-19,100.30000305175781
2019-10-21,98.0
2019-12-18,99.80000305175781
2020-03-06,98.63999938964844
2019-10-03,102.43000030517578
2020-03-09,103.29000091552734
2020-05-27,99.80999755859375
2019-12-24,101.61000061035156
2020-03-12,104.23999786376953
2018-12-20,105.20999908447266
2019-08-01,104.9800033569336
2018-08-14,104.05999755859375
2018-07-13,104.02999877929688
2018-10-17,104.75
2019-05-29,105.11000061035156
2019-03-26,102.66999816894531
2019-02-22,103.19999694824219
2019-10-04,102.79000091552734
2019-11-05,103.2699966430664
2019-12-27,95.38999938964844
2020-06-02,95.16000366210938
2019-12-30,95.4000015258789
2020-03-18,94.38999938964844
2020-06-05,96.11000061035156
2019-07-15,95.23999786376953
2018-12-03,95.2300033569336
2019-06-13,90.87000274658203
2019-01-04,90.47000122070312
2018-08-29,90.88999938964844
2019-02-05,91.9000015258789
2018-11-01,92.52999877929688
2019-08-16,89.22000122070312
2019-04-10,89.66999816894531
2019-09-17,90.5
2019-10-15,94.93000030517578
2020-01-02,95.55999755859375
2020-06-08,95.88999938964844
2019-10-18,94.08999633789062
2020-03-24,94.5
2020-06-11,93.08999633789062
2020-01-08,94.36000061035156
2019-04-25,95.25
2019-07-30,93.30999755859375
2019-02-20,91.80000305175781
2018-07-11,92.63999938964844
2018-09-13,94.0999984741211
2018-10-15,92.27999877929688
2019-06-28,90.69999694824219
2018-12-18,89.83000183105469
2018-11-16,91.01000213623047
2019-10-02,95.5999984741211
2020-03-27,95.36000061035156
2020-01-10,93.30000305175781
2019-10-24,95.4000015258789
2020-03-30,94.19000244140625
2020-06-17,94.63999938964844
2020-01-14,94.61000061035156
2020-04-02,92.72000122070312
2019-01-02,92.4000015258789
2019-08-14,92.87999725341797
2018-10-30,91.45999908447266
2019-06-11,92.44000244140625
2019-05-10,90.05999755859375
2019-04-08,90.33999633789062
2018-08-27,90.4800033569336
2018-07-26,90.12999725341797
2018-09-28,91.06999969482422
2019-03-07,91.54000091552734
2019-10-30,92.27999877929688
2020-01-17,89.62000274658203
2020-06-23,87.55999755859375
2020-04-08,89.41000366210938
2020-06-26,89.94000244140625
2019-03-22,91.47000122070312
2019-01-17,91.05000305175781
2019-08-29,90.69000244140625
2018-11-14,91.23999786376953
2019-06-26,93.83999633789062
2018-09-11,95.86000061035156
2018-07-09,96.16000366210938
2018-08-10,95.45999908447266
2019-04-23,95.93000030517578
2019-09-30,95.77999877929688
2020-01-23,96.18000030517578
2019-11-08,97.66000366210938
2020-04-14,98.05000305175781
2019-11-11,97.93000030517578
2020-01-29,98.05999755859375
2020-04-17,96.69000244140625
2018-07-24,96.94000244140625
2018-09-26,98.77999877929688
2019-05-08,99.0999984741211
2019-03-05,96.9000015258789
2019-02-01,97.44000244140625
2018-12-31,98.51000213623047
2018-11-29,100.01000213623047
2019-08-12,99.20999908447266
2019-07-11,98.75
2019-09-13,99.08000183105469
2019-11-14,97.9000015258789
2020-04-20,98.54000091552734
2020-02-04,101.76000213623047
2020-04-23,100.80999755859375
2018-12-14,101.08000183105469
2019-08-27,99.5
2018-08-08,99.88999938964844
2018-10-11,96.2300033569336
2018-11-12,97.30999755859375
2019-07-26,88.0199966430664
2019-06-24,84.75
2019-05-23,84.22000122070312
2019-03-20,83.66999816894531
2019-01-15,85.61000061035156
2019-11-20,86.62999725341797
2020-02-07,87.4000015258789
2020-02-10,85.55000305175781
2020-04-29,84.6500015258789
2019-11-26,87.69999694824219
2020-02-13,90.5
2019-01-30,88.88999938964844
2018-08-23,89.81999969482422
2018-09-24,88.08999633789062
2018-11-27,90.02999877929688
2018-10-26,89.12999725341797
2019-07-09,87.19999694824219
2019-06-07,83.9000015258789
2019-05-06,82.8499984741211
2019-04-04,82.26000213623047
2019-09-11,79.43000030517578
2019-11-29,76.5199966430664
2020-05-05,81.83999633789062
2019-12-02,81.0999984741211
2020-02-19,80.79000091552734
2020-05-08,80.61000061035156
2019-05-21,78.27999877929688
2019-03-18,73.13999938964844
2018-09-07,73.72000122070312
2018-08-06,72.91999816894531
2018-10-09,67.68000030517578
2019-02-14,68.41999816894531
2018-12-12,68.0
2019-07-24,68.0199966430664
2019-09-26,71.30999755859375
2019-10-28,71.52999877929688
2019-12-05,71.7699966430664
2020-05-11,71.11000061035156
2019-07-03,73.77999877929688
2020-02-25,74.06999969482422
2020-05-14,74.02999877929688
2020-02-28,74.95999908447266
2019-08-08,75.83999633789062
2019-06-05,77.44000244140625
2018-07-20,75.0
2018-08-21,75.69999694824219
2018-10-24,78.33999633789062
2019-04-02,81.13999938964844
2019-03-01,83.51000213623047
2019-01-28,83.58999633789062
2018-12-27,81.94000244140625
2019-09-09,81.83000183105469
2020-03-02,84.0199966430664
2020-05-20,82.81999969482422
2019-12-17,84.86000061035156
2020-03-05,87.36000061035156
2019-02-12,87.76000213623047
2019-01-11,85.86000061035156
2018-12-10,86.80999755859375
2019-08-23,83.62000274658203
2018-11-08,86.30000305175781
2019-07-22,88.44999694824219
2019-06-20,85.83999633789062
2018-09-05,87.0
2019-04-17,87.02999877929688
2019-09-24,82.87000274658203
2019-12-20,81.66000366210938
2020-05-26,82.97000122070312
2019-04-30,84.31999969482422
2019-12-23,84.2699966430664
2020-03-11,85.20999908447266
2020-05-29,85.13999938964844
2019-12-26,83.97000122070312
2020-06-01,81.08000183105469
2019-05-02,80.44999694824219
2019-02-27,80.69999694824219
2018-11-23,84.55999755859375
2019-08-06,86.7699966430664
2018-07-18,87.27999877929688
2018-09-20,86.97000122070312
2018-10-22,85.63999938964844
2019-07-05,87.79000091552734
2019-06-03,87.9800033569336
2019-10-09,88.4800033569336
2019-10-11,88.9000015258789
2020-03-17,90.11000061035156
2020-06-04,89.8499984741211
2019-10-14,93.62000274658203
2020-03-20,94.20999908447266
2018-11-06,95.80999755859375
2019-06-18,95.63999938964844
2019-05-17,94.62000274658203
2019-04-15,94.5
2019-03-14,89.68000030517578
2019-01-09,88.93000030517578
2018-08-02,88.08000183105469
2018-10-05,92.43000030517578
2019-08-21,93.08000183105469
2019-10-17,92.63999938964844
2020-03-23,92.38999938964844
2020-06-10,93.0999984741211
2019-02-25,95.19000244140625
2020-01-07,92.5999984741211
2020-03-26,91.0
2019-10-23,90.41000366210938
