Dates,XLNX
2020-02-06,79.7300033569336
2019-11-22,77.68000030517578
2019-03-25,79.33999633789062
2019-02-21,79.87999725341797
2018-12-19,80.95999908447266
2018-07-12,79.80000305175781
2018-09-14,81.5
2018-08-13,82.05999755859375
2018-10-16,82.0199966430664
2019-07-31,77.61000061035156
2019-05-28,77.1500015258789
2019-04-26,76.88999938964844
2020-04-28,75.0
2019-11-25,75.86000061035156
2020-02-12,75.93000030517578
2020-05-01,76.25
2020-05-04,79.25
2019-06-12,77.18000030517578
2019-04-09,76.29000091552734
2019-03-08,74.94000244140625
2019-02-04,73.02999877929688
2018-07-27,73.69999694824219
2018-08-28,77.0999984741211
2019-01-03,77.93000030517578
2019-08-15,80.2699966430664
2018-10-31,78.83000183105469
2019-09-16,83.30000305175781
2020-02-18,86.08999633789062
2020-05-07,86.26000213623047
2018-08-17,85.2300033569336
2019-12-04,84.4000015258789
2020-02-21,87.02999877929688
2018-12-17,84.2699966430664
2019-08-30,85.44999694824219
2018-11-15,84.69000244140625
2019-07-29,83.66999816894531
2019-06-27,84.95999908447266
2019-04-24,83.33000183105469
2018-07-10,86.41000366210938
2018-09-12,90.26000213623047
2019-02-19,85.4000015258789
2019-01-18,85.62999725341797
2020-02-24,85.44000244140625
2020-05-13,88.66999816894531
2019-12-10,88.55999755859375
2020-02-27,89.4000015258789
2019-12-13,90.01000213623047
2020-05-19,91.37999725341797
2019-03-06,95.0
2018-11-30,93.91999816894531
2019-08-13,87.76000213623047
2019-07-12,88.79000091552734
2019-06-10,87.0
2019-05-09,89.75
2018-07-25,89.87999725341797
2018-09-27,91.30999755859375
2018-10-29,88.05000305175781
2019-10-16,88.79000091552734
2019-12-16,87.9800033569336
2020-03-04,88.5
2020-05-22,84.75
2019-10-01,83.86000061035156
2019-12-19,80.97000122070312
2018-09-10,79.88999938964844
2019-05-24,83.63999938964844
2018-08-09,84.75
2019-04-22,85.25
2019-03-21,83.38999938964844
2019-01-16,85.0199966430664
2019-08-28,85.4000015258789
2018-11-13,87.16999816894531
2018-10-12,91.05999755859375
2019-06-25,88.80999755859375
2020-03-10,88.27999877929688
2020-05-28,90.12999725341797
2019-10-07,89.91000366210938
2020-03-13,91.18000030517578
2019-10-10,91.5
2020-03-16,91.3499984741211
2020-06-03,93.0999984741211
2018-11-28,92.7300033569336
2018-09-25,91.0
2018-07-23,98.0999984741211
2018-08-24,105.91999816894531
2019-07-10,107.48999786376953
2019-05-07,110.0
2019-04-05,111.4800033569336
2019-03-04,112.66999816894531
2019-01-31,111.47000122070312
2019-09-12,111.6500015258789
2019-12-31,110.04000091552734
2020-03-19,111.66000366210938
2020-01-03,112.94000244140625
2020-06-09,111.4000015258789
2019-02-15,114.18000030517578
2019-01-14,116.55000305175781
2018-07-06,118.69999694824219
2018-08-07,116.73999786376953
2018-10-10,118.51000213623047
2018-12-13,119.68000030517578
2019-08-26,119.19000244140625
2019-07-25,120.12000274658203
2019-05-22,120.5
2019-03-19,125.0
2020-01-06,125.0
2020-03-25,122.76000213623047
2020-06-12,123.55000305175781
2019-10-22,126.66000366210938
2020-01-09,127.02999877929688
2020-06-15,122.37999725341797
2019-10-25,123.05999755859375
2020-03-31,120.51000213623047
2020-06-18,117.81999969482422
2019-04-03,120.5
2018-08-22,122.5
2018-10-25,123.0
2019-01-29,123.19999694824219
2018-12-28,123.44000244140625
2018-11-26,124.22000122070312
2019-08-09,126.0999984741211
2019-07-08,126.13999938964844
2019-06-06,126.52999877929688
2019-09-10,129.80999755859375
2020-01-15,126.16999816894531
2020-04-03,125.6500015258789
2019-10-31,127.0
2020-04-06,125.91000366210938
2020-06-24,128.64999389648438
2018-11-09,128.8800048828125
2019-07-23,130.0
2019-06-21,130.11000061035156
2019-05-20,128.7100067138672
2019-04-18,128.80999755859375
2018-09-06,129.07000732421875
2018-10-08,129.3000030517578
2019-02-13,129.41000366210938
2018-12-11,131.41000366210938
2019-09-25,133.10000610351562
2020-01-21,134.41000366210938
2020-04-09,134.72999572753906
2019-11-06,136.0
2020-01-24,136.0
2020-01-27,135.0
2020-04-15,135.0
2018-12-26,137.4499969482422
2019-08-07,126.3499984741211
2019-06-04,115.5199966430664
2018-09-21,118.55000305175781
2018-07-19,117.12999725341797
2018-08-20,121.0
2018-10-23,116.63999938964844
2019-05-03,119.75
2019-04-01,115.0
2019-02-28,117.9000015258789
2019-11-12,117.80999755859375
2020-01-30,115.9800033569336
2019-11-15,116.44000244140625
2020-04-21,113.88999938964844
2019-04-16,112.04000091552734
2019-03-15,111.5199966430664
2019-02-11,109.98999786376953
2019-01-10,104.66000366210938
2019-08-22,100.98999786376953
2018-11-07,103.87000274658203
2018-08-03,104.0
2018-09-04,102.88999938964844
2019-06-19,103.37999725341797
2019-09-23,101.94999694824219
2019-11-18,101.19999694824219
2020-02-05,104.0199966430664
2020-04-24,103.98999786376953
2019-03-29,103.55000305175781
2019-11-21,103.55999755859375
2020-04-27,108.12999725341797
2020-02-11,105.20999908447266
2020-04-30,106.58000183105469
2019-05-01,109.0999984741211
2019-02-26,113.01000213623047
2019-01-25,110.7699966430664
2018-12-24,109.0
2019-09-06,104.5999984741211
2018-07-17,105.41000366210938
2018-09-19,105.88999938964844
2019-08-05,112.11000061035156
2019-10-08,114.3499984741211
2019-12-11,114.05000305175781
2019-11-27,112.81999969482422
2020-02-14,112.3499984741211
2020-05-06,112.1500015258789
2019-01-08,114.6500015258789
2018-12-07,118.30999755859375
2019-08-20,122.30000305175781
2018-11-05,120.6500015258789
2019-07-19,117.7699966430664
2018-10-04,115.97000122070312
2019-06-17,114.94999694824219
2019-05-16,114.83000183105469
2018-08-01,118.30999755859375
2019-03-13,118.5199966430664
2019-12-03,118.37000274658203
2020-02-20,120.69000244140625
2019-12-06,121.05999755859375
2020-05-12,121.26000213623047
2019-12-09,120.66000366210938
2020-02-26,123.0
2020-05-15,122.73999786376953
2019-03-28,124.38999938964844
2018-09-17,127.38999938964844
2018-08-16,125.01000213623047
2018-10-19,127.70999908447266
2019-04-29,120.77999877929688
2019-01-23,119.83000183105469
2019-09-04,119.51000213623047
2018-11-20,114.30999755859375
2019-07-02,112.20999908447266
2019-05-31,106.9800033569336
2019-12-12,108.5
2020-05-18,104.7699966430664
2019-09-27,106.31999969482422
2020-03-03,109.0
2020-05-21,103.22000122070312
2019-05-14,103.0
2018-08-31,103.51000213623047
2018-07-30,104.2699966430664
2018-10-02,105.30999755859375
2019-04-12,108.06999969482422
2019-03-11,107.0
2019-02-07,105.97000122070312
2019-07-17,106.31999969482422
2019-09-19,103.87999725341797
2019-10-21,100.87000274658203
2019-12-18,102.55000305175781
2020-03-06,99.95999908447266
2019-10-03,102.43000030517578
2020-03-09,104.43000030517578
2020-05-27,102.66000366210938
2019-12-24,101.94999694824219
2020-03-12,104.23999786376953
2018-12-20,105.41999816894531
2019-08-01,106.5
2018-08-14,105.44999694824219
2018-07-13,106.7699966430664
2018-10-17,106.52999877929688
2019-05-29,106.0199966430664
2019-03-26,103.9000015258789
2019-02-22,103.83000183105469
2019-10-04,104.45999908447266
2019-11-05,105.0
2019-12-27,98.80999755859375
2020-06-02,96.13999938964844
2019-12-30,98.9800033569336
2020-03-18,96.12000274658203
2020-06-05,97.7300033569336
2019-07-15,96.94999694824219
2018-12-03,96.2699966430664
2019-06-13,94.30000305175781
2019-01-04,91.62999725341797
2018-08-29,92.7699966430664
2019-02-05,92.48999786376953
2018-11-01,94.01000213623047
2019-08-16,92.0
2019-04-10,90.69999694824219
2019-09-17,90.61000061035156
2019-10-15,95.12000274658203
2020-01-02,98.30999755859375
2020-06-08,96.23999786376953
2019-10-18,96.79000091552734
2020-03-24,95.55000305175781
2020-06-11,94.94000244140625
2020-01-08,95.16000366210938
2019-04-25,95.25
2019-07-30,94.75
2019-02-20,92.19999694824219
2018-07-11,93.37000274658203
2018-09-13,95.83999633789062
2018-10-15,94.75
2019-06-28,92.98999786376953
2018-12-18,92.0199966430664
2018-11-16,91.4800033569336
2019-10-02,95.68000030517578
2020-03-27,97.0
2020-01-10,95.4000015258789
2019-10-24,96.27999877929688
2020-03-30,95.69000244140625
2020-06-17,94.95999908447266
2020-01-14,95.5199966430664
2020-04-02,94.33999633789062
2019-01-02,93.0
2019-08-14,94.16000366210938
2018-10-30,93.29000091552734
2019-06-11,93.05000305175781
2019-05-10,92.76000213623047
2019-04-08,91.5
2018-08-27,91.0
2018-07-26,91.01000213623047
2018-09-28,91.56999969482422
2019-03-07,91.54000091552734
2019-10-30,92.98999786376953
2020-01-17,93.0
2020-06-23,88.51000213623047
2020-04-08,89.58000183105469
2020-06-26,90.3499984741211
2019-03-22,91.5999984741211
2019-01-17,91.91000366210938
2019-08-29,91.02999877929688
2018-11-14,91.29000091552734
2019-06-26,94.0
2018-09-11,97.2300033569336
2018-07-09,97.33000183105469
2018-08-10,96.87999725341797
2019-04-23,96.26000213623047
2019-09-30,97.4800033569336
2020-01-23,97.0
2019-11-08,98.43000030517578
2020-04-14,99.29000091552734
2019-11-11,98.9800033569336
2020-01-29,99.0
2020-04-17,98.0999984741211
2018-07-24,96.94000244140625
2018-09-26,99.1500015258789
2019-05-08,100.55000305175781
2019-03-05,97.83999633789062
2019-02-01,98.22000122070312
2018-12-31,99.36000061035156
2018-11-29,100.1500015258789
2019-08-12,100.51000213623047
2019-07-11,100.0
2019-09-13,99.19000244140625
2019-11-14,99.5
2020-04-20,98.81999969482422
2020-02-04,101.88999938964844
2020-04-23,102.5999984741211
2018-12-14,102.29000091552734
2019-08-27,101.41000366210938
2018-08-08,103.0
2018-10-11,98.44000244140625
2018-11-12,97.88999938964844
2019-07-26,91.5
2019-06-24,87.02999877929688
2019-05-23,86.41000366210938
2019-03-20,84.69999694824219
2019-01-15,86.91000366210938
2019-11-20,87.36000061035156
2020-02-07,88.80000305175781
2020-02-10,86.91000366210938
2020-04-29,85.0
2019-11-26,87.76000213623047
2020-02-13,91.0
2019-01-30,90.05000305175781
2018-08-23,90.94999694824219
2018-09-24,88.61000061035156
2018-11-27,90.37999725341797
2018-10-26,90.55999755859375
2019-07-09,89.13999938964844
2019-06-07,84.66999816894531
2019-05-06,85.87000274658203
2019-04-04,84.3499984741211
2019-09-11,80.47000122070312
2019-11-29,76.62999725341797
2020-05-05,83.45999908447266
2019-12-02,83.5
2020-02-19,82.91000366210938
2020-05-08,81.27999877929688
2019-05-21,78.87999725341797
2019-03-18,73.2699966430664
2018-09-07,76.70999908447266
2018-08-06,75.4000015258789
2018-10-09,70.0
2019-02-14,71.81999969482422
2018-12-12,68.9800033569336
2019-07-24,71.95999908447266
2019-09-26,72.37000274658203
2019-10-28,72.68000030517578
2019-12-05,77.58999633789062
2020-05-11,72.41000366210938
2019-07-03,75.5199966430664
2020-02-25,75.91000366210938
2020-05-14,75.2699966430664
2020-02-28,77.3499984741211
2019-08-08,75.93000030517578
2019-06-05,78.62000274658203
2018-07-20,75.5199966430664
2018-08-21,76.05000305175781
2018-10-24,78.55000305175781
2019-04-02,81.13999938964844
2019-03-01,85.62999725341797
2019-01-28,84.4800033569336
2018-12-27,85.0
2019-09-09,82.41000366210938
2020-03-02,84.12999725341797
2020-05-20,84.56999969482422
2019-12-17,84.86000061035156
2020-03-05,90.62000274658203
2019-02-12,88.0
2019-01-11,88.0
2018-12-10,87.9000015258789
2019-08-23,85.01000213623047
2018-11-08,86.73999786376953
2019-07-22,90.30000305175781
2019-06-20,89.98999786376953
2018-09-05,87.79000091552734
2019-04-17,91.22000122070312
2019-09-24,86.25
2019-12-20,83.30999755859375
2020-05-26,83.9800033569336
2019-04-30,84.31999969482422
2019-12-23,86.36000061035156
2020-03-11,85.30000305175781
2020-05-29,85.58000183105469
2019-12-26,86.0
2020-06-01,84.08000183105469
2019-05-02,81.43000030517578
2019-02-27,80.80000305175781
2018-11-23,84.6500015258789
2019-08-06,87.19999694824219
2018-07-18,88.06999969482422
2018-09-20,88.70999908447266
2018-10-22,86.94999694824219
2019-07-05,88.0
2019-06-03,88.12999725341797
2019-10-09,90.26000213623047
2019-10-11,89.16000366210938
2020-03-17,91.69000244140625
2020-06-04,90.7300033569336
2019-10-14,93.94999694824219
2020-03-20,95.0
2018-11-06,96.81999969482422
2019-06-18,96.41999816894531
2019-05-17,95.7699966430664
2019-04-15,96.1500015258789
2019-03-14,93.37999725341797
2019-01-09,91.43000030517578
2018-08-02,88.87000274658203
2018-10-05,93.76000213623047
2019-08-21,93.83999633789062
2019-10-17,92.97000122070312
2020-03-23,94.77999877929688
2020-06-10,94.52999877929688
2019-02-25,95.19000244140625
2020-01-07,94.5
2020-03-26,92.6500015258789
2019-10-23,91.93000030517578
