Dates,AZO
2018-06-20,687.5
2018-06-21,684.75
2018-06-25,682.8400268554688
2018-06-22,668.7100219726562
2018-06-26,669.52001953125
2018-06-27,667.510009765625
2018-06-28,663.7000122070312
2018-06-29,670.4400024414062
2018-07-02,662.1699829101562
2018-07-03,670.8400268554688
2018-07-05,665.4500122070312
2018-07-16,673.8400268554688
2018-09-18,681.989990234375
2019-01-24,685.4099731445312
2019-09-05,676.469970703125
2018-11-21,678.6599731445312
2020-01-13,685.8200073242188
2020-04-01,680.4000244140625
2020-06-19,690.0599975585938
2019-10-29,689.9400024414062
2020-01-16,694.6400146484375
2020-06-22,710.469970703125
2018-10-03,713.3699951171875
2018-07-31,702.1199951171875
2019-03-12,698.260009765625
2019-02-08,703.4500122070312
2019-01-07,693.1500244140625
2018-12-06,692.2100219726562
2019-08-19,694.3099975585938
2019-07-18,699.469970703125
2019-05-15,698.3300170898438
2019-09-20,713.4400024414062
2019-11-01,715.6199951171875
2020-04-07,722.8300170898438
2020-06-25,728.4199829101562
2020-06-16,726.47998046875
2019-11-04,722.0
2020-01-22,728.4299926757812
2019-11-07,740.02001953125
2020-04-13,746.6199951171875
2019-07-01,748.530029296875
2019-05-30,761.8800048828125
2018-08-15,759.4500122070312
2018-10-18,760.989990234375
2019-03-27,756.6500244140625
2019-01-22,761.5399780273438
2018-12-21,765.0
2019-09-03,765.489990234375
2018-11-19,759.7000122070312
2019-08-02,759.6300048828125
2020-01-28,759.739990234375
2020-04-16,757.510009765625
2019-11-13,763.469970703125
2020-01-31,768.4199829101562
2018-12-04,765.0599975585938
2018-11-02,765.27001953125
2019-07-16,760.02001953125
2018-08-30,759.1199951171875
2018-10-01,757.219970703125
2019-06-14,753.5900268554688
2019-05-13,746.7899780273438
2019-04-11,742.2100219726562
2019-02-06,707.9500122070312
2019-09-18,735.0
2020-02-03,747.3800048828125
2020-04-22,760.469970703125
2019-11-19,760.8400268554688
2020-02-06,762.3499755859375
2019-11-22,771.6099853515625
2019-03-25,772.0
2019-02-21,772.5499877929688
2018-12-19,768.8900146484375
2018-07-12,756.5999755859375
2018-09-14,755.6300048828125
2018-08-13,756.7000122070312
2018-10-16,759.3099975585938
2019-07-31,767.1300048828125
2019-05-28,781.8900146484375
2019-04-26,776.75
2020-04-28,761.989990234375
2019-11-25,764.1900024414062
2020-02-12,772.9500122070312
2020-05-01,750.02001953125
2020-05-04,705.010009765625
2019-06-12,707.2899780273438
2019-04-09,724.280029296875
2019-03-08,724.4099731445312
2019-02-04,716.3599853515625
2018-07-27,725.969970703125
2018-08-28,728.75
2019-01-03,729.7899780273438
2019-08-15,738.4400024414062
2018-10-31,741.6799926757812
2019-09-16,732.9400024414062
2020-02-18,731.1699829101562
2020-05-07,746.969970703125
2018-08-17,757.260009765625
2019-12-04,771.9099731445312
2020-02-21,775.6099853515625
2018-12-17,785.1099853515625
2019-08-30,791.1699829101562
2018-11-15,790.0700073242188
2019-07-29,796.0
2019-06-27,813.260009765625
2019-04-24,801.1300048828125
2018-07-10,802.4099731445312
2018-09-12,827.4199829101562
2019-02-19,793.0599975585938
2019-01-18,799.3699951171875
2020-02-24,815.219970703125
2020-05-13,818.3599853515625
2019-12-10,819.97998046875
2020-02-27,826.5999755859375
2019-12-13,824.02001953125
2020-05-19,804.5700073242188
2019-03-06,807.0599975585938
2018-11-30,854.5
2019-08-13,852.1099853515625
2019-07-12,861.0
2019-06-10,864.4400024414062
2019-05-09,873.1699829101562
2018-07-25,877.510009765625
2018-09-27,877.7999877929688
2018-10-29,868.0399780273438
2019-10-16,840.7000122070312
2019-12-16,853.010009765625
2020-03-04,831.6500244140625
2020-05-22,817.7000122070312
2019-10-01,803.8499755859375
2019-12-19,817.72998046875
2018-09-10,820.5499877929688
2019-05-24,818.8300170898438
2018-08-09,835.3200073242188
2019-04-22,825.7000122070312
2019-03-21,829.010009765625
2019-01-16,834.2899780273438
2019-08-28,832.6199951171875
2018-11-13,816.510009765625
2018-10-12,798.4099731445312
2019-06-25,813.72998046875
2020-03-10,811.0
2020-05-28,817.2000122070312
2019-10-07,813.27001953125
2020-03-13,819.5
2019-10-10,819.8499755859375
2020-03-16,830.4600219726562
2020-06-03,834.8300170898438
2018-11-28,824.530029296875
2018-09-25,824.52001953125
2018-07-23,811.030029296875
2018-08-24,805.739990234375
2019-07-10,803.280029296875
2019-05-07,814.5
2019-04-05,828.8599853515625
2019-03-04,832.6199951171875
2019-01-31,838.530029296875
2019-09-12,848.3900146484375
2019-12-31,863.5900268554688
2020-03-19,863.97998046875
2020-01-03,860.0
2020-06-09,868.75
2019-02-15,871.3300170898438
2019-01-14,887.9199829101562
2018-07-06,882.8699951171875
2018-08-07,885.510009765625
2018-10-10,909.0
2018-12-13,910.010009765625
2019-08-26,908.9199829101562
2019-07-25,905.3900146484375
2019-05-22,901.0399780273438
2019-03-19,886.9500122070312
2020-01-06,932.3900146484375
2020-03-25,900.0
2020-06-12,910.1599731445312
2019-10-22,919.5800170898438
2020-01-09,916.8499755859375
2020-06-15,930.4199829101562
2019-10-25,934.780029296875
2020-03-31,932.1300048828125
2020-06-18,929.3400268554688
2019-04-03,937.6599731445312
2018-08-22,924.25
2018-10-25,932.9099731445312
2019-01-29,938.2899780273438
2018-12-28,943.8699951171875
2018-11-26,961.8400268554688
2019-08-09,976.3800048828125
2019-07-08,970.7999877929688
2019-06-06,983.4600219726562
2019-09-10,979.25
2020-01-15,982.469970703125
2020-04-03,987.280029296875
2019-10-31,989.530029296875
2020-04-06,1003.6500244140625
2020-06-24,1005.02001953125
2018-11-09,1018.219970703125
2019-07-23,1029.7900390625
2019-06-21,1041.8399658203125
2019-05-20,1033.949951171875
2019-04-18,1037.27001953125
2018-09-06,1044.0
2018-10-08,1037.6600341796875
2019-02-13,1042.3199462890625
2018-12-11,1058.72998046875
2019-09-25,1055.02001953125
2020-01-21,1057.3299560546875
2020-04-09,1057.9599609375
2019-11-06,1040.5
2020-01-24,1032.0699462890625
2020-01-27,1035.0
2020-04-15,1032.0899658203125
2018-12-26,1040.6300048828125
2019-08-07,1023.0800170898438
2019-06-04,1023.2899780273438
2018-09-21,1021.6500244140625
2018-07-19,1015.4600219726562
2018-08-20,1023.0700073242188
2018-10-23,1024.2900390625
2019-05-03,1026.010009765625
2019-04-01,1018.4299926757812
2019-02-28,1010.2999877929688
2019-11-12,1001.010009765625
2020-01-30,994.4199829101562
2019-11-15,984.0499877929688
2020-04-21,980.6199951171875
2019-04-16,979.7000122070312
2019-03-15,975.5900268554688
2019-02-11,970.3400268554688
2019-01-10,976.3699951171875
2019-08-22,974.6699829101562
2018-11-07,980.719970703125
2018-08-03,1021.0
2018-09-04,1020.25
2019-06-19,1036.719970703125
2019-09-23,1049.47998046875
2019-11-18,1021.52001953125
2020-02-05,1031.300048828125
2020-04-24,1010.010009765625
2019-03-29,1027.1199951171875
2019-11-21,1031.3900146484375
2020-04-27,1041.949951171875
2020-02-11,1058.0400390625
2020-04-30,1094.5699462890625
2019-05-01,1096.72998046875
2019-02-26,1092.969970703125
2019-01-25,1090.280029296875
2018-12-24,1107.4599609375
2019-09-06,1108.06005859375
2018-07-17,1119.1300048828125
2018-09-19,1123.8699951171875
2019-08-05,1105.719970703125
2019-10-08,1113.4000244140625
2019-12-11,1110.260009765625
2019-11-27,1103.2099609375
2020-02-14,1096.3599853515625
2020-05-06,1079.010009765625
2019-01-08,1077.3599853515625
2018-12-07,1085.22998046875
2019-08-20,1091.8199462890625
2018-11-05,1100.1400146484375
2019-07-19,1116.6600341796875
2018-10-04,1124.06005859375
2019-06-17,1129.5799560546875
2019-05-16,1139.8499755859375
2018-08-01,1139.72998046875
2019-03-13,1144.2900390625
2019-12-03,1147.1800537109375
2020-02-20,1163.719970703125
2019-12-06,1169.6700439453125
2020-05-12,1158.550048828125
2019-12-09,1123.1400146484375
2020-02-26,1161.72998046875
2020-05-15,1166.1300048828125
2019-03-28,1157.030029296875
2018-09-17,1162.3399658203125
2018-08-16,1142.1099853515625
2018-10-19,1142.489990234375
2019-04-29,1139.719970703125
2019-01-23,1139.5899658203125
2019-09-04,1108.3299560546875
2018-11-20,1094.5400390625
2019-07-02,1086.8299560546875
2019-05-31,1054.6199951171875
2019-12-12,1054.4599609375
2020-05-18,1057.06005859375
2019-09-27,1077.6600341796875
2020-03-03,1084.3699951171875
2020-05-21,1065.3499755859375
2019-05-14,1032.5999755859375
2018-08-31,1058.9100341796875
2018-07-30,1053.449951171875
2018-10-02,1080.0
2019-04-12,1088.3399658203125
2019-03-11,1090.780029296875
2019-02-07,1084.760009765625
2019-07-17,1074.3199462890625
2019-09-19,1062.18994140625
2019-10-21,1059.9200439453125
2019-12-18,1061.469970703125
2020-03-06,1060.5
2019-10-03,1101.6700439453125
2020-03-09,1095.5699462890625
2020-05-27,1087.5699462890625
2019-12-24,1100.8299560546875
2020-03-12,1128.010009765625
2018-12-20,1137.699951171875
2019-08-01,1122.8399658203125
2018-08-14,1116.9100341796875
2018-07-13,1135.1500244140625
2018-10-17,1126.1700439453125
2019-05-29,1129.449951171875
2019-03-26,1126.9200439453125
2019-02-22,1130.6700439453125
2019-10-04,1156.0
2019-11-05,1155.780029296875
2019-12-27,1157.010009765625
2020-06-02,1147.260009765625
2019-12-30,1082.1099853515625
2020-03-18,1082.0400390625
2020-06-05,1070.31005859375
2019-07-15,1078.1300048828125
2018-12-03,1078.5
2019-06-13,1075.489990234375
2019-01-04,1049.1500244140625
2018-08-29,1039.739990234375
2019-02-05,1044.1500244140625
2018-11-01,1054.530029296875
2019-08-16,1049.280029296875
2019-04-10,1049.530029296875
2019-09-17,1060.9000244140625
2019-10-15,1082.5
2020-01-02,1074.9200439453125
2020-06-08,1087.52001953125
2019-10-18,1096.9200439453125
2020-03-24,1100.8800048828125
2020-06-11,1102.550048828125
2020-01-08,1098.6199951171875
2019-04-25,1099.010009765625
2019-07-30,1090.780029296875
2019-02-20,1109.68994140625
2018-07-11,1120.449951171875
2018-09-13,1129.4599609375
2018-10-15,1138.8599853515625
2019-06-28,1134.1600341796875
2018-12-18,1136.1500244140625
2018-11-16,1140.6500244140625
2019-10-02,1139.2900390625
2020-03-27,1145.699951171875
2020-01-10,1144.1199951171875
2019-10-24,1160.1099853515625
2020-03-30,1155.9000244140625
2020-06-17,1163.2099609375
2020-01-14,1156.1700439453125
2020-04-02,1154.1500244140625
2019-01-02,1167.010009765625
2019-08-14,1161.3900146484375
2018-10-30,1166.1700439453125
2019-06-11,1165.780029296875
2019-05-10,1152.010009765625
2019-04-08,1157.02001953125
2018-08-27,1157.8800048828125
2018-07-26,1166.3399658203125
2018-09-28,1167.739990234375
2019-03-07,1175.5699462890625
2019-10-30,1176.280029296875
2020-01-17,1169.239990234375
2020-06-23,1144.5699462890625
2020-04-08,1150.0699462890625
