Dates,EURUSD=X
2007-12-31,1.4601097106933594
2008-01-01,1.4620096683502197
2008-01-04,1.4716920852661133
2008-01-03,1.4744912385940552
2008-01-02,1.4754921197891235
2008-01-07,1.468299388885498
2008-01-08,1.5570987462997437
2008-01-09,1.466404676437378
2008-01-10,1.480100154876709
2008-01-11,1.4790055751800537
2008-01-14,1.4869003295898438
2008-03-14,1.4802095890045166
2008-07-20,1.466404676437378
2008-06-18,1.4640002250671387
2009-01-28,1.4617959260940552
2008-04-15,1.4420026540756226
2009-04-02,1.4647936820983887
2008-10-07,1.4632076025009155
2008-01-25,1.4774104356765747
2008-02-26,1.467502236366272
2008-07-03,1.4788086414337158
2009-03-16,1.4771921634674072
2008-06-01,1.483107328414917
2009-02-12,1.4865025281906128
2008-12-10,1.4799906015396118
2009-05-19,1.4827995300292969
2009-04-08,1.4638073444366455
2008-12-25,1.4617104530334473
2008-04-13,1.4478904008865356
2008-03-12,1.5570987462997437
2008-10-22,1.450200080871582
2008-06-16,1.4581936597824097
2009-02-27,1.455604076385498
2008-05-15,1.4644076824188232
2009-01-26,1.4676098823547363
2009-03-31,1.46500825881958
2009-04-20,1.4729926586151123
2008-07-01,1.4722987413406372
2009-02-10,1.4815034866333008
2009-01-09,1.4826017618179321
2008-01-23,1.4835914373397827
2008-03-27,1.4996100664138794
2008-04-28,1.5118072032928467
2008-12-08,1.5195951461791992
2008-11-06,1.519202709197998
2008-10-05,1.5200109481811523
2008-09-03,1.5210051536560059
2008-09-18,1.527697205543518
2008-07-16,1.5385088920593262
2009-03-29,1.5336012840270996
2009-02-25,1.534095287322998
2008-03-10,1.5341894626617432
2008-02-07,1.5540015697479248
2008-05-13,1.5622069835662842
2008-12-23,1.561792254447937
2008-11-21,1.574803113937378
2008-10-20,1.565802812576294
2009-04-29,1.5638928413391113
2008-11-25,1.54421067237854
2008-11-04,1.5697108507156372
2008-09-01,1.5434956550598145
2008-03-25,1.5612071752548218
2008-01-21,1.5824036598205566
2008-02-22,1.5814026594161987
2008-06-29,1.5760937929153442
2009-03-12,1.5757957696914673
2008-05-28,1.5677913427352905
2009-01-07,1.5667105913162231
2009-04-13,1.5736879110336304
2009-05-11,1.5704996585845947
2008-06-12,1.5578023195266724
2009-02-23,1.5824036598205566
2009-01-22,1.57420814037323
2008-11-19,1.5822033882141113
2008-09-16,1.5825037956237793
2008-02-05,1.5786067247390747
2008-04-09,1.5958125591278076
2008-05-11,1.5902043581008911
2008-07-14,1.5733908414840698
2009-03-27,1.5911911725997925
2009-05-14,1.5987977981567383
2008-09-22,1.58740234375
2009-05-17,1.568406105041504
2008-07-29,1.5636972188949585
2009-03-10,1.5652881860733032
2008-05-26,1.556710958480835
2009-02-06,1.5622069835662842
2009-01-05,1.5434004068374634
2008-12-04,1.5498108863830566
2008-02-20,1.553591012954712
2008-04-24,1.5385088920593262
2008-10-01,1.5464078187942505
2009-05-13,1.5489946603775024
2008-03-06,1.5540015697479248
2008-11-17,1.547700047492981
2008-10-16,1.546910047531128
2008-09-14,1.5450935363769531
2009-03-25,1.5596001148223877
2008-06-10,1.5527950525283813
2009-01-20,1.5654107332229614
2008-04-07,1.5788060426712036
2008-12-19,1.573192834854126
2009-04-26,1.5785070657730103
2009-06-01,1.5779341459274292
2009-02-04,1.5690950155258179
2008-03-21,1.5656068325042725
2008-01-17,1.5518070459365845
2008-02-18,1.5540982484817505
2008-04-22,1.5546056032180786
2008-12-02,1.5450220108032227
2008-10-31,1.5432575941085815
2008-09-29,1.5588949918746948
2008-08-28,1.5785070657730103
2008-07-27,1.5643576383590698
2008-07-10,1.5464078187942505
2009-03-23,1.555790662765503
2008-02-01,1.5460968017578125
2008-03-04,1.5369009971618652
2008-06-08,1.5473887920379639
2009-02-19,1.5521925687789917
2008-05-07,1.553808331489563
2008-12-17,1.550988793373108
2008-10-14,1.5627930164337158
2009-05-26,1.5522888898849487
2008-10-29,1.5570018291473389
2008-08-26,1.5673980712890625
2008-01-15,1.5752992630004883
2008-03-19,1.5752992630004883
2008-04-20,1.57500159740448
2008-06-23,1.5878056287765503
2009-03-06,1.5700066089630127
2008-05-22,1.5713881254196167
2009-02-02,1.5720057487487793
2009-01-01,1.5333895683288574
2009-04-07,1.5735888481140137
2009-01-16,1.5785070657730103
2008-12-15,1.5948964357376099
2008-11-13,1.589092493057251
2008-10-12,1.5899008512496948
2008-04-03,1.5822033882141113
2008-01-30,1.585590124130249
2008-05-05,1.5853890180587769
2008-09-10,1.5913937091827393
2008-07-08,1.5792051553726196
2009-02-17,1.5692428350448608
2009-04-16,1.568873643875122
2008-07-23,1.5672998428344727
2009-03-04,1.5741338729858398
2008-05-20,1.5590895414352417
2008-12-30,1.5573655366897583
2008-11-28,1.5593082904815674
2008-03-17,1.5048909187316895
2008-02-14,1.4647936820983887
2008-10-27,1.4725805521011353
2008-09-25,1.4714103937149048
2009-04-05,1.4670931100845337
2009-04-22,1.4574922323226929
2008-09-08,1.4515894651412964
2008-08-07,1.4486035108566284
2008-07-06,1.4264928102493286
2009-03-19,1.4274905920028687
2008-06-04,1.5050041675567627
2009-01-14,1.414847493171692
2008-01-28,1.3984057903289795
2008-04-01,1.3995996713638306
2008-02-29,1.4239943027496338
2008-11-11,1.4268999099731445
2009-04-28,1.4135074615478516
2009-01-29,1.4329315423965454
2008-11-26,1.4304922819137573
2008-09-23,1.441794753074646
2008-07-21,1.4795963764190674
2008-06-19,1.4692918062210083
2009-03-02,1.4633146524429321
2008-02-12,1.4641932249069214
2008-04-16,1.4598966836929321
