Dates,INTU
2018-09-12,199.24000549316406
2019-02-19,195.17999267578125
2019-01-18,198.39999389648438
2020-02-24,197.0500030517578
2020-05-13,201.4199981689453
2019-12-10,198.75
2020-02-27,208.9199981689453
2019-12-13,209.19000244140625
2020-05-19,214.52999877929688
2019-03-06,213.52000427246094
2018-11-30,207.64999389648438
2019-08-13,211.5500030517578
2019-07-12,202.4600067138672
2019-06-10,206.7899932861328
2019-05-09,206.11000061035156
2018-07-25,209.17999267578125
2018-09-27,208.44000244140625
2018-10-29,200.92999267578125
2019-10-16,197.49000549316406
2019-12-16,198.1300048828125
2020-03-04,195.57000732421875
2020-05-22,192.05999755859375
2019-10-01,185.80999755859375
2019-12-19,182.75
2018-09-10,192.8000030517578
2019-05-24,197.24000549316406
2018-08-09,195.85000610351562
2019-04-22,196.85000610351562
2019-03-21,194.47000122070312
2019-01-16,188.52000427246094
2019-08-28,196.0
2018-11-13,198.99000549316406
2018-10-12,203.75999450683594
2019-06-25,202.66000366210938
2020-03-10,206.05999755859375
2020-05-28,206.14999389648438
2019-10-07,205.14999389648438
2020-03-13,209.80999755859375
2019-10-10,209.99000549316406
2020-03-16,211.72999572753906
2020-06-03,213.8699951171875
2018-11-28,212.33999633789062
2018-09-25,212.24000549316406
2018-07-23,212.16000366210938
2018-08-24,214.3000030517578
2019-07-10,211.0500030517578
2019-05-07,208.3300018310547
2019-04-05,214.10000610351562
2019-03-04,215.82000732421875
2019-01-31,214.4499969482422
2019-09-12,220.91000366210938
2019-12-31,224.49000549316406
2020-03-19,224.5800018310547
2020-01-03,220.97000122070312
2020-06-09,224.8300018310547
2019-02-15,225.47000122070312
2019-01-14,228.9600067138672
2018-07-06,228.58999633789062
2018-08-07,230.77999877929688
2018-10-10,233.32000732421875
2018-12-13,234.6300048828125
2019-08-26,235.97000122070312
2019-07-25,235.02999877929688
2019-05-22,250.94000244140625
2019-03-19,247.72000122070312
2020-01-06,248.91000366210938
2020-03-25,249.85000610351562
2020-06-12,247.1300048828125
2019-10-22,250.41000366210938
2020-01-09,249.0
2020-06-15,247.08999633789062
2019-10-25,246.91000366210938
2020-03-31,245.42999267578125
2020-06-18,245.8800048828125
2019-04-03,250.5399932861328
2018-08-22,250.3000030517578
2018-10-25,253.64999389648438
2019-01-29,256.7699890136719
2018-12-28,258.1300048828125
2018-11-26,257.7200012207031
2019-08-09,256.05999755859375
2019-07-08,255.99000549316406
2019-06-06,260.6199951171875
2019-09-10,252.67999267578125
2020-01-15,253.8300018310547
2020-04-03,255.99000549316406
2019-10-31,255.3800048828125
2020-04-06,259.2200012207031
2020-06-24,261.4100036621094
2018-11-09,265.75
2019-07-23,268.260009765625
2019-06-21,269.0799865722656
2019-05-20,262.6300048828125
2019-04-18,261.70001220703125
2018-09-06,260.760009765625
2018-10-08,258.8999938964844
2019-02-13,259.0899963378906
2018-12-11,259.5899963378906
2019-09-25,260.05999755859375
2020-01-21,260.8800048828125
2020-04-09,257.989990234375
2019-11-06,256.2699890136719
2020-01-24,257.7699890136719
2020-01-27,261.5899963378906
2020-04-15,265.67999267578125
2018-12-26,264.0400085449219
2019-08-07,263.8399963378906
2019-06-04,253.5800018310547
2018-09-21,247.72999572753906
2018-07-19,251.05999755859375
2018-08-20,243.85000610351562
2018-10-23,245.9499969482422
2019-05-03,248.86000061035156
2019-04-01,248.47999572753906
2019-02-28,244.41000366210938
2019-11-12,244.1199951171875
2020-01-30,241.3000030517578
2019-11-15,244.6300048828125
2020-04-21,236.92999267578125
2019-04-16,240.99000549316406
2019-03-15,243.13999938964844
2019-02-11,247.5500030517578
2019-01-10,245.4499969482422
2019-08-22,243.69000244140625
2018-11-07,246.0800018310547
2018-08-03,247.52999877929688
2018-09-04,241.30999755859375
2019-06-19,257.4800109863281
2019-09-23,255.6999969482422
2019-11-18,249.6199951171875
2020-02-05,248.0800018310547
2020-04-24,244.85000610351562
2019-03-29,238.07000732421875
2019-11-21,247.10000610351562
2020-04-27,252.1199951171875
2020-02-11,253.1999969482422
2020-04-30,257.4700012207031
2019-05-01,260.5199890136719
2019-02-26,256.7300109863281
2019-01-25,257.3900146484375
2018-12-24,257.19000244140625
2019-09-06,254.1300048828125
2018-07-17,254.74000549316406
2018-09-19,258.2200012207031
2019-08-05,262.6499938964844
2019-10-08,266.6600036621094
2019-12-11,261.510009765625
2019-11-27,262.3399963378906
2020-02-14,257.489990234375
2020-05-06,256.5
2019-01-08,257.989990234375
2018-12-07,261.3299865722656
2019-08-20,264.20001220703125
2018-11-05,266.3299865722656
2019-07-19,270.1700134277344
2018-10-04,270.5400085449219
2019-06-17,271.1300048828125
2019-05-16,270.67999267578125
2018-08-01,274.80999755859375
2019-03-13,278.2200012207031
2019-12-03,281.6499938964844
2020-02-20,282.54998779296875
2019-12-06,280.8800048828125
2020-05-12,280.6300048828125
2019-12-09,282.8800048828125
2020-02-26,279.32000732421875
2020-05-15,281.1499938964844
2019-03-28,281.8999938964844
2018-09-17,281.3599853515625
2018-08-16,281.6000061035156
2018-10-19,283.7699890136719
2019-04-29,281.3500061035156
2019-01-23,279.6199951171875
2019-09-04,277.30999755859375
2018-11-20,277.9599914550781
2019-07-02,274.6400146484375
2019-05-31,263.5299987792969
2019-12-12,270.0899963378906
2020-05-18,268.57000732421875
2019-09-27,276.70001220703125
2020-03-03,276.57000732421875
2020-05-21,272.6499938964844
2019-05-14,279.1499938964844
2018-08-31,267.8900146484375
2018-07-30,268.44000244140625
2018-10-02,270.9599914550781
2019-04-12,274.2300109863281
2019-03-11,272.8399963378906
2019-02-07,276.239990234375
2019-07-17,275.7099914550781
2019-09-19,278.739990234375
2019-10-21,282.7699890136719
2019-12-18,283.2099914550781
2020-03-06,281.94000244140625
2019-10-03,286.94000244140625
2020-03-09,288.3599853515625
2020-05-27,284.20001220703125
2019-12-24,286.30999755859375
2020-03-12,292.30999755859375
2018-12-20,287.79998779296875
2019-08-01,275.8999938964844
2018-08-14,267.55999755859375
2018-07-13,266.1300048828125
2018-10-17,268.25
2019-05-29,265.2200012207031
2019-03-26,265.82000732421875
2019-02-22,268.5400085449219
2019-10-04,268.2699890136719
2019-11-05,270.0199890136719
2019-12-27,269.17999267578125
2020-06-02,269.0
2019-12-30,264.8500061035156
2020-03-18,266.42999267578125
2020-06-05,269.7200012207031
2019-07-15,263.19000244140625
2018-12-03,265.94000244140625
2019-06-13,264.29998779296875
2019-01-04,260.45001220703125
2018-08-29,263.0
2019-02-05,267.0899963378906
2018-11-01,266.760009765625
2019-08-16,260.989990234375
2019-04-10,264.0
2019-09-17,267.5299987792969
2019-10-15,270.07000732421875
2020-01-02,269.05999755859375
2020-06-08,273.5
2019-10-18,269.1499938964844
2020-03-24,266.5299987792969
2020-06-11,262.4700012207031
2020-01-08,262.20001220703125
2019-04-25,253.3300018310547
2019-07-30,255.97000122070312
2019-02-20,258.8999938964844
2018-07-11,257.6700134277344
2018-09-13,258.6099853515625
2018-10-15,258.489990234375
2019-06-28,260.2900085449219
2018-12-18,257.5
2018-11-16,256.4800109863281
2019-10-02,254.05999755859375
2020-03-27,253.16000366210938
2020-01-10,253.4199981689453
2019-10-24,259.3500061035156
2020-03-30,256.8500061035156
2020-06-17,258.0299987792969
2020-01-14,259.9800109863281
2020-04-02,261.75
2019-01-02,264.7799987792969
2019-08-14,266.04998779296875
2018-10-30,268.3999938964844
2019-06-11,272.260009765625
2019-05-10,273.4800109863281
2019-04-08,271.1499938964844
2018-08-27,259.80999755859375
2018-07-26,257.07000732421875
2018-09-28,265.8800048828125
2019-03-07,262.1499938964844
2019-10-30,258.8900146484375
2020-01-17,256.54998779296875
2020-06-23,253.67999267578125
2020-04-08,254.25
2020-06-26,253.77999877929688
2019-03-22,256.17999267578125
2019-01-17,255.77000427246094
2019-08-29,252.32000732421875
2018-11-14,251.89999389648438
2019-06-26,252.75
2018-09-11,259.6400146484375
2018-07-09,263.5
2018-08-10,260.3999938964844
2019-04-23,263.20001220703125
2019-09-30,264.04998779296875
2020-01-23,267.1000061035156
2019-11-08,266.2799987792969
2020-04-14,264.3299865722656
2019-11-11,266.8699951171875
2020-01-29,267.05999755859375
2020-04-17,262.8399963378906
2018-07-24,261.92999267578125
2018-09-26,266.1600036621094
2019-05-08,264.3800048828125
2019-03-05,266.4100036621094
2019-02-01,266.4700012207031
2018-12-31,272.8800048828125
2018-11-29,274.8999938964844
2019-08-12,275.25
2019-07-11,276.0400085449219
2019-09-13,272.67999267578125
2019-11-14,273.0
2020-04-20,276.8699951171875
2020-02-04,282.8500061035156
2020-04-23,285.010009765625
2018-12-14,290.2799987792969
2019-08-27,288.5799865722656
2018-08-08,288.0799865722656
2018-10-11,283.760009765625
2018-11-12,288.1600036621094
2019-07-26,285.9200134277344
2019-06-24,286.6300048828125
2019-05-23,280.3800048828125
2019-03-20,282.79998779296875
2019-01-15,290.9200134277344
2019-11-20,289.80999755859375
2020-02-07,294.2099914550781
2020-02-10,294.7099914550781
2020-04-29,297.739990234375
2019-11-26,296.9200134277344
2020-02-13,298.6499938964844
2019-01-30,297.8399963378906
2018-08-23,304.2900085449219
2018-09-24,303.57000732421875
2018-11-27,305.6099853515625
2018-10-26,301.239990234375
2019-07-09,297.57000732421875
2019-06-07,286.42999267578125
2019-05-06,284.79998779296875
2019-04-04,280.0899963378906
2019-09-11,268.7699890136719
2019-11-29,265.8500061035156
2020-05-05,281.17999267578125
2019-12-02,268.239990234375
2020-02-19,285.54998779296875
2020-05-08,287.17999267578125
2019-05-21,276.17999267578125
2019-03-18,260.0400085449219
2018-09-07,269.6600036621094
2018-08-06,261.1199951171875
2018-10-09,237.94000244140625
2019-02-14,261.25
2018-12-12,223.42999267578125
2019-07-24,239.1699981689453
2019-09-26,225.07000732421875
2019-10-28,215.88999938964844
2019-12-05,201.83999633789062
2020-05-11,194.72000122070312
2019-07-03,233.82000732421875
2020-02-25,232.5800018310547
2020-05-14,248.38999938964844
2020-02-28,229.69000244140625
2019-08-08,238.0500030517578
2019-06-05,230.0
2018-07-20,218.1199951171875
2018-08-21,225.22000122070312
2018-10-24,218.38999938964844
2019-04-02,240.1199951171875
2019-03-01,239.75999450683594
2019-01-28,245.92999267578125
2018-12-27,252.10000610351562
2019-09-09,250.08999633789062
2020-03-02,261.32000732421875
2020-05-20,251.9600067138672
2019-12-17,257.44000244140625
2020-03-05,265.3599853515625
2019-02-12,264.0
2019-01-11,249.14999389648438
2018-12-10,263.8500061035156
2019-08-23,258.05999755859375
2018-11-08,263.6600036621094
2019-07-22,271.8299865722656
2019-06-20,266.30999755859375
2018-09-05,273.42999267578125
2019-04-17,269.80999755859375
2019-09-24,261.1300048828125
2019-12-20,267.7799987792969
2020-05-26,274.4800109863281
2019-04-30,275.8699951171875
2019-12-23,280.79998779296875
2020-03-11,280.3599853515625
2020-05-29,287.8399963378906
2019-12-26,281.67999267578125
2020-06-01,277.1600036621094
2019-05-02,280.2699890136719
2019-02-27,284.3900146484375
2018-11-23,290.3699951171875
2019-08-06,286.75
2018-07-18,290.489990234375
2018-09-20,290.0
2018-10-22,287.6099853515625
2019-07-05,282.20001220703125
2019-06-03,281.2099914550781
2019-10-09,283.8699951171875
2019-10-11,290.32000732421875
2020-03-17,289.95001220703125
2020-06-04,287.17999267578125
2019-10-14,290.1000061035156
2020-03-20,282.9200134277344
2018-11-06,288.1099853515625
2019-06-18,293.04998779296875
2019-05-17,291.25
2019-04-15,295.8699951171875
2019-03-14,277.8699951171875
2019-01-09,280.67999267578125
2018-08-02,283.1400146484375
2018-10-05,288.5799865722656
2019-08-21,286.489990234375
2019-10-17,287.2300109863281
2020-03-23,286.32000732421875
2020-06-10,294.1199951171875
2019-02-25,293.8299865722656
2020-01-07,286.1300048828125
2020-03-26,288.75
2019-10-23,286.5199890136719
