Dates,INTU
2018-09-11,258.1357421875
2018-07-09,261.97332763671875
2018-08-10,258.89129638671875
2019-04-23,261.6750793457031
2019-09-30,262.5201721191406
2020-01-23,265.552490234375
2019-11-08,264.73724365234375
2020-04-14,262.79852294921875
2019-11-11,265.3238220214844
2020-01-29,265.51275634765625
2020-04-17,261.3171691894531
2018-07-24,260.4124450683594
2018-09-26,264.6179504394531
2019-05-08,262.8482360839844
2019-03-05,264.8664855957031
2019-02-01,264.9261474609375
2018-12-31,271.29901123046875
2018-11-29,273.8391418457031
2019-08-12,274.18780517578125
2019-07-11,274.9747619628906
2019-09-13,271.6277160644531
2019-11-14,271.94647216796875
2020-04-20,275.80157470703125
2020-02-04,281.75848388671875
2020-04-23,283.91015625
2018-12-14,289.1597900390625
2019-08-27,287.4663391113281
2018-08-08,286.96826171875
2018-10-11,282.66497802734375
2018-11-12,287.0480041503906
2019-07-26,284.816650390625
2019-06-24,285.52392578125
2019-05-23,279.2980041503906
2019-03-20,281.70867919921875
2019-01-15,289.79736328125
2019-11-20,288.6916198730469
2020-02-07,293.0746154785156
2020-02-10,293.57269287109375
2020-04-29,296.59100341796875
2019-11-26,295.7742004394531
2020-02-13,297.49749755859375
2019-01-30,296.69061279296875
2018-08-23,303.1157531738281
2018-09-24,302.3985290527344
2018-11-27,304.4306640625
2018-10-26,300.0775146484375
2019-07-09,296.4216613769531
2019-06-07,285.3246765136719
2019-05-06,283.7009582519531
2019-04-04,279.0091552734375
2019-09-11,267.7328186035156
2019-11-29,264.8240661621094
2020-05-05,280.0949401855469
2019-12-02,267.2048645019531
2020-02-19,284.44805908203125
2020-05-08,286.07177734375
2019-05-21,275.11419677734375
2019-03-18,259.0364990234375
2018-09-07,268.619384765625
2018-08-06,260.1123352050781
2018-10-09,237.02178955078125
2019-02-14,260.2418518066406
2018-12-12,222.56777954101562
2019-07-24,238.24703979492188
2019-09-26,224.2014617919922
2019-10-28,215.056884765625
2019-12-05,201.06109619140625
2020-05-11,193.9685821533203
2019-07-03,232.91769409179688
2020-02-25,231.68247985839844
2020-05-14,247.4314727783203
2020-02-28,228.80361938476562
2019-08-08,237.13137817382812
2019-06-05,229.11244201660156
2018-07-20,217.2782745361328
2018-08-21,224.35089111328125
2018-10-24,217.54722595214844
2019-04-02,239.19337463378906
2019-03-01,238.83474731445312
2019-01-28,244.98095703125
2018-12-27,251.6695098876953
2019-09-09,249.66293334960938
2020-03-02,260.873779296875
2020-05-20,251.52975463867188
2019-12-17,257.0003967285156
2020-03-05,264.9068603515625
2019-02-12,263.5491943359375
2019-01-11,248.72454833984375
2018-12-10,263.3994445800781
2019-08-23,257.61932373046875
2018-11-08,263.20977783203125
2019-07-22,271.3658142089844
2019-06-20,265.8552551269531
2018-09-05,272.96307373046875
2019-04-17,269.3492736816406
2019-09-24,260.68408203125
2019-12-20,267.3227233886719
2020-05-26,274.01129150390625
2019-04-30,275.39892578125
2019-12-23,280.32049560546875
2020-03-11,279.8812255859375
2020-05-29,287.3484802246094
2019-12-26,281.1990051269531
2020-06-01,276.68670654296875
2019-05-02,279.7913818359375
2019-02-27,283.9043884277344
2018-11-23,289.8741455078125
2019-08-06,286.2603454589844
2018-07-18,289.99395751953125
2018-09-20,289.5047912597656
2018-10-22,287.1188659667969
2019-07-05,281.7181091308594
2019-06-03,280.72979736328125
2019-10-09,283.38525390625
2019-10-11,289.8242492675781
2020-03-17,289.45489501953125
2020-06-04,286.6896057128906
2019-10-14,289.6046142578125
2020-03-20,282.4368896484375
2018-11-06,287.6180114746094
2019-06-18,292.549560546875
2019-05-17,290.7526550292969
2019-04-15,295.3647766113281
2019-03-14,277.3955078125
2019-01-09,280.2007141113281
2018-08-02,282.6565246582031
2018-10-05,288.0871887207031
2019-08-21,286.0007629394531
2019-10-17,286.7395324707031
2020-03-23,285.8310852050781
2020-06-10,293.61773681640625
2019-02-25,293.3282470703125
2020-01-07,285.64141845703125
2020-03-26,288.2569274902344
2019-10-23,286.0307312011719
