Dates,INTU
2018-11-26,258.25
2019-08-09,258.6199951171875
2019-07-08,256.17999267578125
2019-06-06,254.6300048828125
2019-09-10,258.3599853515625
2020-01-15,252.36000061035156
2020-04-03,255.66000366210938
2019-10-31,257.7200012207031
2020-04-06,256.54998779296875
2020-06-24,260.239990234375
2018-11-09,264.5199890136719
2019-07-23,269.1300048828125
2019-06-21,270.2300109863281
2019-05-20,269.3500061035156
2019-04-18,263.4200134277344
2018-09-06,261.79998779296875
2018-10-08,258.4200134277344
2019-02-13,259.9200134277344
2018-12-11,260.739990234375
2019-09-25,260.92999267578125
2020-01-21,260.489990234375
2020-04-09,261.79998779296875
2019-11-06,259.7200012207031
2020-01-24,258.2200012207031
2020-01-27,256.1099853515625
2020-04-15,262.0199890136719
2018-12-26,266.4100036621094
2019-08-07,264.010009765625
2019-06-04,246.4199981689453
2018-09-21,252.77000427246094
2018-07-19,248.3800048828125
2018-08-20,252.49000549316406
2018-10-23,243.60000610351562
2019-05-03,246.11000061035156
2019-04-01,244.00999450683594
2019-02-28,245.0
2019-11-12,243.4199981689453
2020-01-30,241.7899932861328
2019-11-15,240.55999755859375
2020-04-21,237.94000244140625
2019-04-16,238.41000366210938
2019-03-15,239.55999755859375
2019-02-11,244.0
2019-01-10,245.60000610351562
2019-08-22,242.6699981689453
2018-11-07,245.75999450683594
2018-08-03,244.82000732421875
2018-09-04,245.0800018310547
2019-06-19,251.24000549316406
2019-09-23,256.3999938964844
2019-11-18,253.9600067138672
2020-02-05,250.0
2020-04-24,245.1999969482422
2019-03-29,245.1999969482422
2019-11-21,241.0500030517578
2020-04-27,249.41000366210938
2020-02-11,252.83999633789062
2020-04-30,254.02999877929688
2019-05-01,259.8599853515625
2019-02-26,262.79998779296875
2019-01-25,256.7200012207031
2018-12-24,258.80999755859375
2019-09-06,256.3699951171875
2018-07-17,254.02999877929688
2018-09-19,257.30999755859375
2019-08-05,259.2900085449219
2019-10-08,265.79998779296875
2019-12-11,267.8399963378906
2019-11-27,263.07000732421875
2020-02-14,262.70001220703125
2020-05-06,259.2900085449219
2019-01-08,257.6600036621094
2018-12-07,258.1000061035156
2019-08-20,266.0299987792969
2018-11-05,265.1600036621094
2019-07-19,267.8999938964844
2018-10-04,269.0
2019-06-17,269.4599914550781
2019-05-16,269.9200134277344
2018-08-01,273.05999755859375
2019-03-13,275.95001220703125
2019-12-03,278.4100036621094
2020-02-20,282.0
2019-12-06,281.5
2020-05-12,280.8999938964844
2019-12-09,279.9800109863281
2020-02-26,284.54998779296875
2020-05-15,280.4100036621094
2019-03-28,282.29998779296875
2018-09-17,281.1700134277344
2018-08-16,279.9800109863281
2018-10-19,282.1600036621094
2019-04-29,284.2900085449219
2019-01-23,279.4800109863281
2019-09-04,278.7699890136719
2018-11-20,278.6099853515625
2019-07-02,278.04998779296875
2019-05-31,268.9800109863281
2019-12-12,266.739990234375
2020-05-18,265.8699951171875
2019-09-27,270.8599853515625
2020-03-03,276.0799865722656
2020-05-21,274.7300109863281
2019-05-14,272.3800048828125
2018-08-31,274.9100036621094
2018-07-30,269.6000061035156
2018-10-02,271.2699890136719
2019-04-12,274.9800109863281
2019-03-11,273.2200012207031
2019-02-07,275.3699951171875
2019-07-17,277.0
2019-09-19,290.3699951171875
2019-10-21,280.0
2019-12-18,283.1000061035156
2020-03-06,281.0799865722656
2019-10-03,284.7699890136719
2020-03-09,287.25
2020-05-27,285.30999755859375
2019-12-24,285.6199951171875
2020-03-12,289.3500061035156
2018-12-20,293.3900146484375
2019-08-01,288.7799987792969
2018-08-14,273.79998779296875
2018-07-13,267.70001220703125
2018-10-17,268.5
2019-05-29,267.30999755859375
2019-03-26,262.80999755859375
2019-02-22,265.8299865722656
2019-10-04,269.3900146484375
2019-11-05,268.760009765625
2019-12-27,269.9800109863281
2020-06-02,268.3900146484375
2019-12-30,270.760009765625
2020-03-18,264.3299865722656
2020-06-05,267.0799865722656
2019-07-15,271.32000732421875
2018-12-03,263.5
2019-06-13,267.69000244140625
2019-01-04,263.2099914550781
2018-08-29,259.42999267578125
2019-02-05,264.04998779296875
2018-11-01,264.8999938964844
2019-08-16,265.3299865722656
2019-04-10,262.8699951171875
2019-09-17,262.3599853515625
2019-10-15,270.3999938964844
2020-01-02,269.989990234375
2020-06-08,270.05999755859375
2019-10-18,271.5199890136719
2020-03-24,269.8500061035156
2020-06-11,267.6700134277344
2020-01-08,264.4800109863281
2019-04-25,260.739990234375
2019-07-30,253.3300018310547
2019-02-20,257.1300048828125
2018-07-11,259.1300048828125
2018-09-13,259.2099914550781
2018-10-15,258.489990234375
2019-06-28,259.760009765625
2018-12-18,260.1400146484375
2018-11-16,259.9100036621094
2019-10-02,258.1700134277344
2020-03-27,254.39999389648438
2020-01-10,253.25
2019-10-24,253.0
2020-03-30,258.5199890136719
2020-06-17,255.64999389648438
2020-01-14,258.6499938964844
2020-04-02,259.7799987792969
2019-01-02,261.44000244140625
2019-08-14,266.3500061035156
2018-10-30,266.9599914550781
2019-06-11,269.8500061035156
2019-05-10,271.4100036621094
2019-04-08,275.1099853515625
2018-08-27,267.9200134277344
2018-07-26,260.8599853515625
2018-09-28,257.4100036621094
2019-03-07,267.2799987792969
2019-10-30,261.3399963378906
2020-01-17,259.1099853515625
2020-06-23,253.19000244140625
2020-04-08,255.3699951171875
2020-06-26,254.77999877929688
2019-03-22,254.77000427246094
2019-01-17,256.0
2019-08-29,256.07000732421875
2018-11-14,254.13999938964844
2019-06-26,251.3699951171875
2018-09-11,252.55999755859375
2018-07-09,260.7799987792969
2018-08-10,265.0
2019-04-23,261.2699890136719
2019-09-30,263.0400085449219
2020-01-23,265.8399963378906
2019-11-08,268.0299987792969
2020-04-14,266.6000061035156
2019-11-11,264.44000244140625
2020-01-29,267.4599914550781
2020-04-17,267.1600036621094
2018-07-24,262.70001220703125
2018-09-26,261.0799865722656
2019-05-08,261.6099853515625
2019-03-05,261.8900146484375
2019-02-01,266.80999755859375
2018-12-31,268.0
2018-11-29,274.0
2019-08-12,276.489990234375
2019-07-11,276.3299865722656
2019-09-13,275.6300048828125
2019-11-14,273.82000732421875
2020-04-20,274.6400146484375
2020-02-04,278.489990234375
2020-04-23,281.80999755859375
2018-12-14,286.1300048828125
2019-08-27,289.7300109863281
2018-08-08,290.0
2018-10-11,281.4800109863281
2018-11-12,284.4100036621094
2019-07-26,289.3399963378906
2019-06-24,284.19000244140625
2019-05-23,285.79998779296875
2019-03-20,283.57000732421875
2019-01-15,287.1600036621094
2019-11-20,298.82000732421875
2020-02-07,291.8500061035156
2020-02-10,293.1700134277344
2020-04-29,295.04998779296875
2019-11-26,299.8999938964844
2020-02-13,297.0
2019-01-30,297.2900085449219
2018-08-23,298.55999755859375
2018-09-24,303.95001220703125
2018-11-27,305.5
2018-10-26,304.3900146484375
2019-07-09,300.6000061035156
2019-06-07,288.44000244140625
2019-05-06,297.54998779296875
2019-04-04,286.2799987792969
2019-09-11,274.260009765625
2019-11-29,259.6199951171875
2020-05-05,266.7200012207031
2019-12-02,280.9599914550781
2020-02-19,274.2200012207031
2020-05-08,276.1400146484375
2019-05-21,276.45001220703125
2019-03-18,258.260009765625
2018-09-07,270.1099853515625
2018-08-06,263.9200134277344
2018-10-09,245.08999633789062
2019-02-14,250.0
2018-12-12,232.0
2019-07-24,228.50999450683594
2019-09-26,226.0399932861328
2019-10-28,224.36000061035156
2019-12-05,217.72999572753906
2020-05-11,202.33999633789062
2019-07-03,206.16000366210938
2020-02-25,229.77999877929688
2020-05-14,234.5500030517578
2020-02-28,240.0
2019-08-08,236.99000549316406
2019-06-05,236.2899932861328
2018-07-20,224.0500030517578
2018-08-21,216.10000610351562
2018-10-24,223.85000610351562
2019-04-02,231.72999572753906
2019-03-01,247.6199951171875
2019-01-28,241.4600067138672
2018-12-27,246.80999755859375
2019-09-09,250.7100067138672
2020-03-02,257.17999267578125
2020-05-20,256.95001220703125
2019-12-17,256.1499938964844
2020-03-05,264.7300109863281
2019-02-12,260.489990234375
2019-01-11,259.4800109863281
2018-12-10,254.91000366210938
2019-08-23,263.0299987792969
2018-11-08,260.17999267578125
2019-07-22,267.42999267578125
2019-06-20,273.3399963378906
2018-09-05,269.9100036621094
2019-04-17,272.760009765625
2019-09-24,265.3299865722656
2019-12-20,259.0
2020-05-26,270.0799865722656
2019-04-30,276.010009765625
2019-12-23,278.989990234375
2020-03-11,282.0
2020-05-29,280.4700012207031
2019-12-26,288.989990234375
2020-06-01,281.5799865722656
2019-05-02,274.94000244140625
2019-02-27,277.239990234375
2018-11-23,290.8699951171875
2019-08-06,290.8900146484375
2018-07-18,288.6300048828125
2018-09-20,291.1499938964844
2018-10-22,286.17999267578125
2019-07-05,291.4599914550781
2019-06-03,283.1400146484375
2019-10-09,282.0
2019-10-11,285.8599853515625
2020-03-17,289.1099853515625
2020-06-04,289.95001220703125
2019-10-14,288.55999755859375
2020-03-20,286.92999267578125
2018-11-06,280.7699890136719
2019-06-18,285.3599853515625
2019-05-17,292.6300048828125
2019-04-15,293.95001220703125
2019-03-14,293.8999938964844
2019-01-09,283.9100036621094
2018-08-02,275.0
2018-10-05,289.9800109863281
2019-08-21,291.30999755859375
2019-10-17,285.010009765625
2020-03-23,289.5299987792969
2020-06-10,285.79998779296875
2019-02-25,294.9800109863281
2020-01-07,291.44000244140625
2020-03-26,286.25
2019-10-23,286.5
