Dates,INTU
2019-04-24,215.19000244140625
2018-07-10,214.35000610351562
2018-09-12,211.14999389648438
2019-02-19,198.97999572753906
2019-01-18,200.57000732421875
2020-02-24,197.92999267578125
2020-05-13,202.0800018310547
2019-12-10,199.7100067138672
2020-02-27,209.02000427246094
2019-12-13,209.9499969482422
2020-05-19,214.8800048828125
2019-03-06,219.85000610351562
2018-11-30,214.11000061035156
2019-08-13,211.57000732421875
2019-07-12,212.25
2019-06-10,207.00999450683594
2019-05-09,210.42999267578125
2018-07-25,212.9600067138672
2018-09-27,211.1699981689453
2018-10-29,206.5800018310547
2019-10-16,201.52000427246094
2019-12-16,200.75
2020-03-04,202.8800048828125
2020-05-22,196.2100067138672
2019-10-01,194.99000549316406
2019-12-19,188.3800048828125
2018-09-10,192.86000061035156
2019-05-24,197.38999938964844
2018-08-09,199.49000549316406
2019-04-22,198.75999450683594
2019-03-21,195.80999755859375
2019-01-16,193.24000549316406
2019-08-28,198.27999877929688
2018-11-13,200.41000366210938
2018-10-12,203.86000061035156
2019-06-25,205.0
2020-03-10,207.2899932861328
2020-05-28,207.0
2019-10-07,206.33999633789062
2020-03-13,210.25
2019-10-10,214.3800048828125
2020-03-16,212.11000061035156
2020-06-03,215.32000732421875
2018-11-28,215.82000732421875
2018-09-25,216.49000549316406
2018-07-23,213.57000732421875
2018-08-24,215.50999450683594
2019-07-10,212.89999389648438
2019-05-07,211.8699951171875
2019-04-05,214.64999389648438
2019-03-04,217.39999389648438
2019-01-31,216.86000061035156
2019-09-12,222.36000061035156
2019-12-31,225.47000122070312
2020-03-19,224.85000610351562
2020-01-03,223.44000244140625
2020-06-09,224.91000366210938
2019-02-15,227.32000732421875
2019-01-14,229.25999450683594
2018-07-06,230.5
2018-08-07,231.39999389648438
2018-10-10,233.72999572753906
2018-12-13,234.77000427246094
2019-08-26,236.47000122070312
2019-07-25,236.75999450683594
2019-05-22,251.57000732421875
2019-03-19,249.66000366210938
2020-01-06,249.32000732421875
2020-03-25,249.8699951171875
2020-06-12,250.41000366210938
2019-10-22,252.02000427246094
2020-01-09,252.1999969482422
2020-06-15,248.83999633789062
2019-10-25,249.0399932861328
2020-03-31,247.47000122070312
2020-06-18,246.0800018310547
2019-04-03,250.74000549316406
2018-08-22,251.8800048828125
2018-10-25,255.75999450683594
2019-01-29,256.9100036621094
2018-12-28,259.8599853515625
2018-11-26,259.75
2019-08-09,259.25
2019-07-08,257.6700134277344
2019-06-06,260.7099914550781
2019-09-10,259.6400146484375
2020-01-15,254.11000061035156
2020-04-03,257.510009765625
2019-10-31,258.260009765625
2020-04-06,259.739990234375
2020-06-24,261.6300048828125
2018-11-09,266.32000732421875
2019-07-23,269.17999267578125
2019-06-21,272.1400146484375
2019-05-20,269.92999267578125
2019-04-18,264.6600036621094
2018-09-06,262.2699890136719
2018-10-08,261.2099914550781
2019-02-13,261.0
2018-12-11,260.739990234375
2019-09-25,261.8399963378906
2020-01-21,261.54998779296875
2020-04-09,262.1099853515625
2019-11-06,260.04998779296875
2020-01-24,258.2200012207031
2020-01-27,261.760009765625
2020-04-15,266.4200134277344
2018-12-26,267.3399963378906
2019-08-07,264.3900146484375
2019-06-04,253.86000061035156
2018-09-21,255.1999969482422
2018-07-19,251.7100067138672
2018-08-20,252.6699981689453
2018-10-23,247.89999389648438
2019-05-03,250.17999267578125
2019-04-01,248.94000244140625
2019-02-28,247.02999877929688
2019-11-12,245.9499969482422
2020-01-30,243.1199951171875
2019-11-15,245.60000610351562
2020-04-21,241.11000061035156
2019-04-16,243.35000610351562
2019-03-15,244.38999938964844
2019-02-11,249.41000366210938
2019-01-10,249.75999450683594
2019-08-22,245.32000732421875
2018-11-07,247.13999938964844
2018-08-03,248.10000610351562
2018-09-04,246.63999938964844
2019-06-19,258.3999938964844
2019-09-23,259.260009765625
2019-11-18,255.57000732421875
2020-02-05,251.49000549316406
2020-04-24,246.66000366210938
2019-03-29,248.55999755859375
2019-11-21,247.30999755859375
2020-04-27,252.47999572753906
2020-02-11,254.3800048828125
2020-04-30,260.6000061035156
2019-05-01,263.9700012207031
2019-02-26,264.0
2019-01-25,258.79998779296875
2018-12-24,259.3999938964844
2019-09-06,257.3399963378906
2018-07-17,256.239990234375
2018-09-19,259.3500061035156
2019-08-05,263.3900146484375
2019-10-08,268.42999267578125
2019-12-11,268.07000732421875
2019-11-27,264.1199951171875
2020-02-14,262.70001220703125
2020-05-06,260.489990234375
2019-01-08,259.20001220703125
2018-12-07,262.010009765625
2019-08-20,266.9800109863281
2018-11-05,266.3599853515625
2019-07-19,270.7699890136719
2018-10-04,270.8299865722656
2019-06-17,271.30999755859375
2019-05-16,270.8699951171875
2018-08-01,275.9200134277344
2019-03-13,278.79998779296875
2019-12-03,281.8399963378906
2020-02-20,282.760009765625
2019-12-06,282.95001220703125
2020-05-12,282.3699951171875
2019-12-09,283.0299987792969
2020-02-26,284.54998779296875
2020-05-15,282.489990234375
2019-03-28,283.0799865722656
2018-09-17,282.6400146484375
2018-08-16,282.42999267578125
2018-10-19,284.9700012207031
2019-04-29,284.8800048828125
2019-01-23,281.8399963378906
2019-09-04,281.3399963378906
2018-11-20,283.510009765625
2019-07-02,278.6499938964844
2019-05-31,269.739990234375
2019-12-12,270.6400146484375
2020-05-18,269.489990234375
2019-09-27,276.8299865722656
2020-03-03,278.82000732421875
2020-05-21,276.2200012207031
2019-05-14,279.5400085449219
2018-08-31,276.3299865722656
2018-07-30,270.69000244140625
2018-10-02,274.44000244140625
2019-04-12,275.9599914550781
2019-03-11,274.6099853515625
2019-02-07,277.8299865722656
2019-07-17,278.0
2019-09-19,295.7699890136719
2019-10-21,282.8999938964844
2019-12-18,284.989990234375
2020-03-06,282.9800109863281
2019-10-03,288.6000061035156
2020-03-09,288.989990234375
2020-05-27,289.0
2019-12-24,286.3999938964844
2020-03-12,292.92999267578125
2018-12-20,293.4599914550781
2019-08-01,288.7799987792969
2018-08-14,274.510009765625
2018-07-13,269.82000732421875
2018-10-17,271.20001220703125
2019-05-29,270.010009765625
2019-03-26,267.2300109863281
2019-02-22,268.70001220703125
2019-10-04,269.3900146484375
2019-11-05,272.4200134277344
2019-12-27,272.9100036621094
2020-06-02,270.989990234375
2019-12-30,271.6700134277344
2020-03-18,267.1000061035156
2020-06-05,270.6300048828125
2019-07-15,271.32000732421875
2018-12-03,267.2699890136719
2019-06-13,268.2699890136719
2019-01-04,263.2099914550781
2018-08-29,263.5400085449219
2019-02-05,267.8299865722656
2018-11-01,268.1000061035156
2019-08-16,266.20001220703125
2019-04-10,265.1199951171875
2019-09-17,268.94000244140625
2019-10-15,273.80999755859375
2020-01-02,271.6600036621094
2020-06-08,274.1099853515625
2019-10-18,271.69000244140625
2020-03-24,270.7900085449219
2020-06-11,267.6700134277344
2020-01-08,264.5
2019-04-25,263.54998779296875
2019-07-30,258.9700012207031
2019-02-20,260.8399963378906
2018-07-11,260.2799987792969
2018-09-13,259.55999755859375
2018-10-15,261.0899963378906
2019-06-28,261.6700134277344
2018-12-18,261.57000732421875
2018-11-16,260.8800048828125
2019-10-02,258.6099853515625
2020-03-27,255.6300048828125
2020-01-10,255.3300018310547
2019-10-24,260.9700012207031
2020-03-30,259.510009765625
2020-06-17,259.3999938964844
2020-01-14,262.3699951171875
2020-04-02,262.92999267578125
2019-01-02,264.9700012207031
2019-08-14,266.8999938964844
2018-10-30,268.7300109863281
2019-06-11,272.5199890136719
2019-05-10,274.5899963378906
2019-04-08,275.70001220703125
2018-08-27,270.0
2018-07-26,261.010009765625
2018-09-28,266.5
2019-03-07,267.5899963378906
2019-10-30,262.4200134277344
2020-01-17,259.92999267578125
2020-06-23,256.3699951171875
2020-04-08,255.5800018310547
2020-06-26,255.67999267578125
2019-03-22,256.2900085449219
2019-01-17,256.8800048828125
2019-08-29,256.8699951171875
2018-11-14,255.61000061035156
2019-06-26,255.69000244140625
2018-09-11,260.6600036621094
2018-07-09,264.1199951171875
2018-08-10,265.0
2019-04-23,264.260009765625
2019-09-30,264.55999755859375
2020-01-23,267.4700012207031
2019-11-08,268.95001220703125
2020-04-14,267.2099914550781
2019-11-11,267.8999938964844
2020-01-29,267.4599914550781
2020-04-17,267.8800048828125
2018-07-24,264.04998779296875
2018-09-26,266.6000061035156
2019-05-08,265.3699951171875
2019-03-05,266.6300048828125
2019-02-01,267.5199890136719
2018-12-31,274.7699890136719
2018-11-29,277.2699890136719
2019-08-12,276.5
2019-07-11,277.8500061035156
2019-09-13,276.30999755859375
2019-11-14,276.0799865722656
2020-04-20,276.8900146484375
2020-02-04,283.0
2020-04-23,285.260009765625
2018-12-14,291.489990234375
2019-08-27,292.67999267578125
2018-08-08,293.0
2018-10-11,285.9800109863281
2018-11-12,288.5299987792969
2019-07-26,289.739990234375
2019-06-24,286.8399963378906
2019-05-23,286.4800109863281
2019-03-20,285.7699890136719
2019-01-15,292.79998779296875
2019-11-20,298.82000732421875
2020-02-07,294.3299865722656
2020-02-10,295.7699890136719
2020-04-29,298.0199890136719
2019-11-26,299.9599914550781
2020-02-13,298.8699951171875
2019-01-30,300.54998779296875
2018-08-23,304.44000244140625
2018-09-24,304.8299865722656
2018-11-27,306.8900146484375
2018-10-26,306.19000244140625
2019-07-09,303.989990234375
2019-06-07,292.70001220703125
2019-05-06,301.6400146484375
2019-04-04,290.92999267578125
2019-09-11,278.5899963378906
2019-11-29,266.1199951171875
2020-05-05,281.3299865722656
2019-12-02,284.6600036621094
2020-02-19,286.5199890136719
2020-05-08,290.2200012207031
2019-05-21,281.80999755859375
2019-03-18,269.2300109863281
2018-09-07,270.1099853515625
2018-08-06,266.2900085449219
2018-10-09,257.9800109863281
2019-02-14,261.3999938964844
2018-12-12,244.99000549316406
2019-07-24,240.77999877929688
2019-09-26,232.27000427246094
2019-10-28,224.99000549316406
2019-12-05,219.22999572753906
2020-05-11,202.33999633789062
2019-07-03,235.55999755859375
2020-02-25,240.74000549316406
2020-05-14,249.6699981689453
2020-02-28,247.5399932861328
2019-08-08,240.44000244140625
2019-06-05,238.4199981689453
2018-07-20,228.85000610351562
2018-08-21,228.33999633789062
2018-10-24,225.22000122070312
2019-04-02,241.69000244140625
2019-03-01,248.97999572753906
2019-01-28,247.86000061035156
2018-12-27,254.94000244140625
2019-09-09,252.77000427246094
2020-03-02,262.3500061035156
2020-05-20,257.4700012207031
2019-12-17,259.4700012207031
2020-03-05,267.3299865722656
2019-02-12,267.9200134277344
2019-01-11,260.8800048828125
2018-12-10,265.9100036621094
2019-08-23,267.79998779296875
2018-11-08,264.8399963378906
2019-07-22,273.0799865722656
2019-06-20,276.9800109863281
2018-09-05,274.94000244140625
2019-04-17,275.1000061035156
2019-09-24,267.5299987792969
2019-12-20,268.010009765625
2020-05-26,277.8399963378906
2019-04-30,278.239990234375
2019-12-23,284.0400085449219
2020-03-11,282.9599914550781
2020-05-29,289.2799987792969
2019-12-26,289.7699890136719
2020-06-01,286.1700134277344
2019-05-02,280.55999755859375
2019-02-27,285.0799865722656
2018-11-23,295.3699951171875
2019-08-06,292.9800109863281
2018-07-18,293.6300048828125
2018-09-20,293.4700012207031
2018-10-22,289.6400146484375
2019-07-05,291.94000244140625
2019-06-03,283.1400146484375
2019-10-09,290.239990234375
2019-10-11,290.8699951171875
2020-03-17,291.7200012207031
2020-06-04,290.0
2019-10-14,290.7200012207031
2020-03-20,288.4599914550781
2018-11-06,289.0
2019-06-18,293.2900085449219
2019-05-17,295.25
2019-04-15,298.0
2019-03-14,294.9800109863281
2019-01-09,287.0400085449219
2018-08-02,285.1400146484375
2018-10-05,293.3999938964844
2019-08-21,291.95001220703125
2019-10-17,287.9100036621094
2020-03-23,291.989990234375
2020-06-10,294.20001220703125
2019-02-25,296.489990234375
2020-01-07,296.0
2020-03-26,289.3399963378906
2019-10-23,290.0
