Dates,COST
2019-05-01,256.8500061035156
2019-02-26,257.1099853515625
2019-01-25,257.2300109863281
2018-12-24,259.7099914550781
2019-09-06,260.1499938964844
2018-07-17,261.42999267578125
2018-09-19,262.739990234375
2019-08-05,263.6600036621094
2019-10-08,267.3500061035156
2019-12-11,266.1300048828125
2019-11-27,266.7699890136719
2020-02-14,266.3599853515625
2020-05-06,264.4100036621094
2019-01-08,265.5799865722656
2018-12-07,264.260009765625
2019-08-20,263.54998779296875
2018-11-05,265.4700012207031
2019-07-19,269.1400146484375
2018-10-04,268.25
2019-06-17,269.3999938964844
2019-05-16,269.9700012207031
2018-08-01,271.4200134277344
2019-03-13,276.5400085449219
2019-12-03,279.44000244140625
2020-02-20,280.5799865722656
2019-12-06,280.6499938964844
2020-05-12,281.55999755859375
2019-12-09,282.9100036621094
2020-02-26,281.510009765625
2020-05-15,280.1700134277344
2019-03-28,280.1000061035156
2018-09-17,280.8299865722656
2018-08-16,279.79998779296875
2018-10-19,281.3699951171875
2019-04-29,280.1300048828125
2019-01-23,279.5
2019-09-04,275.6300048828125
2018-11-20,274.57000732421875
2019-07-02,272.5
2019-05-31,265.1000061035156
2019-12-12,269.30999755859375
2020-05-18,274.29998779296875
2019-09-27,274.79998779296875
2020-03-03,273.94000244140625
2020-05-21,271.30999755859375
2019-05-14,276.260009765625
2018-08-31,268.1499938964844
2018-07-30,271.5199890136719
2018-10-02,274.1000061035156
2019-04-12,275.6099853515625
2019-03-11,272.9700012207031
2019-02-07,275.67999267578125
2019-07-17,279.9200134277344
2019-09-19,274.010009765625
2019-10-21,278.4599914550781
2019-12-18,292.3800048828125
2020-03-06,294.489990234375
2019-10-03,296.57000732421875
2020-03-09,294.760009765625
2020-05-27,292.04998779296875
2019-12-24,296.1199951171875
2020-03-12,296.9700012207031
2018-12-20,303.760009765625
2019-08-01,299.0
2018-08-14,297.0
2018-07-13,290.69000244140625
2018-10-17,289.8900146484375
2019-05-29,291.8999938964844
2019-03-26,288.69000244140625
2019-02-22,291.4100036621094
2019-10-04,292.42999267578125
2019-11-05,287.8299865722656
2019-12-27,286.3599853515625
2020-06-02,287.57000732421875
2019-12-30,287.9100036621094
2020-03-18,288.510009765625
2020-06-05,288.260009765625
2019-07-15,285.95001220703125
2018-12-03,288.1099853515625
2019-06-13,283.92999267578125
2019-01-04,285.1099853515625
2018-08-29,289.0
2019-02-05,291.6700134277344
2018-11-01,293.4100036621094
2019-08-16,291.8900146484375
2019-04-10,296.8999938964844
2019-09-17,297.1400146484375
2019-10-15,297.6000061035156
2020-01-02,297.5199890136719
2020-06-08,298.3900146484375
2019-10-18,298.7799987792969
2020-03-24,302.3999938964844
2020-06-11,302.8599853515625
2020-01-08,301.0799865722656
2019-04-25,299.9700012207031
2019-07-30,297.32000732421875
2019-02-20,297.04998779296875
2018-07-11,296.5
2018-09-13,298.94000244140625
2018-10-15,295.8599853515625
2019-06-28,299.8399963378906
2018-12-18,297.1099853515625
2018-11-16,296.0899963378906
2019-10-02,296.82000732421875
2020-03-27,299.17999267578125
2020-01-10,301.57000732421875
2019-10-24,305.2099914550781
2020-03-30,302.6199951171875
2020-06-17,300.8399963378906
2020-01-14,300.5
2020-04-02,302.8999938964844
2019-01-02,304.5899963378906
2019-08-14,303.6600036621094
2018-10-30,304.5400085449219
2019-06-11,302.239990234375
2019-05-10,300.57000732421875
2019-04-08,300.2699890136719
2018-08-27,299.30999755859375
2018-07-26,299.04998779296875
2018-09-28,301.239990234375
2019-03-07,300.760009765625
2019-10-30,299.80999755859375
2020-01-17,297.3900146484375
2020-06-23,295.6700134277344
2020-04-08,296.5199890136719
2020-06-26,293.1000061035156
2019-03-22,294.95001220703125
2019-01-17,295.1600036621094
2019-08-29,295.7799987792969
2018-11-14,295.29998779296875
2019-06-26,297.3399963378906
2018-09-11,291.8699951171875
2018-07-09,293.5
2018-08-10,295.54998779296875
2019-04-23,291.8699951171875
2019-09-30,293.7099914550781
2020-01-23,294.8299865722656
2019-11-08,293.30999755859375
2020-04-14,294.2300109863281
2019-11-11,295.7300109863281
2020-01-29,294.1099853515625
2020-04-17,295.1400146484375
2018-07-24,293.9200134277344
2018-09-26,291.489990234375
2019-05-08,291.7300109863281
2019-03-05,291.80999755859375
2019-02-01,291.3500061035156
2018-12-31,294.69000244140625
2018-11-29,299.4200134277344
2019-08-12,297.239990234375
2019-07-11,299.8699951171875
2019-09-13,299.75
2019-11-14,300.82000732421875
2020-04-20,303.0299987792969
2020-02-04,304.67999267578125
2020-04-23,313.260009765625
2018-12-14,311.8900146484375
2019-08-27,312.8800048828125
2018-08-08,310.510009765625
2018-10-11,309.45001220703125
2018-11-12,310.8500061035156
2019-07-26,309.5799865722656
2019-06-24,309.4700012207031
2019-05-23,305.5199890136719
2019-03-20,302.0
2019-01-15,304.8999938964844
2019-11-20,308.95001220703125
2020-02-07,310.6099853515625
2020-02-10,313.6300048828125
2020-04-29,313.7900085449219
2019-11-26,310.67999267578125
2020-02-13,315.1199951171875
2019-01-30,318.20001220703125
2018-08-23,318.30999755859375
2018-09-24,322.04998779296875
2018-11-27,323.0199890136719
2018-10-26,324.0799865722656
2019-07-09,321.95001220703125
2019-06-07,313.6199951171875
2019-05-06,304.8699951171875
2019-04-04,305.69000244140625
2019-09-11,293.1300048828125
2019-11-29,281.1400146484375
2020-05-05,309.1400146484375
2019-12-02,302.7300109863281
2020-02-19,320.739990234375
2020-05-08,315.760009765625
2019-05-21,311.3399963378906
2019-03-18,301.9800109863281
2018-09-07,309.3999938964844
2018-08-06,297.42999267578125
2018-10-09,279.8500061035156
2019-02-14,302.2699890136719
2018-12-12,283.17999267578125
2019-07-24,306.989990234375
2019-09-26,307.5
2019-10-28,305.2200012207031
2019-12-05,290.4200134277344
2020-05-11,285.5299987792969
2019-07-03,284.94000244140625
2020-02-25,280.8599853515625
2020-05-14,292.29998779296875
2020-02-28,284.3299865722656
2019-08-08,291.1199951171875
2019-06-05,285.1300048828125
2018-07-20,286.7799987792969
2018-08-21,291.4800109863281
2018-10-24,288.6499938964844
2019-04-02,305.1199951171875
2019-03-01,303.6300048828125
2019-01-28,305.9700012207031
2018-12-27,300.010009765625
2019-09-09,299.6199951171875
2020-03-02,314.1400146484375
2020-05-20,310.2699890136719
2019-12-17,321.55999755859375
2020-03-05,317.9200134277344
2019-02-12,312.0799865722656
2019-01-11,301.3299865722656
2018-12-10,309.4200134277344
2019-08-23,305.3999938964844
2018-11-08,310.54998779296875
2019-07-22,308.7799987792969
2019-06-20,304.95001220703125
2018-09-05,307.0899963378906
2019-04-17,303.0
2019-09-24,301.9200134277344
2019-12-20,304.489990234375
2020-05-26,307.9200134277344
2019-04-30,308.8900146484375
2019-12-23,305.0
2020-03-11,305.94000244140625
2020-05-29,310.3299865722656
2019-12-26,304.8399963378906
2020-06-01,302.1400146484375
2019-05-02,299.739990234375
2019-02-27,299.2099914550781
2018-11-23,302.760009765625
2019-08-06,304.6300048828125
2018-07-18,304.9100036621094
2018-09-20,301.9700012207031
2018-10-22,302.42999267578125
2019-07-05,304.79998779296875
2019-06-03,306.010009765625
2019-10-09,309.55999755859375
2019-10-11,308.4700012207031
2020-03-17,308.2900085449219
2020-06-04,307.0899963378906
2019-10-14,306.6400146484375
2020-03-20,310.75
2018-11-06,312.0400085449219
2019-06-18,307.19000244140625
2019-05-17,305.54998779296875
2019-04-15,307.3299865722656
2019-03-14,300.8299865722656
2019-01-09,298.70001220703125
2018-08-02,297.17999267578125
2018-10-05,301.3599853515625
2019-08-21,299.6099853515625
2019-10-17,299.57000732421875
2020-03-23,299.8999938964844
2020-06-10,300.45001220703125
2019-02-25,301.2900085449219
2020-01-07,298.0199890136719
2020-03-26,300.5299987792969
2019-10-23,296.55999755859375
