Dates,COST
2020-05-21,268.9415283203125
2019-05-14,273.84832763671875
2018-08-31,265.8091125488281
2018-07-30,269.1496887207031
2018-10-02,271.7071838378906
2019-04-12,273.2039794921875
2019-03-11,270.5870666503906
2019-02-07,273.27337646484375
2019-07-17,277.47637939453125
2019-09-19,271.61798095703125
2019-10-21,276.02911376953125
2019-12-18,289.8276062011719
2020-03-06,291.9191589355469
2019-10-03,294.63134765625
2020-03-09,292.83319091796875
2020-05-27,290.1408996582031
2019-12-24,294.18426513671875
2020-03-12,295.0287170410156
2018-12-20,301.77435302734375
2019-08-01,297.04547119140625
2018-08-14,295.05853271484375
2018-07-13,288.7897644042969
2018-10-17,287.99505615234375
2019-05-29,289.9918518066406
2019-03-26,286.8028564453125
2019-02-22,289.50506591796875
2019-10-04,290.5184020996094
2019-11-05,285.948486328125
2019-12-27,284.4880676269531
2020-06-02,285.690185546875
2019-12-30,286.0279541015625
2020-03-18,286.6240539550781
2020-06-05,286.37567138671875
2019-07-15,284.0807800292969
2018-12-03,286.22662353515625
2019-06-13,282.0739440917969
2019-01-04,283.2462463378906
2018-08-29,287.11083984375
2019-02-05,289.7633972167969
2018-11-01,291.49200439453125
2019-08-16,289.9819641113281
2019-04-10,294.95916748046875
2019-09-17,295.1976318359375
2019-10-15,295.65460205078125
2020-01-02,295.57513427734375
2020-06-08,296.439453125
2019-10-18,296.826904296875
2020-03-24,300.4232177734375
2020-06-11,300.8802185058594
2020-01-08,299.1118469238281
2019-04-25,298.0091247558594
2019-07-30,295.3764343261719
2019-02-20,295.1081848144531
2018-07-11,294.5617980957031
2018-09-13,296.98583984375
2018-10-15,293.9259948730469
2019-06-28,297.8800048828125
2018-12-18,295.80908203125
2018-11-16,294.7935485839844
2019-10-02,295.5203552246094
2020-03-27,297.8699951171875
2020-01-10,300.2495422363281
2019-10-24,303.87359619140625
2020-03-30,301.2949523925781
2020-06-17,299.52276611328125
2020-01-14,299.1842346191406
2020-04-02,301.57373046875
2019-01-02,303.2563171386719
2019-08-14,302.33038330078125
2018-10-30,303.2065734863281
2019-06-11,300.9165954589844
2019-05-10,299.2539367675781
2019-04-08,298.9552307128906
2018-08-27,297.99945068359375
2018-07-26,297.7405700683594
2018-09-28,299.9209899902344
2019-03-07,299.4430847167969
2019-10-30,298.49725341796875
2020-01-17,296.087890625
2020-06-23,294.3753967285156
2020-04-08,295.2216491699219
2020-06-26,291.8166198730469
2019-03-22,293.6585693359375
2019-01-17,293.86761474609375
2019-08-29,294.48492431640625
2018-11-14,294.0069885253906
2019-06-26,296.0380554199219
2018-09-11,290.5920104980469
2018-07-09,292.21490478515625
2018-08-10,294.2558898925781
2019-04-23,290.5920104980469
2019-09-30,292.4239501953125
2020-01-23,293.5390319824219
2019-11-08,292.0257263183594
2020-04-14,292.9416809082031
2019-11-11,294.43511962890625
2020-01-29,292.82220458984375
2020-04-17,293.84771728515625
2018-07-24,292.633056640625
2018-09-26,290.2136535644531
2019-05-08,290.4526672363281
2019-03-05,290.53228759765625
2019-02-01,290.0743103027344
2018-12-31,293.3996887207031
2018-11-29,298.1089782714844
2019-08-12,295.9385070800781
2019-07-11,298.5570068359375
2019-09-13,298.4375305175781
2019-11-14,299.5028381347656
2020-04-20,301.7031555175781
2020-02-04,303.3459167480469
2020-04-23,311.88836669921875
2018-12-14,310.5243835449219
2019-08-27,311.5100402832031
2018-08-08,309.1504211425781
2018-10-11,308.0950622558594
2018-11-12,309.4889221191406
2019-07-26,308.2244567871094
2019-06-24,308.1149597167969
2019-05-23,304.1822509765625
2019-03-20,300.67767333984375
2019-01-15,303.5649719238281
2019-11-20,307.5972595214844
2020-02-07,309.9019470214844
2020-02-10,312.91510009765625
2020-04-29,313.0747375488281
2019-11-26,309.9718017578125
2020-02-13,314.4017028808594
2019-01-30,317.4747009277344
2018-08-23,317.58441162109375
2018-09-24,321.3158874511719
2018-11-27,322.28369140625
2018-10-26,323.34124755859375
2019-07-09,321.21612548828125
2019-06-07,312.9051208496094
2019-05-06,304.175048828125
2019-04-04,304.9931945800781
2019-09-11,292.4618225097656
2019-11-29,280.4991760253906
2020-05-05,308.4353332519531
2019-12-02,302.0399475097656
2020-02-19,320.0088806152344
2020-05-08,315.0402526855469
2019-05-21,310.63031005859375
2019-03-18,301.2916564941406
2018-09-07,308.6947326660156
2018-08-06,296.75201416015625
2018-10-09,279.21209716796875
2019-02-14,301.5809631347656
2018-12-12,282.53448486328125
2019-07-24,306.29022216796875
2019-09-26,306.799072265625
2019-10-28,304.5242614746094
2019-12-05,289.7580261230469
2020-05-11,284.879150390625
2019-07-03,284.2904968261719
2020-02-25,280.21978759765625
2020-05-14,291.6336975097656
2020-02-28,283.6818542480469
2019-08-08,290.4563903808594
2019-06-05,284.4800720214844
2018-07-20,286.12628173828125
2018-08-21,290.8155822753906
2018-10-24,287.9920349121094
2019-04-02,304.42449951171875
2019-03-01,302.9378967285156
2019-01-28,305.2725524902344
2018-12-27,299.3261413574219
2019-09-09,298.93701171875
2020-03-02,313.4239501953125
2020-05-20,309.562744140625
2019-12-17,320.8270263671875
2020-03-05,317.1953125
2019-02-12,311.3686218261719
2019-01-11,300.64312744140625
2018-12-10,308.7146911621094
2019-08-23,304.703857421875
2018-11-08,309.84210205078125
2019-07-22,308.0761413574219
2019-06-20,304.2548828125
2018-09-05,306.3899841308594
2019-04-17,303.0
2019-09-24,301.9200134277344
2019-12-20,304.489990234375
2020-05-26,307.9200134277344
2019-04-30,308.8900146484375
2019-12-23,305.0
2020-03-11,305.94000244140625
2020-05-29,310.3299865722656
2019-12-26,304.8399963378906
2020-06-01,302.1400146484375
2019-05-02,299.739990234375
2019-02-27,299.2099914550781
2018-11-23,302.760009765625
2019-08-06,304.6300048828125
2018-07-18,304.9100036621094
2018-09-20,301.9700012207031
2018-10-22,302.42999267578125
2019-07-05,304.79998779296875
2019-06-03,306.010009765625
2019-10-09,309.55999755859375
2019-10-11,308.4700012207031
2020-03-17,308.2900085449219
2020-06-04,307.0899963378906
2019-10-14,306.6400146484375
2020-03-20,310.75
2018-11-06,312.0400085449219
2019-06-18,307.19000244140625
2019-05-17,305.54998779296875
2019-04-15,307.3299865722656
2019-03-14,300.8299865722656
2019-01-09,298.70001220703125
2018-08-02,297.17999267578125
2018-10-05,301.3599853515625
2019-08-21,299.6099853515625
2019-10-17,299.57000732421875
2020-03-23,299.8999938964844
2020-06-10,300.45001220703125
2019-02-25,301.2900085449219
2020-01-07,298.0199890136719
2020-03-26,300.5299987792969
2019-10-23,296.55999755859375
