Dates,IDXX
2019-02-21,248.13999938964844
2018-12-19,247.77999877929688
2018-07-12,241.6300048828125
2018-09-14,238.80999755859375
2018-08-13,229.82000732421875
2018-10-16,226.27999877929688
2019-07-31,220.50999450683594
2019-05-28,222.0
2019-04-26,216.63999938964844
2020-04-28,212.5500030517578
2019-11-25,216.41000366210938
2020-02-12,216.86000061035156
2020-05-01,219.3000030517578
2020-05-04,223.6199951171875
2019-06-12,223.0399932861328
2019-04-09,217.35000610351562
2019-03-08,214.39999389648438
2019-02-04,211.00999450683594
2018-07-27,206.39999389648438
2018-08-28,205.57000732421875
2019-01-03,200.85000610351562
2019-08-15,199.86000061035156
2018-10-31,203.75
2019-09-16,210.88999938964844
2020-02-18,190.0
2020-05-07,195.00999450683594
2018-08-17,198.39999389648438
2019-12-04,200.1300048828125
2020-02-21,203.1199951171875
2018-12-17,208.35000610351562
2019-08-30,203.4199981689453
2018-11-15,198.0
2019-07-29,196.5
2019-06-27,195.1699981689453
2019-04-24,193.3699951171875
2018-07-10,198.4499969482422
2018-09-12,191.05999755859375
2019-02-19,188.75
2019-01-18,190.0800018310547
2020-02-24,192.16000366210938
2020-05-13,192.58999633789062
2019-12-10,193.1699981689453
2020-02-27,194.5500030517578
2019-12-13,198.99000549316406
2020-05-19,200.49000549316406
2019-03-06,204.3699951171875
2018-11-30,194.63999938964844
2019-08-13,189.4600067138672
2019-07-12,188.55999755859375
2019-06-10,188.99000549316406
2019-05-09,195.00999450683594
2018-07-25,198.8800048828125
2018-09-27,193.19000244140625
2018-10-29,189.5800018310547
2019-10-16,182.4199981689453
2019-12-16,183.77000427246094
2020-03-04,181.52999877929688
2020-05-22,180.0
2019-10-01,182.89999389648438
2019-12-19,176.1699981689453
2018-09-10,176.14999389648438
2019-05-24,180.5
2018-08-09,182.9199981689453
2019-04-22,183.3800048828125
2019-03-21,180.75
2019-01-16,176.11000061035156
2019-08-28,180.7100067138672
2018-11-13,185.25
2018-10-12,184.52000427246094
2019-06-25,190.24000549316406
2020-03-10,190.10000610351562
2020-05-28,190.77000427246094
2019-10-07,189.69000244140625
2020-03-13,190.52000427246094
2019-10-10,195.07000732421875
2020-03-16,196.0800018310547
2020-06-03,196.2899932861328
2018-11-28,198.82000732421875
2018-09-25,198.47000122070312
2018-07-23,200.49000549316406
2018-08-24,206.86000061035156
2019-07-10,204.0500030517578
2019-05-07,203.3699951171875
2019-04-05,204.25
2019-03-04,207.11000061035156
2019-01-31,201.58999633789062
2019-09-12,202.17999267578125
2019-12-31,203.27999877929688
2020-03-19,207.19000244140625
2020-01-03,204.2899932861328
2020-06-09,204.80999755859375
2019-02-15,206.41000366210938
2019-01-14,206.77999877929688
2018-07-06,209.10000610351562
2018-08-07,205.2100067138672
2018-10-10,207.00999450683594
2018-12-13,209.0
2019-08-26,210.64999389648438
2019-07-25,204.77999877929688
2019-05-22,206.27999877929688
2019-03-19,209.94000244140625
2020-01-06,207.02999877929688
2020-03-25,206.36000061035156
2020-06-12,208.0
2019-10-22,213.16000366210938
2020-01-09,212.14999389648438
2020-06-15,210.25999450683594
2019-10-25,207.3000030517578
2020-03-31,203.24000549316406
2020-06-18,198.75
2019-04-03,201.6699981689453
2018-08-22,203.61000061035156
2018-10-25,206.30999755859375
2019-01-29,208.02000427246094
2018-12-28,211.3000030517578
2018-11-26,213.33999633789062
2019-08-09,216.47999572753906
2019-07-08,216.44000244140625
2019-06-06,219.0399932861328
2019-09-10,219.32000732421875
2020-01-15,217.88999938964844
2020-04-03,219.08999633789062
2019-10-31,215.38999938964844
2020-04-06,217.58999633789062
2020-06-24,220.82000732421875
2018-11-09,222.6999969482422
2019-07-23,223.50999450683594
2019-06-21,225.1999969482422
2019-05-20,222.83999633789062
2019-04-18,226.38999938964844
2018-09-06,224.3800048828125
2018-10-08,224.14999389648438
2019-02-13,223.67999267578125
2018-12-11,221.5
2019-09-25,223.7100067138672
2020-01-21,223.8300018310547
2020-04-09,221.0
2019-11-06,214.82000732421875
2020-01-24,214.25
2020-01-27,216.82000732421875
2020-04-15,220.66000366210938
2018-12-26,223.47000122070312
2019-08-07,222.25
2019-06-04,227.0500030517578
2018-09-21,229.00999450683594
2018-07-19,230.0399932861328
2018-08-20,230.0
2018-10-23,234.1300048828125
2019-05-03,242.4199981689453
2019-04-01,244.0500030517578
2019-02-28,243.58999633789062
2019-11-12,242.5
2020-01-30,241.7899932861328
2019-11-15,240.83999633789062
2020-04-21,240.55999755859375
2019-04-16,243.0
2019-03-15,243.7899932861328
2019-02-11,249.77999877929688
2019-01-10,248.67999267578125
2019-08-22,245.83999633789062
2018-11-07,249.16000366210938
2018-08-03,247.52000427246094
2018-09-04,248.02999877929688
2019-06-19,254.47000122070312
2019-09-23,246.72000122070312
2019-11-18,243.86000061035156
2020-02-05,247.47999572753906
2020-04-24,245.86000061035156
2019-03-29,245.0
2019-11-21,248.02999877929688
2020-04-27,253.63999938964844
2020-02-11,256.3900146484375
2020-04-30,261.29998779296875
2019-05-01,266.0400085449219
2019-02-26,261.54998779296875
2019-01-25,262.3599853515625
2018-12-24,262.5299987792969
2019-09-06,266.05999755859375
2018-07-17,265.5
2018-09-19,268.0299987792969
2019-08-05,268.1700134277344
2019-10-08,272.4800109863281
2019-12-11,270.20001220703125
2019-11-27,272.82000732421875
2020-02-14,270.67999267578125
2020-05-06,268.5299987792969
2019-01-08,270.010009765625
2018-12-07,270.5899963378906
2019-08-20,276.45001220703125
2018-11-05,275.4599914550781
2019-07-19,276.7200012207031
2018-10-04,273.3900146484375
2019-06-17,274.82000732421875
2019-05-16,274.5400085449219
2018-08-01,280.29998779296875
2019-03-13,280.55999755859375
2019-12-03,282.8699951171875
2020-02-20,282.17999267578125
2019-12-06,282.5899963378906
2020-05-12,283.760009765625
2019-12-09,283.3599853515625
2020-02-26,284.2699890136719
2020-05-15,285.5199890136719
2019-03-28,284.94000244140625
2018-09-17,283.6499938964844
2018-08-16,282.20001220703125
2018-10-19,282.67999267578125
2019-04-29,281.0400085449219
2019-01-23,283.19000244140625
2019-09-04,278.67999267578125
2018-11-20,259.7300109863281
2019-07-02,265.0199890136719
2019-05-31,256.2699890136719
2019-12-12,262.20001220703125
2020-05-18,262.9100036621094
2019-09-27,269.8900146484375
2020-03-03,274.1300048828125
2020-05-21,274.1099853515625
2019-05-14,274.0799865722656
2018-08-31,269.760009765625
2018-07-30,270.510009765625
2018-10-02,274.2300109863281
2019-04-12,276.260009765625
2019-03-11,277.30999755859375
2019-02-07,280.1300048828125
2019-07-17,276.0899963378906
2019-09-19,269.2300109863281
2019-10-21,272.5
2019-12-18,277.07000732421875
2020-03-06,281.010009765625
2019-10-03,286.3399963378906
2020-03-09,287.2200012207031
2020-05-27,283.5299987792969
2019-12-24,284.7300109863281
2020-03-12,287.7699890136719
2018-12-20,288.2099914550781
2019-08-01,266.29998779296875
2018-08-14,257.010009765625
2018-07-13,268.4200134277344
2018-10-17,270.8699951171875
2019-05-29,264.95001220703125
2019-03-26,261.8599853515625
2019-02-22,266.2699890136719
2019-10-04,269.010009765625
2019-11-05,273.2300109863281
2019-12-27,272.2300109863281
2020-06-02,271.2099914550781
2019-12-30,271.3399963378906
2020-03-18,270.4200134277344
2020-06-05,272.0199890136719
2019-07-15,270.57000732421875
2018-12-03,270.2099914550781
2019-06-13,265.7900085449219
2019-01-04,264.07000732421875
2018-08-29,265.17999267578125
2019-02-05,272.0899963378906
2018-11-01,271.3999938964844
2019-08-16,265.8999938964844
2019-04-10,268.9100036621094
2019-09-17,268.45001220703125
2019-10-15,275.0
2020-01-02,275.0199890136719
2020-06-08,276.82000732421875
2019-10-18,277.04998779296875
2020-03-24,278.6099853515625
2020-06-11,280.4800109863281
2020-01-08,278.1000061035156
2019-04-25,270.7200012207031
2019-07-30,266.7200012207031
2019-02-20,266.7099914550781
2018-07-11,268.1099853515625
2018-09-13,265.30999755859375
2018-10-15,264.4800109863281
2019-06-28,270.0
2018-12-18,270.5
2018-11-16,276.5
2019-10-02,277.5199890136719
2020-03-27,263.2200012207031
2020-01-10,261.239990234375
2019-10-24,261.82000732421875
2020-03-30,254.4199981689453
2020-06-17,251.60000610351562
2020-01-14,252.25
2020-04-02,257.0899963378906
2019-01-02,256.010009765625
2019-08-14,256.489990234375
2018-10-30,258.4100036621094
2019-06-11,259.95001220703125
2019-05-10,257.54998779296875
2019-04-08,257.7799987792969
2018-08-27,255.36000061035156
2018-07-26,251.13999938964844
2018-09-28,250.5
2019-03-07,249.80999755859375
2019-10-30,249.36000061035156
2020-01-17,248.00999450683594
2020-06-23,246.74000549316406
2020-04-08,248.1300048828125
2020-06-26,250.8800048828125
2019-03-22,251.0500030517578
2019-01-17,248.5500030517578
2019-08-29,249.52000427246094
2018-11-14,249.72000122070312
2019-06-26,249.52999877929688
2018-09-11,251.1199951171875
2018-07-09,253.32000732421875
2018-08-10,253.25
2019-04-23,252.52000427246094
2019-09-30,252.58999633789062
2020-01-23,253.64999389648438
2019-11-08,260.5799865722656
2020-04-14,261.4599914550781
2019-11-11,259.7799987792969
2020-01-29,259.6700134277344
2020-04-17,260.5199890136719
2018-07-24,259.8999938964844
2018-09-26,260.489990234375
2019-05-08,259.989990234375
2019-03-05,261.32000732421875
2019-02-01,265.3699951171875
2018-12-31,266.1099853515625
2018-11-29,271.989990234375
2019-08-12,277.3299865722656
2019-07-11,280.0199890136719
2019-09-13,279.8299865722656
2019-11-14,282.6600036621094
2020-04-20,287.19000244140625
2020-02-04,285.2099914550781
2020-04-23,283.7099914550781
2018-12-14,285.1499938964844
2019-08-27,283.45001220703125
2018-08-08,279.17999267578125
2018-10-11,275.0199890136719
2018-11-12,276.4800109863281
2019-07-26,276.989990234375
2019-06-24,276.5199890136719
2019-05-23,269.489990234375
2019-03-20,274.25
2019-01-15,277.82000732421875
2019-11-20,272.80999755859375
2020-02-07,274.42999267578125
2020-02-10,277.70001220703125
2020-04-29,276.94000244140625
2019-11-26,280.0400085449219
2020-02-13,280.3399963378906
2019-01-30,281.8500061035156
2018-08-23,283.3999938964844
2018-09-24,285.760009765625
2018-11-27,288.0
2018-10-26,278.5
2019-07-09,276.7900085449219
2019-06-07,267.3599853515625
2019-05-06,255.35000610351562
2019-04-04,258.239990234375
2019-09-11,250.0
2019-11-29,238.0399932861328
2020-05-05,247.6699981689453
2019-12-02,247.6300048828125
2020-02-19,251.0
2020-05-08,250.97000122070312
2019-05-21,242.75
2019-03-18,230.55999755859375
2018-09-07,241.35000610351562
2018-08-06,243.3699951171875
2018-10-09,225.75
2019-02-14,230.3300018310547
2018-12-12,223.7100067138672
2019-07-24,208.41000366210938
2019-09-26,199.17999267578125
2019-10-28,185.02999877929688
2019-12-05,180.19000244140625
2020-05-11,168.64999389648438
2019-07-03,186.72999572753906
2020-02-25,200.66000366210938
2020-05-14,212.1999969482422
2020-02-28,223.5399932861328
2019-08-08,230.50999450683594
2019-06-05,239.16000366210938
2018-07-20,227.6999969482422
2018-08-21,226.02000427246094
2018-10-24,233.25
2019-04-02,243.3699951171875
2019-03-01,247.63999938964844
2019-01-28,244.97999572753906
2018-12-27,252.8699951171875
2019-09-09,246.39999389648438
2020-03-02,254.39999389648438
2020-05-20,251.22000122070312
2019-12-17,258.0
2020-03-05,260.6300048828125
2019-02-12,262.010009765625
2019-01-11,256.42999267578125
2018-12-10,261.19000244140625
2019-08-23,267.2300109863281
2018-11-08,268.17999267578125
2019-07-22,269.0299987792969
2019-06-20,263.95001220703125
2018-09-05,265.0400085449219
2019-04-17,272.739990234375
2019-09-24,268.57000732421875
2019-12-20,266.0
2020-05-26,271.010009765625
2019-04-30,282.1000061035156
2019-12-23,286.6499938964844
2020-03-11,287.5199890136719
2020-05-29,286.8999938964844
2019-12-26,289.1000061035156
2020-06-01,282.6300048828125
2019-05-02,280.5299987792969
2019-02-27,290.0
2018-11-23,294.2200012207031
2019-08-06,292.6000061035156
2018-07-18,292.5899963378906
2018-09-20,288.5
2018-10-22,289.1000061035156
2019-07-05,290.17999267578125
2019-06-03,291.0
2019-10-09,301.2900085449219
2019-10-11,303.04998779296875
2020-03-17,307.19000244140625
2020-06-04,309.4100036621094
2019-10-14,314.5899963378906
2020-03-20,308.32000732421875
2018-11-06,306.69000244140625
2019-06-18,306.260009765625
2019-05-17,302.4100036621094
2019-04-15,304.9800109863281
2019-03-14,294.3699951171875
2019-01-09,298.0400085449219
2018-08-02,294.1700134277344
2018-10-05,307.79998779296875
2019-08-21,313.1099853515625
2019-10-17,311.8599853515625
2020-03-23,310.1000061035156
2020-06-10,311.489990234375
2019-02-25,323.4599914550781
2020-01-07,315.5199890136719
2020-03-26,314.57000732421875
2019-10-23,323.0
