Dates,CFG
2019-12-19,28.510000228881836
2018-09-10,29.559999465942383
2019-05-24,29.59000015258789
2018-08-09,30.040000915527344
2019-04-22,30.06999969482422
2019-03-21,30.56999969482422
2019-01-16,30.90999984741211
2019-08-28,31.739999771118164
2018-11-13,32.380001068115234
2018-10-12,32.380001068115234
2019-06-25,32.52000045776367
2020-03-10,32.590999603271484
2020-05-28,32.869998931884766
2019-10-07,33.32500076293945
2020-03-13,33.13999938964844
2019-10-10,34.130001068115234
2020-03-16,34.11000061035156
2020-06-03,35.47999954223633
2018-11-28,35.56999969482422
2018-09-25,35.59000015258789
2018-07-23,35.279998779296875
2018-08-24,35.77000045776367
2019-07-10,35.540000915527344
2019-05-07,35.369998931884766
2019-04-05,35.119998931884766
2019-03-04,34.45000076293945
2019-01-31,34.439998626708984
2019-09-12,34.47999954223633
2019-12-31,34.599998474121094
2020-03-19,34.665000915527344
2020-01-03,36.02000045776367
2020-06-09,35.68000030517578
2019-02-15,35.59000015258789
2019-01-14,36.150001525878906
2018-07-06,36.4900016784668
2018-08-07,36.2599983215332
2018-10-10,36.7400016784668
2018-12-13,37.150001525878906
2019-08-26,37.70000076293945
2019-07-25,37.72999954223633
2019-05-22,37.36000061035156
2019-03-19,37.68000030517578
2020-01-06,37.16999816894531
2020-03-25,37.09000015258789
2020-06-12,37.16999816894531
2019-10-22,37.58000183105469
2020-01-09,37.5
2020-06-15,36.8390007019043
2019-10-25,36.520999908447266
2020-03-31,35.4900016784668
2020-06-18,34.90999984741211
2019-04-03,35.185001373291016
2018-08-22,35.40999984741211
2018-10-25,35.665000915527344
2019-01-29,35.880001068115234
2018-12-28,36.02000045776367
2018-11-26,36.529998779296875
2019-08-09,36.779998779296875
2019-07-08,35.78499984741211
2019-06-06,34.060001373291016
2019-09-10,33.04999923706055
2020-01-15,32.18000030517578
2020-04-03,32.33000183105469
2019-10-31,32.220001220703125
2020-04-06,32.459999084472656
2020-06-24,32.83000183105469
2018-11-09,33.845001220703125
2019-07-23,34.33000183105469
2019-06-21,34.84000015258789
2019-05-20,34.98500061035156
2019-04-18,34.939998626708984
2018-09-06,34.86000061035156
2018-10-08,34.58000183105469
2019-02-13,34.279998779296875
2018-12-11,34.720001220703125
2019-09-25,35.36000061035156
2020-01-21,35.18000030517578
2020-04-09,34.91999816894531
2019-11-06,35.099998474121094
2020-01-24,35.88999938964844
2020-01-27,35.875
2020-04-15,36.209999084472656
2018-12-26,36.029998779296875
2019-08-07,36.029998779296875
2019-06-04,36.18000030517578
2018-09-21,36.630001068115234
2018-07-19,36.33599853515625
2018-08-20,36.59000015258789
2018-10-23,36.46500015258789
2019-05-03,36.88999938964844
2019-04-01,36.81999969482422
2019-02-28,36.349998474121094
2019-11-12,36.04999923706055
2020-01-30,35.939998626708984
2019-11-15,36.150001525878906
2020-04-21,35.470001220703125
2019-04-16,35.310001373291016
2019-03-15,34.55500030517578
2019-02-11,35.06999969482422
2019-01-10,35.119998931884766
2019-08-22,35.08000183105469
2018-11-07,35.494998931884766
2018-08-03,35.08000183105469
2018-09-04,34.5
2019-06-19,34.5099983215332
2019-09-23,34.470001220703125
2019-11-18,34.005001068115234
2020-02-05,34.27000045776367
2020-04-24,33.119998931884766
2019-03-29,33.40999984741211
2019-11-21,34.59000015258789
2020-04-27,34.56999969482422
2020-02-11,34.560001373291016
2020-04-30,34.279998779296875
2019-05-01,34.7599983215332
2019-02-26,35.22999954223633
2019-01-25,35.02000045776367
2018-12-24,35.16999816894531
2019-09-06,35.130001068115234
2018-07-17,35.2400016784668
2018-09-19,35.34000015258789
2019-08-05,35.93000030517578
2019-10-08,35.0099983215332
2019-12-11,35.23500061035156
2019-11-27,35.125
2020-02-14,34.52000045776367
2020-05-06,34.88999938964844
2019-01-08,35.02000045776367
2018-12-07,35.75
2019-08-20,36.29499816894531
2018-11-05,35.564998626708984
2019-07-19,35.58000183105469
2018-10-04,36.41999816894531
2019-06-17,36.06999969482422
2019-05-16,36.064998626708984
2018-08-01,35.81999969482422
2019-03-13,35.73500061035156
2019-12-03,35.880001068115234
2020-02-20,35.66999816894531
2019-12-06,35.2400016784668
2020-05-12,34.85499954223633
2019-12-09,34.91999816894531
2020-02-26,36.95000076293945
2020-05-15,36.7599983215332
2019-03-28,37.31999969482422
2018-09-17,37.970001220703125
2018-08-16,38.05500030517578
2018-10-19,37.810001373291016
2019-04-29,37.9900016784668
2019-01-23,37.70000076293945
2019-09-04,37.849998474121094
2018-11-20,37.36000061035156
2019-07-02,35.70000076293945
2019-05-31,34.90999984741211
2019-12-12,34.9900016784668
2020-05-18,33.869998931884766
2019-09-27,34.08000183105469
2020-03-03,33.54999923706055
2020-05-21,32.95000076293945
2019-05-14,33.65999984741211
2018-08-31,32.27000045776367
2018-07-30,32.099998474121094
2018-10-02,32.625
2019-04-12,33.2599983215332
2019-03-11,32.77000045776367
2019-02-07,32.77000045776367
2019-07-17,33.09000015258789
2019-09-19,33.08000183105469
2019-10-21,32.29499816894531
2019-12-18,32.459999084472656
2020-03-06,33.084999084472656
2019-10-03,33.720001220703125
2020-03-09,34.400001525878906
2020-05-27,33.40999984741211
2019-12-24,33.380001068115234
2020-03-12,34.71500015258789
2018-12-20,34.52000045776367
2019-08-01,35.81999969482422
2018-08-14,36.64500045776367
2018-07-13,36.63999938964844
2018-10-17,36.665000915527344
2019-05-29,37.34000015258789
2019-03-26,37.0
2019-02-22,36.68000030517578
2019-10-04,36.849998474121094
2019-11-05,36.77000045776367
2019-12-27,36.369998931884766
2020-06-02,36.08000183105469
2019-12-30,35.9900016784668
2020-03-18,35.834999084472656
2020-06-05,35.59000015258789
2019-07-15,35.959999084472656
2018-12-03,35.70000076293945
2019-06-13,35.83000183105469
2019-01-04,33.9900016784668
2018-08-29,33.439998626708984
2019-02-05,33.79999923706055
2018-11-01,34.279998779296875
2019-08-16,33.28499984741211
2019-04-10,33.189998626708984
2019-09-17,33.959999084472656
2019-10-15,34.92499923706055
2020-01-02,34.70000076293945
2020-06-08,35.34000015258789
2019-10-18,35.540000915527344
2020-03-24,35.40999984741211
2020-06-11,35.5099983215332
2020-01-08,36.11000061035156
2019-04-25,36.19499969482422
2019-07-30,36.029998779296875
2019-02-20,36.099998474121094
2018-07-11,36.06999969482422
2018-09-13,36.54999923706055
2018-10-15,36.06999969482422
2019-06-28,35.709999084472656
2018-12-18,35.5
2018-11-16,36.04999923706055
2019-10-02,37.15999984741211
2020-03-27,37.9900016784668
2020-01-10,37.845001220703125
2019-10-24,38.540000915527344
2020-03-30,38.619998931884766
2020-06-17,38.61000061035156
2020-01-14,38.630001068115234
2020-04-02,38.12099838256836
2019-01-02,37.77000045776367
2019-08-14,38.025001525878906
2018-10-30,38.11000061035156
2019-06-11,38.25
2019-05-10,38.154998779296875
2019-04-08,38.36000061035156
2018-08-27,38.65999984741211
2018-07-26,38.88999938964844
2018-09-28,38.70000076293945
2019-03-07,38.84000015258789
2019-10-30,38.650001525878906
2020-01-17,38.91999816894531
2020-06-23,37.8650016784668
2020-04-08,38.54499816894531
2020-06-26,38.70000076293945
2019-03-22,39.529998779296875
2019-01-17,39.15999984741211
2019-08-29,39.474998474121094
2018-11-14,39.439998626708984
2019-06-26,40.650001525878906
2018-09-11,40.91999816894531
2018-07-09,40.869998931884766
2018-08-10,40.790000915527344
2019-04-23,40.869998931884766
2019-09-30,40.619998931884766
2020-01-23,40.880001068115234
2019-11-08,40.689998626708984
2020-04-14,40.560001373291016
2019-11-11,40.81999969482422
2020-01-29,40.790000915527344
2020-04-17,40.790000915527344
2018-07-24,40.715999603271484
2018-09-26,40.779998779296875
2019-05-08,40.15999984741211
2019-03-05,39.79999923706055
2019-02-01,39.79999923706055
2018-12-31,40.01499938964844
2018-11-29,40.165000915527344
2019-08-12,40.08000183105469
2019-07-11,39.970001220703125
2019-09-13,40.150001525878906
2019-11-14,39.54999923706055
2020-04-20,39.72999954223633
2020-02-04,41.290000915527344
2020-04-23,40.66999816894531
2018-12-14,40.439998626708984
2019-08-27,40.099998474121094
2018-08-08,39.86000061035156
2018-10-11,38.63999938964844
2018-11-12,38.404998779296875
2019-07-26,38.29999923706055
2019-06-24,37.9900016784668
2019-05-23,37.724998474121094
2019-03-20,38.04499816894531
2019-01-15,38.91999816894531
2019-11-20,39.54999923706055
2020-02-07,39.869998931884766
2020-02-10,38.65999984741211
2020-04-29,38.540000915527344
2019-11-26,39.27000045776367
2020-02-13,39.459999084472656
2019-01-30,38.95000076293945
2018-08-23,39.03499984741211
2018-09-24,38.54999923706055
2018-11-27,38.54999923706055
2018-10-26,38.939998626708984
2019-07-09,38.4900016784668
2019-06-07,36.439998626708984
2019-05-06,36.07500076293945
2019-04-04,34.79999923706055
2019-09-11,33.7859992980957
2019-11-29,32.31999969482422
2020-05-05,33.34000015258789
2019-12-02,33.58000183105469
2020-02-19,31.854999542236328
2020-05-08,30.729999542236328
2019-05-21,29.15999984741211
2019-03-18,24.969999313354492
2018-09-07,25.530000686645508
2018-08-06,24.829999923706055
2018-10-09,23.3700008392334
2019-02-14,23.850000381469727
2018-12-12,20.496000289916992
2019-07-24,19.65999984741211
2019-09-26,18.09000015258789
2019-10-28,18.18000030517578
2019-12-05,18.479999542236328
2020-05-11,17.68000030517578
2019-07-03,17.809999465942383
2020-02-25,18.700000762939453
2020-05-14,20.954999923706055
2020-02-28,20.739999771118164
2019-08-08,19.850000381469727
2019-06-05,19.96500015258789
2018-07-20,17.790000915527344
2018-08-21,18.344999313354492
2018-10-24,17.790000915527344
2019-04-02,19.1299991607666
2019-03-01,21.110000610351562
2019-01-28,20.65999984741211
2018-12-27,22.856000900268555
2019-09-09,22.239999771118164
2020-03-02,21.850000381469727
2020-05-20,19.270000457763672
2019-12-17,18.520000457763672
2020-03-05,20.299999237060547
2019-02-12,20.889999389648438
2019-01-11,19.940000534057617
2018-12-10,20.260000228881836
2019-08-23,20.93000030517578
2018-11-08,20.9950008392334
2019-07-22,22.655000686645508
2019-06-20,23.690000534057617
2018-09-05,23.950000762939453
2019-04-17,23.0
2019-09-24,21.729999542236328
2019-12-20,21.3799991607666
2020-05-26,22.399999618530273
2019-04-30,21.670000076293945
2019-12-23,22.05500030517578
2020-03-11,22.415000915527344
2020-05-29,21.790000915527344
2019-12-26,21.545000076293945
2020-06-01,20.030000686645508
2019-05-02,20.2450008392334
2019-02-27,20.125
2018-11-23,21.78499984741211
2019-08-06,21.5
2018-07-18,21.795000076293945
2018-09-20,21.924999237060547
2018-10-22,21.8700008392334
2019-07-05,24.40999984741211
2019-06-03,26.15999984741211
2019-10-09,26.18000030517578
2019-10-11,24.584999084472656
2020-03-17,25.049999237060547
2020-06-04,25.690000534057617
2019-10-14,27.170000076293945
2020-03-20,28.469999313354492
2018-11-06,32.97999954223633
2019-06-18,31.06999969482422
2019-05-17,30.100000381469727
2019-04-15,29.239999771118164
2019-03-14,26.065000534057617
2019-01-09,26.290000915527344
2018-08-02,26.889999389648438
2018-10-05,28.450000762939453
2019-08-21,27.415000915527344
2019-10-17,26.885000228881836
2020-03-23,26.760000228881836
2020-06-10,25.78499984741211
2019-02-25,26.469999313354492
2020-01-07,25.399999618530273
2020-03-26,25.385000228881836
2019-10-23,24.600000381469727
