Dates,CFG
2019-09-23,32.19482421875
2019-11-18,32.37601852416992
2020-02-05,31.965951919555664
2020-04-24,31.069538116455078
2019-03-29,31.565425872802734
2019-11-21,32.93866729736328
2020-04-27,32.719329833984375
2020-02-11,32.814693450927734
2020-04-30,32.290191650390625
2019-05-01,32.86237716674805
2019-02-26,33.22475814819336
2019-01-25,33.1389274597168
2018-12-24,33.26290512084961
2019-09-06,33.348731994628906
2018-07-17,32.78607940673828
2018-09-19,33.65389633178711
2019-08-05,33.06263732910156
2019-10-08,33.33919143676758
2019-12-11,33.17707824707031
2019-11-27,32.86237716674805
2020-02-14,32.74794006347656
2020-05-06,32.79561996459961
2019-01-08,33.15800094604492
2018-12-07,33.72064971923828
2019-08-20,33.94951629638672
2018-11-05,33.39641189575195
2019-07-19,33.86368942260742
2018-10-04,34.226078033447266
2019-06-17,33.94951629638672
2019-05-16,34.321441650390625
2018-08-01,33.36780548095703
2019-03-13,33.911376953125
2019-12-03,34.092567443847656
2020-02-20,33.45363235473633
2019-12-06,33.32011795043945
2020-05-12,32.75747299194336
2019-12-09,33.01495361328125
2020-02-26,35.12249755859375
2020-05-15,34.884090423583984
2019-03-28,35.43719482421875
2018-09-17,35.87587356567383
2018-08-16,35.303688049316406
2018-10-19,35.93308639526367
2019-04-29,35.790042877197266
2019-01-23,36.24259948730469
2019-09-04,35.87670135498047
2018-11-20,34.35536193847656
2019-07-02,34.19166946411133
2019-05-31,33.334712982177734
2019-12-12,33.48877716064453
2020-05-18,31.99631690979004
2019-09-27,32.25629425048828
2020-03-03,32.07334899902344
2020-05-21,31.466739654541016
2019-05-14,31.900033950805664
2018-08-31,30.542377471923828
2018-07-30,30.253517150878906
2018-10-02,31.197134017944336
2019-04-12,31.72671127319336
2019-03-11,31.100845336914062
2019-02-07,31.389707565307617
2019-07-17,31.55339813232422
2019-09-19,30.59052085876465
2019-10-21,31.014184951782227
2019-12-18,30.706066131591797
2020-03-06,31.640052795410156
2019-10-03,32.246665954589844
2020-03-09,32.487388610839844
2020-05-27,31.668941497802734
2019-12-24,32.01557540893555
2020-03-12,32.9303092956543
2018-12-20,32.87253189086914
2019-08-01,34.39387512207031
2018-08-14,34.93308639526367
2018-07-13,34.86568832397461
2018-10-17,35.019744873046875
2019-05-29,35.462669372558594
2019-03-26,35.58784103393555
2019-02-22,35.04863357543945
2019-10-04,35.25083541870117
2019-11-05,34.82716751098633
2019-12-27,34.54793930053711
2020-06-02,34.538307189941406
2019-12-30,33.9605827331543
2020-03-18,34.27832794189453
2020-06-05,33.85466384887695
2019-07-15,34.06650161743164
2018-12-03,34.05686569213867
2019-06-13,32.9303092956543
2019-01-04,32.25629425048828
2018-08-29,32.18889236450195
2019-02-05,32.50663757324219
2018-11-01,32.679954528808594
2019-08-16,31.370454788208008
2019-04-10,31.765230178833008
2019-09-17,32.516273498535156
2019-10-15,33.199913024902344
2020-01-02,33.27694320678711
2020-06-08,33.8161506652832
2019-10-18,33.82577896118164
2020-03-24,33.710235595703125
2020-06-11,34.00872802734375
2020-01-08,34.259071350097656
2019-04-25,34.605709075927734
2019-07-30,34.64422607421875
2019-02-20,34.259071350097656
2018-07-11,34.51905059814453
2018-09-13,34.82716751098633
2018-10-15,34.749366760253906
2019-06-28,34.52568054199219
2018-12-18,34.195011138916016
2018-11-16,35.060585021972656
2019-10-02,36.130393981933594
2020-03-27,36.85980987548828
2020-01-10,36.64584732055664
2019-10-24,37.141849517822266
2020-03-30,37.462791442871094
2020-06-17,37.326637268066406
2020-01-14,37.336360931396484
2020-04-02,36.85980987548828
2019-01-02,36.53886413574219
2019-08-14,36.957061767578125
2018-10-30,36.957061767578125
2019-06-11,36.98624038696289
2019-05-10,36.957061767578125
2019-04-08,37.06404495239258
2018-08-27,37.5308723449707
2018-07-26,37.6767578125
2018-09-28,37.433616638183594
2019-03-07,37.58922576904297
2019-10-30,37.40443801879883
2020-01-17,37.2585563659668
2020-06-23,36.72364807128906
2020-04-08,37.30718231201172
2020-06-26,37.5016975402832
2019-03-22,37.95879364013672
2019-01-17,37.8809928894043
2019-08-29,38.25056076049805
2018-11-14,38.065773010253906
2019-06-26,39.44680404663086
2018-09-11,39.01887893676758
2018-07-09,39.18421173095703
2018-08-10,39.417625427246094
2019-04-23,39.291194915771484
2019-09-30,39.20366668701172
2020-01-23,39.4273567199707
2019-11-08,39.33009719848633
2020-04-14,39.39817428588867
2019-11-11,39.631587982177734
2020-01-29,39.36899948120117
2020-04-17,39.32037353515625
2018-07-24,39.49543380737305
2018-09-26,39.631587982177734
2019-05-08,38.81464385986328
2019-03-05,38.610408782958984
2019-02-01,38.36726760864258
2018-12-31,38.668758392333984
2018-11-29,38.92162322998047
2019-08-12,38.43534851074219
2019-07-11,38.766014099121094
2019-09-13,38.91189956665039
2019-11-14,37.9101676940918
2020-04-20,38.50342559814453
2020-02-04,39.748294830322266
2020-04-23,38.98970413208008
2018-12-14,39.048057556152344
2019-08-27,38.766014099121094
2018-08-08,38.056053161621094
2018-10-11,37.054317474365234
2018-11-12,37.34910202026367
2019-07-26,36.96588134765625
2019-06-24,37.2508430480957
2019-05-23,36.63179397583008
2019-03-20,37.02484130859375
2019-01-15,37.624237060546875
2019-11-20,38.823020935058594
2020-02-07,38.04676055908203
2020-02-10,37.75197219848633
2020-04-29,37.82075881958008
2019-11-26,38.3218879699707
2020-02-13,38.203975677490234
2019-01-30,38.27275848388672
2018-08-23,37.99762725830078
2018-09-24,37.29997253417969
2018-11-27,37.683189392089844
2018-10-26,38.105712890625
2019-07-09,36.956058502197266
2019-06-07,35.43301010131836
2019-05-06,33.8411750793457
2019-04-04,33.10421371459961
2019-09-11,31.87594985961914
2019-11-29,31.138992309570312
2020-05-05,32.74065017700195
2019-12-02,30.608381271362305
2020-02-19,31.15864372253418
2020-05-08,29.252376556396484
2019-05-21,27.493497848510742
2019-03-18,22.364261627197266
2018-09-07,24.968185424804688
2018-08-06,22.93417739868164
2018-10-09,20.880516052246094
2019-02-14,23.248613357543945
2018-12-12,18.18815803527832
2019-07-24,18.777727127075195
2019-09-26,15.053624153137207
2019-10-28,17.067981719970703
2019-12-05,17.21537208557129
2020-05-11,15.594060897827148
2019-07-03,17.490503311157227
2020-02-25,17.402067184448242
2020-05-14,20.359731674194336
2020-02-28,19.612945556640625
2019-08-08,19.30833625793457
2019-06-05,18.482940673828125
2018-07-20,16.999197006225586
2018-08-21,17.117111206054688
2018-10-24,16.645456314086914
2019-04-02,18.46329116821289
2019-03-01,19.1904239654541
2019-01-28,20.173036575317383
2018-12-27,21.72556495666504
2019-09-09,20.82155990600586
2020-03-02,19.976512908935547
2020-05-20,18.256940841674805
2019-12-17,16.891109466552734
2020-03-05,19.524511337280273
2019-02-12,19.94703483581543
2019-01-11,18.95459747314453
2018-12-10,19.239553451538086
2019-08-23,19.897903442382812
2018-11-08,20.241819381713867
2019-07-22,22.03999900817871
2019-06-20,22.290000915527344
2018-09-05,23.329999923706055
2019-04-17,22.389999389648438
2019-09-24,21.420000076293945
2019-12-20,21.200000762939453
2020-05-26,21.18000030517578
2019-04-30,20.540000915527344
2019-12-23,21.25
2020-03-11,22.200000762939453
2020-05-29,21.079999923706055
2019-12-26,20.1299991607666
2020-06-01,19.329999923706055
2019-05-02,20.149999618530273
2019-02-27,19.920000076293945
2018-11-23,21.579999923706055
2019-08-06,20.670000076293945
2018-07-18,21.670000076293945
2018-09-20,21.350000381469727
2018-10-22,21.280000686645508
2019-07-05,23.90999984741211
2019-06-03,25.6299991607666
2019-10-09,24.65999984741211
2019-10-11,24.100000381469727
2020-03-17,24.729999542236328
2020-06-04,25.1200008392334
2019-10-14,26.81999969482422
2020-03-20,28.459999084472656
2018-11-06,29.25
2019-06-18,30.40999984741211
2019-05-17,29.510000228881836
2019-04-15,27.25
2019-03-14,24.479999542236328
2019-01-09,25.81999969482422
2018-08-02,26.649999618530273
2018-10-05,27.239999771118164
2019-08-21,26.3700008392334
2019-10-17,26.149999618530273
2020-03-23,25.350000381469727
2020-06-10,25.43000030517578
2019-02-25,25.799999237060547
2020-01-07,24.079999923706055
2020-03-26,25.260000228881836
2019-10-23,23.15999984741211
