Dates,CFG
2018-08-13,39.099998474121094
2018-10-16,38.779998779296875
2019-07-31,39.22999954223633
2019-05-28,38.970001220703125
2019-04-26,38.15999984741211
2020-04-28,36.9900016784668
2019-11-25,36.11000061035156
2020-02-12,35.849998474121094
2020-05-01,35.709999084472656
2020-05-04,35.88999938964844
2019-06-12,34.91999816894531
2019-04-09,36.369998931884766
2019-03-08,35.77000045776367
2019-02-04,36.2400016784668
2018-07-27,35.029998779296875
2018-08-28,35.88999938964844
2019-01-03,35.86000061035156
2019-08-15,36.15999984741211
2018-10-31,36.33000183105469
2019-09-16,37.349998474121094
2020-02-18,37.40999984741211
2020-05-07,37.52000045776367
2018-08-17,37.72999954223633
2019-12-04,37.72999954223633
2020-02-21,38.13999938964844
2018-12-17,38.29999923706055
2019-08-30,38.060001373291016
2018-11-15,37.619998931884766
2019-07-29,37.689998626708984
2019-06-27,36.209999084472656
2019-04-24,36.58000183105469
2018-07-10,36.2599983215332
2018-09-12,35.95000076293945
2019-02-19,35.22999954223633
2019-01-18,35.5
2020-02-24,35.189998626708984
2020-05-13,36.060001373291016
2019-12-10,36.04999923706055
2020-02-27,36.43000030517578
2019-12-13,36.029998779296875
2020-05-19,36.36000061035156
2019-03-06,36.54999923706055
2018-11-30,34.439998626708984
2019-08-13,33.779998779296875
2019-07-12,33.0099983215332
2019-06-10,32.04999923706055
2019-05-09,31.68000030517578
2018-07-25,31.6299991607666
2018-09-27,30.8799991607666
2018-10-29,30.260000228881836
2019-10-16,30.079999923706055
2019-12-16,29.809999465942383
2020-03-04,29.0
2020-05-22,28.850000381469727
2019-10-01,28.520000457763672
2019-12-19,27.940000534057617
2018-09-10,29.489999771118164
2019-05-24,29.579999923706055
2018-08-09,29.56999969482422
2019-04-22,29.729999542236328
2019-03-21,30.510000228881836
2019-01-16,30.3700008392334
2019-08-28,31.6200008392334
2018-11-13,32.0099983215332
2018-10-12,32.0099983215332
2019-06-25,32.43000030517578
2020-03-10,32.2400016784668
2020-05-28,32.630001068115234
2019-10-07,33.060001373291016
2020-03-13,33.099998474121094
2019-10-10,33.95000076293945
2020-03-16,33.900001525878906
2020-06-03,35.43000030517578
2018-11-28,35.18000030517578
2018-09-25,34.95000076293945
2018-07-23,35.150001525878906
2018-08-24,35.439998626708984
2019-07-10,35.34000015258789
2019-05-07,35.04999923706055
2019-04-05,34.56999969482422
2019-03-04,33.91999816894531
2019-01-31,34.189998626708984
2019-09-12,34.45000076293945
2019-12-31,34.380001068115234
2020-03-19,34.52000045776367
2020-01-03,35.58000183105469
2020-06-09,35.31999969482422
2019-02-15,35.45000076293945
2019-01-14,36.02000045776367
2018-07-06,36.310001373291016
2018-08-07,35.900001525878906
2018-10-10,36.70000076293945
2018-12-13,37.08000183105469
2019-08-26,37.65999984741211
2019-07-25,37.22999954223633
2019-05-22,37.22999954223633
2019-03-19,37.040000915527344
2020-01-06,36.689998626708984
2020-03-25,37.029998779296875
2020-06-12,36.939998626708984
2019-10-22,37.0
2020-01-09,36.849998474121094
2020-06-15,36.540000915527344
2019-10-25,35.72999954223633
2020-03-31,34.91999816894531
2020-06-18,34.7599983215332
2019-04-03,35.099998474121094
2018-08-22,35.060001373291016
2018-10-25,35.5
2019-01-29,35.7400016784668
2018-12-28,35.869998931884766
2018-11-26,36.400001525878906
2019-08-09,35.7400016784668
2019-07-08,34.2599983215332
2019-06-06,33.279998779296875
2019-09-10,31.770000457763672
2020-01-15,31.610000610351562
2020-04-03,32.220001220703125
2019-10-31,31.989999771118164
2020-04-06,32.43000030517578
2020-06-24,32.5
2018-11-09,33.75
2019-07-23,34.0099983215332
2019-06-21,34.150001525878906
2019-05-20,34.70000076293945
2019-04-18,34.58000183105469
2018-09-06,34.66999816894531
2018-10-08,33.959999084472656
2019-02-13,34.11000061035156
2018-12-11,34.36000061035156
2019-09-25,35.060001373291016
2020-01-21,34.45000076293945
2020-04-09,34.900001525878906
2019-11-06,35.0
2020-01-24,35.36000061035156
2020-01-27,35.70000076293945
2020-04-15,36.099998474121094
2018-12-26,35.810001373291016
2019-08-07,35.720001220703125
2019-06-04,35.970001220703125
2018-09-21,36.38999938964844
2018-07-19,36.20000076293945
2018-08-20,35.88999938964844
2018-10-23,36.25
2019-05-03,36.79999923706055
2019-04-01,36.59000015258789
2019-02-28,35.900001525878906
2019-11-12,35.66999816894531
2020-01-30,35.81999969482422
2019-11-15,36.04999923706055
2020-04-21,34.52000045776367
2019-04-16,34.90999984741211
2019-03-15,34.209999084472656
2019-02-11,34.7599983215332
2019-01-10,34.7599983215332
2019-08-22,34.849998474121094
2018-11-07,35.27000045776367
2018-08-03,34.880001068115234
2018-09-04,34.02000045776367
2019-06-19,34.439998626708984
2019-09-23,33.7599983215332
2019-11-18,33.95000076293945
2020-02-05,33.52000045776367
2020-04-24,32.58000183105469
2019-03-29,33.099998474121094
2019-11-21,34.540000915527344
2020-04-27,34.310001373291016
2020-02-11,34.40999984741211
2020-04-30,33.86000061035156
2019-05-01,34.459999084472656
2019-02-26,34.84000015258789
2019-01-25,34.75
2018-12-24,34.880001068115234
2019-09-06,34.970001220703125
2018-07-17,34.380001068115234
2018-09-19,35.290000915527344
2019-08-05,34.66999816894531
2019-10-08,34.959999084472656
2019-12-11,34.790000915527344
2019-11-27,34.459999084472656
2020-02-14,34.34000015258789
2020-05-06,34.38999938964844
2019-01-08,34.77000045776367
2018-12-07,35.36000061035156
2019-08-20,35.599998474121094
2018-11-05,35.02000045776367
2019-07-19,35.5099983215332
2018-10-04,35.88999938964844
2019-06-17,35.599998474121094
2019-05-16,35.9900016784668
2018-08-01,34.9900016784668
2019-03-13,35.560001373291016
2019-12-03,35.75
2020-02-20,35.08000183105469
2019-12-06,34.939998626708984
2020-05-12,34.349998474121094
2019-12-09,34.619998931884766
2020-02-26,36.83000183105469
2020-05-15,36.58000183105469
2019-03-28,37.15999984741211
2018-09-17,37.619998931884766
2018-08-16,37.02000045776367
2018-10-19,37.68000030517578
2019-04-29,37.529998779296875
2019-01-23,37.63999938964844
2019-09-04,37.2599983215332
2018-11-20,35.68000030517578
2019-07-02,35.5099983215332
2019-05-31,34.619998931884766
2019-12-12,34.779998779296875
2020-05-18,33.22999954223633
2019-09-27,33.5
2020-03-03,33.310001373291016
2020-05-21,32.68000030517578
2019-05-14,33.130001068115234
2018-08-31,31.719999313354492
2018-07-30,31.420000076293945
2018-10-02,32.400001525878906
2019-04-12,32.95000076293945
2019-03-11,32.29999923706055
2019-02-07,32.599998474121094
2019-07-17,32.77000045776367
2019-09-19,31.770000457763672
2019-10-21,32.209999084472656
2019-12-18,31.889999389648438
2020-03-06,32.86000061035156
2019-10-03,33.4900016784668
2020-03-09,33.7400016784668
2020-05-27,32.88999938964844
2019-12-24,33.25
2020-03-12,34.20000076293945
2018-12-20,34.13999938964844
2019-08-01,35.720001220703125
2018-08-14,36.279998779296875
2018-07-13,36.209999084472656
2018-10-17,36.369998931884766
2019-05-29,36.83000183105469
2019-03-26,36.959999084472656
2019-02-22,36.400001525878906
2019-10-04,36.61000061035156
2019-11-05,36.16999816894531
2019-12-27,35.880001068115234
2020-06-02,35.869998931884766
2019-12-30,35.27000045776367
2020-03-18,35.599998474121094
2020-06-05,35.15999984741211
2019-07-15,35.380001068115234
2018-12-03,35.369998931884766
2019-06-13,34.20000076293945
2019-01-04,33.5
2018-08-29,33.43000030517578
2019-02-05,33.7599983215332
2018-11-01,33.939998626708984
2019-08-16,32.58000183105469
2019-04-10,32.9900016784668
2019-09-17,33.77000045776367
2019-10-15,34.47999954223633
2020-01-02,34.560001373291016
2020-06-08,35.119998931884766
2019-10-18,35.130001068115234
2020-03-24,35.0099983215332
2020-06-11,35.31999969482422
2020-01-08,35.58000183105469
2019-04-25,35.939998626708984
2019-07-30,35.97999954223633
2019-02-20,35.58000183105469
2018-07-11,35.849998474121094
2018-09-13,36.16999816894531
2018-10-15,35.72999954223633
2019-06-28,35.5
2018-12-18,35.15999984741211
2018-11-16,36.04999923706055
2019-10-02,37.150001525878906
2020-03-27,37.900001525878906
2020-01-10,37.68000030517578
2019-10-24,38.189998626708984
2020-03-30,38.52000045776367
2020-06-17,38.380001068115234
2020-01-14,38.38999938964844
2020-04-02,37.900001525878906
2019-01-02,37.56999969482422
2019-08-14,38.0
2018-10-30,38.0
2019-06-11,38.029998779296875
2019-05-10,38.0
2019-04-08,38.11000061035156
2018-08-27,38.59000015258789
2018-07-26,38.7400016784668
2018-09-28,38.4900016784668
2019-03-07,38.650001525878906
2019-10-30,38.459999084472656
2020-01-17,38.310001373291016
2020-06-23,37.7599983215332
2020-04-08,38.36000061035156
2020-06-26,38.560001373291016
2019-03-22,39.029998779296875
2019-01-17,38.95000076293945
2019-08-29,39.33000183105469
2018-11-14,39.13999938964844
2019-06-26,40.560001373291016
2018-09-11,40.119998931884766
2018-07-09,40.290000915527344
2018-08-10,40.529998779296875
2019-04-23,40.400001525878906
2019-09-30,40.310001373291016
2020-01-23,40.540000915527344
2019-11-08,40.439998626708984
2020-04-14,40.5099983215332
2019-11-11,40.75
2020-01-29,40.47999954223633
2020-04-17,40.43000030517578
2018-07-24,40.61000061035156
2018-09-26,40.75
2019-05-08,39.90999984741211
2019-03-05,39.70000076293945
2019-02-01,39.45000076293945
2018-12-31,39.7599983215332
2018-11-29,40.02000045776367
2019-08-12,39.52000045776367
2019-07-11,39.86000061035156
2019-09-13,40.0099983215332
2019-11-14,38.97999954223633
2020-04-20,39.59000015258789
2020-02-04,40.869998931884766
2020-04-23,40.09000015258789
2018-12-14,40.150001525878906
2019-08-27,39.86000061035156
2018-08-08,39.130001068115234
2018-10-11,38.099998474121094
2018-11-12,38.0099983215332
2019-07-26,37.619998931884766
2019-06-24,37.90999984741211
2019-05-23,37.279998779296875
2019-03-20,37.68000030517578
2019-01-15,38.290000915527344
2019-11-20,39.5099983215332
2020-02-07,38.720001220703125
2020-02-10,38.41999816894531
2020-04-29,38.4900016784668
2019-11-26,39.0
2020-02-13,38.880001068115234
2019-01-30,38.95000076293945
2018-08-23,38.66999816894531
2018-09-24,37.959999084472656
2018-11-27,38.349998474121094
2018-10-26,38.779998779296875
2019-07-09,37.61000061035156
2019-06-07,36.060001373291016
2019-05-06,34.439998626708984
2019-04-04,33.689998626708984
2019-09-11,32.439998626708984
2019-11-29,31.690000534057617
2020-05-05,33.31999969482422
2019-12-02,31.149999618530273
2020-02-19,31.709999084472656
2020-05-08,29.770000457763672
2019-05-21,27.979999542236328
2019-03-18,22.760000228881836
2018-09-07,25.40999984741211
2018-08-06,23.34000015258789
2018-10-09,21.25
2019-02-14,23.65999984741211
2018-12-12,18.510000228881836
2019-07-24,19.110000610351562
2019-09-26,15.319999694824219
2019-10-28,17.3700008392334
2019-12-05,17.520000457763672
2020-05-11,15.869999885559082
2019-07-03,17.799999237060547
2020-02-25,17.709999084472656
2020-05-14,20.719999313354492
2020-02-28,19.959999084472656
2019-08-08,19.649999618530273
2019-06-05,18.809999465942383
2018-07-20,17.299999237060547
2018-08-21,17.420000076293945
2018-10-24,16.940000534057617
2019-04-02,18.790000915527344
2019-03-01,19.530000686645508
2019-01-28,20.530000686645508
2018-12-27,22.110000610351562
2019-09-09,21.190000534057617
2020-03-02,20.329999923706055
2020-05-20,18.579999923706055
2019-12-17,17.190000534057617
2020-03-05,19.8700008392334
2019-02-12,20.299999237060547
2019-01-11,19.290000915527344
2018-12-10,19.579999923706055
2019-08-23,20.25
2018-11-08,20.600000381469727
2019-07-22,22.43000030517578
2019-06-20,22.290000915527344
2018-09-05,23.329999923706055
2019-04-17,22.389999389648438
2019-09-24,21.420000076293945
2019-12-20,21.200000762939453
2020-05-26,21.18000030517578
2019-04-30,20.540000915527344
2019-12-23,21.25
2020-03-11,22.200000762939453
2020-05-29,21.079999923706055
2019-12-26,20.1299991607666
2020-06-01,19.329999923706055
2019-05-02,20.149999618530273
2019-02-27,19.920000076293945
2018-11-23,21.579999923706055
2019-08-06,20.670000076293945
2018-07-18,21.670000076293945
2018-09-20,21.350000381469727
2018-10-22,21.280000686645508
2019-07-05,23.90999984741211
2019-06-03,25.6299991607666
2019-10-09,24.65999984741211
2019-10-11,24.100000381469727
2020-03-17,24.729999542236328
2020-06-04,25.1200008392334
2019-10-14,26.81999969482422
2020-03-20,28.459999084472656
2018-11-06,29.25
2019-06-18,30.40999984741211
2019-05-17,29.510000228881836
2019-04-15,27.25
2019-03-14,24.479999542236328
2019-01-09,25.81999969482422
2018-08-02,26.649999618530273
2018-10-05,27.239999771118164
2019-08-21,26.3700008392334
2019-10-17,26.149999618530273
2020-03-23,25.350000381469727
2020-06-10,25.43000030517578
2019-02-25,25.799999237060547
2020-01-07,24.079999923706055
2020-03-26,25.260000228881836
2019-10-23,23.15999984741211
