Dates,INCY
2018-06-20,73.37999725341797
2018-06-21,74.18000030517578
2018-06-25,73.0
2018-06-22,73.1500015258789
2018-06-26,71.12000274658203
2018-06-27,66.52999877929688
2018-06-28,65.19000244140625
2018-06-29,65.68000030517578
2018-07-02,66.81999969482422
2018-07-03,68.61000061035156
2018-07-05,68.80000305175781
2018-07-16,69.80000305175781
2018-09-18,71.33999633789062
2019-01-24,71.94000244140625
2019-09-05,69.8499984741211
2018-11-21,70.52999877929688
2020-01-13,69.37999725341797
2020-04-01,69.93000030517578
2020-06-19,70.02999877929688
2019-10-29,70.33000183105469
2020-01-16,70.37999725341797
2020-06-22,70.11000061035156
2018-10-03,69.2699966430664
2018-07-31,69.20999908447266
2019-03-12,69.01000213623047
2019-02-08,70.2699966430664
2019-01-07,69.83999633789062
2018-12-06,68.5199966430664
2019-08-19,69.33999633789062
2019-07-18,65.37999725341797
2019-05-15,65.30999755859375
2019-09-20,64.58999633789062
2019-11-01,63.040000915527344
2020-04-07,61.939998626708984
2020-06-25,63.16999816894531
2020-06-16,63.470001220703125
2019-11-04,63.880001068115234
2020-01-22,64.30000305175781
2019-11-07,65.01000213623047
2020-04-13,67.5199966430664
2019-07-01,67.0199966430664
2019-05-30,67.55000305175781
2018-08-15,69.27999877929688
2018-10-18,68.95999908447266
2019-03-27,69.33999633789062
2019-01-22,69.30000305175781
2018-12-21,69.4000015258789
2019-09-03,70.5
2018-11-19,72.26000213623047
2019-08-02,73.87000274658203
2020-01-28,73.95999908447266
2020-04-16,73.73999786376953
2019-11-13,73.44000244140625
2020-01-31,73.55999755859375
2018-12-04,74.30000305175781
2018-11-02,71.62999725341797
2019-07-16,69.56999969482422
2018-08-30,68.0999984741211
2018-10-01,66.86000061035156
2019-06-14,67.02999877929688
2019-05-13,67.6500015258789
2019-04-11,68.08999633789062
2019-02-06,66.8499984741211
2019-09-18,67.79000091552734
2020-02-03,67.36000061035156
2020-04-22,68.37000274658203
2019-11-19,66.5199966430664
2020-02-06,66.70999908447266
2019-11-22,66.02999877929688
2019-03-25,67.55000305175781
2019-02-21,68.80999755859375
2018-12-19,69.47000122070312
2018-07-12,68.86000061035156
2018-09-14,70.0
2018-08-13,69.76000213623047
2018-10-16,66.2699966430664
2019-07-31,64.61000061035156
2019-05-28,64.18000030517578
2019-04-26,65.5
2020-04-28,64.08000183105469
2019-11-25,62.689998626708984
2020-02-12,62.16999816894531
2020-05-01,62.470001220703125
2020-05-04,64.91000366210938
2019-06-12,65.3499984741211
2019-04-09,64.48999786376953
2019-03-08,67.06999969482422
2019-02-04,64.33999633789062
2018-07-27,64.88999938964844
2018-08-28,61.470001220703125
2019-01-03,62.13999938964844
2019-08-15,65.08000183105469
2018-10-31,61.40999984741211
2019-09-16,61.65999984741211
2020-02-18,65.05000305175781
2020-05-07,68.94999694824219
2018-08-17,67.7300033569336
2019-12-04,69.0999984741211
2020-02-21,69.2699966430664
2018-12-17,68.98999786376953
2019-08-30,68.38999938964844
2018-11-15,66.0999984741211
2019-07-29,62.970001220703125
2019-06-27,64.16999816894531
2019-04-24,62.81999969482422
2018-07-10,64.86000061035156
2018-09-12,66.31999969482422
2019-02-19,63.5099983215332
2019-01-18,63.939998626708984
2020-02-24,63.619998931884766
2020-05-13,65.5
2019-12-10,66.80000305175781
2020-02-27,67.11000061035156
2019-12-13,65.22000122070312
2020-05-19,64.83999633789062
2019-03-06,65.25
2018-11-30,68.06999969482422
2019-08-13,64.72000122070312
2019-07-12,64.69999694824219
2019-06-10,64.7300033569336
2019-05-09,66.30000305175781
2018-07-25,66.6500015258789
2018-09-27,67.95999908447266
2018-10-29,66.61000061035156
2019-10-16,65.75
2019-12-16,66.69000244140625
2020-03-04,64.04000091552734
2020-05-22,62.43000030517578
2019-10-01,62.02000045776367
2019-12-19,58.25
2018-09-10,58.880001068115234
2019-05-24,61.400001525878906
2018-08-09,62.7400016784668
2019-04-22,62.79999923706055
2019-03-21,62.4900016784668
2019-01-16,64.47000122070312
2019-08-28,69.31999969482422
2018-11-13,72.93000030517578
2018-10-12,75.55999755859375
2019-06-25,75.52999877929688
2020-03-10,73.4800033569336
2020-05-28,75.0999984741211
2019-10-07,74.25
2020-03-13,75.0
2019-10-10,77.37999725341797
2020-03-16,76.44000244140625
2020-06-03,79.23999786376953
2018-11-28,78.0
2018-09-25,76.5199966430664
2018-07-23,76.98999786376953
2018-08-24,77.4000015258789
2019-07-10,79.5199966430664
2019-05-07,80.72000122070312
2019-04-05,79.29000091552734
2019-03-04,79.61000061035156
2019-01-31,80.83000183105469
2019-09-12,83.12999725341797
2019-12-31,82.30999755859375
2020-03-19,81.1500015258789
2020-01-03,80.73999786376953
2020-06-09,79.5
2019-02-15,81.06999969482422
2019-01-14,81.52999877929688
2018-07-06,81.52999877929688
2018-08-07,81.87000274658203
2018-10-10,82.05000305175781
2018-12-13,84.25
2019-08-26,83.7300033569336
2019-07-25,83.62000274658203
2019-05-22,83.7300033569336
2019-03-19,85.48999786376953
2020-01-06,86.91000366210938
2020-03-25,85.23999786376953
2020-06-12,87.0199966430664
2019-10-22,86.72000122070312
2020-01-09,88.5199966430664
2020-06-15,84.88999938964844
2019-10-25,85.19000244140625
2020-03-31,82.83999633789062
2020-06-18,81.83000183105469
2019-04-03,82.62000274658203
2018-08-22,84.05000305175781
2018-10-25,85.4800033569336
2019-01-29,85.11000061035156
2018-12-28,83.88999938964844
2018-11-26,84.81999969482422
2019-08-09,86.12000274658203
2019-07-08,85.62999725341797
2019-06-06,85.56999969482422
2019-09-10,86.75
2020-01-15,85.27999877929688
2020-04-03,86.95999908447266
2019-10-31,87.04000091552734
2020-04-06,86.0199966430664
2020-06-24,86.5199966430664
2018-11-09,87.36000061035156
2019-07-23,85.80000305175781
2019-06-21,86.13999938964844
2019-05-20,84.43000030517578
2019-04-18,83.62000274658203
2018-09-06,84.75
2018-10-08,84.08999633789062
2019-02-13,82.75
2018-12-11,83.62000274658203
2019-09-25,81.37999725341797
2020-01-21,79.33000183105469
2020-04-09,78.52999877929688
2019-11-06,77.13999938964844
2020-01-24,74.73999786376953
2020-01-27,73.95999908447266
2020-04-15,73.70999908447266
2018-12-26,75.02999877929688
2019-08-07,73.02999877929688
2019-06-04,74.41000366210938
2018-09-21,74.43000030517578
2018-07-19,74.61000061035156
2018-08-20,77.16999816894531
2018-10-23,79.25
2019-05-03,80.55999755859375
2019-04-01,81.73999786376953
2019-02-28,84.04000091552734
2019-11-12,82.93000030517578
2020-01-30,82.25
2019-11-15,81.91999816894531
2020-04-21,79.37999725341797
2019-04-16,76.13999938964844
2019-03-15,75.45999908447266
2019-02-11,76.16000366210938
2019-01-10,77.01000213623047
2019-08-22,76.75
2018-11-07,77.08000183105469
2018-08-03,78.5
2018-09-04,78.61000061035156
2019-06-19,80.79000091552734
2019-09-23,81.86000061035156
2019-11-18,81.47000122070312
2020-02-05,77.87000274658203
2020-04-24,77.94999694824219
2019-03-29,78.98999786376953
2019-11-21,80.68000030517578
2020-04-27,82.11000061035156
2020-02-11,81.05999755859375
2020-04-30,80.1500015258789
2019-05-01,80.77999877929688
2019-02-26,76.87999725341797
2019-01-25,76.83999633789062
2018-12-24,75.73999786376953
2019-09-06,76.30000305175781
2018-07-17,79.06999969482422
2018-09-19,82.81999969482422
2019-08-05,84.70999908447266
2019-10-08,85.5999984741211
2019-12-11,87.25
2019-11-27,88.69999694824219
2020-02-14,87.25
2020-05-06,87.54000091552734
2019-01-08,86.05999755859375
2018-12-07,84.58999633789062
2019-08-20,85.80000305175781
2018-11-05,86.0
2019-07-19,84.83999633789062
2018-10-04,85.61000061035156
2019-06-17,84.73999786376953
2019-05-16,82.4800033569336
2018-08-01,83.94000244140625
2019-03-13,83.80999755859375
2019-12-03,81.37999725341797
2020-02-20,79.98999786376953
2019-12-06,81.3499984741211
2020-05-12,79.91000366210938
2019-12-09,80.3499984741211
2020-02-26,81.80999755859375
2020-05-15,80.88999938964844
2019-03-28,81.66999816894531
2018-09-17,78.54000091552734
2018-08-16,78.69000244140625
2018-10-19,79.33999633789062
2019-04-29,80.08999633789062
2019-01-23,82.7699966430664
2019-09-04,85.5
2018-11-20,84.5199966430664
2019-07-02,84.7300033569336
2019-05-31,82.31999969482422
2019-12-12,81.19999694824219
2020-05-18,81.77999877929688
2019-09-27,80.66000366210938
2020-03-03,80.97000122070312
2020-05-21,81.66000366210938
2019-05-14,82.30000305175781
2018-08-31,82.13999938964844
2018-07-30,80.95999908447266
2018-10-02,81.41999816894531
2019-04-12,84.08000183105469
2019-03-11,84.2300033569336
2019-02-07,84.75
2019-07-17,86.31999969482422
2019-09-19,85.55999755859375
2019-10-21,82.29000091552734
2019-12-18,83.51000213623047
2020-03-06,79.87000274658203
2019-10-03,82.05999755859375
2020-03-09,82.7699966430664
2020-05-27,81.7300033569336
2019-12-24,81.0
2020-03-12,79.91999816894531
2018-12-20,79.44999694824219
2019-08-01,78.52999877929688
2018-08-14,78.37000274658203
2018-07-13,77.8499984741211
2018-10-17,78.75
2019-05-29,76.4000015258789
2019-03-26,76.19000244140625
2019-02-22,77.70999908447266
2019-10-04,79.5199966430664
2019-11-05,78.5
2019-12-27,78.5199966430664
2020-06-02,81.01000213623047
2019-12-30,78.37999725341797
2020-03-18,76.62000274658203
2020-06-05,75.19000244140625
2019-07-15,74.2699966430664
2018-12-03,72.93000030517578
