Dates,INCY
2019-06-07,80.30999755859375
2019-05-06,79.69000244140625
2019-04-04,79.22000122070312
2019-09-11,78.37999725341797
2019-11-29,76.44000244140625
2020-05-05,79.0999984741211
2019-12-02,79.7699966430664
2020-02-19,80.23999786376953
2020-05-08,80.1500015258789
2019-05-21,76.9000015258789
2019-03-18,73.48999786376953
2018-09-07,74.31999969482422
2018-08-06,73.88999938964844
2018-10-09,71.54000091552734
2019-02-14,74.0
2018-12-12,75.33999633789062
2019-07-24,76.4800033569336
2019-09-26,72.87000274658203
2019-10-28,67.80999755859375
2019-12-05,72.41999816894531
2020-05-11,68.5999984741211
2019-07-03,68.02999877929688
2020-02-25,71.4800033569336
2020-05-14,73.27999877929688
2020-02-28,72.16000366210938
2019-08-08,72.52999877929688
2019-06-05,73.88999938964844
2018-07-20,74.83999633789062
2018-08-21,77.41999816894531
2018-10-24,79.48999786376953
2019-04-02,85.25
2019-03-01,87.8499984741211
2019-01-28,88.58999633789062
2018-12-27,87.98999786376953
2019-09-09,88.23999786376953
2020-03-02,91.73999786376953
2020-05-20,91.79000091552734
2019-12-17,96.13999938964844
2020-03-05,100.2699966430664
2019-02-12,102.41999816894531
2019-01-11,100.75
2018-12-10,101.98999786376953
2019-08-23,104.19999694824219
2018-11-08,103.95999908447266
2019-07-22,104.80999755859375
2019-06-20,104.36000061035156
2018-09-05,98.94000244140625
2019-04-17,98.3499984741211
2019-09-24,98.20999908447266
2019-12-20,101.37999725341797
2020-05-26,100.5199966430664
2019-04-30,97.87000274658203
2019-12-23,97.81999969482422
2020-03-11,96.93000030517578
2020-05-29,99.6500015258789
2019-12-26,100.13999938964844
2020-06-01,98.66000366210938
2019-05-02,96.51000213623047
2019-02-27,96.1500015258789
2018-11-23,98.80999755859375
2019-08-06,97.4800033569336
2018-07-18,98.48999786376953
2018-09-20,98.93000030517578
2018-10-22,99.80000305175781
2019-07-05,101.87999725341797
2019-06-03,99.80999755859375
2019-10-09,102.9800033569336
2019-10-11,102.56999969482422
2020-03-17,102.58000183105469
2020-06-04,102.16999816894531
2019-10-14,100.80999755859375
2020-03-20,99.3499984741211
2018-11-06,96.31999969482422
2019-06-18,94.5999984741211
2019-05-17,95.16999816894531
2019-04-15,95.04000091552734
2019-03-14,93.87999725341797
2019-01-09,93.69000244140625
2018-08-02,93.94999694824219
2018-10-05,95.61000061035156
2019-08-21,97.2699966430664
2019-10-17,97.93000030517578
2020-03-23,106.26000213623047
2020-06-10,109.13999938964844
2019-02-25,110.25
2020-01-07,107.86000061035156
2020-03-26,106.06999969482422
2019-10-23,105.56999969482422
