Dates,IBM
2009-01-27,123.75
2010-10-29,122.38999938964844
2010-06-23,124.66999816894531
2013-04-12,125.52999877929688
2013-12-24,125.66000366210938
2014-05-01,123.0
2017-10-13,123.5199966430664
2018-03-20,121.87999725341797
2019-01-30,123.20999908447266
2013-09-09,122.80999755859375
2014-02-14,123.7300033569336
2019-12-12,124.0
2014-07-22,125.2300033569336
2020-05-18,126.33000183105469
2015-06-03,127.80999755859375
2016-04-14,127.19000244140625
2016-09-19,126.8499984741211
2017-02-24,126.45999908447266
2017-08-01,127.58999633789062
2018-06-13,127.06999969482422
2009-12-28,127.16000366210938
2012-10-17,128.57000732421875
2012-06-11,127.41999816894531
2011-09-29,126.87999725341797
2008-12-09,126.72000122070312
2009-04-16,127.25
2011-05-24,126.41000366210938
2010-09-10,125.55000305175781
2013-06-28,125.62000274658203
2013-11-05,127.5999984741211
2013-12-03,127.94000244140625
2019-04-25,127.83000183105469
2019-09-30,128.6699981689453
2014-10-15,127.76000213623047
2020-03-06,128.3800048828125
2015-08-27,127.70999908447266
2016-02-01,127.9800033569336
2016-07-08,129.3699951171875
2016-12-13,128.52999877929688
2017-10-25,129.24000549316406
2018-09-06,129.25999450683594
2019-02-11,128.58999633789062
2019-07-19,128.77000427246094
2014-02-26,128.25
2019-12-24,128.25
2010-07-23,129.35000610351562
2010-03-17,128.92999267578125
2009-11-09,128.47999572753906
2012-08-29,127.61000061035156
2012-04-23,128.75999450683594
2009-02-26,128.36000061035156
2008-10-21,129.02999877929688
2011-08-11,131.25
2011-04-05,130.88999938964844
2013-09-17,130.6300048828125
2015-01-08,132.22999572753906
2015-06-15,129.69000244140625
2015-11-20,128.99000549316406
2016-04-26,129.1300048828125
2017-03-08,129.99000549316406
2011-10-17,130.72999572753906
2018-01-18,128.82000732421875
2018-06-25,130.10000610351562
2018-11-30,130.4600067138672
2013-07-10,129.0
2019-05-07,129.60000610351562
2014-05-22,128.1199951171875
2020-03-18,127.45999908447266
2014-10-27,123.91999816894531
2015-09-08,122.0999984741211
2012-11-16,126.2699966430664
2010-06-04,126.88999938964844
2010-01-27,132.67999267578125
2012-07-11,131.47999572753906
2008-09-02,131.19000244140625
2009-01-08,130.44000244140625
2009-09-21,129.9499969482422
2012-03-05,128.86000061035156
2011-06-23,123.80000305175781
2011-02-15,125.41999816894531
2016-07-20,124.44999694824219
2017-06-01,124.5199966430664
2017-11-06,123.2300033569336
2018-04-13,126.38999938964844
2018-09-18,125.26000213623047
2019-07-31,124.33999633789062
2014-03-10,127.41000366210938
2014-08-15,127.95999908447266
2020-06-11,125.27999877929688
2015-01-20,124.12999725341797
2015-12-02,123.72000122070312
2016-10-13,123.9000015258789
2017-03-20,127.68000030517578
2010-12-28,128.4499969482422
2010-04-16,128.5
2012-05-23,129.7899932861328
2009-12-09,130.35000610351562
2008-11-20,130.97999572753906
2009-08-03,130.14999389648438
2008-07-15,130.64999389648438
2011-05-05,129.3000030517578
2013-06-11,130.11000061035156
2013-10-17,128.19000244140625
2017-08-25,127.12000274658203
2018-01-30,128.97999572753906
2018-12-12,125.08999633789062
2013-07-22,123.4800033569336
2013-12-27,122.56999969482422
2020-01-10,121.86000061035156
2019-10-24,123.45999908447266
2014-06-03,127.0
2020-03-30,127.97000122070312
2015-04-15,127.95999908447266
2016-02-25,128.6699981689453
2016-08-01,130.47999572753906
2017-01-06,130.72000122070312
2017-06-13,130.72000122070312
2018-04-25,128.02999877929688
2011-03-17,129.7899932861328
2010-11-09,126.55000305175781
2013-04-23,125.2699966430664
2010-02-26,127.47000122070312
2009-10-21,128.3800048828125
2012-08-10,128.41000366210938
2012-04-04,128.6300048828125
2009-06-15,128.42999267578125
2008-10-02,128.02000427246094
2011-11-28,128.39999389648438
2013-10-15,130.75999450683594
2019-03-07,130.3699951171875
2019-08-12,131.27000427246094
2020-01-17,131.8300018310547
2014-08-27,130.13999938964844
2020-06-23,132.0
2015-07-09,131.83999633789062
2015-12-14,129.8300018310547
2016-05-20,128.3000030517578
2016-10-25,127.87000274658203
2017-09-06,127.7699966430664
2018-07-19,128.4499969482422
2018-12-24,129.38999938964844
2019-05-31,128.89999389648438
2014-01-08,127.5
2019-11-05,126.47000122070312
2011-01-27,124.9000015258789
2010-09-21,125.2699966430664
2013-03-05,122.77999877929688
