Dates,LYB
2019-01-10,1727500.0
2019-08-22,1812500.0
2018-11-07,2201500.0
2018-08-03,1746500.0
2018-09-04,2226900.0
2019-06-19,3127600.0
2019-09-23,3613000.0
2019-11-18,1966500.0
2020-02-05,1788500.0
2020-04-24,3502100.0
2019-03-29,3602800.0
2019-11-21,5669900.0
2020-04-27,3289800.0
2020-02-11,3788000.0
2020-04-30,2824300.0
2019-05-01,5315700.0
2019-02-26,4841100.0
2019-01-25,3385100.0
2018-12-24,3959300.0
2019-09-06,2409500.0
2018-07-17,3514300.0
2018-09-19,3223900.0
2019-08-05,2037400.0
2019-10-08,3600600.0
2019-12-11,5262100.0
2019-11-27,2564100.0
2020-02-14,2509500.0
2020-05-06,3556400.0
2019-01-08,2986500.0
2018-12-07,6872900.0
2019-08-20,2734100.0
2018-11-05,5112900.0
2019-07-19,2584100.0
2018-10-04,6004700.0
2019-06-17,10150600.0
2019-05-16,12137500.0
2018-08-01,3495200.0
2019-03-13,2845300.0
2019-12-03,2791100.0
2020-02-20,3588700.0
2019-12-06,3233100.0
2020-05-12,2087200.0
2019-12-09,1984600.0
2020-02-26,7691300.0
2020-05-15,3094400.0
2019-03-28,1836800.0
2018-09-17,2037400.0
2018-08-16,2033300.0
2018-10-19,1936000.0
2019-04-29,1784600.0
2019-01-23,1626600.0
2019-09-04,3326700.0
2018-11-20,2791800.0
2019-07-02,4480500.0
2019-05-31,3541400.0
2019-12-12,3785300.0
2020-05-18,2600700.0
2019-09-27,2706200.0
2020-03-03,2497300.0
2020-05-21,2153600.0
2019-05-14,3259900.0
2018-08-31,2495000.0
2018-07-30,1922900.0
2018-10-02,1893100.0
2019-04-12,1723800.0
2019-03-11,2228400.0
2019-02-07,1627200.0
2019-07-17,2826100.0
2019-09-19,3608500.0
2019-10-21,2075900.0
2019-12-18,2059000.0
2020-03-06,2841100.0
2019-10-03,4303100.0
2020-03-09,5716200.0
2020-05-27,3975700.0
2019-12-24,1498800.0
2020-03-12,2863900.0
2018-12-20,2441500.0
2019-08-01,3406300.0
2018-08-14,4549000.0
2018-07-13,2686300.0
2018-10-17,2653700.0
2019-05-29,3686700.0
2019-03-26,4971100.0
2019-02-22,4635200.0
2019-10-04,2792600.0
2019-11-05,2165200.0
2019-12-27,6299700.0
2020-06-02,2433900.0
2019-12-30,2814700.0
2020-03-18,2498100.0
2020-06-05,1948900.0
2019-07-15,2824100.0
2018-12-03,2764700.0
2019-06-13,2424000.0
2019-01-04,2661400.0
2018-08-29,1420400.0
2019-02-05,1398200.0
2018-11-01,1402800.0
2019-08-16,2468000.0
2019-04-10,1741600.0
2019-09-17,1600400.0
2019-10-15,2331400.0
2020-01-02,1185300.0
2020-06-08,1814800.0
2019-10-18,2279200.0
2020-03-24,1873200.0
2020-06-11,2289900.0
2020-01-08,1561400.0
2019-04-25,2881500.0
2019-07-30,1782400.0
2019-02-20,1093900.0
2018-07-11,2160800.0
2018-09-13,1840700.0
2018-10-15,1812200.0
2019-06-28,1745000.0
2018-12-18,2744500.0
2018-11-16,2752800.0
2019-10-02,3041900.0
2020-03-27,2974600.0
2020-01-10,1536400.0
2019-10-24,2218800.0
2020-03-30,1251000.0
2020-06-17,996000.0
2020-01-14,1315100.0
2020-04-02,1257600.0
2019-01-02,1292300.0
2019-08-14,1019700.0
2018-10-30,1466600.0
2019-06-11,1830400.0
2019-05-10,1382600.0
2019-04-08,1694200.0
2018-08-27,1270200.0
2018-07-26,1634300.0
2018-09-28,2223500.0
2019-03-07,1360800.0
2019-10-30,698600.0
2020-01-17,1496700.0
2020-06-23,2703400.0
2020-04-08,1699300.0
2020-06-26,1793700.0
2019-03-22,2266400.0
2019-01-17,1209500.0
2019-08-29,2434100.0
2018-11-14,1285400.0
2019-06-26,2239400.0
2018-09-11,1395800.0
2018-07-09,2008800.0
2018-08-10,2256300.0
2019-04-23,2697500.0
2019-09-30,1517900.0
2020-01-23,3439200.0
2019-11-08,1338200.0
2020-04-14,492800.0
2019-11-11,597200.0
2020-01-29,1234700.0
2020-04-17,899800.0
2018-07-24,1204200.0
2018-09-26,2321400.0
2019-05-08,2713200.0
2019-03-05,2710700.0
2019-02-01,3039300.0
2018-12-31,1829900.0
2018-11-29,1724200.0
2019-08-12,1755400.0
2019-07-11,1680900.0
2019-09-13,2297300.0
2019-11-14,1639400.0
2020-04-20,1451500.0
2020-02-04,2534700.0
2020-04-23,2005400.0
2018-12-14,3321400.0
2019-08-27,3276800.0
2018-08-08,2668800.0
2018-10-11,3487900.0
2018-11-12,2884900.0
2019-07-26,2126900.0
2019-06-24,2807400.0
2019-05-23,7267800.0
2019-03-20,2464200.0
2019-01-15,2968400.0
2019-11-20,2793000.0
2020-02-07,1740200.0
2020-02-10,1324100.0
2020-04-29,2455500.0
2019-11-26,1577200.0
2020-02-13,2084500.0
2019-01-30,1517700.0
2018-08-23,1895700.0
2018-09-24,1158500.0
2018-11-27,1290300.0
2018-10-26,1635100.0
2019-07-09,1580300.0
2019-06-07,2689800.0
2019-05-06,2406300.0
2019-04-04,2996800.0
2019-09-11,3367700.0
2019-11-29,4156300.0
2020-05-05,3631300.0
2019-12-02,2949100.0
2020-02-19,2242400.0
2020-05-08,2746200.0
2019-05-21,3578600.0
2019-03-18,4379100.0
2018-09-07,3663200.0
2018-08-06,6644500.0
2018-10-09,8213100.0
2019-02-14,8541200.0
2018-12-12,7742000.0
2019-07-24,9219300.0
2019-09-26,6784500.0
2019-10-28,6383600.0
2019-12-05,7474000.0
2020-05-11,3984500.0
2019-07-03,4216900.0
2020-02-25,4872500.0
2020-05-14,5230300.0
2020-02-28,3589200.0
2019-08-08,2517400.0
2019-06-05,3281000.0
2018-07-20,3270600.0
2018-08-21,3917500.0
2018-10-24,2763800.0
2019-04-02,2583200.0
2019-03-01,2555100.0
2019-01-28,2039100.0
2018-12-27,3735100.0
2019-09-09,2722200.0
2020-03-02,2877500.0
2020-05-20,3259900.0
2019-12-17,2725100.0
2020-03-05,4176600.0
2019-02-12,2965100.0
2019-01-11,4221400.0
2018-12-10,1911800.0
2019-08-23,1664400.0
2018-11-08,2329900.0
2019-07-22,2276000.0
2019-06-20,4149700.0
2018-09-05,3078100.0
2019-04-17,4304700.0
2019-09-24,4095500.0
2019-12-20,3164400.0
2020-05-26,2038400.0
2019-04-30,2294900.0
2019-12-23,2247000.0
2020-03-11,1918300.0
2020-05-29,2760100.0
2019-12-26,2212000.0
2020-06-01,2204000.0
2019-05-02,2813400.0
2019-02-27,2263300.0
2018-11-23,2117500.0
2019-08-06,1882900.0
2018-07-18,1618400.0
2018-09-20,1698100.0
2018-10-22,1245300.0
2019-07-05,3274400.0
2019-06-03,3373000.0
2019-10-09,4464000.0
2019-10-11,3110600.0
2020-03-17,2061100.0
2020-06-04,2676500.0
2019-10-14,1715900.0
2020-03-20,2856000.0
2018-11-06,3319100.0
2019-06-18,3447100.0
2019-05-17,3505500.0
2019-04-15,3501200.0
2019-03-14,3352800.0
2019-01-09,2750200.0
2018-08-02,2144800.0
2018-10-05,1653400.0
2019-08-21,1805300.0
2019-10-17,1229900.0
2020-03-23,3684300.0
2020-06-10,1182200.0
2019-02-25,1996200.0
2020-01-07,3821900.0
2020-03-26,2442300.0
2019-10-23,4788100.0
