Dates,LYB
2019-05-08,91.54000091552734
2019-03-05,91.08999633789062
2019-02-01,90.08999633789062
2018-12-31,89.29000091552734
2018-11-29,89.80999755859375
2019-08-12,89.19999694824219
2019-07-11,89.0999984741211
2019-09-13,90.86000061035156
2019-11-14,90.75
2020-04-20,91.19999694824219
2020-02-04,90.70999908447266
2020-04-23,88.41000366210938
2018-12-14,86.27999877929688
2019-08-27,83.97000122070312
2018-08-08,84.38999938964844
2018-10-11,81.5199966430664
2018-11-12,82.5199966430664
2019-07-26,83.76000213623047
2019-06-24,81.55999755859375
2019-05-23,77.29000091552734
2019-03-20,77.5
2019-01-15,80.01000213623047
2019-11-20,82.5999984741211
2020-02-07,82.0999984741211
2020-02-10,81.2300033569336
2020-04-29,81.16000366210938
2019-11-26,82.62999725341797
2020-02-13,84.55000305175781
2019-01-30,83.37999725341797
2018-08-23,81.87999725341797
2018-09-24,80.38999938964844
2018-11-27,81.4800033569336
2018-10-26,81.55999755859375
2019-07-09,82.31999969482422
2019-06-07,78.9000015258789
2019-05-06,74.80999755859375
2019-04-04,74.04000091552734
2019-09-11,70.8499984741211
2019-11-29,68.5
2020-05-05,70.87999725341797
2019-12-02,70.55999755859375
2020-02-19,71.04000091552734
2020-05-08,72.61000061035156
2019-05-21,70.83999633789062
2019-03-18,59.599998474121094
2018-09-07,57.83000183105469
2018-08-06,53.93000030517578
2018-10-09,45.060001373291016
2019-02-14,42.029998779296875
2018-12-12,33.709999084472656
2019-07-24,35.599998474121094
2019-09-26,37.11000061035156
2019-10-28,39.220001220703125
2019-12-05,40.38999938964844
2020-05-11,40.0
2019-07-03,42.029998779296875
2020-02-25,46.400001525878906
2020-05-14,51.25
2020-02-28,48.560001373291016
2019-08-08,48.09000015258789
2019-06-05,48.77000045776367
2018-07-20,44.5099983215332
2018-08-21,45.060001373291016
2018-10-24,45.4900016784668
2019-04-02,48.33000183105469
2019-03-01,51.279998779296875
2019-01-28,51.86000061035156
2018-12-27,55.65999984741211
2019-09-09,56.81999969482422
2020-03-02,57.290000915527344
2020-05-20,51.650001525878906
2019-12-17,48.880001068115234
2020-03-05,50.2599983215332
2019-02-12,48.20000076293945
2019-01-11,44.33000183105469
2018-12-10,47.119998931884766
2019-08-23,49.0
2018-11-08,49.040000915527344
2019-07-22,50.0
2019-06-20,53.25
2018-09-05,57.349998474121094
2019-04-17,56.54999923706055
2019-09-24,53.810001373291016
2019-12-20,50.869998931884766
2020-05-26,54.720001220703125
2019-04-30,51.9900016784668
2019-12-23,53.34000015258789
2020-03-11,54.619998931884766
2020-05-29,53.540000915527344
2019-12-26,55.720001220703125
2020-06-01,51.90999984741211
2019-05-02,50.060001373291016
2019-02-27,52.130001068115234
2018-11-23,56.72999954223633
2019-08-06,57.72999954223633
2018-07-18,59.29999923706055
2018-09-20,59.5099983215332
2018-10-22,59.119998931884766
2019-07-05,64.75
2019-06-03,67.30000305175781
2019-10-09,64.36000061035156
2019-10-11,62.40999984741211
2020-03-17,63.34000015258789
2020-06-04,66.19999694824219
2019-10-14,69.25
2020-03-20,69.18000030517578
2018-11-06,74.16999816894531
2019-06-18,74.77999877929688
2019-05-17,73.05999755859375
2019-04-15,73.55999755859375
2019-03-14,63.52000045776367
2019-01-09,65.51000213623047
2018-08-02,63.29999923706055
2018-10-05,67.4800033569336
2019-08-21,66.79000091552734
2019-10-17,65.91000366210938
2020-03-23,65.93000030517578
2020-06-10,65.11000061035156
2019-02-25,65.95999908447266
2020-01-07,60.11000061035156
2020-03-26,60.040000915527344
2019-10-23,61.939998626708984
