Dates,LYB
2020-04-21,81.33000183105469
2019-04-16,81.0999984741211
2019-03-15,81.12000274658203
2019-02-11,82.22000122070312
2019-01-10,81.2699966430664
2019-08-22,80.6500015258789
2018-11-07,81.98999786376953
2018-08-03,81.20999908447266
2018-09-04,79.80999755859375
2019-06-19,79.5199966430664
2019-09-23,78.41000366210938
2019-11-18,77.95999908447266
2020-02-05,78.47000122070312
2020-04-24,77.0199966430664
2019-03-29,77.7300033569336
2019-11-21,83.75
2020-04-27,82.31999969482422
2020-02-11,80.95999908447266
2020-04-30,79.94000244140625
2019-05-01,84.4800033569336
2019-02-26,85.58000183105469
2019-01-25,85.8499984741211
2018-12-24,86.68000030517578
2019-09-06,86.88999938964844
2018-07-17,86.2699966430664
2018-09-19,86.86000061035156
2019-08-05,87.08000183105469
2019-10-08,87.36000061035156
2019-12-11,87.30999755859375
2019-11-27,87.31999969482422
2020-02-14,87.19999694824219
2020-05-06,87.2699966430664
2019-01-08,87.19999694824219
2018-12-07,87.05000305175781
2019-08-20,87.69999694824219
2018-11-05,87.45999908447266
2019-07-19,87.5
2018-10-04,87.45999908447266
2019-06-17,87.6500015258789
2019-05-16,88.37999725341797
2018-08-01,85.23999786376953
2019-03-13,85.05999755859375
2019-12-03,86.30999755859375
2020-02-20,86.41999816894531
2019-12-06,89.0
2020-05-12,87.70999908447266
2019-12-09,86.7699966430664
2020-02-26,86.55000305175781
2020-05-15,85.8499984741211
2019-03-28,86.3499984741211
2018-09-17,87.22000122070312
2018-08-16,86.58000183105469
2018-10-19,85.97000122070312
2019-04-29,85.54000091552734
2019-01-23,84.47000122070312
2019-09-04,85.26000213623047
2018-11-20,84.55000305175781
2019-07-02,80.12999725341797
2019-05-31,77.33999633789062
2019-12-12,77.75
2020-05-18,76.12000274658203
2019-09-27,78.01000213623047
2020-03-03,76.93000030517578
2020-05-21,75.37000274658203
2019-05-14,76.81999969482422
2018-08-31,74.4000015258789
2018-07-30,73.5
2018-10-02,74.41000366210938
2019-04-12,75.56999969482422
2019-03-11,74.5199966430664
2019-02-07,74.33999633789062
2019-07-17,74.19000244140625
2019-09-19,71.68000030517578
2019-10-21,70.31999969482422
2019-12-18,70.55000305175781
2020-03-06,72.30999755859375
2019-10-03,75.37999725341797
2020-03-09,77.98999786376953
2020-05-27,75.25
2019-12-24,76.33999633789062
2020-03-12,78.38999938964844
2018-12-20,78.72000122070312
2019-08-01,81.5199966430664
2018-08-14,85.0999984741211
2018-07-13,86.0
2018-10-17,84.73999786376953
2019-05-29,86.77999877929688
2019-03-26,90.52999877929688
2019-02-22,89.5999984741211
2019-10-04,88.41999816894531
2019-11-05,89.4800033569336
2019-12-27,89.2699966430664
2020-06-02,88.58000183105469
2019-12-30,88.23999786376953
2020-03-18,87.4000015258789
2020-06-05,87.7699966430664
2019-07-15,89.25
2018-12-03,89.9800033569336
2019-06-13,90.37999725341797
2019-01-04,85.29000091552734
2018-08-29,85.29000091552734
2019-02-05,86.1500015258789
2018-11-01,85.69000244140625
2019-08-16,83.16999816894531
2019-04-10,82.75
2019-09-17,84.44000244140625
2019-10-15,88.93000030517578
2020-01-02,88.33000183105469
2020-06-08,88.45999908447266
2019-10-18,88.44000244140625
2020-03-24,88.0
2020-06-11,87.01000213623047
2020-01-08,88.30000305175781
2019-04-25,88.23999786376953
2019-07-30,88.93000030517578
2019-02-20,90.06999969482422
2018-07-11,90.97000122070312
2018-09-13,92.02999877929688
2018-10-15,92.19000244140625
2019-06-28,91.94999694824219
2018-12-18,91.68000030517578
2018-11-16,94.56999969482422
2019-10-02,97.04000091552734
2020-03-27,98.91000366210938
2020-01-10,97.51000213623047
2019-10-24,98.0
2020-03-30,97.58999633789062
2020-06-17,97.55000305175781
2020-01-14,97.72000122070312
2020-04-02,96.04000091552734
2019-01-02,96.76000213623047
2019-08-14,96.77999877929688
2018-10-30,95.88999938964844
2019-06-11,95.16000366210938
2019-05-10,93.23999786376953
2019-04-08,93.38999938964844
2018-08-27,94.8499984741211
2018-07-26,94.77999877929688
2018-09-28,94.94999694824219
2019-03-07,94.61000061035156
2019-10-30,93.45999908447266
2020-01-17,94.18000030517578
2020-06-23,92.0999984741211
2020-04-08,93.73999786376953
2020-06-26,92.19000244140625
2019-03-22,93.54000091552734
2019-01-17,93.22000122070312
2019-08-29,91.8499984741211
2018-11-14,91.63999938964844
2019-06-26,94.1500015258789
2018-09-11,94.80999755859375
2018-07-09,94.52999877929688
2018-08-10,94.98999786376953
2019-04-23,95.30000305175781
2019-09-30,95.7300033569336
2020-01-23,95.81999969482422
2019-11-08,94.66000366210938
2020-04-14,95.0
2019-11-11,94.56999969482422
2020-01-29,95.13999938964844
2020-04-17,94.45999908447266
2018-07-24,94.58999633789062
2018-09-26,95.47000122070312
2019-05-08,93.3499984741211
2019-03-05,92.58000183105469
2019-02-01,92.2300033569336
2018-12-31,91.1500015258789
2018-11-29,91.23999786376953
2019-08-12,90.95999908447266
2019-07-11,91.19999694824219
2019-09-13,92.77999877929688
2019-11-14,92.1500015258789
2020-04-20,91.9800033569336
2020-02-04,92.04000091552734
2020-04-23,91.4000015258789
2018-12-14,89.16000366210938
2019-08-27,86.51000213623047
2018-08-08,86.12999725341797
2018-10-11,82.88999938964844
2018-11-12,83.83000183105469
2019-07-26,85.08999633789062
2019-06-24,83.62999725341797
2019-05-23,80.5999984741211
2019-03-20,79.73999786376953
2019-01-15,83.30999755859375
2019-11-20,84.18000030517578
2020-02-07,84.43000030517578
2020-02-10,82.61000061035156
2020-04-29,82.79000091552734
2019-11-26,84.80000305175781
2020-02-13,86.66999816894531
2019-01-30,85.36000061035156
2018-08-23,83.79000091552734
2018-09-24,82.69999694824219
2018-11-27,82.2300033569336
2018-10-26,83.83000183105469
2019-07-09,83.41999816894531
2019-06-07,80.30000305175781
2019-05-06,80.41000366210938
2019-04-04,76.94000244140625
2019-09-11,74.54000091552734
2019-11-29,71.9000015258789
2020-05-05,74.58000183105469
2019-12-02,76.2699966430664
2020-02-19,75.30999755859375
2020-05-08,74.20999908447266
2019-05-21,74.16000366210938
2019-03-18,68.0
2018-09-07,63.060001373291016
2018-08-06,58.18000030517578
2018-10-09,48.959999084472656
2019-02-14,50.220001220703125
2018-12-12,44.25
2019-07-24,42.27000045776367
2019-09-26,42.720001220703125
2019-10-28,47.209999084472656
2019-12-05,44.31999969482422
2020-05-11,42.65999984741211
2019-07-03,46.02000045776367
2020-02-25,52.91999816894531
2020-05-14,54.4900016784668
2020-02-28,51.59000015258789
2019-08-08,50.75
2019-06-05,50.400001525878906
2018-07-20,47.31999969482422
2018-08-21,49.13999938964844
2018-10-24,47.310001373291016
2019-04-02,50.52000045776367
2019-03-01,54.93000030517578
2019-01-28,55.79999923706055
2018-12-27,59.970001220703125
2019-09-09,59.16999816894531
2020-03-02,59.540000915527344
2020-05-20,56.45000076293945
2019-12-17,53.2400016784668
2020-03-05,53.36000061035156
2019-02-12,51.040000915527344
2019-01-11,47.220001220703125
2018-12-10,48.790000915527344
2019-08-23,51.54999923706055
2018-11-08,50.880001068115234
2019-07-22,52.81999969482422
2019-06-20,55.810001373291016
2018-09-05,60.04999923706055
2019-04-17,58.459999084472656
2019-09-24,57.0
2019-12-20,54.47999954223633
2020-05-26,57.27000045776367
2019-04-30,55.349998474121094
2019-12-23,55.099998474121094
2020-03-11,56.52000045776367
2020-05-29,56.61000061035156
2019-12-26,57.59000015258789
2020-06-01,55.68000030517578
2019-05-02,54.0
2019-02-27,53.66999816894531
2018-11-23,60.04999923706055
2019-08-06,59.61000061035156
2018-07-18,60.7400016784668
2018-09-20,61.310001373291016
2018-10-22,60.599998474121094
2019-07-05,67.87000274658203
2019-06-03,70.8499984741211
2019-10-09,67.9800033569336
2019-10-11,64.25
2020-03-17,65.87999725341797
2020-06-04,69.0999984741211
2019-10-14,71.83000183105469
2020-03-20,74.16999816894531
2018-11-06,79.97000122070312
2019-06-18,77.18000030517578
2019-05-17,76.36000061035156
2019-04-15,75.87000274658203
2019-03-14,69.38999938964844
2019-01-09,69.16999816894531
2018-08-02,68.51000213623047
2018-10-05,71.70999908447266
2019-08-21,70.02999877929688
2019-10-17,67.77999877929688
2020-03-23,69.0199966430664
2020-06-10,67.4000015258789
2019-02-25,67.6500015258789
2020-01-07,65.05000305175781
2020-03-26,64.08000183105469
2019-10-23,63.79999923706055
