Dates,LYB
2018-06-20,111.58999633789062
2018-06-21,110.05000305175781
2018-06-25,109.94999694824219
2018-06-22,110.75
2018-06-26,108.05000305175781
2018-06-27,109.19999694824219
2018-06-28,108.94999694824219
2018-06-29,110.0
2018-07-02,108.98999786376953
2018-07-03,108.47000122070312
2018-07-05,107.20999908447266
2018-07-16,107.44000244140625
2018-09-18,109.2699966430664
2019-01-24,110.91999816894531
2019-09-05,109.0
2018-11-21,107.5
2020-01-13,106.86000061035156
2020-04-01,106.8499984741211
2020-06-19,106.29000091552734
2019-10-29,107.87999725341797
2020-01-16,108.51000213623047
2020-06-22,108.13999938964844
2018-10-03,108.41000366210938
2018-07-31,107.56999969482422
2019-03-12,108.25
2019-02-08,109.37999725341797
2019-01-07,111.19000244140625
2018-12-06,109.51000213623047
2019-08-19,109.61000061035156
2019-07-18,110.7699966430664
2019-05-15,108.75
2019-09-20,110.61000061035156
2019-11-01,112.08000183105469
2020-04-07,113.7300033569336
2020-06-25,113.0
2020-06-16,113.33000183105469
2019-11-04,112.55000305175781
2020-01-22,113.18000030517578
2019-11-07,112.4000015258789
2020-04-13,111.69000244140625
2019-07-01,111.55000305175781
2019-05-30,111.87999725341797
2018-08-15,113.8499984741211
2018-10-18,114.20999908447266
2019-03-27,115.73999786376953
2019-01-22,114.88999938964844
2018-12-21,114.80999755859375
2019-09-03,115.29000091552734
2018-11-19,116.05999755859375
2019-08-02,115.19999694824219
2020-01-28,114.51000213623047
2020-04-16,113.36000061035156
2019-11-13,111.94999694824219
2020-01-31,110.5
2018-12-04,112.0
2018-11-02,110.68000030517578
2019-07-16,109.58999633789062
2018-08-30,106.11000061035156
2018-10-01,106.38999938964844
2019-06-14,107.04000091552734
2019-05-13,105.02999877929688
2019-04-11,104.05999755859375
2019-02-06,103.1500015258789
2019-09-18,99.68000030517578
2020-02-03,104.04000091552734
2020-04-22,105.0
2019-11-19,105.37999725341797
2020-02-06,104.25
2019-11-22,104.44999694824219
2019-03-25,103.83000183105469
2019-02-21,102.26000213623047
2018-12-19,102.94999694824219
2018-07-12,104.41000366210938
2018-09-14,105.95999908447266
2018-08-13,105.95999908447266
2018-10-16,103.94999694824219
2019-07-31,102.88999938964844
2019-05-28,103.75
2019-04-26,100.48999786376953
2020-04-28,97.55000305175781
2019-11-25,98.0999984741211
2020-02-12,97.5199966430664
2020-05-01,97.37000274658203
2020-05-04,97.63999938964844
2019-06-12,96.05000305175781
2019-04-09,95.44999694824219
2019-03-08,94.2699966430664
2019-02-04,90.08000183105469
2018-07-27,90.41999816894531
2018-08-28,87.63999938964844
2019-01-03,88.12999725341797
2019-08-15,90.7300033569336
2018-10-31,89.06999969482422
2019-09-16,90.02999877929688
2020-02-18,91.19000244140625
2020-05-07,93.77999877929688
2018-08-17,93.54000091552734
2019-12-04,94.22000122070312
2020-02-21,95.58000183105469
2018-12-17,95.86000061035156
2019-08-30,95.2699966430664
2018-11-15,96.16000366210938
2019-07-29,95.08999633789062
2019-06-27,92.19000244140625
2019-04-24,91.87999725341797
2018-07-10,93.19000244140625
2018-09-12,94.62000274658203
2019-02-19,92.5
2019-01-18,92.08000183105469
2020-02-24,91.0199966430664
2020-05-13,91.62999725341797
2019-12-10,91.33000183105469
2020-02-27,91.5
2019-12-13,92.44000244140625
2020-05-19,92.23999786376953
2019-03-06,95.98999786376953
2018-11-30,94.06999969482422
2019-08-13,88.79000091552734
2019-07-12,88.27999877929688
2019-06-10,84.12999725341797
2019-05-09,86.16000366210938
2018-07-25,86.93000030517578
2018-09-27,85.33999633789062
2018-10-29,82.77999877929688
2019-10-16,81.5
2019-12-16,82.98999786376953
2020-03-04,82.41999816894531
2020-05-22,80.12999725341797
2019-10-01,79.4800033569336
2019-12-19,78.91999816894531
2018-09-10,78.62999725341797
2019-05-24,80.08999633789062
2018-08-09,83.68000030517578
2019-04-22,82.6500015258789
2019-03-21,81.70999908447266
2019-01-16,83.66999816894531
2019-08-28,86.27999877929688
2018-11-13,86.55000305175781
2018-10-12,87.70999908447266
2019-06-25,88.9000015258789
2020-03-10,87.3499984741211
2020-05-28,87.16000366210938
