Dates,IPG
2018-06-20,23.420000076293945
2018-06-21,23.540000915527344
2018-06-25,23.90999984741211
2018-06-22,23.579999923706055
2018-06-26,23.6200008392334
2018-06-27,23.329999923706055
2018-06-28,23.709999084472656
2018-06-29,23.440000534057617
2018-07-02,23.030000686645508
2018-07-03,22.329999923706055
2018-07-05,22.399999618530273
2018-07-16,22.860000610351562
2018-09-18,23.09000015258789
2019-01-24,23.510000228881836
2019-09-05,23.239999771118164
2018-11-21,23.239999771118164
2020-01-13,23.299999237060547
2020-04-01,23.700000762939453
2020-06-19,22.260000228881836
2019-10-29,22.549999237060547
2020-01-16,21.850000381469727
2020-06-22,21.479999542236328
2018-10-03,21.979999542236328
2018-07-31,21.81999969482422
2019-03-12,22.399999618530273
2019-02-08,22.3799991607666
2019-01-07,22.420000076293945
2018-12-06,22.219999313354492
2019-08-19,22.549999237060547
2019-07-18,21.979999542236328
2019-05-15,22.079999923706055
2019-09-20,22.020000457763672
2019-11-01,22.25
2020-04-07,22.360000610351562
2020-06-25,22.1299991607666
2020-06-16,22.290000915527344
2019-11-04,22.09000015258789
2020-01-22,21.850000381469727
2019-11-07,22.1299991607666
2020-04-13,22.139999389648438
2019-07-01,22.559999465942383
2019-05-30,22.3700008392334
2018-08-15,22.450000762939453
2018-10-18,22.770000457763672
2019-03-27,22.809999465942383
2019-01-22,22.670000076293945
2018-12-21,22.8799991607666
2019-09-03,23.059999465942383
2018-11-19,23.309999465942383
2019-08-02,23.440000534057617
2020-01-28,23.389999389648438
2020-04-16,23.350000381469727
2019-11-13,22.93000030517578
2020-01-31,22.6299991607666
2018-12-04,22.600000381469727
2018-11-02,22.75
2019-07-16,22.81999969482422
2018-08-30,22.510000228881836
2018-10-01,22.799999237060547
2019-06-14,22.690000534057617
2019-05-13,22.709999084472656
2019-04-11,22.540000915527344
2019-02-06,22.350000381469727
2019-09-18,22.360000610351562
2020-02-03,22.670000076293945
2020-04-22,23.18000030517578
2019-11-19,23.010000228881836
2020-02-06,23.110000610351562
2019-11-22,23.200000762939453
2019-03-25,22.790000915527344
2019-02-21,22.8700008392334
2018-12-19,22.899999618530273
2018-07-12,23.06999969482422
2018-09-14,23.34000015258789
2018-08-13,23.200000762939453
2018-10-16,23.350000381469727
2019-07-31,23.399999618530273
2019-05-28,23.110000610351562
2019-04-26,21.940000534057617
2020-04-28,21.600000381469727
2019-11-25,21.43000030517578
2020-02-12,21.65999984741211
2020-05-01,22.040000915527344
2020-05-04,22.200000762939453
2019-06-12,22.479999542236328
2019-04-09,24.649999618530273
2019-03-08,24.440000534057617
2019-02-04,24.15999984741211
2018-07-27,23.649999618530273
2018-08-28,23.329999923706055
2019-01-03,22.8700008392334
2019-08-15,22.959999084472656
2018-10-31,23.399999618530273
2019-09-16,23.15999984741211
2020-02-18,23.209999084472656
2020-05-07,22.799999237060547
2018-08-17,23.1299991607666
2019-12-04,23.440000534057617
2020-02-21,23.75
2018-12-17,23.920000076293945
