Dates,IPG
2020-03-25,23.469999313354492
2020-06-12,22.770000457763672
2019-10-22,23.31999969482422
2020-01-09,23.18000030517578
2020-06-15,22.920000076293945
2019-10-25,22.940000534057617
2020-03-31,22.8799991607666
2020-06-18,22.209999084472656
2019-04-03,22.350000381469727
2018-08-22,22.68000030517578
2018-10-25,22.450000762939453
2019-01-29,22.329999923706055
2018-12-28,22.399999618530273
2018-11-26,22.329999923706055
2019-08-09,22.270000457763672
2019-07-08,22.229999542236328
2019-06-06,21.860000610351562
2019-09-10,21.780000686645508
2020-01-15,21.06999969482422
2020-04-03,20.959999084472656
2019-10-31,20.950000762939453
2020-04-06,21.030000686645508
2020-06-24,21.020000457763672
2018-11-09,21.209999084472656
2019-07-23,21.229999542236328
2019-06-21,21.06999969482422
2019-05-20,21.1200008392334
2019-04-18,21.360000610351562
2018-09-06,21.489999771118164
2018-10-08,21.5
2019-02-13,21.549999237060547
2018-12-11,21.700000762939453
2019-09-25,21.959999084472656
2020-01-21,21.84000015258789
2020-04-09,22.15999984741211
2019-11-06,22.360000610351562
2020-01-24,22.600000381469727
2020-01-27,22.530000686645508
2020-04-15,22.510000228881836
2018-12-26,22.459999084472656
2019-08-07,22.459999084472656
2019-06-04,23.0
2018-09-21,23.65999984741211
2018-07-19,23.1200008392334
2018-08-20,23.010000228881836
2018-10-23,23.15999984741211
2019-05-03,23.18000030517578
2019-04-01,22.780000686645508
2019-02-28,23.020000457763672
2019-11-12,22.81999969482422
2020-01-30,23.06999969482422
2019-11-15,22.899999618530273
2020-04-21,22.670000076293945
2019-04-16,22.43000030517578
2019-03-15,22.309999465942383
2019-02-11,22.56999969482422
2019-01-10,22.260000228881836
2019-08-22,22.3700008392334
2018-11-07,22.389999389648438
2018-08-03,22.610000610351562
2018-09-04,22.360000610351562
2019-06-19,22.399999618530273
2019-09-23,22.100000381469727
2019-11-18,21.8799991607666
2020-02-05,21.739999771118164
2020-04-24,21.139999389648438
2019-03-29,21.25
2019-11-21,21.739999771118164
2020-04-27,21.770000457763672
2020-02-11,21.790000915527344
2020-04-30,21.969999313354492
2019-05-01,22.0
2019-02-26,21.469999313354492
2019-01-25,21.790000915527344
2018-12-24,22.0
2019-09-06,22.18000030517578
2018-07-17,22.030000686645508
2018-09-19,22.139999389648438
2019-08-05,22.34000015258789
2019-10-08,22.65999984741211
2019-12-11,22.510000228881836
2019-11-27,22.459999084472656
2020-02-14,22.56999969482422
2020-05-06,22.3700008392334
2019-01-08,22.200000762939453
2018-12-07,22.1200008392334
2019-08-20,22.81999969482422
2018-11-05,22.510000228881836
2019-07-19,23.200000762939453
2018-10-04,23.1200008392334
2019-06-17,23.309999465942383
2019-05-16,23.229999542236328
2018-08-01,23.350000381469727
2019-03-13,23.260000228881836
2019-12-03,23.270000457763672
2020-02-20,23.700000762939453
2019-12-06,23.700000762939453
2020-05-12,23.6200008392334
2019-12-09,23.020000457763672
2020-02-26,22.829999923706055
2020-05-15,22.84000015258789
2019-03-28,22.0
2018-09-17,22.559999465942383
2018-08-16,22.75
2018-10-19,23.079999923706055
2019-04-29,23.1299991607666
2019-01-23,22.959999084472656
2019-09-04,22.93000030517578
2018-11-20,22.8700008392334
2019-07-02,22.049999237060547
2019-05-31,21.450000762939453
2019-12-12,21.229999542236328
2020-05-18,20.969999313354492
2019-09-27,21.270000457763672
2020-03-03,21.489999771118164
2020-05-21,21.06999969482422
2019-05-14,20.850000381469727
2018-08-31,20.479999542236328
2018-07-30,19.84000015258789
2018-10-02,19.709999084472656
2019-04-12,20.360000610351562
2019-03-11,20.40999984741211
2019-02-07,20.43000030517578
2019-07-17,20.6299991607666
2019-09-19,20.260000228881836
2019-10-21,20.059999465942383
2019-12-18,20.110000610351562
2020-03-06,19.81999969482422
2019-10-03,20.1200008392334
2020-03-09,19.989999771118164
2020-05-27,19.719999313354492
2019-12-24,20.139999389648438
2020-03-12,20.299999237060547
2018-12-20,20.510000228881836
2019-08-01,20.8700008392334
2018-08-14,21.020000457763672
2018-07-13,21.510000228881836
2018-10-17,21.209999084472656
2019-05-29,21.239999771118164
2019-03-26,21.100000381469727
2019-02-22,21.299999237060547
2019-10-04,21.270000457763672
2019-11-05,21.43000030517578
2019-12-27,21.3700008392334
2020-06-02,21.1200008392334
2019-12-30,21.229999542236328
2020-03-18,21.299999237060547
2020-06-05,20.979999542236328
2019-07-15,20.989999771118164
2018-12-03,21.489999771118164
2019-06-13,21.700000762939453
2019-01-04,21.1299991607666
2018-08-29,20.520000457763672
2019-02-05,20.579999923706055
2018-11-01,20.729999542236328
2019-08-16,20.889999389648438
2019-04-10,20.31999969482422
2019-09-17,20.06999969482422
2019-10-15,20.030000686645508
2020-01-02,20.0
2020-06-08,20.31999969482422
2019-10-18,20.610000610351562
2020-03-24,20.950000762939453
2020-06-11,20.690000534057617
2020-01-08,20.780000686645508
2019-04-25,20.709999084472656
2019-07-30,21.43000030517578
2019-02-20,21.469999313354492
2018-07-11,21.709999084472656
2018-09-13,21.899999618530273
2018-10-15,22.100000381469727
2019-06-28,21.989999771118164
2018-12-18,21.989999771118164
2018-11-16,21.860000610351562
2019-10-02,21.989999771118164
2020-03-27,22.15999984741211
2020-01-10,22.3799991607666
2019-10-24,22.510000228881836
2020-03-30,22.670000076293945
2020-06-17,22.739999771118164
2020-01-14,22.43000030517578
2020-04-02,22.329999923706055
2019-01-02,22.06999969482422
2019-08-14,22.290000915527344
2018-10-30,22.290000915527344
2019-06-11,22.440000534057617
2019-05-10,22.270000457763672
2019-04-08,22.15999984741211
2018-08-27,22.34000015258789
2018-07-26,22.15999984741211
2018-09-28,22.309999465942383
2019-03-07,22.3799991607666
2019-10-30,22.43000030517578
2020-01-17,22.450000762939453
2020-06-23,21.950000762939453
2020-04-08,22.290000915527344
2020-06-26,22.18000030517578
2019-03-22,22.489999771118164
2019-01-17,22.450000762939453
2019-08-29,22.3700008392334
2018-11-14,22.479999542236328
2019-06-26,22.829999923706055
2018-09-11,23.1200008392334
2018-07-09,23.139999389648438
2018-08-10,22.829999923706055
2019-04-23,22.549999237060547
2019-09-30,22.530000686645508
2020-01-23,23.209999084472656
2019-11-08,23.09000015258789
2020-04-14,23.100000381469727
2019-11-11,23.020000457763672
2020-01-29,23.170000076293945
2020-04-17,23.139999389648438
2018-07-24,23.049999237060547
2018-09-26,23.270000457763672
2019-05-08,22.40999984741211
2019-03-05,22.579999923706055
2019-02-01,22.8799991607666
2018-12-31,23.020000457763672
2018-11-29,23.15999984741211
2019-08-12,23.139999389648438
2019-07-11,23.139999389648438
2019-09-13,23.309999465942383
2019-11-14,23.610000610351562
2020-04-20,23.8700008392334
2020-02-04,23.81999969482422
2020-04-23,24.040000915527344
2018-12-14,24.1299991607666
2019-08-27,23.56999969482422
2018-08-08,23.649999618530273
2018-10-11,23.09000015258789
2018-11-12,23.270000457763672
2019-07-26,23.25
2019-06-24,22.850000381469727
2019-05-23,23.200000762939453
2019-03-20,22.829999923706055
2019-01-15,23.049999237060547
2019-11-20,23.040000915527344
2020-02-07,23.65999984741211
2020-02-10,23.09000015258789
2020-04-29,22.979999542236328
2019-11-26,23.25
2020-02-13,24.0
2019-01-30,24.959999084472656
2018-08-23,25.100000381469727
2018-09-24,24.399999618530273
2018-11-27,24.940000534057617
2018-10-26,24.90999984741211
2019-07-09,24.790000915527344
2019-06-07,23.950000762939453
2019-05-06,24.020000457763672
2019-04-04,23.260000228881836
2019-09-11,22.479999542236328
2019-11-29,20.899999618530273
2020-05-05,21.360000610351562
2019-12-02,21.549999237060547
2020-02-19,21.549999237060547
2020-05-08,20.979999542236328
2019-05-21,19.950000762939453
2019-03-18,18.6200008392334
2018-09-07,18.799999237060547
2018-08-06,18.209999084472656
2018-10-09,16.860000610351562
2019-02-14,16.239999771118164
2018-12-12,14.850000381469727
2019-07-24,15.470000267028809
2019-09-26,14.520000457763672
2019-10-28,14.510000228881836
2019-12-05,14.25
2020-05-11,12.399999618530273
2019-07-03,13.65999984741211
2020-02-25,14.84000015258789
2020-05-14,15.300000190734863
2020-02-28,15.880000114440918
2019-08-08,15.050000190734863
2019-06-05,16.239999771118164
2018-07-20,15.25
2018-08-21,14.319999694824219
2018-10-24,14.239999771118164
2019-04-02,14.319999694824219
2019-03-01,16.209999084472656
2019-01-28,15.550000190734863
2018-12-27,16.270000457763672
2019-09-09,15.979999542236328
2020-03-02,16.450000762939453
2020-05-20,15.329999923706055
2019-12-17,14.739999771118164
2020-03-05,15.09000015258789
2019-02-12,14.699999809265137
2019-01-11,14.210000038146973
2018-12-10,14.420000076293945
2019-08-23,14.180000305175781
2018-11-08,14.779999732971191
2019-07-22,14.829999923706055
2019-06-20,16.239999771118164
2018-09-05,17.170000076293945
2019-04-17,17.510000228881836
2019-09-24,16.610000610351562
2019-12-20,16.079999923706055
2020-05-26,16.079999923706055
2019-04-30,15.859999656677246
2019-12-23,16.440000534057617
2020-03-11,16.6299991607666
2020-05-29,17.100000381469727
2019-12-26,16.799999237060547
2020-06-01,15.920000076293945
2019-05-02,14.930000305175781
2019-02-27,15.180000305175781
2018-11-23,16.170000076293945
2019-08-06,16.540000915527344
2018-07-18,16.329999923706055
2018-09-20,16.6200008392334
2018-10-22,16.34000015258789
2019-07-05,17.200000762939453
2019-06-03,18.0
2019-10-09,18.270000457763672
2019-10-11,17.030000686645508
2020-03-17,17.1299991607666
2020-06-04,17.6299991607666
2019-10-14,17.90999984741211
2020-03-20,18.219999313354492
2018-11-06,19.40999984741211
2019-06-18,19.540000915527344
2019-05-17,19.81999969482422
2019-04-15,19.190000534057617
2019-03-14,17.6200008392334
2019-01-09,17.860000610351562
2018-08-02,16.59000015258789
2018-10-05,18.3799991607666
2019-08-21,17.899999618530273
2019-10-17,17.229999542236328
2020-03-23,17.959999084472656
2020-06-10,16.940000534057617
2019-02-25,17.06999969482422
2020-01-07,17.010000228881836
2020-03-26,16.190000534057617
2019-10-23,16.360000610351562
