Dates,IPG
2019-05-14,20.719999313354492
2018-08-31,19.829999923706055
2018-07-30,19.559999465942383
2018-10-02,19.639999389648438
2019-04-12,20.270000457763672
2019-03-11,20.239999771118164
2019-02-07,20.3799991607666
2019-07-17,20.360000610351562
2019-09-19,19.81999969482422
2019-10-21,19.790000915527344
2019-12-18,19.729999542236328
2020-03-06,19.709999084472656
2019-10-03,19.989999771118164
2020-03-09,19.809999465942383
2020-05-27,19.610000610351562
2019-12-24,19.920000076293945
2020-03-12,20.190000534057617
2018-12-20,20.489999771118164
2019-08-01,20.809999465942383
2018-08-14,20.989999771118164
2018-07-13,20.8700008392334
2018-10-17,20.90999984741211
2019-05-29,20.959999084472656
2019-03-26,21.020000457763672
2019-02-22,21.030000686645508
2019-10-04,21.15999984741211
2019-11-05,21.25
2019-12-27,21.079999923706055
2020-06-02,21.010000228881836
2019-12-30,21.149999618530273
2020-03-18,20.84000015258789
2020-06-05,20.829999923706055
2019-07-15,20.959999084472656
2018-12-03,21.43000030517578
2019-06-13,21.280000686645508
2019-01-04,20.520000457763672
2018-08-29,20.139999389648438
2019-02-05,20.530000686645508
2018-11-01,20.639999389648438
2019-08-16,20.25
2019-04-10,19.8700008392334
2019-09-17,19.709999084472656
2019-10-15,19.969999313354492
2020-01-02,19.920000076293945
2020-06-08,20.219999313354492
2019-10-18,20.510000228881836
2020-03-24,20.579999923706055
2020-06-11,20.56999969482422
2020-01-08,20.56999969482422
2019-04-25,20.5
2019-07-30,21.270000457763672
2019-02-20,21.030000686645508
2018-07-11,21.639999389648438
2018-09-13,21.850000381469727
2018-10-15,21.979999542236328
2019-06-28,21.8700008392334
2018-12-18,21.530000686645508
2018-11-16,21.760000228881836
2019-10-02,21.829999923706055
2020-03-27,22.110000610351562
2020-01-10,22.170000076293945
2019-10-24,22.459999084472656
2020-03-30,22.479999542236328
2020-06-17,22.350000381469727
2020-01-14,22.31999969482422
2020-04-02,22.1200008392334
2019-01-02,22.06999969482422
2019-08-14,22.0
2018-10-30,22.059999465942383
2019-06-11,22.25
2019-05-10,22.030000686645508
2019-04-08,21.90999984741211
2018-08-27,22.020000457763672
2018-07-26,22.059999465942383
2018-09-28,22.18000030517578
2019-03-07,22.309999465942383
2019-10-30,22.290000915527344
2020-01-17,22.170000076293945
2020-06-23,21.719999313354492
2020-04-08,22.1200008392334
2020-06-26,22.059999465942383
2019-03-22,22.280000686645508
2019-01-17,22.3700008392334
2019-08-29,22.280000686645508
2018-11-14,22.440000534057617
2019-06-26,22.68000030517578
2018-09-11,22.959999084472656
2018-07-09,22.829999923706055
2018-08-10,22.520000457763672
2019-04-23,22.290000915527344
2019-09-30,22.450000762939453
2020-01-23,22.84000015258789
2019-11-08,22.920000076293945
2020-04-14,22.950000762939453
2019-11-11,22.950000762939453
2020-01-29,23.040000915527344
2020-04-17,22.989999771118164
2018-07-24,22.979999542236328
2018-09-26,22.389999389648438
2019-05-08,22.40999984741211
2019-03-05,22.520000457763672
2019-02-01,22.760000228881836
2018-12-31,22.81999969482422
2018-11-29,22.860000610351562
2019-08-12,23.100000381469727
2019-07-11,23.049999237060547
2019-09-13,23.260000228881836
2019-11-14,23.510000228881836
2020-04-20,23.700000762939453
2020-02-04,23.770000457763672
2020-04-23,23.809999465942383
2018-12-14,23.65999984741211
2019-08-27,23.290000915527344
2018-08-08,23.18000030517578
2018-10-11,23.030000686645508
2018-11-12,23.110000610351562
2019-07-26,23.010000228881836
2019-06-24,22.65999984741211
2019-05-23,22.610000610351562
2019-03-20,22.719999313354492
2019-01-15,22.799999237060547
2019-11-20,23.0
2020-02-07,23.209999084472656
2020-02-10,22.770000457763672
2020-04-29,22.93000030517578
2019-11-26,23.010000228881836
2020-02-13,23.790000915527344
2019-01-30,24.809999465942383
2018-08-23,24.40999984741211
2018-09-24,24.34000015258789
2018-11-27,24.770000457763672
2018-10-26,24.649999618530273
2019-07-09,24.170000076293945
2019-06-07,23.729999542236328
2019-05-06,22.8799991607666
2019-04-04,22.979999542236328
2019-09-11,21.790000915527344
2019-11-29,20.549999237060547
2020-05-05,20.520000457763672
2019-12-02,20.90999984741211
2020-02-19,21.030000686645508
2020-05-08,20.3799991607666
2019-05-21,19.56999969482422
2019-03-18,18.040000915527344
2018-09-07,17.43000030517578
2018-08-06,17.65999984741211
2018-10-09,15.239999771118164
2019-02-14,15.1899995803833
2018-12-12,14.670000076293945
2019-07-24,14.359999656677246
2019-09-26,13.609999656677246
2019-10-28,14.029999732971191
2019-12-05,12.199999809265137
2020-05-11,11.630000114440918
2019-07-03,13.460000038146973
2020-02-25,13.800000190734863
2020-05-14,15.109999656677246
2020-02-28,14.850000381469727
2019-08-08,14.859999656677246
2019-06-05,15.930000305175781
2018-07-20,14.180000305175781
2018-08-21,13.890000343322754
2018-10-24,13.380000114440918
2019-04-02,14.220000267028809
2019-03-01,15.300000190734863
2019-01-28,15.369999885559082
2018-12-27,15.989999771118164
2019-09-09,15.0600004196167
2020-03-02,15.890000343322754
2020-05-20,14.569999694824219
2019-12-17,14.069999694824219
2020-03-05,14.8100004196167
2019-02-12,14.369999885559082
2019-01-11,13.90999984741211
2018-12-10,13.979999542236328
2019-08-23,14.010000228881836
2018-11-08,14.529999732971191
2019-07-22,14.770000457763672
2019-06-20,15.970000267028809
2018-09-05,17.09000015258789
2019-04-17,16.940000534057617
2019-09-24,16.059999465942383
2019-12-20,15.390000343322754
2020-05-26,15.779999732971191
2019-04-30,15.619999885559082
2019-12-23,16.200000762939453
2020-03-11,16.520000457763672
2020-05-29,16.31999969482422
2019-12-26,16.1200008392334
2020-06-01,14.800000190734863
2019-05-02,14.350000381469727
2019-02-27,14.989999771118164
2018-11-23,16.100000381469727
2019-08-06,15.960000038146973
2018-07-18,16.290000915527344
2018-09-20,16.290000915527344
2018-10-22,16.149999618530273
2019-07-05,16.959999084472656
2019-06-03,17.8799991607666
2019-10-09,17.399999618530273
2019-10-11,16.600000381469727
2020-03-17,17.049999237060547
2020-06-04,17.31999969482422
2019-10-14,17.780000686645508
2020-03-20,17.989999771118164
2018-11-06,19.219999313354492
2019-06-18,19.450000762939453
2019-05-17,19.190000534057617
2019-04-15,18.280000686645508
2019-03-14,16.969999313354492
2019-01-09,16.770000457763672
2018-08-02,16.489999771118164
2018-10-05,17.510000228881836
2019-08-21,17.329999923706055
2019-10-17,17.09000015258789
2020-03-23,16.84000015258789
2020-06-10,16.559999465942383
2019-02-25,16.790000915527344
2020-01-07,16.25
2020-03-26,16.020000457763672
2019-10-23,15.920000076293945
