Dates,IPG
2018-11-30,23.90999984741211
2019-08-13,23.200000762939453
2019-07-12,23.110000610351562
2019-06-10,22.93000030517578
2019-05-09,23.34000015258789
2018-07-25,24.020000457763672
2018-09-27,24.15999984741211
2018-10-29,23.059999465942383
2019-10-16,22.190000534057617
2019-12-16,22.299999237060547
2020-03-04,21.969999313354492
2020-05-22,21.389999389648438
2019-10-01,21.219999313354492
2019-12-19,20.229999542236328
2018-09-10,20.360000610351562
2019-05-24,20.40999984741211
2018-08-09,20.700000762939453
2019-04-22,20.690000534057617
2019-03-21,20.559999465942383
2019-01-16,20.549999237060547
2019-08-28,20.860000610351562
2018-11-13,21.40999984741211
2018-10-12,21.959999084472656
2019-06-25,22.34000015258789
2020-03-10,22.260000228881836
2020-05-28,22.299999237060547
2019-10-07,22.34000015258789
2020-03-13,22.43000030517578
2019-10-10,22.389999389648438
2020-03-16,22.34000015258789
2020-06-03,22.40999984741211
2018-11-28,22.219999313354492
2018-09-25,21.969999313354492
2018-07-23,22.290000915527344
2018-08-24,22.559999465942383
2019-07-10,22.540000915527344
2019-05-07,22.81999969482422
2019-04-05,22.829999923706055
2019-03-04,22.84000015258789
2019-01-31,22.860000610351562
2019-09-12,22.81999969482422
2019-12-31,23.010000228881836
2020-03-19,22.90999984741211
2020-01-03,22.020000457763672
2020-06-09,22.110000610351562
2019-02-15,22.290000915527344
2019-01-14,22.239999771118164
2018-07-06,23.0
2018-08-07,23.209999084472656
2018-10-10,23.489999771118164
2018-12-13,23.399999618530273
2019-08-26,23.729999542236328
2019-07-25,23.8700008392334
2019-05-22,23.889999389648438
2019-03-19,23.979999542236328
2020-01-06,23.860000610351562
2020-03-25,23.56999969482422
2020-06-12,23.149999618530273
2019-10-22,23.420000076293945
2020-01-09,23.420000076293945
2020-06-15,23.06999969482422
2019-10-25,23.020000457763672
2020-03-31,22.889999389648438
2020-06-18,22.43000030517578
2019-04-03,22.610000610351562
2018-08-22,22.739999771118164
2018-10-25,22.450000762939453
2019-01-29,22.530000686645508
2018-12-28,22.549999237060547
2018-11-26,22.40999984741211
2019-08-09,22.450000762939453
2019-07-08,22.280000686645508
2019-06-06,22.1299991607666
2019-09-10,21.93000030517578
2020-01-15,21.459999084472656
2020-04-03,21.100000381469727
2019-10-31,21.170000076293945
2020-04-06,21.280000686645508
2020-06-24,21.040000915527344
2018-11-09,21.6200008392334
2019-07-23,21.260000228881836
2019-06-21,21.360000610351562
2019-05-20,21.540000915527344
2019-04-18,21.65999984741211
2018-09-06,21.59000015258789
2018-10-08,21.700000762939453
2019-02-13,21.780000686645508
2018-12-11,22.06999969482422
2019-09-25,21.989999771118164
2020-01-21,21.959999084472656
2020-04-09,22.700000762939453
2019-11-06,22.549999237060547
2020-01-24,22.959999084472656
2020-01-27,22.579999923706055
2020-04-15,22.65999984741211
2018-12-26,22.670000076293945
2019-08-07,22.530000686645508
2019-06-04,23.65999984741211
2018-09-21,23.899999618530273
2018-07-19,23.440000534057617
2018-08-20,23.360000610351562
2018-10-23,23.15999984741211
2019-05-03,23.459999084472656
2019-04-01,23.31999969482422
2019-02-28,23.139999389648438
2019-11-12,23.31999969482422
2020-01-30,23.200000762939453
2019-11-15,23.110000610351562
2020-04-21,22.790000915527344
2019-04-16,22.56999969482422
2019-03-15,22.670000076293945
2019-02-11,22.760000228881836
2019-01-10,22.780000686645508
2019-08-22,22.5
2018-11-07,22.690000534057617
2018-08-03,22.670000076293945
2018-09-04,22.360000610351562
2019-06-19,22.40999984741211
2019-09-23,22.260000228881836
2019-11-18,21.920000076293945
2020-02-05,21.889999389648438
2020-04-24,21.43000030517578
2019-03-29,21.530000686645508
2019-11-21,21.850000381469727
2020-04-27,21.829999923706055
2020-02-11,21.979999542236328
2020-04-30,22.270000457763672
2019-05-01,22.100000381469727
2019-02-26,21.649999618530273
2019-01-25,21.93000030517578
2018-12-24,22.270000457763672
2019-09-06,22.270000457763672
2018-07-17,22.1200008392334
2018-09-19,22.479999542236328
2019-08-05,22.719999313354492
2019-10-08,22.670000076293945
2019-12-11,22.780000686645508
2019-11-27,22.610000610351562
2020-02-14,22.6299991607666
2020-05-06,22.459999084472656
2019-01-08,22.280000686645508
2018-12-07,22.649999618530273
2019-08-20,22.950000762939453
2018-11-05,23.209999084472656
2019-07-19,23.280000686645508
2018-10-04,23.3799991607666
2019-06-17,23.5
2019-05-16,23.350000381469727
2018-08-01,23.479999542236328
2019-03-13,23.34000015258789
2019-12-03,23.780000686645508
2020-02-20,23.770000457763672
2019-12-06,23.8799991607666
2020-05-12,23.6299991607666
2019-12-09,23.030000686645508
2020-02-26,22.989999771118164
2020-05-15,23.079999923706055
2019-03-28,23.049999237060547
2018-09-17,23.0
2018-08-16,23.100000381469727
2018-10-19,23.1299991607666
2019-04-29,23.229999542236328
2019-01-23,23.110000610351562
2019-09-04,23.190000534057617
2018-11-20,22.979999542236328
2019-07-02,22.1200008392334
2019-05-31,21.540000915527344
2019-12-12,21.31999969482422
2020-05-18,21.219999313354492
2019-09-27,21.469999313354492
2020-03-03,21.489999771118164
2020-05-21,21.1200008392334
2019-05-14,21.309999465942383
2018-08-31,20.549999237060547
2018-07-30,19.8799991607666
2018-10-02,20.15999984741211
2019-04-12,20.549999237060547
2019-03-11,20.510000228881836
2019-02-07,20.610000610351562
2019-07-17,20.700000762939453
2019-09-19,20.420000076293945
2019-10-21,20.149999618530273
2019-12-18,20.110000610351562
2020-03-06,20.110000610351562
2019-10-03,20.200000762939453
2020-03-09,20.110000610351562
2020-05-27,20.0
2019-12-24,20.209999084472656
2020-03-12,20.6200008392334
2018-12-20,20.8700008392334
2019-08-01,21.209999084472656
2018-08-14,21.770000457763672
2018-07-13,21.84000015258789
2018-10-17,21.260000228881836
2019-05-29,21.40999984741211
2019-03-26,21.40999984741211
2019-02-22,21.34000015258789
2019-10-04,21.43000030517578
2019-11-05,21.540000915527344
2019-12-27,21.420000076293945
2020-06-02,21.25
2019-12-30,21.489999771118164
2020-03-18,21.34000015258789
2020-06-05,21.06999969482422
2019-07-15,21.40999984741211
2018-12-03,21.729999542236328
2019-06-13,21.84000015258789
2019-01-04,21.139999389648438
2018-08-29,20.549999237060547
2019-02-05,20.850000381469727
2018-11-01,21.209999084472656
2019-08-16,20.90999984741211
2019-04-10,20.31999969482422
2019-09-17,20.520000457763672
2019-10-15,20.420000076293945
2020-01-02,20.559999465942383
2020-06-08,20.700000762939453
2019-10-18,20.860000610351562
2020-03-24,20.950000762939453
2020-06-11,20.729999542236328
2020-01-08,20.850000381469727
2019-04-25,21.6200008392334
2019-07-30,21.579999923706055
2019-02-20,21.510000228881836
2018-07-11,22.010000228881836
2018-09-13,22.469999313354492
2018-10-15,22.309999465942383
2019-06-28,22.1200008392334
2018-12-18,22.0
2018-11-16,22.079999923706055
2019-10-02,22.100000381469727
2020-03-27,22.530000686645508
2020-01-10,22.469999313354492
2019-10-24,22.8700008392334
2020-03-30,22.969999313354492
2020-06-17,22.81999969482422
2020-01-14,22.649999618530273
2020-04-02,22.399999618530273
2019-01-02,22.34000015258789
2019-08-14,22.350000381469727
2018-10-30,22.389999389648438
2019-06-11,22.469999313354492
2019-05-10,22.360000610351562
2019-04-08,22.299999237060547
2018-08-27,22.420000076293945
2018-07-26,22.290000915527344
2018-09-28,22.360000610351562
2019-03-07,22.639999389648438
2019-10-30,22.579999923706055
2020-01-17,22.479999542236328
2020-06-23,22.299999237060547
2020-04-08,22.549999237060547
2020-06-26,22.309999465942383
2019-03-22,22.530000686645508
2019-01-17,22.56999969482422
2019-08-29,22.65999984741211
2018-11-14,22.81999969482422
2019-06-26,23.06999969482422
2018-09-11,23.209999084472656
2018-07-09,23.170000076293945
2018-08-10,22.90999984741211
2019-04-23,22.649999618530273
2019-09-30,22.84000015258789
2020-01-23,23.329999923706055
2019-11-08,23.1299991607666
2020-04-14,23.110000610351562
2019-11-11,23.149999618530273
2020-01-29,23.280000686645508
2020-04-17,23.170000076293945
2018-07-24,23.100000381469727
2018-09-26,23.360000610351562
2019-05-08,22.780000686645508
2019-03-05,22.950000762939453
2019-02-01,23.020000457763672
2018-12-31,23.15999984741211
2018-11-29,23.15999984741211
2019-08-12,23.34000015258789
2019-07-11,23.399999618530273
2019-09-13,23.68000030517578
2019-11-14,23.940000534057617
2020-04-20,24.040000915527344
2020-02-04,24.149999618530273
2020-04-23,24.100000381469727
2018-12-14,24.1299991607666
2019-08-27,23.670000076293945
2018-08-08,23.649999618530273
2018-10-11,23.239999771118164
2018-11-12,23.40999984741211
2019-07-26,23.329999923706055
2019-06-24,23.25
2019-05-23,23.260000228881836
2019-03-20,23.049999237060547
2019-01-15,23.049999237060547
2019-11-20,23.760000228881836
2020-02-07,23.760000228881836
2020-02-10,23.149999618530273
2020-04-29,23.170000076293945
2019-11-26,23.450000762939453
2020-02-13,25.149999618530273
2019-01-30,25.100000381469727
2018-08-23,25.200000762939453
2018-09-24,24.940000534057617
2018-11-27,25.1299991607666
2018-10-26,25.0
2019-07-09,24.790000915527344
2019-06-07,24.170000076293945
2019-05-06,24.139999389648438
2019-04-04,23.799999237060547
2019-09-11,22.729999542236328
2019-11-29,21.479999542236328
2020-05-05,21.799999237060547
2019-12-02,22.030000686645508
2020-02-19,21.81999969482422
2020-05-08,21.100000381469727
2019-05-21,20.540000915527344
2019-03-18,18.899999618530273
2018-09-07,18.860000610351562
2018-08-06,18.360000610351562
2018-10-09,16.860000610351562
2019-02-14,17.1299991607666
2018-12-12,16.3700008392334
2019-07-24,15.680000305175781
2019-09-26,14.920000076293945
2019-10-28,15.09000015258789
2019-12-05,14.279999732971191
2020-05-11,13.229999542236328
2019-07-03,14.949999809265137
2020-02-25,16.09000015258789
2020-05-14,16.760000228881836
2020-02-28,16.290000915527344
2019-08-08,16.549999237060547
2019-06-05,16.670000076293945
2018-07-20,15.5600004196167
2018-08-21,14.9399995803833
2018-10-24,14.539999961853027
2019-04-02,15.140000343322754
2019-03-01,16.649999618530273
2019-01-28,16.049999237060547
2018-12-27,16.670000076293945
2019-09-09,16.219999313354492
2020-03-02,16.600000381469727
2020-05-20,15.609999656677246
2019-12-17,14.869999885559082
2020-03-05,15.40999984741211
2019-02-12,15.170000076293945
2019-01-11,14.470000267028809
2018-12-10,14.869999885559082
2019-08-23,15.289999961853027
2018-11-08,14.899999618530273
2019-07-22,15.90999984741211
2019-06-20,16.709999084472656
2018-09-05,18.5
2019-04-17,17.780000686645508
2019-09-24,16.639999389648438
2019-12-20,16.239999771118164
2020-05-26,16.389999389648438
2019-04-30,16.260000228881836
2019-12-23,16.989999771118164
2020-03-11,17.399999618530273
2020-05-29,17.100000381469727
2019-12-26,16.8700008392334
2020-06-01,16.010000228881836
2019-05-02,15.609999656677246
2019-02-27,15.649999618530273
2018-11-23,16.790000915527344
2019-08-06,16.6200008392334
2018-07-18,16.760000228881836
2018-09-20,16.84000015258789
2018-10-22,16.540000915527344
2019-07-05,17.829999923706055
2019-06-03,18.68000030517578
2019-10-09,18.399999618530273
2019-10-11,17.200000762939453
2020-03-17,17.600000381469727
2020-06-04,17.709999084472656
2019-10-14,18.360000610351562
2020-03-20,18.610000610351562
2018-11-06,20.040000915527344
2019-06-18,20.270000457763672
2019-05-17,19.899999618530273
2019-04-15,19.219999313354492
2019-03-14,17.780000686645508
2019-01-09,17.860000610351562
2018-08-02,17.93000030517578
2018-10-05,18.479999542236328
2019-08-21,17.989999771118164
2019-10-17,17.610000610351562
2020-03-23,17.959999084472656
2020-06-10,16.979999542236328
2019-02-25,17.40999984741211
2020-01-07,17.06999969482422
2020-03-26,16.540000915527344
2019-10-23,16.459999084472656
