Dates,AAPL
2007-12-31,24.49676513671875
2008-01-02,24.096073150634766
2008-01-04,24.10719108581543
2008-01-07,22.2669734954834
2008-01-03,21.96892738342285
2008-01-08,21.178667068481445
2008-01-09,22.18658447265625
2008-01-10,22.015920639038086
2008-01-11,21.356754302978516
2008-01-14,22.10991096496582
2008-01-15,20.905353546142578
2008-03-14,19.74284553527832
2008-06-18,19.897436141967773
2009-01-28,19.955556869506836
2008-04-15,19.2481632232666
2008-11-25,17.198932647705078
2009-04-02,16.769798278808594
2008-10-07,16.078474044799805
2008-01-25,16.078474044799805
2008-02-26,16.267688751220703
2008-04-30,16.346847534179688
2008-09-05,16.740110397338867
2008-08-04,16.541006088256836
2008-07-03,16.281293869018555
2009-03-16,15.99808406829834
2009-02-12,15.087869644165039
2008-12-10,14.993879318237305
2009-04-08,15.518244743347168
2008-03-12,16.00922393798828
2008-10-22,15.44156551361084
2008-08-19,16.003034591674805
2008-07-18,15.763113021850586
2008-06-16,15.41312313079834
2009-02-27,15.110127449035645
2008-05-15,15.312952995300293
2009-01-26,15.030981063842773
2009-03-31,14.7737455368042
2009-04-14,14.80837345123291
2009-04-17,14.735405921936035
2009-04-20,15.206594467163086
2008-07-01,16.06610107421875
2008-05-30,15.461356163024902
2009-02-10,15.05448055267334
2009-01-09,15.411883354187012
2008-01-23,15.395813941955566
2008-03-27,14.955543518066406
2008-04-28,15.11878776550293
2008-12-08,14.802184104919434
2008-11-06,15.749510765075684
2008-09-03,15.586264610290527
2009-04-23,15.822478294372559
2008-09-18,15.657992362976074
2008-07-16,15.672834396362305
2009-02-25,16.425983428955078
2008-03-10,16.036426544189453
2008-02-07,16.481639862060547
2008-04-11,17.255826950073242
2008-05-13,17.43514633178711
2008-12-23,17.93972396850586
2008-11-21,17.344867706298828
2008-10-20,17.686199188232422
2009-04-29,17.746797561645508
2009-05-05,18.492530822753906
2008-11-04,18.240249633789062
2008-10-03,18.749774932861328
2008-07-31,18.93156623840332
2008-03-25,19.279077529907227
2008-02-22,18.901884078979492
2009-03-12,18.728744506835938
2008-05-28,19.113353729248047
2009-01-07,18.196958541870117
2009-04-13,18.276107788085938
2009-05-15,18.350309371948242
2009-05-08,19.008243560791016
2008-06-12,19.10593605041504
2009-02-23,19.915983200073242
2009-01-22,20.796524047851562
2008-11-19,19.81210708618164
2008-09-16,20.144779205322266
2008-02-05,20.892986297607422
2008-04-09,20.990690231323242
2008-08-15,21.301103591918945
2008-07-14,21.648616790771484
2009-03-27,21.5125789642334
2009-05-14,22.260791778564453
2008-09-22,22.377044677734375
2008-07-29,22.845752716064453
2008-06-27,23.084436416625977
2009-03-10,22.581098556518555
2009-02-06,22.886564254760742
2009-01-05,22.68745231628418
2008-12-04,23.269943237304688
2008-02-20,23.4925537109375
2008-04-24,23.034976959228516
2008-10-01,23.464109420776367
2009-05-13,23.203161239624023
2009-05-26,22.706005096435547
2008-03-06,22.990449905395508
2008-11-17,22.036943435668945
2008-10-16,21.895959854125977
2008-08-13,22.405485153198242
2008-06-10,23.05599021911621
2008-05-09,23.127717971801758
2009-01-20,23.088144302368164
2008-04-07,23.34291648864746
2008-12-19,23.015188217163086
2009-03-25,22.924901962280273
2009-05-29,22.902647018432617
2009-06-01,23.4270076751709
2009-02-04,22.958295822143555
2008-01-17,22.459903717041016
2008-04-22,22.958295822143555
2008-12-02,22.360960006713867
2008-10-31,21.42724609375
2008-09-29,21.317176818847656
2008-08-28,21.8699893951416
2008-06-25,22.437641143798828
2009-04-09,22.106197357177734
2009-05-11,22.37209701538086
2008-08-11,21.675827026367188
2008-07-10,21.414880752563477
2008-02-01,21.426006317138672
2008-03-04,21.93800926208496
2009-02-19,20.808895111083984
2008-05-07,21.035213470458984
2008-12-17,20.707483291625977
2008-10-14,21.602855682373047
2008-09-12,20.79899787902832
2009-03-23,21.03891944885254
2008-10-29,21.66221809387207
2008-08-26,22.20513916015625
2008-03-19,21.549678802490234
2008-07-25,21.844018936157227
2008-06-23,21.343151092529297
2009-03-06,21.503923416137695
2008-05-22,20.979557037353516
2009-02-02,21.37159538269043
2009-04-07,21.247922897338867
2009-01-16,20.42426872253418
2008-12-15,20.565263748168945
2008-11-13,20.037187576293945
2009-02-17,20.561553955078125
2008-04-03,19.66740608215332
2008-01-30,20.049549102783203
2008-05-05,19.09481430053711
2008-09-10,19.426250457763672
2008-07-08,19.77252960205078
2008-06-06,19.657514572143555
2009-04-16,19.374305725097656
2008-07-23,18.95011329650879
2009-03-04,19.866512298583984
2008-05-20,20.305553436279297
2008-12-30,20.228878021240234
2008-11-28,20.968425750732422
2008-03-17,21.46434783935547
2008-02-14,21.856388092041016
2008-04-18,22.17422103881836
2008-10-27,22.176692962646484
2008-09-25,21.73395347595215
2009-04-22,21.690670013427734
2008-10-10,21.460636138916016
2008-09-08,21.74631690979004
2008-08-07,21.554624557495117
2009-03-19,21.863807678222656
2008-06-04,21.33944320678711
2009-01-14,21.47425079345703
2008-01-28,21.601627349853516
2008-04-01,21.48660659790039
2008-02-29,20.96595573425293
2008-11-11,20.55289077758789
2009-04-28,20.64811897277832
2009-05-01,19.93824577331543
2008-11-26,19.80962562561035
2008-09-23,19.530134201049805
2008-08-22,18.758420944213867
2008-07-21,18.749774932861328
2008-06-19,18.878385543823242
2009-03-02,18.419565200805664
2008-04-16,17.35846519470215
2008-02-12,17.299108505249023
2009-01-29,15.808873176574707
2009-04-03,16.583045959472656
2009-05-04,17.42648696899414
2009-05-07,16.20709800720215
2008-02-27,15.686437606811523
2009-03-17,15.91770076751709
2008-06-02,16.315921783447266
2009-02-13,15.859579086303711
2008-05-01,13.01761245727539
2009-01-12,14.056449890136719
2008-12-11,13.494986534118652
2008-10-08,12.379472732543945
2008-08-05,12.00474739074707
2009-05-20,12.137077331542969
2008-04-14,11.02651309967041
2008-03-13,11.104424476623535
2008-05-16,10.974570274353027
2008-10-23,11.97136116027832
2008-08-20,13.635969161987305
2008-06-17,12.871682167053223
2009-01-27,12.113577842712402
2008-12-26,12.60084342956543
2008-11-24,12.045561790466309
2009-04-01,12.174176216125488
2009-05-19,11.314665794372559
2009-05-22,11.980016708374023
2008-12-09,12.148209571838379
2008-11-07,11.919416427612305
2008-01-24,11.38886547088623
2008-02-25,12.355974197387695
2008-03-28,12.929808616638184
2008-04-29,13.732431411743164
2008-10-06,13.305768013000488
2008-09-04,13.227856636047363
2008-07-02,13.726249694824219
2009-02-11,12.775219917297363
2009-05-28,12.2558012008667
2009-02-26,12.149447441101074
2008-07-17,11.857582092285156
2008-05-14,11.720304489135742
2008-12-24,11.14523696899414
