Dates,AAPL
2008-08-21,190942500.0
2009-04-15,173059600.0
2008-01-18,154509600.0
2008-02-19,215351500.0
2008-12-03,148182300.0
2008-09-30,162869700.0
2008-08-29,139561800.0
2008-07-28,149827300.0
2008-06-26,202105400.0
2009-03-09,187311600.0
2009-02-05,171802400.0
2008-04-23,178752700.0
2009-04-24,212265200.0
2008-06-09,168743400.0
2009-02-20,204297100.0
2008-03-05,152244400.0
2008-05-08,169559600.0
2008-12-18,171194800.0
2008-10-15,230701100.0
2008-08-12,187579000.0
2008-07-11,196745500.0
2009-03-24,201776400.0
2009-04-27,208263300.0
2009-04-30,157467100.0
2008-08-27,176664600.0
2008-01-16,192732400.0
2008-04-21,181085100.0
2008-03-20,185350900.0
2008-06-24,176724800.0
2008-05-23,252786800.0
2009-02-03,174574400.0
2009-01-02,211064700.0
2008-12-01,211593200.0
2008-10-30,192114300.0
2008-11-14,150292100.0
2008-10-13,199311000.0
2008-09-11,196661500.0
2008-03-03,199009300.0
2008-01-31,125045200.0
2008-04-04,173896800.0
2008-05-06,166599300.0
2008-07-09,160153000.0
2009-02-18,161654500.0
2008-12-16,154063000.0
2009-05-12,123218200.0
2009-05-18,125699000.0
2008-05-21,142520000.0
2008-12-31,147343000.0
2008-10-28,203091700.0
2008-03-18,159060300.0
2008-02-15,164516100.0
2008-09-26,134145200.0
2008-08-25,113907500.0
2008-07-24,132689200.0
2009-03-05,97309100.0
2009-04-06,113655500.0
2009-05-21,103220600.0
2008-08-08,148361500.0
2008-07-07,124373900.0
2008-06-05,116616500.0
2009-01-15,117671400.0
2008-04-02,234691800.0
2008-01-29,236289200.0
2008-11-12,135191000.0
2008-09-09,120172500.0
2009-03-20,113964200.0
2009-04-21,114527700.0
2009-05-27,124622400.0
2008-02-11,99379000.0
2008-09-24,152339600.0
2008-07-22,99563800.0
2008-06-20,118384700.0
2009-03-03,132944000.0
2008-05-19,116991000.0
2009-01-30,101164700.0
2008-02-13,152370400.0
2008-04-17,148992900.0
2008-12-29,111956600.0
2009-05-06,91891800.0
2008-05-02,114710400.0
2009-01-13,93105600.0
2008-12-12,97146000.0
2008-11-10,101986500.0
2008-10-09,74499600.0
2008-08-06,159231800.0
2009-03-18,161605500.0
2008-02-28,121888200.0
2008-03-31,114133600.0
2008-06-03,113124900.0
