Dates,AAPL
2007-12-31,28.64285659790039
2008-01-02,28.608572006225586
2008-01-04,28.198572158813477
2008-01-07,27.571428298950195
2008-01-03,26.22857093811035
2008-01-08,26.06571388244629
2008-01-09,25.64285659790039
2008-01-10,25.85714340209961
2008-01-11,25.407142639160156
2008-01-14,25.631427764892578
2008-01-15,25.60285758972168
2008-03-14,24.144285202026367
2008-06-18,23.62285804748535
2009-01-28,23.678571701049805
2008-04-15,22.854286193847656
2008-11-25,20.0
2009-04-02,20.100000381469727
2008-10-07,19.8700008392334
2008-01-25,19.02857208251953
2008-02-26,18.969999313354492
2008-04-30,19.350000381469727
2008-09-05,19.52142906188965
2008-08-04,19.51285743713379
2008-07-03,19.41428565979004
2009-03-16,19.14285659790039
2009-02-12,18.845714569091797
2008-12-10,17.825714111328125
2009-04-08,17.957143783569336
2008-03-12,18.568571090698242
2008-10-22,18.714284896850586
2008-08-19,18.540000915527344
2008-07-18,18.685714721679688
2008-06-16,18.154285430908203
2009-02-27,18.10714340209961
2008-05-15,17.799999237060547
2009-01-26,18.067142486572266
2009-03-31,17.501428604125977
2009-04-14,17.167142868041992
2009-04-17,17.29857063293457
2009-04-20,17.578571319580078
2008-07-01,18.885713577270508
2008-05-30,18.601428985595703
2009-02-10,17.997142791748047
2009-01-09,17.84000015258789
2008-01-23,17.87714195251465
2008-03-27,18.214284896850586
2008-04-28,17.568571090698242
2008-12-08,17.637142181396484
2008-11-06,18.211427688598633
2008-09-03,18.382856369018555
2009-04-23,18.5
2008-09-18,18.614286422729492
2008-07-16,18.3700008392334
2009-02-25,19.0
2008-03-10,19.18428611755371
2008-02-07,19.04142951965332
2008-04-11,20.121429443359375
2008-05-13,20.44285774230957
2008-12-23,20.81999969482422
2008-11-21,20.75857162475586
2008-10-20,20.66428565979004
2009-04-29,20.81571388244629
2009-05-05,21.3799991607666
2008-11-04,21.600000381469727
2008-10-03,21.9471435546875
2008-07-31,22.101428985595703
2008-03-25,22.812856674194336
2008-02-22,22.350000381469727
2009-03-12,21.984285354614258
2008-05-28,22.202857971191406
2009-01-07,21.899999618530273
2009-04-13,21.321428298950195
2009-05-15,21.38857078552246
2009-05-08,22.014286041259766
2008-06-12,22.285715103149414
2009-02-23,23.18000030517578
2009-01-22,24.071428298950195
2008-11-19,24.0
2008-09-16,23.54857063293457
2008-02-05,24.28285789489746
2008-04-09,24.44285774230957
2008-08-15,24.821428298950195
2008-07-14,25.09428596496582
2009-03-27,25.714284896850586
2009-05-14,25.714284896850586
2008-09-22,25.988571166992188
2008-07-29,26.472856521606445
2008-06-27,26.731428146362305
2009-03-10,26.885713577270508
2009-02-06,26.64285659790039
2009-01-05,26.321428298950195
2008-12-04,26.981428146362305
2008-02-20,27.350000381469727
2008-04-24,27.46285629272461
2008-10-01,27.128570556640625
2009-05-13,27.185714721679688
2009-05-26,26.95571517944336
2008-03-06,26.59428596496582
2008-11-17,26.850000381469727
2008-10-16,25.904285430908203
2008-08-13,25.998571395874023
2008-06-10,26.632856369018555
2008-05-09,26.850000381469727
2009-01-20,26.885713577270508
2008-04-07,27.0771427154541
2008-12-19,27.092857360839844
2009-03-25,26.885713577270508
2009-05-29,26.727142333984375
2009-06-01,27.1200008392334
2009-02-04,27.135713577270508
2008-01-17,26.420000076293945
2008-04-22,26.682857513427734
2008-12-02,26.571428298950195
2008-10-31,26.08571434020996
2008-09-29,24.8799991607666
2008-08-28,25.41428565979004
2008-06-25,25.998571395874023
