Dates,YUM
2020-03-19,1743300.0
2020-01-03,2653900.0
2020-06-09,1961300.0
2019-02-15,2468900.0
2019-01-14,2086800.0
2018-07-06,1724200.0
2018-08-07,1527100.0
2018-10-10,2862200.0
2018-12-13,1999800.0
2019-08-26,2322300.0
2019-07-25,1364400.0
2019-05-22,1932100.0
2019-03-19,2204500.0
2020-01-06,1660800.0
2020-03-25,1342400.0
2020-06-12,2359300.0
2019-10-22,1589700.0
2020-01-09,2291400.0
2020-06-15,1692800.0
2019-10-25,1937800.0
2020-03-31,1901600.0
2020-06-18,1791400.0
2019-04-03,1466500.0
2018-08-22,1873200.0
2018-10-25,2010600.0
2019-01-29,1319800.0
2018-12-28,3947900.0
2018-11-26,1615200.0
2019-08-09,2175500.0
2019-07-08,2928800.0
2019-06-06,1014100.0
2019-09-10,1033400.0
2020-01-15,1289700.0
2020-04-03,1361100.0
2019-10-31,1524600.0
2020-04-06,1587500.0
2020-06-24,2356600.0
2018-11-09,1195200.0
2019-07-23,959600.0
2019-06-21,1060200.0
2019-05-20,860700.0
2019-04-18,1600100.0
2018-09-06,1340000.0
2018-10-08,993000.0
2019-02-13,1187700.0
2018-12-11,1169800.0
2019-09-25,1193100.0
2020-01-21,1234000.0
2020-04-09,863500.0
2019-11-06,920400.0
2020-01-24,1261600.0
2020-01-27,833200.0
2020-04-15,1474000.0
2018-12-26,1304600.0
2019-08-07,1059200.0
2019-06-04,1368300.0
2018-09-21,1473400.0
2018-07-19,2181300.0
2018-08-20,2178500.0
2018-10-23,1827400.0
2019-05-03,1719300.0
2019-04-01,1031800.0
2019-02-28,1668900.0
2019-11-12,2097400.0
2020-01-30,1296500.0
2019-11-15,1582300.0
2020-04-21,1286000.0
2019-04-16,1363300.0
2019-03-15,1076800.0
2019-02-11,1855400.0
2019-01-10,1374600.0
2019-08-22,1344300.0
2018-11-07,2142500.0
2018-08-03,1181400.0
2018-09-04,1135000.0
2019-06-19,1010800.0
2019-09-23,3708100.0
2019-11-18,998400.0
2020-02-05,1464200.0
2020-04-24,2614200.0
2019-03-29,2070100.0
2019-11-21,2501700.0
2020-04-27,1356200.0
2020-02-11,1598300.0
2020-04-30,1318200.0
2019-05-01,1159500.0
2019-02-26,1801400.0
2019-01-25,1646400.0
2018-12-24,1173500.0
2019-09-06,1088300.0
2018-07-17,825000.0
2018-09-19,1050900.0
2019-08-05,927600.0
2019-10-08,1122600.0
2019-12-11,2078400.0
2019-11-27,1024000.0
2020-02-14,1540700.0
2020-05-06,1513200.0
2019-01-08,1611100.0
2018-12-07,3871200.0
2019-08-20,1786700.0
2018-11-05,1584100.0
2019-07-19,1049200.0
2018-10-04,1281000.0
2019-06-17,1251000.0
2019-05-16,1116500.0
2018-08-01,1123400.0
2019-03-13,904400.0
2019-12-03,1457600.0
2020-02-20,1164300.0
2019-12-06,920700.0
2020-05-12,892800.0
2019-12-09,1183400.0
2020-02-26,1387700.0
2020-05-15,1560900.0
2019-03-28,1007100.0
2018-09-17,897500.0
2018-08-16,882500.0
2018-10-19,880200.0
2019-04-29,859400.0
2019-01-23,1139300.0
2019-09-04,1686600.0
2018-11-20,3406600.0
2019-07-02,1764400.0
2019-05-31,1897600.0
2019-12-12,1643400.0
2020-05-18,2003000.0
2019-09-27,2373100.0
2020-03-03,1656100.0
2020-05-21,1327500.0
2019-05-14,1502500.0
2018-08-31,1413200.0
2018-07-30,1369400.0
2018-10-02,1400900.0
2019-04-12,1061800.0
2019-03-11,1028400.0
2019-02-07,1065200.0
2019-07-17,832700.0
2019-09-19,1800400.0
2019-10-21,1130300.0
2019-12-18,1380400.0
2020-03-06,879500.0
2019-10-03,1081500.0
2020-03-09,1154200.0
2020-05-27,1362800.0
2019-12-24,1275100.0
2020-03-12,1375100.0
2018-12-20,1669900.0
2019-08-01,1758600.0
2018-08-14,1889100.0
2018-07-13,1979900.0
2018-10-17,1968500.0
2019-05-29,2477000.0
2019-03-26,1739900.0
2019-02-22,2068000.0
2019-10-04,1955300.0
2019-11-05,949700.0
2019-12-27,3256300.0
2020-06-02,1291100.0
2019-12-30,3414400.0
2020-03-18,2403900.0
2020-06-05,1471400.0
2019-07-15,924700.0
2018-12-03,1247700.0
2019-06-13,1042700.0
2019-01-04,1445400.0
2018-08-29,1327300.0
2019-02-05,1359800.0
2018-11-01,991000.0
2019-08-16,1406500.0
2019-04-10,946300.0
2019-09-17,841200.0
2019-10-15,1760500.0
2020-01-02,1040400.0
2020-06-08,1740000.0
2019-10-18,1284300.0
2020-03-24,1209900.0
2020-06-11,1952300.0
2020-01-08,1228500.0
2019-04-25,1783800.0
2019-07-30,1849600.0
2019-02-20,1391700.0
2018-07-11,985700.0
2018-09-13,2127600.0
2018-10-15,2024900.0
2019-06-28,9020100.0
2018-12-18,3934100.0
2018-11-16,2968600.0
2019-10-02,3067900.0
2020-03-27,2474000.0
2020-01-10,4237500.0
2019-10-24,2632700.0
2020-03-30,2365800.0
2020-06-17,2348300.0
2020-01-14,2268000.0
2020-04-02,1901300.0
2019-01-02,2240500.0
2019-08-14,2575800.0
2018-10-30,2485900.0
2019-06-11,2307900.0
2019-05-10,2234000.0
2019-04-08,2430700.0
2018-08-27,1543900.0
2018-07-26,2056000.0
2018-09-28,4723400.0
2019-03-07,2316300.0
2019-10-30,980600.0
2020-01-17,1412900.0
2020-06-23,1914500.0
2020-04-08,1606200.0
2020-06-26,2184600.0
2019-03-22,1951300.0
2019-01-17,1796700.0
2019-08-29,1775100.0
2018-11-14,1675700.0
2019-06-26,1518900.0
2018-09-11,1199200.0
2018-07-09,1486000.0
2018-08-10,2298700.0
2019-04-23,2657400.0
2019-09-30,1808100.0
2020-01-23,2420200.0
2019-11-08,1205600.0
2020-04-14,656400.0
2019-11-11,1176900.0
2020-01-29,1130500.0
2020-04-17,1185800.0
2018-07-24,1271000.0
2018-09-26,1369900.0
2019-05-08,1145500.0
2019-03-05,1454100.0
2019-02-01,1388600.0
2018-12-31,1521500.0
2018-11-29,1790100.0
2019-08-12,1462400.0
2019-07-11,1569700.0
2019-09-13,2024400.0
2019-11-14,1607100.0
2020-04-20,1191800.0
2020-02-04,4060400.0
2020-04-23,3494300.0
2018-12-14,2020800.0
2019-08-27,2128600.0
2018-08-08,2268800.0
2018-10-11,1833500.0
2018-11-12,1672500.0
2019-07-26,1401800.0
2019-06-24,1480000.0
2019-05-23,2117400.0
2019-03-20,1671000.0
2019-01-15,1595500.0
2019-11-20,1814400.0
2020-02-07,3271600.0
2020-02-10,2396800.0
2020-04-29,1667800.0
2019-11-26,2234400.0
2020-02-13,1784200.0
2019-01-30,1135100.0
2018-08-23,1249700.0
2018-09-24,1934600.0
2018-11-27,1875400.0
2018-10-26,1216300.0
2019-07-09,1015100.0
2019-06-07,1539100.0
2019-05-06,2389000.0
2019-04-04,3382500.0
2019-09-11,3850300.0
2019-11-29,4240700.0
2020-05-05,2408900.0
2019-12-02,2430900.0
2020-02-19,2420200.0
2020-05-08,2171600.0
2019-05-21,2564200.0
2019-03-18,3776600.0
2018-09-07,3464100.0
2018-08-06,2783100.0
2018-10-09,5272000.0
2019-02-14,3754400.0
2018-12-12,4975500.0
2019-07-24,6169800.0
2019-09-26,5693200.0
2019-10-28,4564500.0
2019-12-05,4407700.0
2020-05-11,4522900.0
2019-07-03,5277100.0
2020-02-25,5180800.0
2020-05-14,4876400.0
2020-02-28,4000000.0
2019-08-08,4274600.0
2019-06-05,3796100.0
2018-07-20,3316500.0
2018-08-21,3399700.0
2018-10-24,2631400.0
2019-04-02,3683700.0
2019-03-01,3908500.0
2019-01-28,3682000.0
2018-12-27,4199600.0
2019-09-09,2014500.0
2020-03-02,2502800.0
2020-05-20,1907600.0
2019-12-17,2376700.0
2020-03-05,3326300.0
2019-02-12,1827500.0
2019-01-11,2768700.0
2018-12-10,2923000.0
2019-08-23,2108900.0
2018-11-08,2131900.0
2019-07-22,1840100.0
2019-06-20,2665900.0
2018-09-05,3261300.0
2019-04-17,2319500.0
2019-09-24,2130500.0
2019-12-20,1892900.0
2020-05-26,1929800.0
2019-04-30,1440300.0
2019-12-23,1874000.0
2020-03-11,1949200.0
2020-05-29,1785000.0
2019-12-26,1926400.0
2020-06-01,2809100.0
2019-05-02,2684200.0
2019-02-27,3998200.0
2018-11-23,2550100.0
2019-08-06,2066400.0
2018-07-18,2653800.0
2018-09-20,2235900.0
2018-10-22,2247700.0
2019-07-05,3680800.0
2019-06-03,4590700.0
2019-10-09,4065700.0
2019-10-11,14610100.0
2020-03-17,2014100.0
2020-06-04,2483900.0
2019-10-14,2667100.0
2020-03-20,2537000.0
2018-11-06,3722800.0
2019-06-18,2748000.0
2019-05-17,2063200.0
2019-04-15,2418600.0
2019-03-14,2540500.0
2019-01-09,1806400.0
2018-08-02,1631000.0
2018-10-05,1842500.0
2019-08-21,1384600.0
2019-10-17,1428300.0
2020-03-23,4135900.0
2020-06-10,2219700.0
2019-02-25,2094100.0
2020-01-07,2848200.0
2020-03-26,1611200.0
2019-10-23,4644300.0
