Dates,YUM
2019-12-19,87.0199966430664
2018-09-10,89.98999786376953
2019-05-24,90.95999908447266
2018-08-09,91.61000061035156
2019-04-22,91.91999816894531
2019-03-21,91.44000244140625
2019-01-16,89.13999938964844
2019-08-28,91.45999908447266
2018-11-13,91.36000061035156
2018-10-12,91.18000030517578
2019-06-25,91.13999938964844
2020-03-10,91.79000091552734
2020-05-28,90.94000244140625
2019-10-07,90.0
2020-03-13,90.38999938964844
2019-10-10,89.83000183105469
2020-03-16,90.69999694824219
2020-06-03,92.36000061035156
2018-11-28,92.05000305175781
2018-09-25,92.77999877929688
2018-07-23,92.91000366210938
2018-08-24,92.70999908447266
2019-07-10,92.58999633789062
2019-05-07,92.66999816894531
2019-04-05,93.44999694824219
2019-03-04,93.9800033569336
2019-01-31,94.12999725341797
2019-09-12,94.6500015258789
2019-12-31,94.44000244140625
2020-03-19,94.58999633789062
2020-01-03,94.61000061035156
2020-06-09,94.48999786376953
2019-02-15,93.26000213623047
2019-01-14,94.05000305175781
2018-07-06,93.33000183105469
2018-08-07,93.8499984741211
2018-10-10,94.12000274658203
2018-12-13,94.5199966430664
2019-08-26,94.72000122070312
2019-07-25,94.87999725341797
2019-05-22,95.38999938964844
2019-03-19,93.5
2020-01-06,93.36000061035156
2020-03-25,93.11000061035156
2020-06-12,94.5
2019-10-22,95.37000274658203
2020-01-09,95.13999938964844
2020-06-15,95.93000030517578
2019-10-25,96.5999984741211
2020-03-31,96.54000091552734
2020-06-18,96.66999816894531
2019-04-03,97.79000091552734
2018-08-22,97.9800033569336
2018-10-25,98.63999938964844
2019-01-29,98.9800033569336
2018-12-28,100.9000015258789
2018-11-26,100.23999786376953
2019-08-09,99.23999786376953
2019-07-08,98.56999969482422
2019-06-06,99.19000244140625
2019-09-10,98.97000122070312
2020-01-15,98.97000122070312
2020-04-03,98.75
2019-10-31,98.9800033569336
2020-04-06,99.13999938964844
2020-06-24,99.80999755859375
2018-11-09,100.58000183105469
2019-07-23,100.18000030517578
2019-06-21,100.54000091552734
2019-05-20,100.44999694824219
2019-04-18,99.95999908447266
2018-09-06,99.58999633789062
2018-10-08,99.4800033569336
2019-02-13,100.04000091552734
2018-12-11,100.7699966430664
2019-09-25,101.4000015258789
2020-01-21,101.63999938964844
2020-04-09,101.62999725341797
2019-11-06,101.5
2020-01-24,103.31999969482422
2020-01-27,103.18000030517578
2020-04-15,102.91999816894531
2018-12-26,103.33999633789062
2019-08-07,103.44999694824219
2019-06-04,104.08999633789062
2018-09-21,103.80000305175781
2018-07-19,104.38999938964844
2018-08-20,101.94000244140625
2018-10-23,101.73999786376953
2019-05-03,102.72000122070312
2019-04-01,102.41000366210938
2019-02-28,101.47000122070312
2019-11-12,100.48999786376953
2020-01-30,100.73999786376953
2019-11-15,101.43000030517578
2020-04-21,100.41000366210938
2019-04-16,100.68000030517578
2019-03-15,100.36000061035156
2019-02-11,100.87000274658203
2019-01-10,101.30000305175781
2019-08-22,100.69000244140625
2018-11-07,101.77999877929688
2018-08-03,101.45999908447266
2018-09-04,101.38999938964844
2019-06-19,100.98999786376953
2019-09-23,99.80000305175781
2019-11-18,99.6500015258789
2020-02-05,101.55000305175781
2020-04-24,102.3499984741211
2019-03-29,104.11000061035156
2019-11-21,106.97000122070312
2020-04-27,107.29000091552734
2020-02-11,108.41999816894531
2020-04-30,109.06999969482422
2019-05-01,108.6500015258789
2019-02-26,107.56999969482422
2019-01-25,108.94000244140625
2018-12-24,108.9800033569336
2019-09-06,109.79000091552734
2018-07-17,109.16000366210938
2018-09-19,108.70999908447266
2019-08-05,109.44999694824219
2019-10-08,110.62000274658203
2019-12-11,110.2699966430664
2019-11-27,110.66000366210938
2020-02-14,110.30999755859375
2020-05-06,110.12000274658203
2019-01-08,110.55999755859375
2018-12-07,110.66999816894531
2019-08-20,109.48999786376953
2018-11-05,110.9000015258789
2019-07-19,110.9800033569336
2018-10-04,110.23999786376953
2019-06-17,110.05000305175781
2019-05-16,110.48999786376953
2018-08-01,110.9800033569336
2019-03-13,111.5
2019-12-03,111.05000305175781
2020-02-20,111.93000030517578
2019-12-06,111.54000091552734
2020-05-12,111.7699966430664
2019-12-09,113.05999755859375
2020-02-26,112.52999877929688
2020-05-15,113.27999877929688
2019-03-28,112.91999816894531
2018-09-17,112.66000366210938
2018-08-16,112.88999938964844
2018-10-19,114.0199966430664
2019-04-29,114.0999984741211
2019-01-23,113.23999786376953
2019-09-04,112.5199966430664
2018-11-20,116.94000244140625
2019-07-02,117.3499984741211
2019-05-31,115.06999969482422
2019-12-12,116.05000305175781
2020-05-18,116.26000213623047
2019-09-27,117.31999969482422
2020-03-03,119.0199966430664
2020-05-21,116.54000091552734
2019-05-14,117.12999725341797
2018-08-31,115.55000305175781
2018-07-30,116.4000015258789
2018-10-02,115.62000274658203
2019-04-12,116.45999908447266
2019-03-11,116.56999969482422
2019-02-07,117.2300033569336
2019-07-17,117.30999755859375
2019-09-19,115.30999755859375
2019-10-21,117.2300033569336
2019-12-18,116.97000122070312
2020-03-06,116.95999908447266
2019-10-03,117.30999755859375
2020-03-09,116.77999877929688
2020-05-27,116.70999908447266
2019-12-24,117.88999938964844
2020-03-12,118.16000366210938
2018-12-20,119.20999908447266
2019-08-01,117.80999755859375
2018-08-14,115.2699966430664
2018-07-13,113.80000305175781
2018-10-17,113.2699966430664
2019-05-29,111.36000061035156
2019-03-26,110.54000091552734
2019-02-22,112.80000305175781
2019-10-04,114.58000183105469
2019-11-05,114.0999984741211
2019-12-27,112.30000305175781
2020-06-02,113.58999633789062
2019-12-30,112.23999786376953
2020-03-18,111.51000213623047
2020-06-05,112.80999755859375
2019-07-15,112.98999786376953
2018-12-03,113.43000030517578
2019-06-13,112.88999938964844
2019-01-04,112.66999816894531
2018-08-29,113.68000030517578
2019-02-05,114.66000366210938
2018-11-01,113.69000244140625
2019-08-16,112.58999633789062
2019-04-10,113.33000183105469
2019-09-17,114.33000183105469
2019-10-15,114.44999694824219
2020-01-02,112.81999969482422
2020-06-08,111.30000305175781
2019-10-18,111.4800033569336
2020-03-24,110.37000274658203
2020-06-11,112.30000305175781
2020-01-08,112.30999755859375
2019-04-25,110.0999984741211
2019-07-30,109.2699966430664
2019-02-20,108.94999694824219
2018-07-11,109.0999984741211
2018-09-13,109.51000213623047
2018-10-15,109.72000122070312
2019-06-28,103.33999633789062
2018-12-18,101.70999908447266
2018-11-16,99.6500015258789
2019-10-02,98.44999694824219
2020-03-27,97.93000030517578
2020-01-10,100.08999633789062
2019-10-24,99.66000366210938
2020-03-30,98.9000015258789
2020-06-17,98.83000183105469
2020-01-14,98.33999633789062
2020-04-02,98.37999725341797
2019-01-02,98.11000061035156
2019-08-14,98.27999877929688
2018-10-30,98.27999877929688
2019-06-11,98.08000183105469
2019-05-10,98.12000274658203
2019-04-08,97.9000015258789
2018-08-27,97.62000274658203
2018-07-26,98.01000213623047
2018-09-28,99.75
2019-03-07,100.63999938964844
2019-10-30,100.66999816894531
2020-01-17,100.55999755859375
2020-06-23,99.44999694824219
2020-04-08,99.19999694824219
2020-06-26,98.5199966430664
2019-03-22,98.7699966430664
2019-01-17,98.9800033569336
2019-08-29,99.23999786376953
2018-11-14,99.44000244140625
2019-06-26,99.83000183105469
2018-09-11,100.11000061035156
2018-07-09,100.88999938964844
2018-08-10,99.62000274658203
2019-04-23,98.73999786376953
2019-09-30,99.81999969482422
2020-01-23,100.58999633789062
2019-11-08,99.80999755859375
2020-04-14,100.33000183105469
2019-11-11,101.79000091552734
2020-01-29,101.9000015258789
2020-04-17,100.63999938964844
2018-07-24,100.7300033569336
2018-09-26,102.16999816894531
2019-05-08,101.8499984741211
2019-03-05,101.79000091552734
2019-02-01,101.97000122070312
2018-12-31,102.1500015258789
2018-11-29,102.95999908447266
2019-08-12,101.69000244140625
2019-07-11,100.33999633789062
2019-09-13,100.72000122070312
2019-11-14,101.23999786376953
2020-04-20,102.16000366210938
2020-02-04,105.4000015258789
2020-04-23,105.5999984741211
2018-12-14,106.48999786376953
2019-08-27,105.9800033569336
2018-08-08,104.9800033569336
2018-10-11,104.38999938964844
2018-11-12,104.81999969482422
2019-07-26,106.62999725341797
2019-06-24,106.5999984741211
2019-05-23,105.7699966430664
2019-03-20,106.41000366210938
2019-01-15,106.70999908447266
2019-11-20,106.77999877929688
2020-02-07,103.73999786376953
2020-02-10,102.04000091552734
2020-04-29,102.87000274658203
2019-11-26,104.05000305175781
2020-02-13,105.33999633789062
2019-01-30,105.02999877929688
2018-08-23,105.27999877929688
2018-09-24,104.02999877929688
2018-11-27,105.19000244140625
2018-10-26,103.87000274658203
2019-07-09,103.51000213623047
2019-06-07,100.25
2019-05-06,97.94999694824219
2019-04-04,97.5
2019-09-11,92.66999816894531
2019-11-29,89.25
2020-05-05,92.52999877929688
2019-12-02,91.30999755859375
2020-02-19,94.62999725341797
2020-05-08,90.91999816894531
2019-05-21,89.4000015258789
2019-03-18,83.69999694824219
2018-09-07,86.77999877929688
2018-08-06,80.97000122070312
2018-10-09,78.44999694824219
2019-02-14,78.45999908447266
2018-12-12,69.83000183105469
2019-07-24,65.48999786376953
2019-09-26,60.689998626708984
2019-10-28,62.599998474121094
2019-12-05,58.08000183105469
2020-05-11,56.52000045776367
2019-07-03,69.66000366210938
2020-02-25,72.87000274658203
2020-05-14,75.75
2020-02-28,68.52999877929688
2019-08-08,70.66999816894531
2019-06-05,68.52999877929688
2018-07-20,67.6500015258789
2018-08-21,66.05000305175781
2018-10-24,63.29999923706055
2019-04-02,70.5
2019-03-01,71.3499984741211
2019-01-28,75.37000274658203
2018-12-27,80.37000274658203
2019-09-09,77.05999755859375
2020-03-02,79.88999938964844
2020-05-20,77.63999938964844
2019-12-17,80.11000061035156
2020-03-05,84.16999816894531
2019-02-12,82.06999969482422
2019-01-11,81.19999694824219
2018-12-10,86.79000091552734
2019-08-23,85.61000061035156
2018-11-08,85.88999938964844
2019-07-22,88.19000244140625
2019-06-20,88.2699966430664
2018-09-05,87.45999908447266
2019-04-17,86.43000030517578
2019-09-24,83.80999755859375
2019-12-20,83.08999633789062
2020-05-26,83.27999877929688
2019-04-30,83.16999816894531
2019-12-23,84.5999984741211
2020-03-11,86.18000030517578
2020-05-29,86.37000274658203
2019-12-26,84.0
2020-06-01,80.44000244140625
2019-05-02,83.29000091552734
2019-02-27,84.9000015258789
2018-11-23,86.76000213623047
2019-08-06,86.86000061035156
2018-07-18,88.08999633789062
2018-09-20,88.01000213623047
2018-10-22,87.25
2019-07-05,88.05000305175781
2019-06-03,90.23999786376953
2019-10-09,90.8499984741211
2019-10-11,89.7300033569336
2020-03-17,90.5199966430664
2020-06-04,92.20999908447266
2019-10-14,94.55999755859375
2020-03-20,94.98999786376953
2018-11-06,96.5199966430664
2019-06-18,95.98999786376953
2019-05-17,95.55999755859375
2019-04-15,94.08999633789062
2019-03-14,90.66999816894531
2019-01-09,91.27999877929688
2018-08-02,91.44000244140625
2018-10-05,91.86000061035156
2019-08-21,91.26000213623047
2019-10-17,90.12999725341797
2020-03-23,88.26000213623047
2020-06-10,87.81999969482422
2019-02-25,87.91999816894531
2020-01-07,86.55999755859375
2020-03-26,86.0
2019-10-23,84.79000091552734
