Dates,YUM
2018-06-20,81.47000122070312
2018-06-21,81.16000366210938
2018-06-25,80.13999938964844
2018-06-22,80.04000091552734
2018-06-26,78.69999694824219
2018-06-27,81.25
2018-06-28,78.5999984741211
2018-06-29,78.05000305175781
2018-07-02,77.5199966430664
2018-07-03,78.22000122070312
2018-07-05,78.11000061035156
2018-07-16,77.93000030517578
2018-09-18,78.5199966430664
2019-01-24,79.23999786376953
2019-09-05,78.6500015258789
2018-11-21,79.38999938964844
2020-01-13,78.97000122070312
2020-04-01,78.94999694824219
2020-06-19,78.68000030517578
2019-10-29,78.95999908447266
2020-01-16,79.19999694824219
2020-06-22,79.08000183105469
2018-10-03,79.30000305175781
2018-07-31,78.98999786376953
2019-03-12,77.68000030517578
2019-02-08,78.66999816894531
2019-01-07,79.45999908447266
2018-12-06,78.94000244140625
2019-08-19,78.8499984741211
2019-07-18,78.94999694824219
2019-05-15,79.0
2019-09-20,80.9000015258789
2019-11-01,81.87999725341797
2020-04-07,81.56999969482422
2020-06-25,81.3499984741211
2020-06-16,82.12000274658203
2019-11-04,82.29000091552734
2020-01-22,82.97000122070312
2019-11-07,82.66000366210938
2020-04-13,82.83000183105469
2019-07-01,83.12000274658203
2019-05-30,83.9800033569336
2018-08-15,83.8499984741211
2018-10-18,84.16999816894531
2019-03-27,84.37999725341797
2019-01-22,83.66000366210938
2018-12-21,83.6500015258789
2019-09-03,84.45999908447266
2018-11-19,84.56999969482422
2019-08-02,85.48999786376953
2020-01-28,85.87999725341797
2020-04-16,85.69999694824219
2019-11-13,86.73999786376953
2020-01-31,86.83000183105469
2018-12-04,86.68000030517578
2018-11-02,87.66999816894531
2019-07-16,88.80000305175781
2018-08-30,87.56999969482422
2018-10-01,88.02999877929688
2019-06-14,89.0
2019-05-13,88.58999633789062
2019-04-11,87.83000183105469
2019-02-06,87.5
2019-09-18,88.52999877929688
2020-02-03,88.83999633789062
2020-04-22,89.43000030517578
2019-11-19,89.12000274658203
2020-02-06,89.37999725341797
2019-11-22,90.02999877929688
2019-03-25,89.7300033569336
2019-02-21,90.27999877929688
2018-12-19,91.05000305175781
2018-07-12,90.54000091552734
2018-09-14,90.25
2018-08-13,89.5
2018-10-16,89.76000213623047
2019-07-31,90.0
2019-05-28,90.83000183105469
2019-04-26,91.41999816894531
2020-04-28,89.11000061035156
2019-11-25,87.23999786376953
2020-02-12,87.87000274658203
2020-05-01,88.83000183105469
2020-05-04,90.44999694824219
2019-06-12,90.54000091552734
2019-04-09,89.72000122070312
2019-03-08,89.7699966430664
2019-02-04,88.5
2018-07-27,87.95999908447266
2018-08-28,87.63999938964844
2019-01-03,86.27999877929688
2019-08-15,86.5999984741211
2018-10-31,85.83000183105469
2019-09-16,88.0
2020-02-18,90.4800033569336
2020-05-07,88.58000183105469
2018-08-17,87.06999969482422
2019-12-04,87.44999694824219
2020-02-21,88.0
2018-12-17,89.36000061035156
2019-08-30,90.45999908447266
2018-11-15,90.73999786376953
2019-07-29,89.3499984741211
2019-06-27,89.51000213623047
2019-04-24,88.73999786376953
2018-07-10,88.70999908447266
2018-09-12,89.0
2019-02-19,87.12000274658203
2019-01-18,87.20999908447266
2020-02-24,86.48999786376953
2020-05-13,87.75
2019-12-10,88.33000183105469
2020-02-27,89.68000030517578
2019-12-13,91.72000122070312
2020-05-19,91.86000061035156
2019-03-06,93.23999786376953
2018-11-30,92.19999694824219
2019-08-13,89.80999755859375
2019-07-12,91.5
2019-06-10,90.27999877929688
2019-05-09,91.13999938964844
2018-07-25,89.87999725341797
2018-09-27,90.9000015258789
2018-10-29,92.66000366210938
2019-10-16,91.22000122070312
2019-12-16,90.33000183105469
2020-03-04,90.47000122070312
2020-05-22,89.5999984741211
2019-10-01,87.69000244140625
2019-12-19,87.80999755859375
2018-09-10,87.38999938964844
2019-05-24,89.13999938964844
2018-08-09,91.58000183105469
2019-04-22,91.79000091552734
2019-03-21,91.08999633789062
2019-01-16,91.0
2019-08-28,90.19000244140625
2018-11-13,91.4000015258789
2018-10-12,91.66999816894531
2019-06-25,91.61000061035156
2020-03-10,90.58999633789062
2020-05-28,89.23999786376953
2019-10-07,90.01000213623047
2020-03-13,90.19000244140625
2019-10-10,90.25
2020-03-16,89.30999755859375
2020-06-03,91.37000274658203
2018-11-28,92.19000244140625
2018-09-25,92.72000122070312
2018-07-23,92.9000015258789
2018-08-24,93.62999725341797
2019-07-10,92.72000122070312
2019-05-07,93.05999755859375
2019-04-05,93.05999755859375
2019-03-04,93.25
2019-01-31,94.48999786376953
2019-09-12,94.19000244140625
2019-12-31,94.58999633789062
2020-03-19,94.55000305175781
2020-01-03,89.5
2020-06-09,94.0
2019-02-15,94.43000030517578
2019-01-14,94.08000183105469
2018-07-06,94.02999877929688
2018-08-07,92.93000030517578
2018-10-10,94.75
2018-12-13,94.25
2019-08-26,94.66999816894531
2019-07-25,94.52999877929688
2019-05-22,95.0
2019-03-19,95.69999694824219
2020-01-06,93.37000274658203
2020-03-25,93.16000366210938
2020-06-12,93.05999755859375
2019-10-22,95.0
2020-01-09,95.80000305175781
2020-06-15,95.30999755859375
2019-10-25,96.08000183105469
2020-03-31,96.44999694824219
2020-06-18,95.9000015258789
2019-04-03,96.83999633789062
2018-08-22,98.04000091552734
2018-10-25,98.31999969482422
2019-01-29,98.30000305175781
2018-12-28,99.08999633789062
2018-11-26,100.9000015258789
2019-08-09,99.54000091552734
2019-07-08,98.23999786376953
2019-06-06,98.31999969482422
2019-09-10,99.16000366210938
2020-01-15,99.22000122070312
2020-04-03,99.12000274658203
2019-10-31,98.55999755859375
2020-04-06,99.0199966430664
2020-06-24,99.69999694824219
2018-11-09,100.43000030517578
2019-07-23,100.69999694824219
2019-06-21,100.48999786376953
2019-05-20,100.58000183105469
2019-04-18,100.31999969482422
2018-09-06,99.76000213623047
2018-10-08,99.13999938964844
2019-02-13,99.88999938964844
2018-12-11,99.80999755859375
2019-09-25,101.0
2020-01-21,101.37999725341797
2020-04-09,102.0
2019-11-06,101.87999725341797
2020-01-24,101.69999694824219
2020-01-27,103.0
2020-04-15,103.11000061035156
2018-12-26,103.26000213623047
2019-08-07,103.08999633789062
2019-06-04,103.87999725341797
2018-09-21,104.1500015258789
2018-07-19,103.88999938964844
2018-08-20,101.5
2018-10-23,101.56999969482422
2019-05-03,102.08000183105469
2019-04-01,101.55999755859375
2019-02-28,101.66999816894531
2019-11-12,101.16999816894531
2020-01-30,99.9800033569336
2019-11-15,100.4800033569336
2020-04-21,100.37999725341797
2019-04-16,100.43000030517578
2019-03-15,100.25
2019-02-11,101.0199966430664
2019-01-10,100.36000061035156
2019-08-22,101.12000274658203
2018-11-07,101.19999694824219
2018-08-03,101.73999786376953
2018-09-04,101.27999877929688
2019-06-19,101.80999755859375
2019-09-23,101.18000030517578
2019-11-18,99.58999633789062
2020-02-05,99.87999725341797
2020-04-24,100.88999938964844
2019-03-29,102.23999786376953
2019-11-21,105.0
2020-04-27,107.22000122070312
2020-02-11,107.51000213623047
2020-04-30,108.79000091552734
2019-05-01,109.58999633789062
2019-02-26,109.11000061035156
2019-01-25,108.04000091552734
2018-12-24,109.05000305175781
2019-09-06,109.18000030517578
2018-07-17,109.93000030517578
2018-09-19,109.87000274658203
2019-08-05,108.94000244140625
2019-10-08,109.80000305175781
2019-12-11,110.69000244140625
2019-11-27,110.61000061035156
2020-02-14,110.66000366210938
2020-05-06,110.37000274658203
2019-01-08,110.23999786376953
2018-12-07,110.66999816894531
2019-08-20,110.45999908447266
2018-11-05,109.66999816894531
2019-07-19,111.0
2018-10-04,110.69999694824219
2019-06-17,110.29000091552734
2019-05-16,109.83000183105469
2018-08-01,110.68000030517578
2019-03-13,111.11000061035156
