Dates,YUM
2020-04-29,101.87763214111328
2019-11-26,103.04624938964844
2020-02-13,104.32379913330078
2019-01-30,104.48297119140625
2018-08-23,104.7316665649414
2018-09-24,103.48817443847656
2018-11-27,104.64214324951172
2018-10-26,103.32901763916016
2019-07-09,102.97088623046875
2019-06-07,99.72786712646484
2019-05-06,97.4398422241211
2019-04-04,96.9921875
2019-09-11,92.18734741210938
2019-11-29,88.78515625
2020-05-05,92.0480728149414
2019-12-02,90.83442687988281
2020-02-19,94.13713836669922
2020-05-08,90.44645690917969
2019-05-21,88.93437957763672
2019-03-18,83.2640609741211
2018-09-07,86.32801818847656
2018-08-06,80.54828643798828
2018-10-09,78.0414047241211
2019-02-14,78.05135345458984
2018-12-12,69.46630859375
2019-07-24,65.1489028930664
2019-09-26,60.373905181884766
2019-10-28,62.273956298828125
2019-12-05,57.777503967285156
2020-05-11,56.22562789916992
2019-07-03,69.29719543457031
2020-02-25,72.49047088623047
2020-05-14,75.35546875
2020-02-28,68.1730728149414
2019-08-08,70.30192565917969
2019-06-05,68.1730728149414
2018-07-20,67.29766082763672
2018-08-21,65.70599365234375
2018-10-24,62.970314025878906
2019-04-02,70.1328125
2019-03-01,70.97838592529297
2019-01-28,74.97745513916016
2018-12-27,79.95140838623047
2019-09-09,76.65864562988281
2020-03-02,79.47390747070312
2020-05-20,77.23562622070312
2019-12-17,79.69276428222656
2020-03-05,83.73161315917969
2019-02-12,81.6425552368164
2019-01-11,80.77708435058594
2018-12-10,86.33797454833984
2019-08-23,85.16411590576172
2018-11-08,85.44265747070312
2019-07-22,87.73068237304688
2019-06-20,87.81025695800781
2018-09-05,87.00447845458984
2019-04-17,85.97984313964844
2019-09-24,83.37348937988281
2019-12-20,82.65723419189453
2020-05-26,82.84625244140625
2019-04-30,82.73682403564453
2019-12-23,84.15937805175781
2020-03-11,85.73114776611328
2020-05-29,85.92015838623047
2019-12-26,83.5625
2020-06-01,80.02104949951172
2019-05-02,82.856201171875
2019-02-27,84.45781707763672
2018-11-23,86.3081283569336
2019-08-06,86.40760803222656
2018-07-18,87.63119506835938
2018-09-20,87.55162048339844
2018-10-22,86.79557800292969
2019-07-05,87.5914077758789
2019-06-03,89.7699966430664
2019-10-09,90.8499984741211
2019-10-11,89.7300033569336
2020-03-17,90.5199966430664
2020-06-04,92.20999908447266
2019-10-14,94.55999755859375
2020-03-20,94.98999786376953
2018-11-06,96.5199966430664
2019-06-18,95.98999786376953
2019-05-17,95.55999755859375
2019-04-15,94.08999633789062
2019-03-14,90.66999816894531
2019-01-09,91.27999877929688
2018-08-02,91.44000244140625
2018-10-05,91.86000061035156
2019-08-21,91.26000213623047
2019-10-17,90.12999725341797
2020-03-23,88.26000213623047
2020-06-10,87.81999969482422
2019-02-25,87.91999816894531
2020-01-07,86.55999755859375
2020-03-26,86.0
2019-10-23,84.79000091552734
