Dates,ATO
2020-02-19,107.94000244140625
2020-05-08,110.19000244140625
2019-05-21,106.5
2019-03-18,103.33000183105469
2018-09-07,101.16000366210938
2018-08-06,100.52999877929688
2018-10-09,90.51000213623047
2019-02-14,93.55000305175781
2018-12-12,91.16999816894531
2019-07-24,95.79000091552734
2019-09-26,95.26000213623047
2019-10-28,92.18000030517578
2019-12-05,85.55999755859375
2020-05-11,77.91999816894531
2019-07-03,81.20999908447266
2020-02-25,79.4800033569336
2020-05-14,90.19000244140625
2020-02-28,91.20999908447266
2019-08-08,97.86000061035156
2019-06-05,98.55999755859375
2018-07-20,92.33000183105469
2018-08-21,93.5199966430664
2018-10-24,93.01000213623047
2019-04-02,97.73999786376953
2019-03-01,98.08000183105469
2019-01-28,97.7699966430664
2018-12-27,103.41000366210938
2019-09-09,101.80000305175781
2020-03-02,104.37000274658203
2020-05-20,105.4000015258789
2019-12-17,103.6500015258789
2020-03-05,105.7300033569336
2019-02-12,102.12000274658203
2019-01-11,100.29000091552734
2018-12-10,101.4000015258789
2019-08-23,100.41999816894531
2018-11-08,101.16000366210938
2019-07-22,103.73999786376953
2019-06-20,105.0199966430664
2018-09-05,104.25
2019-04-17,101.27999877929688
2019-09-24,98.81999969482422
2019-12-20,98.66999816894531
2020-05-26,101.11000061035156
2019-04-30,96.08999633789062
2019-12-23,96.0999984741211
2020-03-11,96.16000366210938
2020-05-29,94.63999938964844
2019-12-26,95.91000366210938
2020-06-01,94.91000366210938
2019-05-02,92.51000213623047
2019-02-27,91.27999877929688
2018-11-23,97.33999633789062
2019-08-06,96.23999786376953
2018-07-18,97.4800033569336
2018-09-20,97.69000244140625
2018-10-22,97.29000091552734
2019-07-05,97.38999938964844
2019-06-03,97.05999755859375
2019-10-09,100.75
2019-10-11,100.56999969482422
2020-03-17,102.06999969482422
2020-06-04,102.31999969482422
2019-10-14,103.31999969482422
2020-03-20,101.83999633789062
2018-11-06,103.9800033569336
2019-06-18,103.27999877929688
2019-05-17,102.91999816894531
2019-04-15,103.36000061035156
2019-03-14,98.33000183105469
2019-01-09,98.97000122070312
2018-08-02,97.72000122070312
2018-10-05,101.58000183105469
2019-08-21,100.52999877929688
2019-10-17,100.33000183105469
2020-03-23,99.4800033569336
2020-06-10,98.4000015258789
2019-02-25,98.48999786376953
2020-01-07,97.05000305175781
2020-03-26,95.30000305175781
2019-10-23,96.0999984741211
