Dates,ATO
2018-09-12,99.33999633789062
2019-02-19,98.19999694824219
2019-01-18,97.72000122070312
2020-02-24,97.1500015258789
2020-05-13,97.80999755859375
2019-12-10,98.41999816894531
2020-02-27,97.62999725341797
2019-12-13,93.44999694824219
2020-05-19,95.66999816894531
2019-03-06,97.61000061035156
2018-11-30,97.55999755859375
2019-08-13,98.55000305175781
2019-07-12,98.79000091552734
2019-06-10,98.44999694824219
2019-05-09,98.5
2018-07-25,98.58999633789062
2018-09-27,99.5
2018-10-29,98.47000122070312
2019-10-16,95.55999755859375
2019-12-16,94.5199966430664
2020-03-04,94.93000030517578
2020-05-22,95.0999984741211
2019-10-01,94.45999908447266
2019-12-19,89.33000183105469
2018-09-10,90.12000274658203
2019-05-24,91.19999694824219
2018-08-09,91.66000366210938
2019-04-22,92.72000122070312
2019-03-21,89.8499984741211
2019-01-16,90.52999877929688
2019-08-28,91.69000244140625
2018-11-13,91.0199966430664
2018-10-12,92.20999908447266
2019-06-25,90.69999694824219
2020-03-10,92.41999816894531
2020-05-28,91.9000015258789
2019-10-07,91.33999633789062
2020-03-13,92.61000061035156
2019-10-10,94.36000061035156
2020-03-16,94.98999786376953
2020-06-03,95.43000030517578
2018-11-28,95.19999694824219
2018-09-25,96.16000366210938
2018-07-23,96.66999816894531
2018-08-24,94.83000183105469
2019-07-10,94.33000183105469
2019-05-07,94.77999877929688
2019-04-05,95.48999786376953
2019-03-04,97.62999725341797
2019-01-31,97.22000122070312
2019-09-12,96.44000244140625
2019-12-31,96.58000183105469
2020-03-19,95.87000274658203
2020-01-03,97.02999877929688
2020-06-09,97.97000122070312
2019-02-15,96.8499984741211
2019-01-14,95.8499984741211
2018-07-06,96.58999633789062
2018-08-07,95.95999908447266
2018-10-10,97.05000305175781
2018-12-13,97.30000305175781
2019-08-26,98.0
2019-07-25,99.12999725341797
2019-05-22,99.4800033569336
2019-03-19,98.30000305175781
2020-01-06,98.27999877929688
2020-03-25,98.86000061035156
2020-06-12,98.8499984741211
2019-10-22,98.9000015258789
2020-01-09,99.87000274658203
2020-06-15,99.37000274658203
2019-10-25,99.48999786376953
2020-03-31,99.45999908447266
2020-06-18,100.16000366210938
2019-04-03,100.55999755859375
2018-08-22,101.4000015258789
2018-10-25,101.80999755859375
2019-01-29,101.5
2018-12-28,101.51000213623047
2018-11-26,102.0
2019-08-09,101.4800033569336
2019-07-08,101.41000366210938
2019-06-06,102.6500015258789
2019-09-10,102.80999755859375
2020-01-15,102.93000030517578
2020-04-03,103.72000122070312
2019-10-31,102.94000244140625
2020-04-06,102.4800033569336
2020-06-24,102.93000030517578
2018-11-09,102.06999969482422
2019-07-23,100.16999816894531
2019-06-21,101.51000213623047
2019-05-20,100.63999938964844
2019-04-18,101.52999877929688
2018-09-06,100.91999816894531
2018-10-08,100.58000183105469
2019-02-13,100.43000030517578
2018-12-11,100.69000244140625
2019-09-25,101.19000244140625
2020-01-21,101.11000061035156
2020-04-09,100.16999816894531
2019-11-06,99.44000244140625
2020-01-24,99.18000030517578
2020-01-27,99.06999969482422
2020-04-15,99.56999969482422
2018-12-26,100.08999633789062
2019-08-07,100.9800033569336
2019-06-04,100.9800033569336
2018-09-21,100.4800033569336
2018-07-19,102.33999633789062
2018-08-20,101.98999786376953
2018-10-23,102.08000183105469
2019-05-03,102.94000244140625
2019-04-01,103.05999755859375
2019-02-28,102.2300033569336
2019-11-12,100.73999786376953
2020-01-30,100.69999694824219
2019-11-15,101.91999816894531
2020-04-21,102.5
2019-04-16,101.44000244140625
2019-03-15,100.73999786376953
2019-02-11,101.6500015258789
2019-01-10,102.66000366210938
2019-08-22,102.8499984741211
2018-11-07,102.05999755859375
2018-08-03,102.88999938964844
2018-09-04,103.36000061035156
2019-06-19,102.80999755859375
2019-09-23,101.51000213623047
2019-11-18,100.73999786376953
2020-02-05,100.63999938964844
2020-04-24,101.80000305175781
2019-03-29,102.87000274658203
2019-11-21,101.55000305175781
2020-04-27,103.83999633789062
2020-02-11,104.22000122070312
2020-04-30,104.20999908447266
2019-05-01,103.12000274658203
2019-02-26,102.62000274658203
2019-01-25,104.33000183105469
2018-12-24,104.54000091552734
2019-09-06,104.98999786376953
2018-07-17,104.75
2018-09-19,104.68000030517578
2019-08-05,105.68000030517578
2019-10-08,105.9000015258789
2019-12-11,107.45999908447266
2019-11-27,107.0199966430664
2020-02-14,107.93000030517578
2020-05-06,104.08000183105469
2019-01-08,104.83000183105469
2018-12-07,105.55999755859375
2019-08-20,105.2699966430664
2018-11-05,106.54000091552734
2019-07-19,107.31999969482422
2018-10-04,107.11000061035156
2019-06-17,106.80999755859375
2019-05-16,106.9800033569336
2018-08-01,106.80999755859375
2019-03-13,107.0
2019-12-03,106.45999908447266
2020-02-20,107.26000213623047
2019-12-06,107.0999984741211
2020-05-12,107.91999816894531
2019-12-09,108.41000366210938
2020-02-26,107.2699966430664
2020-05-15,107.44000244140625
2019-03-28,107.62999725341797
2018-09-17,107.63999938964844
2018-08-16,107.11000061035156
2018-10-19,108.12999725341797
2019-04-29,108.87000274658203
2019-01-23,108.87000274658203
2019-09-04,109.04000091552734
2018-11-20,110.04000091552734
2019-07-02,109.62999725341797
2019-05-31,106.94000244140625
2019-12-12,108.3499984741211
2020-05-18,107.93000030517578
2019-09-27,109.43000030517578
2020-03-03,108.55999755859375
2020-05-21,108.9000015258789
2019-05-14,109.08999633789062
2018-08-31,108.30000305175781
2018-07-30,109.37000274658203
2018-10-02,110.44000244140625
2019-04-12,110.87999725341797
2019-03-11,110.20999908447266
2019-02-07,111.08000183105469
2019-07-17,111.19999694824219
2019-09-19,108.62999725341797
2019-10-21,109.25
2019-12-18,108.04000091552734
2020-03-06,108.27999877929688
2019-10-03,109.9800033569336
2020-03-09,110.2300033569336
2020-05-27,111.7699966430664
2019-12-24,110.95999908447266
2020-03-12,109.68000030517578
2018-12-20,109.08999633789062
2019-08-01,107.73999786376953
2018-08-14,108.80000305175781
2018-07-13,109.56999969482422
2018-10-17,109.44000244140625
2019-05-29,109.7300033569336
2019-03-26,110.11000061035156
2019-02-22,110.95999908447266
2019-10-04,111.80000305175781
2019-11-05,112.27999877929688
2019-12-27,112.9800033569336
2020-06-02,112.58999633789062
2019-12-30,114.29000091552734
2020-03-18,114.41999816894531
2020-06-05,114.6500015258789
2019-07-15,114.05000305175781
2018-12-03,113.88999938964844
2019-06-13,112.9800033569336
2019-01-04,111.5
2018-08-29,111.79000091552734
2019-02-05,113.13999938964844
2018-11-01,112.69000244140625
2019-08-16,111.23999786376953
2019-04-10,111.31999969482422
2019-09-17,110.8499984741211
2019-10-15,111.36000061035156
2020-01-02,111.36000061035156
2020-06-08,109.98999786376953
2019-10-18,111.11000061035156
2020-03-24,111.83999633789062
2020-06-11,111.5999984741211
2020-01-08,111.87999725341797
2019-04-25,112.33000183105469
2019-07-30,113.01000213623047
2019-02-20,113.41999816894531
2018-07-11,112.30000305175781
2018-09-13,110.94000244140625
2018-10-15,111.55999755859375
2019-06-28,112.33000183105469
2018-12-18,112.4800033569336
2018-11-16,111.69999694824219
2019-10-02,109.48999786376953
2020-03-27,107.91999816894531
2020-01-10,108.7699966430664
2019-10-24,108.18000030517578
2020-03-30,107.31999969482422
2020-06-17,107.51000213623047
2020-01-14,107.0
2020-04-02,109.12000274658203
2019-01-02,109.56999969482422
2019-08-14,109.48999786376953
2018-10-30,109.29000091552734
2019-06-11,108.63999938964844
2019-05-10,108.79000091552734
2019-04-08,108.04000091552734
2018-08-27,107.31999969482422
2018-07-26,106.76000213623047
2018-09-28,107.29000091552734
2019-03-07,106.91999816894531
2019-10-30,106.95999908447266
2020-01-17,105.76000213623047
2020-06-23,105.47000122070312
2020-04-08,106.98999786376953
2020-06-26,106.76000213623047
2019-03-22,106.5199966430664
2019-01-17,106.30999755859375
2019-08-29,106.75
2018-11-14,107.19999694824219
2019-06-26,106.51000213623047
2018-09-11,107.05000305175781
2018-07-09,108.43000030517578
2018-08-10,108.6500015258789
2019-04-23,110.1500015258789
2019-09-30,110.80999755859375
2020-01-23,112.26000213623047
2019-11-08,111.11000061035156
2020-04-14,110.58000183105469
2019-11-11,110.5
2020-01-29,110.12999725341797
2020-04-17,110.47000122070312
2018-07-24,111.86000061035156
2018-09-26,110.37999725341797
2019-05-08,111.11000061035156
2019-03-05,110.95999908447266
2019-02-01,111.69999694824219
2018-12-31,110.73999786376953
