Dates,ATO
2018-06-20,88.48999786376953
2018-06-21,88.88999938964844
2018-06-25,89.0
2018-06-22,89.16999816894531
2018-06-26,90.18000030517578
2018-06-27,89.79000091552734
2018-06-28,90.25
2018-06-29,90.23999786376953
2018-07-02,90.06999969482422
2018-07-03,90.5199966430664
2018-07-05,91.4800033569336
2018-07-16,92.22000122070312
2018-09-18,92.6500015258789
2019-01-24,89.72000122070312
2019-09-05,90.54000091552734
2018-11-21,91.25
2020-01-13,91.41000366210938
2020-04-01,91.13999938964844
2020-06-19,91.2699966430664
2019-10-29,91.02999877929688
2020-01-16,90.79000091552734
2020-06-22,91.52999877929688
2018-10-03,91.44999694824219
2018-07-31,90.7300033569336
2019-03-12,90.37999725341797
2019-02-08,90.94000244140625
2019-01-07,91.41999816894531
2018-12-06,90.83000183105469
2019-08-19,90.87999725341797
2019-07-18,91.41000366210938
2019-05-15,90.9000015258789
2019-09-20,91.55999755859375
2019-11-01,91.8499984741211
2020-04-07,91.8499984741211
2020-06-25,91.76000213623047
2020-06-16,91.87000274658203
2019-11-04,91.04000091552734
2020-01-22,91.4000015258789
2019-11-07,91.81999969482422
2020-04-13,92.62000274658203
2019-07-01,92.88999938964844
2019-05-30,94.04000091552734
2018-08-15,94.5999984741211
2018-10-18,93.62000274658203
2019-03-27,92.9800033569336
2019-01-22,92.62999725341797
2018-12-21,91.66999816894531
2019-09-03,92.4000015258789
2018-11-19,91.73999786376953
2019-08-02,91.87999725341797
2020-01-28,92.3499984741211
2020-04-16,92.58999633789062
2019-11-13,92.41999816894531
2020-01-31,92.4000015258789
2018-12-04,93.80999755859375
2018-11-02,93.7300033569336
2019-07-16,93.7300033569336
2018-08-30,93.26000213623047
2018-10-01,93.72000122070312
2019-06-14,93.76000213623047
2019-05-13,94.37000274658203
2019-04-11,94.01000213623047
2019-02-06,94.87999725341797
2019-09-18,94.66999816894531
2020-02-03,92.69000244140625
2020-04-22,93.62999725341797
2019-11-19,94.12000274658203
2020-02-06,93.83999633789062
2019-11-22,93.6500015258789
2019-03-25,92.77999877929688
2019-02-21,93.31999969482422
2018-12-19,93.8499984741211
2018-07-12,92.7699966430664
2018-09-14,93.56999969482422
2018-08-13,92.5
2018-10-16,92.77999877929688
2019-07-31,95.0
2019-05-28,97.30999755859375
2019-04-26,96.52999877929688
2020-04-28,95.98999786376953
2019-11-25,93.38999938964844
2020-02-12,92.95999908447266
2020-05-01,93.44999694824219
2020-05-04,94.83000183105469
2019-06-12,94.77999877929688
2019-04-09,95.44000244140625
2019-03-08,97.20999908447266
2019-02-04,96.4000015258789
2018-07-27,95.91999816894531
2018-08-28,96.79000091552734
2019-01-03,95.69000244140625
2019-08-15,93.66000366210938
2018-10-31,94.7300033569336
2019-09-16,94.33999633789062
2020-02-18,93.27999877929688
2020-05-07,93.12999725341797
2018-08-17,92.27999877929688
2019-12-04,93.22000122070312
2020-02-21,95.94000244140625
2018-12-17,96.0
2019-08-30,95.87000274658203
2018-11-15,96.44000244140625
2019-07-29,96.69999694824219
2019-06-27,96.11000061035156
2019-04-24,97.56999969482422
2018-07-10,99.16999816894531
2018-09-12,98.9800033569336
2019-02-19,99.79000091552734
2019-01-18,97.98999786376953
2020-02-24,97.29000091552734
2020-05-13,97.30000305175781
2019-12-10,97.7699966430664
2020-02-27,98.33000183105469
2019-12-13,94.70999908447266
2020-05-19,94.0
2019-03-06,95.66999816894531
2018-11-30,98.19999694824219
2019-08-13,98.05999755859375
2019-07-12,98.45999908447266
2019-06-10,98.58999633789062
2019-05-09,98.51000213623047
2018-07-25,98.97000122070312
2018-09-27,98.62999725341797
2018-10-29,99.08000183105469
2019-10-16,98.66000366210938
2019-12-16,95.8499984741211
2020-03-04,94.93000030517578
2020-05-22,94.93000030517578
2019-10-01,94.94000244140625
2019-12-19,94.6500015258789
2018-09-10,89.31999969482422
2019-05-24,89.95999908447266
2018-08-09,91.44000244140625
2019-04-22,91.76000213623047
2019-03-21,92.29000091552734
2019-01-16,89.87000274658203
2019-08-28,90.16999816894531
2018-11-13,91.47000122070312
2018-10-12,90.97000122070312
2019-06-25,92.19999694824219
2020-03-10,90.70999908447266
2020-05-28,92.79000091552734
2019-10-07,91.58999633789062
2020-03-13,90.80000305175781
2019-10-10,92.72000122070312
2020-03-16,94.20999908447266
2020-06-03,95.08000183105469
2018-11-28,95.19999694824219
2018-09-25,95.47000122070312
2018-07-23,96.43000030517578
2018-08-24,96.5199966430664
2019-07-10,94.94000244140625
2019-05-07,94.69999694824219
2019-04-05,94.52999877929688
2019-03-04,95.47000122070312
2019-01-31,97.20999908447266
2019-09-12,96.77999877929688
2019-12-31,96.44999694824219
2020-03-19,95.80999755859375
2020-01-03,95.6500015258789
2020-06-09,97.31999969482422
2019-02-15,96.30999755859375
2019-01-14,97.06999969482422
2018-07-06,95.5999984741211
2018-08-07,96.83000183105469
2018-10-10,96.23999786376953
2018-12-13,97.16999816894531
2019-08-26,97.37999725341797
2019-07-25,97.55999755859375
2019-05-22,98.79000091552734
2019-03-19,99.55999755859375
2020-01-06,98.66999816894531
2020-03-25,97.87999725341797
2020-06-12,98.58000183105469
2019-10-22,99.01000213623047
2020-01-09,99.8499984741211
2020-06-15,99.94999694824219
2019-10-25,99.45999908447266
2020-03-31,99.75
2020-06-18,99.5
2019-04-03,100.0199966430664
2018-08-22,100.56999969482422
2018-10-25,101.5
2019-01-29,101.87000274658203
2018-12-28,101.30999755859375
2018-11-26,101.45999908447266
2019-08-09,101.87999725341797
2019-07-08,101.47000122070312
2019-06-06,101.22000122070312
2019-09-10,103.02999877929688
2020-01-15,102.7300033569336
2020-04-03,103.12999725341797
2019-10-31,103.8499984741211
2020-04-06,103.08000183105469
2020-06-24,102.52999877929688
2018-11-09,102.93000030517578
2019-07-23,102.30000305175781
2019-06-21,100.36000061035156
2019-05-20,101.69999694824219
2019-04-18,100.6500015258789
2018-09-06,101.41000366210938
2018-10-08,100.91000366210938
2019-02-13,100.79000091552734
2018-12-11,100.45999908447266
2019-09-25,100.41000366210938
2020-01-21,101.4800033569336
2020-04-09,101.19999694824219
2019-11-06,100.11000061035156
2020-01-24,99.56999969482422
2020-01-27,99.08000183105469
2020-04-15,99.37000274658203
2018-12-26,99.80999755859375
2019-08-07,99.80000305175781
2019-06-04,101.48999786376953
2018-09-21,100.5999984741211
2018-07-19,100.81999969482422
2018-08-20,102.05999755859375
2018-10-23,101.94000244140625
2019-05-03,101.83999633789062
2019-04-01,103.19000244140625
2019-02-28,103.0
2019-11-12,101.72000122070312
2020-01-30,100.9000015258789
2019-11-15,100.83000183105469
2020-04-21,101.45999908447266
2019-04-16,102.43000030517578
2019-03-15,101.5199966430664
2019-02-11,100.55000305175781
2019-01-10,101.69000244140625
2019-08-22,102.83999633789062
2018-11-07,102.83000183105469
2018-08-03,102.25
2018-09-04,102.93000030517578
2019-06-19,103.02999877929688
2019-09-23,102.98999786376953
2019-11-18,101.80000305175781
2020-02-05,100.30000305175781
2020-04-24,100.72000122070312
2019-03-29,102.05000305175781
2019-11-21,103.04000091552734
2020-04-27,102.05000305175781
2020-02-11,103.87999725341797
2020-04-30,104.69000244140625
2019-05-01,103.79000091552734
2019-02-26,103.13999938964844
2019-01-25,102.80999755859375
2018-12-24,104.58999633789062
2019-09-06,104.62000274658203
2018-07-17,104.95999908447266
2018-09-19,105.4800033569336
2019-08-05,104.27999877929688
2019-10-08,106.12999725341797
2019-12-11,105.9000015258789
2019-11-27,107.30000305175781
2020-02-14,107.31999969482422
2020-05-06,107.62999725341797
2019-01-08,104.31999969482422
2018-12-07,104.68000030517578
2019-08-20,105.70999908447266
2018-11-05,105.70999908447266
2019-07-19,106.95999908447266
2018-10-04,106.55000305175781
2019-06-17,107.2699966430664
2019-05-16,106.66999816894531
2018-08-01,107.0199966430664
2019-03-13,106.76000213623047
2019-12-03,106.91000366210938
2020-02-20,107.26000213623047
2019-12-06,107.2300033569336
2020-05-12,107.51000213623047
2019-12-09,108.08999633789062
2020-02-26,108.29000091552734
2020-05-15,107.5999984741211
2019-03-28,107.63999938964844
2018-09-17,108.13999938964844
2018-08-16,107.61000061035156
2018-10-19,107.05000305175781
2019-04-29,108.5
2019-01-23,108.7300033569336
2019-09-04,108.97000122070312
2018-11-20,109.08000183105469
2019-07-02,110.29000091552734
2019-05-31,109.7300033569336
2019-12-12,107.18000030517578
2020-05-18,108.54000091552734
2019-09-27,107.02999877929688
2020-03-03,109.29000091552734
2020-05-21,108.88999938964844
2019-05-14,108.77999877929688
2018-08-31,109.23999786376953
2018-07-30,108.33999633789062
2018-10-02,109.7300033569336
2019-04-12,110.38999938964844
2019-03-11,111.19000244140625
2019-02-07,110.1500015258789
2019-07-17,111.11000061035156
2019-09-19,110.91999816894531
2019-10-21,108.6500015258789
2019-12-18,109.75
2020-03-06,108.0999984741211
2019-10-03,108.87999725341797
2020-03-09,110.27999877929688
2020-05-27,110.12000274658203
2019-12-24,111.9000015258789
2020-03-12,110.20999908447266
2018-12-20,110.06999969482422
2019-08-01,108.4000015258789
2018-08-14,107.94999694824219
2018-07-13,108.83000183105469
2018-10-17,110.52999877929688
2019-05-29,108.7699966430664
2019-03-26,110.05000305175781
2019-02-22,110.13999938964844
2019-10-04,111.44000244140625
2019-11-05,112.4000015258789
2019-12-27,112.69999694824219
2020-06-02,112.9000015258789
2019-12-30,112.95999908447266
2020-03-18,114.12999725341797
2020-06-05,114.66999816894531
2019-07-15,114.30000305175781
2018-12-03,114.0999984741211
2019-06-13,113.72000122070312
2019-01-04,112.79000091552734
2018-08-29,111.54000091552734
2019-02-05,112.0999984741211
2018-11-01,112.7699966430664
2019-08-16,112.58999633789062
2019-04-10,111.55000305175781
2019-09-17,111.04000091552734
2019-10-15,111.05999755859375
2020-01-02,112.37000274658203
2020-06-08,111.04000091552734
2019-10-18,109.9000015258789
2020-03-24,110.95999908447266
2020-06-11,111.19999694824219
2020-01-08,111.5999984741211
2019-04-25,112.12000274658203
2019-07-30,112.41999816894531
2019-02-20,112.91999816894531
2018-07-11,113.62000274658203
2018-09-13,112.0199966430664
2018-10-15,111.0999984741211
2019-06-28,111.30999755859375
2018-12-18,112.44999694824219
2018-11-16,112.33999633789062
2019-10-02,111.55000305175781
