Dates,HST
2019-10-02,16.603233337402344
2020-03-27,16.874624252319336
2020-01-10,16.894010543823242
2019-10-24,16.42877197265625
2020-03-30,16.642005920410156
2020-06-17,16.516002655029297
2020-01-14,16.273691177368164
2020-04-02,16.331846237182617
2019-01-02,16.53538703918457
2019-08-14,16.612926483154297
2018-10-30,16.690465927124023
2019-06-11,16.66139030456543
2019-05-10,16.331846237182617
2019-04-08,16.244611740112305
2018-08-27,16.389999389648438
2018-07-26,16.612926483154297
2018-09-28,16.94247055053711
2019-03-07,17.20416831970215
2019-10-30,16.952163696289062
2020-01-17,16.961856842041016
2020-06-23,17.000627517700195
2020-04-08,17.010318756103516
2020-06-26,17.175090789794922
2019-03-22,17.339862823486328
2019-01-17,17.398019790649414
2019-08-29,17.34955596923828
2018-11-14,17.359249114990234
2019-06-26,17.3107852935791
2018-09-11,17.398019790649414
2018-07-09,17.708179473876953
2018-08-10,17.77602767944336
2019-04-23,17.940797805786133
2019-09-30,18.066801071166992
2020-01-23,18.134647369384766
2019-11-08,18.124956130981445
2020-04-14,18.14434051513672
2019-11-11,18.24126625061035
2020-01-29,18.28003692626953
2020-04-17,18.299680709838867
2018-07-24,18.221099853515625
2018-09-26,17.90677261352539
2019-05-08,17.720142364501953
2019-03-05,17.258474349975586
2019-02-01,17.209362030029297
2018-12-31,17.327234268188477
2018-11-29,17.12095832824707
2019-08-12,17.209362030029297
2019-07-11,17.35670280456543
2019-09-13,17.366525650024414
2019-11-14,17.327234268188477
2020-04-20,17.562978744506836
2020-02-04,17.562978744506836
2020-04-23,17.278121948242188
2018-12-14,17.209362030029297
2019-08-27,17.14060401916504
2018-08-08,16.777162551879883
2018-10-11,16.36461067199707
2018-11-12,16.590532302856445
2019-07-26,16.472660064697266
2019-06-24,16.256559371948242
2019-05-23,16.050283432006836
2019-03-20,16.06010627746582
2019-01-15,16.541418075561523
2019-11-20,16.737873077392578
2020-02-07,16.69858169555664
2020-02-10,16.403902053833008
2020-04-29,16.394079208374023
2019-11-26,16.629823684692383
2020-02-13,16.786985397338867
2019-01-30,16.57088851928711
2018-08-23,16.610177993774414
2018-09-24,16.55124282836914
2018-11-27,16.41372299194336
2018-10-26,16.875391006469727
2019-07-09,17.07184410095215
2019-06-07,16.138689041137695
2019-05-06,15.117128372192383
2019-04-04,14.625993728637695
2019-09-11,14.517943382263184
2019-11-29,14.223261833190918
2020-05-05,14.704574584960938
2019-12-02,13.9187593460083
2020-02-19,14.016986846923828
2020-05-08,12.91684341430664
2019-05-21,13.22134780883789
2019-03-18,11.855993270874023
2018-09-07,12.396241188049316
2018-08-06,11.345212936401367
2018-10-09,10.323653221130371
2019-02-14,11.207695007324219
2018-12-12,9.449432373046875
2019-07-24,9.891453742980957
2019-09-26,9.144929885864258
2019-10-28,10.166489601135254
2019-12-05,10.451348304748535
2020-05-11,10.490638732910156
2019-07-03,10.91301441192627
2020-02-25,11.924752235412598
2020-05-14,12.239078521728516
2020-02-28,11.079999923706055
2019-08-08,11.420000076293945
2019-06-05,11.039999961853027
2018-07-20,10.279999732971191
2018-08-21,9.550000190734863
2018-10-24,9.0600004196167
2019-04-02,10.420000076293945
2019-03-01,10.6899995803833
2019-01-28,11.260000228881836
2018-12-27,11.90999984741211
2019-09-09,11.40999984741211
2020-03-02,11.4399995803833
2020-05-20,11.270000457763672
2019-12-17,11.0
2020-03-05,11.369999885559082
2019-02-12,10.800000190734863
2019-01-11,10.5600004196167
2018-12-10,10.619999885559082
2019-08-23,10.8100004196167
2018-11-08,11.100000381469727
2019-07-22,11.569999694824219
2019-06-20,11.6899995803833
2018-09-05,12.569999694824219
2019-04-17,12.3100004196167
2019-09-24,11.4399995803833
2019-12-20,11.109999656677246
2020-05-26,10.970000267028809
2019-04-30,10.529999732971191
2019-12-23,11.050000190734863
2020-03-11,11.0600004196167
2020-05-29,10.170000076293945
2019-12-26,9.829999923706055
2020-06-01,9.449999809265137
2019-05-02,10.039999961853027
2019-02-27,10.0600004196167
2018-11-23,11.779999732971191
2019-08-06,11.550000190734863
2018-07-18,11.539999961853027
2018-09-20,11.430000305175781
2018-10-22,11.229999542236328
2019-07-05,12.170000076293945
2019-06-03,12.520000457763672
2019-10-09,12.029999732971191
2019-10-11,11.9399995803833
2020-03-17,12.25
2020-06-04,12.279999732971191
2019-10-14,12.609999656677246
2020-03-20,13.0600004196167
2018-11-06,14.010000228881836
2019-06-18,14.819999694824219
2019-05-17,14.449999809265137
2019-04-15,13.289999961853027
2019-03-14,12.170000076293945
2019-01-09,12.640000343322754
2018-08-02,12.449999809265137
2018-10-05,12.8100004196167
2019-08-21,12.3100004196167
2019-10-17,12.199999809265137
2020-03-23,11.670000076293945
2020-06-10,11.289999961853027
2019-02-25,11.239999771118164
2020-01-07,10.979999542236328
2020-03-26,10.859999656677246
2019-10-23,10.739999771118164
