Dates,HST
2018-06-20,21.520000457763672
2018-06-21,21.670000076293945
2018-06-25,21.780000686645508
2018-06-22,21.440000534057617
2018-06-26,21.15999984741211
2018-06-27,21.389999389648438
2018-06-28,20.950000762939453
2018-06-29,21.239999771118164
2018-07-02,21.079999923706055
2018-07-03,21.190000534057617
2018-07-05,21.1299991607666
2018-07-16,21.34000015258789
2018-09-18,21.440000534057617
2019-01-24,21.6200008392334
2019-09-05,21.34000015258789
2018-11-21,21.25
2020-01-13,21.280000686645508
2020-04-01,21.190000534057617
2020-06-19,21.1200008392334
2019-10-29,21.200000762939453
2020-01-16,21.540000915527344
2020-06-22,21.450000762939453
2018-10-03,21.59000015258789
2018-07-31,21.739999771118164
2019-03-12,21.15999984741211
2019-02-08,21.239999771118164
2019-01-07,21.170000076293945
2018-12-06,20.84000015258789
2019-08-19,21.010000228881836
2019-07-18,21.540000915527344
2019-05-15,21.979999542236328
2019-09-20,22.059999465942383
2019-11-01,21.709999084472656
2020-04-07,21.579999923706055
2020-06-25,21.75
2020-06-16,20.649999618530273
2019-11-04,20.479999542236328
2020-01-22,20.389999389648438
2019-11-07,20.43000030517578
2020-04-13,20.860000610351562
2019-07-01,21.100000381469727
2019-05-30,20.969999313354492
2018-08-15,21.110000610351562
2018-10-18,21.18000030517578
2019-03-27,21.399999618530273
2019-01-22,21.360000610351562
2018-12-21,21.049999237060547
2019-09-03,20.979999542236328
2018-11-19,21.399999618530273
2019-08-02,21.8700008392334
2020-01-28,21.889999389648438
2020-04-16,21.940000534057617
2019-11-13,21.6299991607666
2020-01-31,21.3799991607666
2018-12-04,21.40999984741211
2018-11-02,21.450000762939453
2019-07-16,21.56999969482422
2018-08-30,21.43000030517578
2018-10-01,21.479999542236328
2019-06-14,21.56999969482422
2019-05-13,21.579999923706055
2019-04-11,21.6200008392334
2019-02-06,21.600000381469727
2019-09-18,21.530000686645508
2020-02-03,21.270000457763672
2020-04-22,21.3700008392334
2019-11-19,21.149999618530273
2020-02-06,21.420000076293945
2019-11-22,21.290000915527344
2019-03-25,21.25
2019-02-21,21.270000457763672
2018-12-19,21.1299991607666
2018-07-12,20.979999542236328
2018-09-14,20.920000076293945
2018-08-13,20.780000686645508
2018-10-16,20.260000228881836
2019-07-31,20.489999771118164
2019-05-28,20.450000762939453
2019-04-26,20.219999313354492
2020-04-28,19.809999465942383
2019-11-25,19.540000915527344
2020-02-12,19.3799991607666
2020-05-01,19.510000228881836
2020-05-04,19.489999771118164
2019-06-12,19.329999923706055
2019-04-09,19.239999771118164
2019-03-08,19.149999618530273
2019-02-04,18.75
2018-07-27,18.770000457763672
2018-08-28,18.889999389648438
2019-01-03,18.65999984741211
2019-08-15,18.93000030517578
2018-10-31,19.06999969482422
2019-09-16,19.420000076293945
2020-02-18,19.420000076293945
2020-05-07,19.889999389648438
2018-08-17,19.479999542236328
2019-12-04,19.200000762939453
2020-02-21,19.0
2018-12-17,19.139999389648438
2019-08-30,19.09000015258789
2018-11-15,19.06999969482422
2019-07-29,19.110000610351562
2019-06-27,19.049999237060547
2019-04-24,19.100000381469727
2018-07-10,19.270000457763672
2018-09-12,19.219999313354492
2019-02-19,19.31999969482422
2019-01-18,19.34000015258789
2020-02-24,19.149999618530273
2020-05-13,19.270000457763672
2019-12-10,19.299999237060547
2020-02-27,19.209999084472656
2019-12-13,19.420000076293945
2020-05-19,19.34000015258789
2019-03-06,19.360000610351562
2018-11-30,19.360000610351562
2019-08-13,18.8700008392334
2019-07-12,18.860000610351562
2019-06-10,18.440000534057617
2019-05-09,18.420000076293945
2018-07-25,18.25
2018-09-27,17.979999542236328
2018-10-29,18.049999237060547
2019-10-16,17.93000030517578
2019-12-16,17.829999923706055
2020-03-04,18.030000686645508
2020-05-22,17.1299991607666
2019-10-01,16.920000076293945
2019-12-19,16.540000915527344
2018-09-10,16.84000015258789
2019-05-24,16.84000015258789
2018-08-09,17.049999237060547
2019-04-22,16.75
2019-03-21,16.479999542236328
2019-01-16,16.610000610351562
2019-08-28,16.969999313354492
2018-11-13,17.079999923706055
2018-10-12,17.43000030517578
2019-06-25,17.489999771118164
2020-03-10,17.860000610351562
2020-05-28,17.75
2019-10-07,17.670000076293945
2020-03-13,17.65999984741211
2019-10-10,17.709999084472656
2020-03-16,17.540000915527344
2020-06-03,17.729999542236328
2018-11-28,17.540000915527344
2018-09-25,17.3700008392334
2018-07-23,17.270000457763672
2018-08-24,17.549999237060547
2019-07-10,17.790000915527344
2019-05-07,18.0
2019-04-05,18.270000457763672
2019-03-04,18.25
2019-01-31,18.139999389648438
2019-09-12,18.219999313354492
2019-12-31,18.360000610351562
2020-03-19,18.34000015258789
2020-01-03,18.229999542236328
2020-06-09,18.15999984741211
2019-02-15,18.110000610351562
2019-01-14,18.09000015258789
2018-07-06,18.43000030517578
2018-08-07,18.450000762939453
2018-10-10,18.68000030517578
2018-12-13,18.760000228881836
2019-08-26,19.850000381469727
2019-07-25,20.0
