Dates,HST
2019-03-08,4365700.0
2019-02-04,7571700.0
2018-07-27,9249800.0
2018-08-28,9151900.0
2019-01-03,8467800.0
2019-08-15,5122700.0
2018-10-31,8290000.0
2019-09-16,9905400.0
2020-02-18,8605000.0
2020-05-07,7605700.0
2018-08-17,7139800.0
2019-12-04,9857500.0
2020-02-21,7432700.0
2018-12-17,6591700.0
2019-08-30,4944500.0
2018-11-15,4062200.0
2019-07-29,5904500.0
2019-06-27,5739300.0
2019-04-24,7225600.0
2018-07-10,5576300.0
2018-09-12,6701600.0
2019-02-19,6435900.0
2019-01-18,3400400.0
2020-02-24,1251900.0
2020-05-13,4260200.0
2019-12-10,4606500.0
2020-02-27,5678800.0
2019-12-13,5847600.0
2020-05-19,8227000.0
2019-03-06,4006200.0
2018-11-30,5512300.0
2019-08-13,8970800.0
2019-07-12,6344300.0
2019-06-10,5928200.0
2019-05-09,4566600.0
2018-07-25,6668000.0
2018-09-27,6183600.0
2018-10-29,6096500.0
2019-10-16,6524500.0
2019-12-16,7459300.0
2020-03-04,8105100.0
2020-05-22,9119300.0
2019-10-01,13773500.0
2019-12-19,3345600.0
2018-09-10,6894200.0
2019-05-24,8030500.0
2018-08-09,7185300.0
2019-04-22,5122300.0
2019-03-21,5120300.0
2019-01-16,6563900.0
2019-08-28,5968700.0
2018-11-13,5555800.0
2018-10-12,7861400.0
2019-06-25,7094800.0
2020-03-10,5978300.0
2020-05-28,6726900.0
2019-10-07,6773600.0
2020-03-13,6967000.0
2019-10-10,7218700.0
2020-03-16,6534200.0
2020-06-03,7070300.0
2018-11-28,5256400.0
2018-09-25,7587000.0
2018-07-23,10124700.0
2018-08-24,6828900.0
2019-07-10,7149800.0
2019-05-07,7193900.0
2019-04-05,9024200.0
2019-03-04,11906300.0
2019-01-31,6083300.0
2019-09-12,4794500.0
2019-12-31,8436800.0
2020-03-19,4229600.0
2020-01-03,5872800.0
2020-06-09,6581100.0
2019-02-15,9649600.0
2019-01-14,10732300.0
2018-07-06,10376400.0
2018-08-07,5461700.0
2018-10-10,9716200.0
2018-12-13,9573300.0
2019-08-26,19771800.0
2019-07-25,10887800.0
2019-05-22,9184800.0
2019-03-19,8389200.0
2020-01-06,7868800.0
2020-03-25,6602300.0
2020-06-12,9641100.0
2019-10-22,6661700.0
2020-01-09,5504600.0
2020-06-15,4520900.0
2019-10-25,4011000.0
2020-03-31,5341400.0
2020-06-18,7098800.0
2019-04-03,4663900.0
2018-08-22,7536800.0
2018-10-25,4896000.0
2019-01-29,3928800.0
2018-12-28,7254000.0
2018-11-26,3718300.0
2019-08-09,4267400.0
2019-07-08,7584000.0
2019-06-06,7758100.0
2019-09-10,6581400.0
2020-01-15,5983100.0
2020-04-03,6486200.0
2019-10-31,8444400.0
2020-04-06,6256700.0
2020-06-24,6376100.0
2018-11-09,6406200.0
2019-07-23,8707900.0
2019-06-21,12362500.0
2019-05-20,4770500.0
2019-04-18,3975500.0
2018-09-06,4844000.0
2018-10-08,4375000.0
2019-02-13,8473900.0
2018-12-11,4255600.0
2019-09-25,4817700.0
2020-01-21,5776100.0
2020-04-09,5528800.0
2019-11-06,3678400.0
2020-01-24,5204600.0
2020-01-27,4459200.0
2020-04-15,5829500.0
2018-12-26,6242700.0
2019-08-07,8154900.0
2019-06-04,5655300.0
2018-09-21,9877300.0
2018-07-19,7415600.0
2018-08-20,15027800.0
2018-10-23,10758000.0
2019-05-03,6314600.0
2019-04-01,9966700.0
2019-02-28,8058600.0
2019-11-12,8126300.0
2020-01-30,10631900.0
2019-11-15,4974300.0
2020-04-21,6669400.0
2019-04-16,4804800.0
2019-03-15,4250900.0
2019-02-11,3813500.0
2019-01-10,4522900.0
2019-08-22,2746000.0
2018-11-07,5289600.0
2018-08-03,2742300.0
2018-09-04,6009500.0
2019-06-19,4135200.0
2019-09-23,6955800.0
2019-11-18,5463800.0
2020-02-05,8239800.0
2020-04-24,8376400.0
2019-03-29,9246600.0
2019-11-21,10045300.0
2020-04-27,10673600.0
2020-02-11,6177000.0
2020-04-30,7116700.0
2019-05-01,3941500.0
2019-02-26,4406700.0
2019-01-25,4881600.0
2018-12-24,4896900.0
2019-09-06,5239000.0
2018-07-17,5773200.0
2018-09-19,5075600.0
2019-08-05,7335700.0
2019-10-08,5569400.0
2019-12-11,13464900.0
2019-11-27,8600300.0
2020-02-14,7950200.0
2020-05-06,8094300.0
2019-01-08,5004700.0
2018-12-07,8481100.0
2019-08-20,8333600.0
2018-11-05,5367400.0
2019-07-19,2427000.0
2018-10-04,3275400.0
2019-06-17,3959300.0
2019-05-16,4898400.0
2018-08-01,7969500.0
2019-03-13,4726900.0
2019-12-03,4605900.0
2020-02-20,4854000.0
2019-12-06,4015900.0
2020-05-12,5122000.0
2019-12-09,3555700.0
2020-02-26,3490500.0
2020-05-15,4317700.0
2019-03-28,2918000.0
2018-09-17,2796000.0
2018-08-16,2449600.0
2018-10-19,4757400.0
2019-04-29,8474400.0
2019-01-23,4438900.0
2019-09-04,7662500.0
2018-11-20,9884000.0
2019-07-02,7749000.0
2019-05-31,10118800.0
2019-12-12,10201800.0
2020-05-18,11041800.0
2019-09-27,13727500.0
2020-03-03,11904400.0
2020-05-21,4709300.0
2019-05-14,5153000.0
2018-08-31,8815900.0
2018-07-30,10447100.0
2018-10-02,6919800.0
2019-04-12,4919000.0
2019-03-11,7209200.0
2019-02-07,5716600.0
2019-07-17,4361600.0
2019-09-19,8621600.0
2019-10-21,4894900.0
2019-12-18,6958000.0
2020-03-06,7680800.0
2019-10-03,5924000.0
2020-03-09,6300600.0
2020-05-27,5787800.0
2019-12-24,10226800.0
2020-03-12,14782900.0
2018-12-20,8090700.0
2019-08-01,6115800.0
2018-08-14,8803500.0
2018-07-13,6886900.0
2018-10-17,8777600.0
2019-05-29,8476400.0
2019-03-26,7781200.0
2019-02-22,7303500.0
2019-10-04,5597500.0
2019-11-05,4273400.0
2019-12-27,10822800.0
2020-06-02,5433200.0
2019-12-30,7362300.0
2020-03-18,9790700.0
2020-06-05,8984100.0
2019-07-15,9952000.0
2018-12-03,8606100.0
2019-06-13,5150400.0
2019-01-04,9104600.0
2018-08-29,8623900.0
2019-02-05,5944800.0
2018-11-01,7594900.0
2019-08-16,6093300.0
2019-04-10,6882800.0
2019-09-17,4878000.0
2019-10-15,8320800.0
2020-01-02,5420800.0
2020-06-08,4844200.0
2019-10-18,4531000.0
2020-03-24,4754000.0
2020-06-11,4994700.0
2020-01-08,5118100.0
2019-04-25,4288500.0
2019-07-30,7111500.0
2019-02-20,4083200.0
2018-07-11,3780400.0
2018-09-13,4227400.0
2018-10-15,4700600.0
2019-06-28,3658200.0
2018-12-18,7046000.0
2018-11-16,8510800.0
2019-10-02,5774100.0
2020-03-27,15769000.0
2020-01-10,12001800.0
2019-10-24,9107900.0
2020-03-30,8328500.0
2020-06-17,6839500.0
2020-01-14,6381500.0
2020-04-02,5902100.0
2019-01-02,5657400.0
2019-08-14,3986900.0
2018-10-30,7176200.0
2019-06-11,6744500.0
2019-05-10,12232900.0
2019-04-08,6407000.0
2018-08-27,5481800.0
2018-07-26,4693600.0
2018-09-28,10804800.0
2019-03-07,7736800.0
2019-10-30,3448400.0
2020-01-17,5744800.0
2020-06-23,8412900.0
2020-04-08,7974700.0
2020-06-26,8237200.0
2019-03-22,7816000.0
2019-01-17,6663200.0
2019-08-29,8084800.0
2018-11-14,6093100.0
2019-06-26,12552900.0
2018-09-11,11489500.0
2018-07-09,12180700.0
2018-08-10,12707100.0
2019-04-23,7573700.0
2019-09-30,7860500.0
2020-01-23,14734600.0
2019-11-08,3397400.0
2020-04-14,1632500.0
2019-11-11,2642200.0
2020-01-29,3278400.0
2020-04-17,2813000.0
2018-07-24,4320200.0
2018-09-26,8615600.0
2019-05-08,7338700.0
2019-03-05,6040600.0
2019-02-01,10964100.0
2018-12-31,8460600.0
2018-11-29,5100500.0
2019-08-12,7675000.0
2019-07-11,5952000.0
2019-09-13,4737800.0
2019-11-14,4598400.0
2020-04-20,4561400.0
2020-02-04,6042900.0
2020-04-23,12637300.0
2018-12-14,5837600.0
2019-08-27,7150400.0
2018-08-08,9593300.0
2018-10-11,8908900.0
2018-11-12,9413900.0
2019-07-26,9220200.0
2019-06-24,8969800.0
2019-05-23,9191900.0
2019-03-20,6575400.0
2019-01-15,10785800.0
2019-11-20,8640200.0
2020-02-07,5160600.0
2020-02-10,5129400.0
2020-04-29,4414700.0
2019-11-26,5499000.0
2020-02-13,6454900.0
2019-01-30,5235900.0
2018-08-23,4978000.0
2018-09-24,8527800.0
2018-11-27,10452600.0
2018-10-26,10585900.0
2019-07-09,8200500.0
2019-06-07,10316700.0
2019-05-06,14476700.0
2019-04-04,14437500.0
2019-09-11,18896500.0
2019-11-29,20376800.0
2020-05-05,10950500.0
2019-12-02,12121900.0
2020-02-19,14922100.0
2020-05-08,19704600.0
2019-05-21,19246000.0
2019-03-18,9909400.0
2018-09-07,11290000.0
2018-08-06,15610700.0
2018-10-09,19298500.0
2019-02-14,27175300.0
2018-12-12,22642400.0
2019-07-24,30035000.0
2019-09-26,23942700.0
2019-10-28,32838000.0
2019-12-05,32067400.0
2020-05-11,24853700.0
2019-07-03,20507500.0
2020-02-25,18291800.0
2020-05-14,16527400.0
2020-02-28,12528800.0
2019-08-08,13639400.0
2019-06-05,12147200.0
2018-07-20,12319100.0
2018-08-21,12895800.0
2018-10-24,11869200.0
2019-04-02,12677200.0
2019-03-01,10877900.0
2019-01-28,10420000.0
2018-12-27,11532100.0
2019-09-09,8546000.0
2020-03-02,12585000.0
2020-05-20,13702400.0
2019-12-17,12591600.0
2020-03-05,15377200.0
2019-02-12,11318000.0
2019-01-11,10045200.0
2018-12-10,6093500.0
2019-08-23,7611700.0
2018-11-08,10370300.0
2019-07-22,7854500.0
2019-06-20,11852800.0
2018-09-05,24373500.0
2019-04-17,12008000.0
2019-09-24,8277300.0
2019-12-20,9934900.0
2020-05-26,11238400.0
2019-04-30,10132400.0
2019-12-23,9037700.0
2020-03-11,9927100.0
2020-05-29,15165600.0
2019-12-26,13440200.0
2020-06-01,20341400.0
2019-05-02,13458900.0
2019-02-27,17502600.0
2018-11-23,27957700.0
2019-08-06,10976900.0
2018-07-18,12415700.0
2018-09-20,10680900.0
2018-10-22,8159500.0
2019-07-05,15909000.0
2019-06-03,19369700.0
2019-10-09,13982600.0
2019-10-11,17952700.0
2020-03-17,11424700.0
2020-06-04,12923200.0
2019-10-14,12064100.0
2020-03-20,20934800.0
2018-11-06,27611400.0
2019-06-18,13986900.0
2019-05-17,11883500.0
2019-04-15,19970400.0
2019-03-14,12040800.0
2019-01-09,8148300.0
2018-08-02,13214200.0
2018-10-05,14222000.0
2019-08-21,15858600.0
2019-10-17,20923800.0
2020-03-23,24741600.0
2020-06-10,15073600.0
2019-02-25,16632600.0
2020-01-07,14071500.0
2020-03-26,13428700.0
2019-10-23,19299200.0
