Dates,PSX
2020-01-06,97.18000030517578
2020-03-25,97.33000183105469
2020-06-12,95.94000244140625
2019-10-22,96.45999908447266
2020-01-09,95.6500015258789
2020-06-15,96.81999969482422
2019-10-25,97.04000091552734
2020-03-31,95.88999938964844
2020-06-18,93.83999633789062
2019-04-03,94.81999969482422
2018-08-22,96.75
2018-10-25,97.37999725341797
2019-01-29,97.6500015258789
2018-12-28,97.9000015258789
2018-11-26,97.75
2019-08-09,98.55999755859375
2019-07-08,97.8499984741211
2019-06-06,97.87000274658203
2019-09-10,95.4800033569336
2020-01-15,94.93000030517578
2020-04-03,96.66000366210938
2019-10-31,96.97000122070312
2020-04-06,95.16000366210938
2020-06-24,94.4800033569336
2018-11-09,94.66000366210938
2019-07-23,93.87000274658203
2019-06-21,94.83000183105469
2019-05-20,94.56999969482422
2019-04-18,96.33000183105469
2018-09-06,97.20999908447266
2018-10-08,96.95999908447266
2019-02-13,97.63999938964844
2018-12-11,98.16000366210938
2019-09-25,96.95999908447266
2020-01-21,96.04000091552734
2020-04-09,94.62000274658203
2019-11-06,95.94000244140625
2020-01-24,94.8499984741211
2020-01-27,95.83000183105469
2020-04-15,96.58999633789062
2018-12-26,94.04000091552734
2019-08-07,93.52999877929688
2019-06-04,94.0
2018-09-21,94.87999725341797
2018-07-19,93.6500015258789
2018-08-20,91.77999877929688
2018-10-23,88.87000274658203
2019-05-03,89.52999877929688
2019-04-01,86.9800033569336
2019-02-28,84.8499984741211
2019-11-12,85.4800033569336
2020-01-30,83.72000122070312
2019-11-15,84.55000305175781
2020-04-21,84.7300033569336
2019-04-16,86.05000305175781
2019-03-15,86.1500015258789
2019-02-11,87.5
2019-01-10,84.72000122070312
2019-08-22,84.30000305175781
2018-11-07,84.68000030517578
2018-08-03,85.30000305175781
2018-09-04,82.01000213623047
2019-06-19,82.23999786376953
2019-09-23,82.36000061035156
2019-11-18,81.55000305175781
2020-02-05,81.33000183105469
2020-04-24,80.23999786376953
2019-03-29,80.5999984741211
2019-11-21,83.12999725341797
2020-04-27,82.80000305175781
2020-02-11,83.91999816894531
2020-04-30,84.4800033569336
2019-05-01,85.66999816894531
2019-02-26,84.70999908447266
2019-01-25,82.94000244140625
2018-12-24,84.0199966430664
2019-09-06,84.5999984741211
2018-07-17,85.48999786376953
2018-09-19,86.33999633789062
2019-08-05,86.3499984741211
2019-10-08,88.5999984741211
2019-12-11,90.0
2019-11-27,89.33999633789062
2020-02-14,89.05999755859375
2020-05-06,90.52999877929688
2019-01-08,91.54000091552734
2018-12-07,92.01000213623047
2019-08-20,93.62000274658203
2018-11-05,93.05999755859375
2019-07-19,95.86000061035156
2018-10-04,95.68000030517578
2019-06-17,96.55000305175781
2019-05-16,96.58999633789062
2018-08-01,97.51000213623047
2019-03-13,97.95999908447266
2019-12-03,99.25
2020-02-20,99.38999938964844
2019-12-06,99.80999755859375
2020-05-12,100.27999877929688
2019-12-09,99.83000183105469
2020-02-26,101.80000305175781
2020-05-15,101.52999877929688
2019-03-28,101.9800033569336
2018-09-17,101.36000061035156
2018-08-16,99.9800033569336
2018-10-19,100.47000122070312
2019-04-29,101.33000183105469
2019-01-23,101.58999633789062
2019-09-04,101.4800033569336
2018-11-20,101.41000366210938
2019-07-02,99.43000030517578
2019-05-31,94.98999786376953
2019-12-12,96.04000091552734
2020-05-18,95.05999755859375
2019-09-27,97.87999725341797
2020-03-03,99.55999755859375
2020-05-21,97.80999755859375
2019-05-14,97.0999984741211
2018-08-31,97.12999725341797
2018-07-30,96.37999725341797
2018-10-02,97.66999816894531
2019-04-12,98.0999984741211
2019-03-11,98.05999755859375
2019-02-07,98.27999877929688
2019-07-17,98.20999908447266
2019-09-19,94.7300033569336
2019-10-21,95.0999984741211
2019-12-18,94.3499984741211
2020-03-06,94.54000091552734
2019-10-03,97.04000091552734
2020-03-09,98.12999725341797
2020-05-27,97.02999877929688
2019-12-24,99.11000061035156
2020-03-12,99.75
2018-12-20,99.41999816894531
2019-08-01,101.01000213623047
2018-08-14,102.25
2018-07-13,102.0999984741211
2018-10-17,100.69999694824219
2019-05-29,102.08999633789062
2019-03-26,102.0199966430664
2019-02-22,101.95999908447266
2019-10-04,101.1500015258789
2019-11-05,102.58999633789062
2019-12-27,102.87000274658203
2020-06-02,103.01000213623047
2019-12-30,102.33000183105469
2020-03-18,102.9000015258789
2020-06-05,103.11000061035156
2019-07-15,102.9800033569336
2018-12-03,102.33999633789062
2019-06-13,100.83000183105469
2019-01-04,97.19999694824219
2018-08-29,96.94999694824219
2019-02-05,99.20999908447266
2018-11-01,100.7300033569336
2019-08-16,100.38999938964844
2019-04-10,101.76000213623047
2019-09-17,103.44999694824219
2019-10-15,106.41999816894531
2020-01-02,105.77999877929688
2020-06-08,106.16000366210938
2019-10-18,105.94000244140625
2020-03-24,106.38999938964844
2020-06-11,106.70999908447266
2020-01-08,107.56999969482422
2019-04-25,108.06999969482422
2019-07-30,108.33000183105469
2019-02-20,109.18000030517578
2018-07-11,111.9000015258789
2018-09-13,115.0
2018-10-15,116.3499984741211
2019-06-28,116.16000366210938
2018-12-18,114.9000015258789
2018-11-16,117.4000015258789
2019-10-02,117.61000061035156
2020-03-27,117.83999633789062
2020-01-10,117.76000213623047
2019-10-24,118.4000015258789
2020-03-30,118.0999984741211
2020-06-17,118.3499984741211
2020-01-14,117.55999755859375
2020-04-02,117.12000274658203
2019-01-02,118.37999725341797
2019-08-14,117.81999969482422
2018-10-30,117.52999877929688
2019-06-11,117.02999877929688
2019-05-10,114.44000244140625
2019-04-08,115.9000015258789
2018-08-27,116.19999694824219
2018-07-26,115.16999816894531
2018-09-28,114.05000305175781
2019-03-07,114.04000091552734
2019-10-30,114.16999816894531
2020-01-17,114.05999755859375
2020-06-23,112.41999816894531
2020-04-08,112.43000030517578
2020-06-26,112.16999816894531
2019-03-22,112.94999694824219
2019-01-17,111.8499984741211
2019-08-29,111.69000244140625
2018-11-14,111.4800033569336
2019-06-26,111.91999816894531
2018-09-11,112.69999694824219
2018-07-09,112.79000091552734
2018-08-10,112.70999908447266
2019-04-23,112.58999633789062
2019-09-30,112.48999786376953
2020-01-23,112.8499984741211
2019-11-08,112.20999908447266
2020-04-14,112.58999633789062
2019-11-11,111.8499984741211
2020-01-29,110.52999877929688
2020-04-17,110.12999725341797
2018-07-24,110.04000091552734
2018-09-26,111.37999725341797
2019-05-08,108.19000244140625
2019-03-05,107.20999908447266
2019-02-01,106.73999786376953
2018-12-31,103.80999755859375
2018-11-29,102.22000122070312
2019-08-12,104.80999755859375
2019-07-11,104.54000091552734
2019-09-13,104.98999786376953
2019-11-14,104.12000274658203
2020-04-20,103.6500015258789
2020-02-04,102.5199966430664
2020-04-23,101.91000366210938
2018-12-14,101.56999969482422
2019-08-27,100.0
2018-08-08,99.37000274658203
2018-10-11,96.62000274658203
2018-11-12,96.61000061035156
2019-07-26,95.55000305175781
2019-06-24,94.5
2019-05-23,90.20999908447266
2019-03-20,88.44000244140625
2019-01-15,88.27999877929688
2019-11-20,90.30999755859375
2020-02-07,90.05000305175781
2020-02-10,89.26000213623047
2020-04-29,89.62000274658203
2019-11-26,89.55000305175781
2020-02-13,90.44999694824219
2019-01-30,90.16999816894531
2018-08-23,88.61000061035156
2018-09-24,87.06999969482422
2018-11-27,86.72000122070312
2018-10-26,88.41000366210938
2019-07-09,88.69000244140625
2019-06-07,85.93000030517578
2019-05-06,82.2699966430664
2019-04-04,80.27999877929688
2019-09-11,74.23999786376953
2019-11-29,71.38999938964844
2020-05-05,72.22000122070312
2019-12-02,72.0999984741211
2020-02-19,72.41999816894531
2020-05-08,71.52999877929688
2019-05-21,68.0199966430664
2019-03-18,60.20000076293945
2018-09-07,60.290000915527344
2018-08-06,54.119998931884766
2018-10-09,44.810001373291016
2019-02-14,46.650001525878906
2018-12-12,45.31999969482422
2019-07-24,45.959999084472656
2019-09-26,40.040000915527344
2019-10-28,41.810001373291016
2019-12-05,45.36000061035156
2020-05-11,41.40999984741211
2019-07-03,42.400001525878906
2020-02-25,43.65999984741211
2020-05-14,51.060001373291016
2020-02-28,50.04999923706055
2019-08-08,48.689998626708984
2019-06-05,52.04999923706055
2018-07-20,49.040000915527344
2018-08-21,50.060001373291016
2018-10-24,50.34000015258789
2019-04-02,53.439998626708984
2019-03-01,58.0099983215332
2019-01-28,59.38999938964844
2018-12-27,59.400001525878906
2019-09-09,60.97999954223633
2020-03-02,60.08000183105469
2020-05-20,55.060001373291016
2019-12-17,53.15999984741211
2020-03-05,54.63999938964844
2019-02-12,56.5099983215332
2019-01-11,54.40999984741211
2018-12-10,57.349998474121094
2019-08-23,58.36000061035156
2018-11-08,59.529998779296875
2019-07-22,60.16999816894531
2019-06-20,64.2300033569336
2018-09-05,69.5
2019-04-17,72.01000213623047
2019-09-24,65.26000213623047
2019-12-20,65.69999694824219
2020-05-26,73.91000366210938
2019-04-30,71.81999969482422
2019-12-23,72.52999877929688
2020-03-11,73.77999877929688
2020-05-29,75.8499984741211
2019-12-26,73.48999786376953
2020-06-01,70.5199966430664
2019-05-02,67.87000274658203
2019-02-27,69.12999725341797
2018-11-23,74.73999786376953
2019-08-06,74.11000061035156
2018-07-18,76.6500015258789
2018-09-20,76.81999969482422
2018-10-22,75.1500015258789
2019-07-05,78.45999908447266
2019-06-03,79.11000061035156
2019-10-09,78.19999694824219
2019-10-11,77.08000183105469
2020-03-17,76.30999755859375
2020-06-04,79.08000183105469
2019-10-14,82.63999938964844
2020-03-20,81.68000030517578
2018-11-06,86.1500015258789
2019-06-18,87.38999938964844
2019-05-17,85.12999725341797
2019-04-15,83.41000366210938
2019-03-14,74.95999908447266
2019-01-09,75.31999969482422
2018-08-02,72.5999984741211
2018-10-05,75.18000030517578
2019-08-21,72.83999633789062
2019-10-17,72.0999984741211
2020-03-23,74.61000061035156
2020-06-10,72.9000015258789
2019-02-25,74.16999816894531
2020-01-07,69.31999969482422
2020-03-26,68.88999938964844
2019-10-23,67.95999908447266
