Dates,PSX
2020-05-13,92.06999969482422
2019-12-10,91.26000213623047
2020-02-27,92.62999725341797
2019-12-13,92.68000030517578
2020-05-19,93.5199966430664
2019-03-06,92.08999633789062
2018-11-30,91.4000015258789
2019-08-13,92.5999984741211
2019-07-12,90.3499984741211
2019-06-10,88.83999633789062
2019-05-09,88.41999816894531
2018-07-25,89.25
2018-09-27,88.83000183105469
2018-10-29,86.83000183105469
2019-10-16,85.86000061035156
2019-12-16,84.7300033569336
2020-03-04,85.16000366210938
2020-05-22,82.77999877929688
2019-10-01,82.37999725341797
2019-12-19,78.5
2018-09-10,84.19999694824219
2019-05-24,85.81999969482422
2018-08-09,84.95999908447266
2019-04-22,86.1500015258789
2019-03-21,88.12000274658203
2019-01-16,86.9000015258789
2019-08-28,90.83999633789062
2018-11-13,91.47000122070312
2018-10-12,91.38999938964844
2019-06-25,91.98999786376953
2020-03-10,92.94000244140625
2020-05-28,92.69000244140625
2019-10-07,92.83000183105469
2020-03-13,92.44999694824219
2019-10-10,92.98999786376953
2020-03-16,93.41999816894531
2020-06-03,95.30000305175781
2018-11-28,93.0
2018-09-25,92.62999725341797
2018-07-23,91.33000183105469
2018-08-24,93.0199966430664
2019-07-10,92.5
2019-05-07,93.3499984741211
2019-04-05,94.52999877929688
2019-03-04,95.41000366210938
2019-01-31,94.20999908447266
2019-09-12,94.76000213623047
2019-12-31,95.16999816894531
2020-03-19,94.41999816894531
2020-01-03,91.73999786376953
2020-06-09,93.5199966430664
2019-02-15,94.2300033569336
2019-01-14,94.0
2018-07-06,96.12000274658203
2018-08-07,95.6500015258789
2018-10-10,95.98999786376953
2018-12-13,96.75
2019-08-26,97.44999694824219
2019-07-25,96.80999755859375
2019-05-22,97.36000061035156
2019-03-19,97.29000091552734
2020-01-06,97.83999633789062
2020-03-25,97.63999938964844
2020-06-12,96.36000061035156
2019-10-22,97.4800033569336
2020-01-09,97.27999877929688
2020-06-15,97.45999908447266
2019-10-25,97.5999984741211
2020-03-31,96.44999694824219
2020-06-18,94.30999755859375
2019-04-03,96.66999816894531
2018-08-22,97.38999938964844
2018-10-25,98.08000183105469
2019-01-29,98.47000122070312
2018-12-28,98.5199966430664
2018-11-26,98.72000122070312
2019-08-09,98.88999938964844
2019-07-08,98.18000030517578
2019-06-06,98.55000305175781
2019-09-10,95.9800033569336
2020-01-15,95.86000061035156
2020-04-03,98.0199966430664
2019-10-31,97.2699966430664
2020-04-06,95.66999816894531
2020-06-24,95.16999816894531
2018-11-09,95.06999969482422
2019-07-23,94.5199966430664
2019-06-21,95.04000091552734
2019-05-20,96.86000061035156
2019-04-18,97.79000091552734
2018-09-06,98.30000305175781
2018-10-08,97.37000274658203
2019-02-13,98.61000061035156
2018-12-11,98.51000213623047
2019-09-25,97.16999816894531
2020-01-21,96.23999786376953
2020-04-09,95.9800033569336
2019-11-06,96.45999908447266
2020-01-24,95.41999816894531
2020-01-27,97.13999938964844
2020-04-15,97.4000015258789
2018-12-26,94.27999877929688
2019-08-07,95.22000122070312
2019-06-04,94.91999816894531
2018-09-21,95.36000061035156
2018-07-19,94.2699966430664
2018-08-20,91.83999633789062
2018-10-23,89.0999984741211
2019-05-03,89.55999755859375
2019-04-01,87.02999877929688
2019-02-28,86.55000305175781
2019-11-12,85.9000015258789
2020-01-30,85.75
2019-11-15,86.6500015258789
2020-04-21,85.79000091552734
2019-04-16,86.91999816894531
2019-03-15,87.30000305175781
2019-02-11,88.30000305175781
2019-01-10,84.80999755859375
2019-08-22,84.5199966430664
2018-11-07,86.16000366210938
2018-08-03,85.5999984741211
2018-09-04,82.2699966430664
2019-06-19,82.94000244140625
2019-09-23,82.5199966430664
2019-11-18,82.75
2020-02-05,82.05999755859375
2020-04-24,80.80000305175781
2019-03-29,82.19999694824219
2019-11-21,84.12000274658203
2020-04-27,84.83000183105469
2020-02-11,84.9000015258789
2020-04-30,85.5199966430664
2019-05-01,85.9000015258789
2019-02-26,84.70999908447266
2019-01-25,83.25
2018-12-24,85.23999786376953
2019-09-06,85.58999633789062
2018-07-17,85.91000366210938
2018-09-19,86.80000305175781
2019-08-05,87.5999984741211
2019-10-08,90.83000183105469
2019-12-11,90.58000183105469
2019-11-27,89.76000213623047
2020-02-14,89.83000183105469
2020-05-06,92.76000213623047
2019-01-08,91.75
2018-12-07,93.54000091552734
2019-08-20,94.05999755859375
2018-11-05,95.72000122070312
2019-07-19,97.0199966430664
2018-10-04,96.80000305175781
2019-06-17,96.95999908447266
2019-05-16,97.72000122070312
2018-08-01,98.11000061035156
2019-03-13,99.58999633789062
2019-12-03,100.33000183105469
2020-02-20,101.01000213623047
2019-12-06,101.37999725341797
2020-05-12,100.79000091552734
2019-12-09,101.91999816894531
2020-02-26,101.95999908447266
2020-05-15,102.55000305175781
2019-03-28,102.31999969482422
2018-09-17,102.41999816894531
2018-08-16,101.56999969482422
2018-10-19,102.31999969482422
2019-04-29,102.80999755859375
2019-01-23,103.61000061035156
2019-09-04,102.55999755859375
2018-11-20,101.98999786376953
2019-07-02,99.5199966430664
2019-05-31,95.63999938964844
2019-12-12,97.41000366210938
2020-05-18,97.33000183105469
2019-09-27,100.70999908447266
2020-03-03,100.44000244140625
2020-05-21,98.30999755859375
2019-05-14,99.73999786376953
2018-08-31,97.52999877929688
2018-07-30,97.47000122070312
2018-10-02,98.83000183105469
2019-04-12,98.76000213623047
2019-03-11,98.68000030517578
2019-02-07,99.30000305175781
2019-07-17,98.45999908447266
2019-09-19,95.18000030517578
2019-10-21,96.30999755859375
2019-12-18,94.5199966430664
2020-03-06,96.16999816894531
2019-10-03,98.12000274658203
2020-03-09,98.62999725341797
2020-05-27,99.47000122070312
2019-12-24,99.69000244140625
2020-03-12,99.80000305175781
2018-12-20,100.91000366210938
2019-08-01,102.16999816894531
2018-08-14,102.95999908447266
2018-07-13,102.47000122070312
2018-10-17,102.19000244140625
2019-05-29,102.7699966430664
2019-03-26,104.02999877929688
2019-02-22,102.19999694824219
2019-10-04,102.98999786376953
2019-11-05,103.08000183105469
2019-12-27,103.2699966430664
2020-06-02,104.26000213623047
2019-12-30,103.62000274658203
2020-03-18,105.05999755859375
2020-06-05,104.55999755859375
2019-07-15,103.66000366210938
2018-12-03,102.4000015258789
2019-06-13,101.02999877929688
2019-01-04,98.23999786376953
2018-08-29,98.87000274658203
2019-02-05,100.86000061035156
2018-11-01,101.36000061035156
2019-08-16,100.81999969482422
2019-04-10,102.70999908447266
2019-09-17,106.5999984741211
2019-10-15,106.52999877929688
2020-01-02,106.6500015258789
2020-06-08,107.30000305175781
2019-10-18,106.26000213623047
2020-03-24,107.20999908447266
2020-06-11,107.19999694824219
2020-01-08,108.19999694824219
2019-04-25,108.7699966430664
2019-07-30,109.0
2019-02-20,110.62999725341797
2018-07-11,114.41999816894531
2018-09-13,117.25
2018-10-15,118.95999908447266
2019-06-28,116.44999694824219
2018-12-18,116.81999969482422
2018-11-16,118.4000015258789
2019-10-02,118.54000091552734
2020-03-27,118.91999816894531
2020-01-10,118.41999816894531
2019-10-24,119.56999969482422
2020-03-30,119.69999694824219
2020-06-17,118.41000366210938
2020-01-14,118.0999984741211
2020-04-02,118.43000030517578
2019-01-02,119.44000244140625
2019-08-14,118.36000061035156
2018-10-30,118.6500015258789
2019-06-11,117.41999816894531
2019-05-10,116.05999755859375
2019-04-08,118.37000274658203
2018-08-27,116.62999725341797
2018-07-26,115.41999816894531
2018-09-28,114.33000183105469
2019-03-07,114.69000244140625
2019-10-30,114.72000122070312
2020-01-17,114.33000183105469
2020-06-23,112.75
2020-04-08,112.56999969482422
2020-06-26,112.54000091552734
2019-03-22,113.55999755859375
2019-01-17,111.95999908447266
2019-08-29,111.93000030517578
2018-11-14,112.20999908447266
2019-06-26,113.7300033569336
2018-09-11,112.98999786376953
2018-07-09,114.13999938964844
2018-08-10,113.02999877929688
2019-04-23,113.04000091552734
2019-09-30,112.80999755859375
2020-01-23,113.3499984741211
2019-11-08,112.66999816894531
2020-04-14,113.19999694824219
2019-11-11,112.05999755859375
2020-01-29,110.5999984741211
2020-04-17,110.37000274658203
2018-07-24,111.41000366210938
2018-09-26,112.19999694824219
2019-05-08,108.48999786376953
2019-03-05,107.80999755859375
2019-02-01,108.13999938964844
2018-12-31,104.0999984741211
2018-11-29,105.62000274658203
2019-08-12,104.87000274658203
2019-07-11,105.30000305175781
2019-09-13,106.37999725341797
2019-11-14,104.88999938964844
2020-04-20,103.79000091552734
2020-02-04,103.30999755859375
2020-04-23,102.33999633789062
2018-12-14,101.86000061035156
2019-08-27,102.08000183105469
2018-08-08,100.31999969482422
2018-10-11,96.91999816894531
2018-11-12,96.69000244140625
2019-07-26,95.80000305175781
2019-06-24,96.41000366210938
2019-05-23,91.37000274658203
2019-03-20,88.97000122070312
2019-01-15,88.72000122070312
2019-11-20,92.63999938964844
2020-02-07,90.22000122070312
2020-02-10,90.33000183105469
2020-04-29,90.26000213623047
2019-11-26,90.2699966430664
2020-02-13,91.13999938964844
2019-01-30,90.33999633789062
2018-08-23,89.47000122070312
2018-09-24,88.0
2018-11-27,88.36000061035156
2018-10-26,90.19000244140625
2019-07-09,89.25
2019-06-07,86.55999755859375
2019-05-06,82.80999755859375
2019-04-04,80.33000183105469
2019-09-11,74.26000213623047
2019-11-29,74.86000061035156
2020-05-05,75.11000061035156
2019-12-02,72.86000061035156
2020-02-19,74.62999725341797
2020-05-08,71.9800033569336
2019-05-21,69.30000305175781
2019-03-18,62.09000015258789
2018-09-07,63.36000061035156
2018-08-06,55.150001525878906
2018-10-09,46.400001525878906
2019-02-14,54.36000061035156
2018-12-12,48.27000045776367
2019-07-24,46.66999816894531
2019-09-26,42.970001220703125
2019-10-28,45.68000030517578
2019-12-05,48.349998474121094
2020-05-11,42.09000015258789
2019-07-03,45.58000183105469
2020-02-25,50.5
2020-05-14,54.38999938964844
2020-02-28,52.31999969482422
2019-08-08,54.15999984741211
2019-06-05,53.650001525878906
2018-07-20,49.5099983215332
2018-08-21,51.720001220703125
2018-10-24,51.619998931884766
2019-04-02,57.41999816894531
2019-03-01,58.630001068115234
2019-01-28,63.70000076293945
2018-12-27,61.52000045776367
2019-09-09,61.560001373291016
2020-03-02,61.06999969482422
2020-05-20,56.470001220703125
2019-12-17,53.529998779296875
2020-03-05,59.529998779296875
2019-02-12,58.119998931884766
2019-01-11,56.79999923706055
2018-12-10,58.18000030517578
2019-08-23,59.970001220703125
2018-11-08,60.529998779296875
2019-07-22,63.4900016784668
2019-06-20,67.33999633789062
2018-09-05,73.5
2019-04-17,73.16999816894531
2019-09-24,66.36000061035156
2019-12-20,73.4800033569336
2020-05-26,75.19999694824219
2019-04-30,71.91000366210938
2019-12-23,73.30999755859375
2020-03-11,77.05999755859375
2020-05-29,76.66999816894531
2019-12-26,73.52999877929688
2020-06-01,71.02999877929688
2019-05-02,71.75
2019-02-27,70.93000030517578
2018-11-23,76.27999877929688
2019-08-06,75.22000122070312
2018-07-18,78.25
2018-09-20,77.08999633789062
2018-10-22,76.45999908447266
2019-07-05,78.97000122070312
2019-06-03,81.7300033569336
2019-10-09,78.55999755859375
2019-10-11,78.26000213623047
2020-03-17,78.83000183105469
2020-06-04,81.56999969482422
2019-10-14,83.7300033569336
2020-03-20,83.12999725341797
2018-11-06,87.4000015258789
2019-06-18,89.7300033569336
2019-05-17,85.66999816894531
2019-04-15,84.33000183105469
2019-03-14,75.0
2019-01-09,77.26000213623047
2018-08-02,75.5999984741211
2018-10-05,77.04000091552734
2019-08-21,72.87999725341797
2019-10-17,76.23999786376953
2020-03-23,74.69999694824219
2020-06-10,74.4000015258789
2019-02-25,74.69999694824219
2020-01-07,69.98999786376953
2020-03-26,70.06999969482422
2019-10-23,68.06999969482422
