Dates,PSX
2019-08-28,88.44999694824219
2018-11-13,90.61000061035156
2018-10-12,92.29000091552734
2019-06-25,92.30000305175781
2020-03-10,91.75
2020-05-28,92.25
2019-10-07,91.79000091552734
2020-03-13,93.45999908447266
2019-10-10,92.12000274658203
2020-03-16,92.54000091552734
2020-06-03,94.31999969482422
2018-11-28,94.61000061035156
2018-09-25,93.29000091552734
2018-07-23,92.5
2018-08-24,92.25
2019-07-10,92.0
2019-05-07,92.7300033569336
2019-04-05,94.04000091552734
2019-03-04,96.0999984741211
2019-01-31,95.56999969482422
2019-09-12,93.80000305175781
2019-12-31,94.76000213623047
2020-03-19,94.6500015258789
2020-01-03,94.41000366210938
2020-06-09,94.91999816894531
2019-02-15,92.98999786376953
2019-01-14,95.25
2018-07-06,94.2699966430664
2018-08-07,95.56999969482422
2018-10-10,96.0
2018-12-13,95.44000244140625
2019-08-26,96.75
2019-07-25,97.27999877929688
2019-05-22,97.77999877929688
2019-03-19,97.1500015258789
2020-01-06,97.33000183105469
2020-03-25,98.0999984741211
2020-06-12,97.93000030517578
2019-10-22,96.81999969482422
2020-01-09,98.41000366210938
2020-06-15,97.47000122070312
2019-10-25,97.45999908447266
2020-03-31,97.58000183105469
2020-06-18,95.26000213623047
2019-04-03,95.13999938964844
2018-08-22,97.04000091552734
2018-10-25,98.05000305175781
2019-01-29,98.25
2018-12-28,98.0
2018-11-26,98.5999984741211
2019-08-09,99.29000091552734
2019-07-08,98.63999938964844
2019-06-06,98.04000091552734
2019-09-10,97.72000122070312
2020-01-15,95.76000213623047
2020-04-03,96.66000366210938
2019-10-31,97.75
2020-04-06,96.80999755859375
2020-06-24,96.61000061035156
2018-11-09,96.01000213623047
2019-07-23,95.33999633789062
2019-06-21,94.95999908447266
2019-05-20,95.55999755859375
2019-04-18,96.83999633789062
2018-09-06,97.87999725341797
2018-10-08,97.63999938964844
2019-02-13,97.9000015258789
2018-12-11,98.7699966430664
2019-09-25,99.55999755859375
2020-01-21,96.83999633789062
2020-04-09,96.1500015258789
2019-11-06,96.66000366210938
2020-01-24,96.45999908447266
2020-01-27,96.19000244140625
2020-04-15,97.37999725341797
2018-12-26,97.36000061035156
2019-08-07,94.1500015258789
2019-06-04,94.8499984741211
2018-09-21,95.25
2018-07-19,95.5
2018-08-20,94.25
2018-10-23,91.75
2019-05-03,89.88999938964844
2019-04-01,88.31999969482422
2019-02-28,86.4000015258789
2019-11-12,86.66999816894531
2020-01-30,85.45999908447266
2019-11-15,85.76000213623047
2020-04-21,85.5999984741211
2019-04-16,86.13999938964844
2019-03-15,86.70999908447266
2019-02-11,87.5
2019-01-10,86.55999755859375
2019-08-22,84.62999725341797
2018-11-07,84.69999694824219
2018-08-03,85.7300033569336
2018-09-04,84.30000305175781
2019-06-19,83.01000213623047
2019-09-23,82.93000030517578
2019-11-18,81.76000213623047
2020-02-05,82.41999816894531
2020-04-24,80.73999786376953
2019-03-29,80.91999816894531
2019-11-21,83.16999816894531
2020-04-27,84.66999816894531
2020-02-11,84.7699966430664
2020-04-30,85.3499984741211
2019-05-01,85.80000305175781
2019-02-26,86.55999755859375
2019-01-25,84.33999633789062
2018-12-24,84.08999633789062
2019-09-06,85.22000122070312
2018-07-17,85.48999786376953
2018-09-19,86.33999633789062
2019-08-05,86.91999816894531
2019-10-08,89.06999969482422
2019-12-11,91.4000015258789
2019-11-27,90.36000061035156
2020-02-14,89.41999816894531
2020-05-06,91.0
2019-01-08,92.66000366210938
2018-12-07,92.12999725341797
2019-08-20,94.86000061035156
2018-11-05,93.72000122070312
2019-07-19,96.0
2018-10-04,96.68000030517578
2019-06-17,96.55000305175781
2019-05-16,96.98999786376953
2018-08-01,98.22000122070312
2019-03-13,98.66000366210938
2019-12-03,99.25
2020-02-20,100.3499984741211
2019-12-06,101.0
2020-05-12,101.38999938964844
2019-12-09,100.19999694824219
2020-02-26,102.33000183105469
2020-05-15,102.61000061035156
2019-03-28,103.0
2018-09-17,102.04000091552734
2018-08-16,102.70999908447266
2018-10-19,102.3499984741211
2019-04-29,101.91000366210938
2019-01-23,102.36000061035156
2019-09-04,103.62999725341797
2018-11-20,101.94999694824219
2019-07-02,101.76000213623047
2019-05-31,97.9000015258789
2019-12-12,96.55999755859375
2020-05-18,95.62999725341797
2019-09-27,98.30999755859375
2020-03-03,100.52999877929688
2020-05-21,100.06999969482422
2019-05-14,97.91999816894531
2018-08-31,97.61000061035156
2018-07-30,97.91999816894531
2018-10-02,98.04000091552734
2019-04-12,99.29000091552734
2019-03-11,98.80000305175781
2019-02-07,99.61000061035156
2019-07-17,99.25
2019-09-19,97.4800033569336
2019-10-21,96.02999877929688
2019-12-18,96.9800033569336
2020-03-06,94.54000091552734
2019-10-03,97.11000061035156
2020-03-09,98.66999816894531
2020-05-27,97.27999877929688
2019-12-24,100.33999633789062
2020-03-12,100.5999984741211
2018-12-20,100.12999725341797
2019-08-01,101.55000305175781
2018-08-14,102.41999816894531
2018-07-13,103.29000091552734
2018-10-17,101.44000244140625
2019-05-29,102.93000030517578
2019-03-26,102.11000061035156
2019-02-22,103.7300033569336
2019-10-04,101.6500015258789
2019-11-05,103.47000122070312
2019-12-27,103.41999816894531
2020-06-02,103.01000213623047
2019-12-30,104.19999694824219
2020-03-18,103.38999938964844
2020-06-05,104.62999725341797
2019-07-15,104.80999755859375
2018-12-03,103.4000015258789
2019-06-13,103.16000366210938
2019-01-04,100.4000015258789
2018-08-29,97.76000213623047
2019-02-05,99.2699966430664
2018-11-01,101.26000213623047
2019-08-16,100.87999725341797
2019-04-10,101.95999908447266
2019-09-17,103.62000274658203
2019-10-15,107.0
2020-01-02,106.0
2020-06-08,106.5
2019-10-18,106.79000091552734
2020-03-24,107.0
2020-06-11,107.0
2020-01-08,108.0
2019-04-25,108.69000244140625
2019-07-30,108.7699966430664
2019-02-20,109.51000213623047
2018-07-11,112.2300033569336
2018-09-13,115.0
2018-10-15,116.48999786376953
2019-06-28,119.22000122070312
2018-12-18,116.6500015258789
2018-11-16,117.62999725341797
2019-10-02,119.47000122070312
2020-03-27,119.0
2020-01-10,119.18000030517578
2019-10-24,119.1500015258789
2020-03-30,118.88999938964844
2020-06-17,118.6500015258789
2020-01-14,118.86000061035156
2020-04-02,117.3499984741211
2019-01-02,118.6500015258789
2019-08-14,119.20999908447266
2018-10-30,118.1500015258789
2019-06-11,117.86000061035156
2019-05-10,117.2699966430664
2019-04-08,116.36000061035156
2018-08-27,118.87999725341797
2018-07-26,117.0
2018-09-28,115.52999877929688
2019-03-07,114.93000030517578
2019-10-30,114.41999816894531
2020-01-17,114.87000274658203
2020-06-23,113.68000030517578
2020-04-08,113.54000091552734
2020-06-26,112.77999877929688
2019-03-22,113.05999755859375
2019-01-17,113.19999694824219
2019-08-29,112.30000305175781
2018-11-14,111.94000244140625
2019-06-26,112.12999725341797
2018-09-11,113.87999725341797
2018-07-09,113.13999938964844
2018-08-10,114.16000366210938
2019-04-23,113.29000091552734
2019-09-30,113.41000366210938
2020-01-23,113.79000091552734
2019-11-08,113.4000015258789
2020-04-14,112.6500015258789
2019-11-11,112.56999969482422
2020-01-29,112.41000366210938
2020-04-17,110.5
2018-07-24,110.22000122070312
2018-09-26,112.08000183105469
2019-05-08,111.25
2019-03-05,108.23999786376953
2019-02-01,107.12999725341797
2018-12-31,108.31999969482422
2018-11-29,103.37999725341797
2019-08-12,105.63999938964844
2019-07-11,104.91999816894531
2019-09-13,105.2699966430664
2019-11-14,105.56999969482422
2020-04-20,105.55999755859375
2020-02-04,103.79000091552734
2020-04-23,102.5
2018-12-14,102.80000305175781
2019-08-27,101.48999786376953
2018-08-08,101.9000015258789
2018-10-11,98.2699966430664
2018-11-12,97.44999694824219
2019-07-26,97.18000030517578
2019-06-24,95.2300033569336
2019-05-23,94.9000015258789
2019-03-20,91.29000091552734
2019-01-15,90.56999969482422
2019-11-20,90.37000274658203
2020-02-07,92.98999786376953
2020-02-10,89.97000122070312
2020-04-29,89.86000061035156
2019-11-26,90.94000244140625
2020-02-13,91.58999633789062
2019-01-30,91.0
2018-08-23,89.5199966430664
2018-09-24,88.70999908447266
2018-11-27,88.5
2018-10-26,88.51000213623047
2019-07-09,89.5199966430664
2019-06-07,86.62000274658203
2019-05-06,86.83000183105469
2019-04-04,83.0999984741211
2019-09-11,78.69999694824219
2019-11-29,71.69999694824219
2020-05-05,75.2699966430664
2019-12-02,75.45999908447266
2020-02-19,74.0199966430664
2020-05-08,72.1500015258789
2019-05-21,70.0
2019-03-18,62.650001525878906
2018-09-07,65.94999694824219
2018-08-06,61.040000915527344
2018-10-09,51.02000045776367
2019-02-14,50.709999084472656
2018-12-12,46.77000045776367
2019-07-24,49.08000183105469
2019-09-26,44.84000015258789
2019-10-28,43.25
2019-12-05,47.189998626708984
2020-05-11,47.689998626708984
2019-07-03,45.75
2020-02-25,46.189998626708984
2020-05-14,51.400001525878906
2020-02-28,52.08000183105469
2019-08-08,50.66999816894531
2019-06-05,55.709999084472656
2018-07-20,51.470001220703125
2018-08-21,51.5
2018-10-24,53.0
2019-04-02,54.09000015258789
2019-03-01,60.16999816894531
2019-01-28,59.619998931884766
2018-12-27,67.11000061035156
2019-09-09,63.099998474121094
2020-03-02,61.810001373291016
2020-05-20,58.310001373291016
2019-12-17,55.970001220703125
2020-03-05,54.95000076293945
2019-02-12,57.0
2019-01-11,55.5099983215332
2018-12-10,59.66999816894531
2019-08-23,60.06999969482422
2018-11-08,61.0
2019-07-22,60.650001525878906
2019-06-20,65.1500015258789
2018-09-05,70.0
2019-04-17,73.51000213623047
2019-09-24,70.55000305175781
2019-12-20,66.01000213623047
2020-05-26,75.5
2019-04-30,75.81999969482422
2019-12-23,73.79000091552734
2020-03-11,74.62999725341797
2020-05-29,76.16000366210938
2019-12-26,77.12000274658203
2020-06-01,73.0
2019-05-02,69.5999984741211
2019-02-27,70.47000122070312
2018-11-23,75.0
2019-08-06,76.0
2018-07-18,76.80999755859375
2018-09-20,78.6500015258789
2018-10-22,76.33999633789062
2019-07-05,79.16000366210938
2019-06-03,80.0
2019-10-09,81.91999816894531
2019-10-11,78.33000183105469
2020-03-17,78.02999877929688
2020-06-04,79.63999938964844
2019-10-14,82.8499984741211
2020-03-20,82.55999755859375
2018-11-06,86.7699966430664
2019-06-18,88.55999755859375
2019-05-17,86.55999755859375
2019-04-15,85.05000305175781
2019-03-14,78.01000213623047
2019-01-09,77.7300033569336
2018-08-02,73.43000030517578
2018-10-05,78.9000015258789
2019-08-21,77.04000091552734
2019-10-17,72.51000213623047
2020-03-23,78.0
2020-06-10,74.0999984741211
2019-02-25,74.75
2020-01-07,73.5
2020-03-26,69.41999816894531
2019-10-23,69.7300033569336
