Dates,PSX
2018-07-11,6245800.0
2018-09-13,4706800.0
2018-10-15,3838400.0
2019-06-28,2286700.0
2018-12-18,3940600.0
2018-11-16,2248800.0
2019-10-02,2031600.0
2020-03-27,2268900.0
2020-01-10,2130300.0
2019-10-24,2386400.0
2020-03-30,1577600.0
2020-06-17,1634300.0
2020-01-14,2178400.0
2020-04-02,1542200.0
2019-01-02,1507500.0
2019-08-14,1636700.0
2018-10-30,1365000.0
2019-06-11,2781500.0
2019-05-10,4337000.0
2019-04-08,2401300.0
2018-08-27,2261000.0
2018-07-26,2758900.0
2018-09-28,4118100.0
2019-03-07,2290500.0
2019-10-30,1105700.0
2020-01-17,2418300.0
2020-06-23,4128900.0
2020-04-08,2128900.0
2020-06-26,1688600.0
2019-03-22,2142600.0
2019-01-17,1585300.0
2019-08-29,2215800.0
2018-11-14,1652500.0
2019-06-26,1618800.0
2018-09-11,1621900.0
2018-07-09,2097700.0
2018-08-10,2672000.0
2019-04-23,3074800.0
2019-09-30,1850500.0
2020-01-23,4666900.0
2019-11-08,1937500.0
2020-04-14,1190800.0
2019-11-11,1147700.0
2020-01-29,1427500.0
2020-04-17,1712000.0
2018-07-24,1695900.0
2018-09-26,1607900.0
2019-05-08,2236900.0
2019-03-05,3917100.0
2019-02-01,2687900.0
2018-12-31,3452600.0
2018-11-29,3127700.0
2019-08-12,1910700.0
2019-07-11,2243100.0
2019-09-13,2753400.0
2019-11-14,2386300.0
2020-04-20,2568200.0
2020-02-04,2782000.0
2020-04-23,2102000.0
2018-12-14,2505400.0
2019-08-27,3520300.0
2018-08-08,2120500.0
2018-10-11,2472800.0
2018-11-12,2926900.0
2019-07-26,2395600.0
2019-06-24,2610400.0
2019-05-23,6451000.0
2019-03-20,4307500.0
2019-01-15,3427900.0
2019-11-20,3100700.0
2020-02-07,2606100.0
2020-02-10,2481500.0
2020-04-29,2171400.0
2019-11-26,2682900.0
2020-02-13,2361400.0
2019-01-30,2727700.0
2018-08-23,2254900.0
2018-09-24,4542600.0
2018-11-27,2441800.0
2018-10-26,2905900.0
2019-07-09,2406900.0
2019-06-07,3732700.0
2019-05-06,4211800.0
2019-04-04,4156400.0
2019-09-11,6899400.0
2019-11-29,7138500.0
2020-05-05,5279400.0
2019-12-02,5710300.0
2020-02-19,4201800.0
2020-05-08,5724800.0
2019-05-21,6374400.0
2019-03-18,7993800.0
2018-09-07,7047200.0
2018-08-06,8448500.0
2018-10-09,11492100.0
2019-02-14,6997200.0
2018-12-12,7192800.0
2019-07-24,6274500.0
2019-09-26,6970800.0
2019-10-28,4936100.0
2019-12-05,7605100.0
2020-05-11,6075800.0
2019-07-03,5476000.0
2020-02-25,6516900.0
2020-05-14,6014400.0
2020-02-28,4191500.0
2019-08-08,5207900.0
2019-06-05,4743800.0
2018-07-20,4142800.0
2018-08-21,5169000.0
2018-10-24,3587300.0
2019-04-02,5347800.0
2019-03-01,5281100.0
2019-01-28,3754800.0
2018-12-27,5316800.0
2019-09-09,3438100.0
2020-03-02,3496900.0
2020-05-20,4093100.0
2019-12-17,4363300.0
2020-03-05,5601700.0
2019-02-12,3468500.0
2019-01-11,3287100.0
2018-12-10,3073400.0
2019-08-23,3419800.0
2018-11-08,3399900.0
2019-07-22,3234300.0
2019-06-20,3851900.0
2018-09-05,5191400.0
2019-04-17,5987900.0
2019-09-24,6626600.0
2019-12-20,7575800.0
2020-05-26,6934400.0
2019-04-30,5972000.0
2019-12-23,3586900.0
2020-03-11,3279000.0
2020-05-29,3441800.0
2019-12-26,3117400.0
2020-06-01,3687400.0
2019-05-02,3159700.0
2019-02-27,2830600.0
2018-11-23,4532600.0
2019-08-06,3736700.0
2018-07-18,3501500.0
2018-09-20,2299500.0
2018-10-22,2036100.0
2019-07-05,2747400.0
2019-06-03,3328100.0
2019-10-09,4129200.0
2019-10-11,4305200.0
2020-03-17,2470200.0
2020-06-04,3151900.0
2019-10-14,2562400.0
2020-03-20,2586300.0
2018-11-06,3767300.0
2019-06-18,3355700.0
2019-05-17,3809900.0
2019-04-15,3201700.0
2019-03-14,4387200.0
2019-01-09,3025700.0
2018-08-02,4308900.0
2018-10-05,3419100.0
2019-08-21,3661700.0
2019-10-17,3760200.0
2020-03-23,7484400.0
2020-06-10,2455400.0
2019-02-25,2749700.0
2020-01-07,3560200.0
2020-03-26,2655200.0
2019-10-23,3797700.0
