Dates,PNR
2018-06-20,43.400001525878906
2018-06-21,42.150001525878906
2018-06-25,42.56999969482422
2018-06-22,42.349998474121094
2018-06-26,42.189998626708984
2018-06-27,41.849998474121094
2018-06-28,41.7400016784668
2018-06-29,42.08000183105469
2018-07-02,41.959999084472656
2018-07-03,42.34000015258789
2018-07-05,42.459999084472656
2018-07-16,42.279998779296875
2018-09-18,43.279998779296875
2019-01-24,43.52000045776367
2019-09-05,42.61000061035156
2018-11-21,42.849998474121094
2020-01-13,43.52000045776367
2020-04-01,43.06999969482422
2020-06-19,43.15999984741211
2019-10-29,43.779998779296875
2020-01-16,43.720001220703125
2020-06-22,43.88999938964844
2018-10-03,43.849998474121094
2018-07-31,44.18000030517578
2019-03-12,41.90999984741211
2019-02-08,43.25
2019-01-07,43.2599983215332
2018-12-06,43.369998931884766
2019-08-19,44.650001525878906
2019-07-18,43.20000076293945
2019-05-15,43.34000015258789
2019-09-20,43.959999084472656
2019-11-01,43.91999816894531
2020-04-07,44.099998474121094
2020-06-25,43.849998474121094
2020-06-16,43.68000030517578
2019-11-04,43.279998779296875
2020-01-22,42.630001068115234
2019-11-07,42.5
2020-04-13,41.959999084472656
2019-07-01,42.150001525878906
2019-05-30,42.79999923706055
2018-08-15,43.27000045776367
2018-10-18,43.52000045776367
2019-03-27,42.900001525878906
2019-01-22,42.65999984741211
2018-12-21,42.880001068115234
2019-09-03,43.400001525878906
2018-11-19,43.45000076293945
2019-08-02,43.72999954223633
2020-01-28,43.36000061035156
2020-04-16,43.47999954223633
2019-11-13,42.900001525878906
2020-01-31,43.470001220703125
2018-12-04,43.47999954223633
2018-11-02,43.09000015258789
2019-07-16,43.58000183105469
2018-08-30,42.779998779296875
2018-10-01,42.88999938964844
2019-06-14,43.20000076293945
2019-05-13,44.06999969482422
2019-04-11,44.36000061035156
2019-02-06,45.310001373291016
2019-09-18,45.09000015258789
2020-02-03,44.77000045776367
2020-04-22,44.880001068115234
2019-11-19,43.84000015258789
2020-02-06,43.720001220703125
2019-11-22,43.65999984741211
2019-03-25,43.47999954223633
2019-02-21,43.349998474121094
2018-12-19,43.310001373291016
2018-07-12,43.43000030517578
2018-09-14,43.40999984741211
2018-08-13,43.709999084472656
2018-10-16,42.72999954223633
2019-07-31,42.650001525878906
2019-05-28,41.709999084472656
2019-04-26,40.47999954223633
2020-04-28,39.20000076293945
2019-11-25,39.0
2020-02-12,38.97999954223633
2020-05-01,39.52000045776367
2020-05-04,39.16999816894531
2019-06-12,38.77000045776367
2019-04-09,38.40999984741211
2019-03-08,38.040000915527344
2019-02-04,38.7599983215332
2018-07-27,38.099998474121094
2018-08-28,38.84000015258789
2019-01-03,39.349998474121094
2019-08-15,39.06999969482422
2018-10-31,39.81999969482422
2019-09-16,40.150001525878906
2020-02-18,41.13999938964844
2020-05-07,41.630001068115234
2018-08-17,41.849998474121094
2019-12-04,42.369998931884766
2020-02-21,43.040000915527344
2018-12-17,43.2599983215332
2019-08-30,42.529998779296875
2018-11-15,41.84000015258789
2019-07-29,41.81999969482422
2019-06-27,41.84000015258789
2019-04-24,42.5
2018-07-10,42.290000915527344
2018-09-12,41.9900016784668
2019-02-19,41.349998474121094
2019-01-18,41.59000015258789
2020-02-24,41.790000915527344
2020-05-13,41.77000045776367
2019-12-10,41.630001068115234
2020-02-27,42.88999938964844
2019-12-13,42.470001220703125
2020-05-19,42.70000076293945
2019-03-06,42.5
2018-11-30,40.58000183105469
2019-08-13,40.279998779296875
2019-07-12,39.720001220703125
2019-06-10,39.68000030517578
2019-05-09,39.75
2018-07-25,39.59000015258789
2018-09-27,39.689998626708984
2018-10-29,39.11000061035156
2019-10-16,38.31999969482422
2019-12-16,38.56999969482422
2020-03-04,38.15999984741211
2020-05-22,37.54999923706055
2019-10-01,36.72999954223633
2019-12-19,35.810001373291016
2018-09-10,37.02000045776367
2019-05-24,37.439998626708984
2018-08-09,37.310001373291016
2019-04-22,37.779998779296875
2019-03-21,37.77000045776367
2019-01-16,36.63999938964844
2019-08-28,38.150001525878906
2018-11-13,38.540000915527344
2018-10-12,39.65999984741211
2019-06-25,40.2400016784668
2020-03-10,40.470001220703125
2020-05-28,40.45000076293945
2019-10-07,40.380001068115234
2020-03-13,40.27000045776367
2019-10-10,40.16999816894531
2020-03-16,40.36000061035156
2020-06-03,41.16999816894531
2018-11-28,40.15999984741211
2018-09-25,40.2400016784668
2018-07-23,40.459999084472656
2018-08-24,41.060001373291016
2019-07-10,40.540000915527344
2019-05-07,40.97999954223633
2019-04-05,41.189998626708984
2019-03-04,41.189998626708984
2019-01-31,41.0
2019-09-12,41.189998626708984
2019-12-31,41.470001220703125
2020-03-19,41.5
2020-01-03,40.939998626708984
2020-06-09,41.0
2019-02-15,41.09000015258789
2019-01-14,41.79999923706055
2018-07-06,42.22999954223633
2018-08-07,41.83000183105469
2018-10-10,42.720001220703125
2018-12-13,42.47999954223633
2019-08-26,42.790000915527344
2019-07-25,42.540000915527344
2019-05-22,43.04999923706055
2019-03-19,43.27000045776367
2020-01-06,42.97999954223633
2020-03-25,43.06999969482422
2020-06-12,42.540000915527344
2019-10-22,42.68000030517578
2020-01-09,42.869998931884766
2020-06-15,42.54999923706055
2019-10-25,42.22999954223633
2020-03-31,41.75
2020-06-18,41.63999938964844
2019-04-03,42.70000076293945
2018-08-22,42.529998779296875
2018-10-25,42.790000915527344
2019-01-29,42.560001373291016
2018-12-28,42.619998931884766
2018-11-26,43.59000015258789
2019-08-09,43.63999938964844
2019-07-08,43.16999816894531
2019-06-06,43.5099983215332
2019-09-10,42.2599983215332
2020-01-15,42.58000183105469
2020-04-03,43.29999923706055
2019-10-31,43.43000030517578
2020-04-06,43.93000030517578
2020-06-24,44.5099983215332
2018-11-09,45.4900016784668
2019-07-23,45.060001373291016
2019-06-21,44.900001525878906
2019-05-20,45.11000061035156
2019-04-18,45.209999084472656
2018-09-06,45.2599983215332
2018-10-08,39.130001068115234
2019-02-13,39.22999954223633
2018-12-11,39.97999954223633
2019-09-25,40.060001373291016
2020-01-21,39.88999938964844
2020-04-09,40.470001220703125
2019-11-06,38.349998474121094
2020-01-24,38.220001220703125
2020-01-27,37.63999938964844
2020-04-15,38.06999969482422
2018-12-26,38.04999923706055
2019-08-07,37.5099983215332
2019-06-04,38.40999984741211
2018-09-21,38.86000061035156
2018-07-19,38.9900016784668
2018-08-20,38.84000015258789
2018-10-23,38.9900016784668
2019-05-03,39.47999954223633
2019-04-01,38.619998931884766
2019-02-28,37.900001525878906
2019-11-12,37.540000915527344
2020-01-30,37.709999084472656
2019-11-15,37.970001220703125
2020-04-21,36.779998779296875
2019-04-16,36.77000045776367
2019-03-15,36.75
2019-02-11,36.61000061035156
2019-01-10,36.0099983215332
2019-08-22,35.70000076293945
2018-11-07,36.61000061035156
2018-08-03,36.34000015258789
2018-09-04,35.599998474121094
2019-06-19,36.25
2019-09-23,35.349998474121094
2019-11-18,35.5099983215332
2020-02-05,35.5
2020-04-24,34.81999969482422
2019-03-29,35.380001068115234
2019-11-21,36.349998474121094
2020-04-27,36.209999084472656
2020-02-11,36.11000061035156
2020-04-30,36.439998626708984
2019-05-01,36.209999084472656
2019-02-26,35.4900016784668
2019-01-25,35.36000061035156
2018-12-24,36.06999969482422
2019-09-06,35.619998931884766
2018-07-17,35.720001220703125
2018-09-19,36.15999984741211
2019-08-05,36.36000061035156
2019-10-08,37.18000030517578
2019-12-11,36.61000061035156
2019-11-27,36.560001373291016
2020-02-14,36.47999954223633
2020-05-06,36.189998626708984
2019-01-08,36.4900016784668
2018-12-07,37.20000076293945
2019-08-20,37.400001525878906
2018-11-05,37.63999938964844
2019-07-19,38.2599983215332
2018-10-04,38.18000030517578
2019-06-17,37.709999084472656
2019-05-16,36.970001220703125
2018-08-01,36.810001373291016
2019-03-13,37.040000915527344
2019-12-03,37.959999084472656
2020-02-20,38.04999923706055
2019-12-06,38.4900016784668
2020-05-12,37.66999816894531
2019-12-09,37.09000015258789
2020-02-26,37.380001068115234
2020-05-15,37.599998474121094
2019-03-28,39.31999969482422
2018-09-17,39.279998779296875
2018-08-16,39.04999923706055
2018-10-19,39.209999084472656
2019-04-29,38.95000076293945
2019-01-23,38.939998626708984
2019-09-04,38.810001373291016
2018-11-20,38.66999816894531
2019-07-02,37.25
2019-05-31,36.06999969482422
2019-12-12,36.599998474121094
2020-05-18,36.630001068115234
2019-09-27,37.40999984741211
2020-03-03,36.849998474121094
2020-05-21,36.36000061035156
2019-05-14,37.06999969482422
2018-08-31,35.58000183105469
2018-07-30,35.43000030517578
2018-10-02,36.18000030517578
2019-04-12,36.72999954223633
2019-03-11,36.34000015258789
2019-02-07,36.529998779296875
2019-07-17,36.36000061035156
2019-09-19,35.130001068115234
2019-10-21,35.189998626708984
2019-12-18,34.72999954223633
2020-03-06,35.20000076293945
2019-10-03,35.90999984741211
2020-03-09,35.91999816894531
2020-05-27,34.91999816894531
2019-12-24,35.5
2020-03-12,36.22999954223633
2018-12-20,36.31999969482422
2019-08-01,36.86000061035156
2018-08-14,37.95000076293945
2018-07-13,38.09000015258789
2018-10-17,37.75
2019-05-29,37.84000015258789
2019-03-26,37.65999984741211
2019-02-22,37.93000030517578
2019-10-04,38.119998931884766
2019-11-05,37.619998931884766
2019-12-27,36.630001068115234
2020-06-02,36.97999954223633
2019-12-30,36.77000045776367
2020-03-18,37.380001068115234
2020-06-05,37.25
2019-07-15,37.65999984741211
2018-12-03,37.79999923706055
2019-06-13,36.720001220703125
2019-01-04,35.689998626708984
2018-08-29,36.11000061035156
2019-02-05,36.54999923706055
2018-11-01,36.130001068115234
2019-08-16,35.15999984741211
2019-04-10,35.59000015258789
2019-09-17,36.130001068115234
2019-10-15,37.36000061035156
2020-01-02,37.16999816894531
2020-06-08,37.810001373291016
2019-10-18,37.81999969482422
2020-03-24,38.459999084472656
2020-06-11,38.54999923706055
2020-01-08,39.0
2019-04-25,39.38999938964844
2019-07-30,41.470001220703125
2019-02-20,41.599998474121094
2018-07-11,41.2400016784668
2018-09-13,41.54999923706055
2018-10-15,41.79999923706055
2019-06-28,41.790000915527344
2018-12-18,41.470001220703125
