Dates,PNR
2019-11-15,38.13999938964844
2020-04-21,37.38999938964844
2019-04-16,37.09000015258789
2019-03-15,36.95000076293945
2019-02-11,36.959999084472656
2019-01-10,36.38999938964844
2019-08-22,35.970001220703125
2018-11-07,36.61000061035156
2018-08-03,36.66999816894531
2018-09-04,35.97999954223633
2019-06-19,36.29999923706055
2019-09-23,36.380001068115234
2019-11-18,35.65999984741211
2020-02-05,35.88999938964844
2020-04-24,35.06999969482422
2019-03-29,35.7599983215332
2019-11-21,36.43000030517578
2020-04-27,36.560001373291016
2020-02-11,36.5099983215332
2020-04-30,36.56999969482422
2019-05-01,36.939998626708984
2019-02-26,36.689998626708984
2019-01-25,35.65999984741211
2018-12-24,36.08000183105469
2019-09-06,35.939998626708984
2018-07-17,35.900001525878906
2018-09-19,36.650001525878906
2019-08-05,36.4900016784668
2019-10-08,37.22999954223633
2019-12-11,37.220001220703125
2019-11-27,36.939998626708984
2020-02-14,36.720001220703125
2020-05-06,36.66999816894531
2019-01-08,36.58000183105469
2018-12-07,37.2599983215332
2019-08-20,37.70000076293945
2018-11-05,37.63999938964844
2019-07-19,38.27000045776367
2018-10-04,38.189998626708984
2019-06-17,38.20000076293945
2019-05-16,37.61000061035156
2018-08-01,37.47999954223633
2019-03-13,37.13999938964844
2019-12-03,37.970001220703125
2020-02-20,38.130001068115234
2019-12-06,38.56999969482422
2020-05-12,38.45000076293945
2019-12-09,37.459999084472656
2020-02-26,37.779998779296875
2020-05-15,37.7599983215332
2019-03-28,39.38999938964844
2018-09-17,39.619998931884766
2018-08-16,39.470001220703125
2018-10-19,39.31999969482422
2019-04-29,39.2599983215332
2019-01-23,39.04999923706055
2019-09-04,39.09000015258789
2018-11-20,39.119998931884766
2019-07-02,38.40999984741211
2019-05-31,36.68000030517578
2019-12-12,36.650001525878906
2020-05-18,36.880001068115234
2019-09-27,37.529998779296875
2020-03-03,37.22999954223633
2020-05-21,36.65999984741211
2019-05-14,37.380001068115234
2018-08-31,36.56999969482422
2018-07-30,35.720001220703125
2018-10-02,36.209999084472656
2019-04-12,36.88999938964844
2019-03-11,36.790000915527344
2019-02-07,36.849998474121094
2019-07-17,36.810001373291016
2019-09-19,36.31999969482422
2019-10-21,35.58000183105469
2019-12-18,35.5099983215332
2020-03-06,35.349998474121094
2019-10-03,35.95000076293945
2020-03-09,36.349998474121094
2020-05-27,35.689998626708984
2019-12-24,35.599998474121094
2020-03-12,36.47999954223633
2018-12-20,36.630001068115234
2019-08-01,36.88999938964844
2018-08-14,38.02000045776367
2018-07-13,38.09000015258789
2018-10-17,38.189998626708984
2019-05-29,38.33000183105469
2019-03-26,37.91999816894531
2019-02-22,37.9900016784668
2019-10-04,38.130001068115234
2019-11-05,38.27000045776367
2019-12-27,37.849998474121094
2020-06-02,37.22999954223633
2019-12-30,37.45000076293945
2020-03-18,37.45000076293945
2020-06-05,37.40999984741211
2019-07-15,37.7400016784668
2018-12-03,37.95000076293945
2019-06-13,38.220001220703125
2019-01-04,36.33000183105469
2018-08-29,36.119998931884766
2019-02-05,36.58000183105469
2018-11-01,36.47999954223633
2019-08-16,35.72999954223633
2019-04-10,35.72999954223633
2019-09-17,36.47999954223633
2019-10-15,37.790000915527344
2020-01-02,37.349998474121094
2020-06-08,37.88999938964844
2019-10-18,38.20000076293945
2020-03-24,38.65999984741211
2020-06-11,38.650001525878906
2020-01-08,39.119998931884766
2019-04-25,39.58000183105469
2019-07-30,41.83000183105469
2019-02-20,42.0
2018-07-11,41.779998779296875
2018-09-13,41.790000915527344
2018-10-15,41.95000076293945
2019-06-28,41.93000030517578
2018-12-18,41.66999816894531
2018-11-16,42.43000030517578
2019-10-02,42.95000076293945
2020-03-27,43.18000030517578
2020-01-10,43.060001373291016
2019-10-24,43.439998626708984
2020-03-30,43.41999816894531
2020-06-17,43.279998779296875
2020-01-14,43.2599983215332
2020-04-02,43.20000076293945
2019-01-02,43.189998626708984
2019-08-14,43.560001373291016
2018-10-30,43.52000045776367
2019-06-11,43.54999923706055
2019-05-10,43.40999984741211
2019-04-08,43.47999954223633
2018-08-27,43.79999923706055
2018-07-26,44.25
2018-09-28,44.5
2019-03-07,44.45000076293945
2019-10-30,44.459999084472656
2020-01-17,44.619998931884766
2020-06-23,43.790000915527344
2020-04-08,44.4900016784668
2020-06-26,44.470001220703125
2019-03-22,45.029998779296875
2019-01-17,45.459999084472656
2019-08-29,45.65999984741211
2018-11-14,45.58000183105469
2019-06-26,46.22999954223633
2018-09-11,46.45000076293945
2018-07-09,46.45000076293945
2018-08-10,45.599998474121094
2019-04-23,45.70000076293945
2019-09-30,45.72999954223633
2020-01-23,45.72999954223633
2019-11-08,46.09000015258789
2020-04-14,46.060001373291016
2019-11-11,46.0099983215332
2020-01-29,46.130001068115234
2020-04-17,46.0
2018-07-24,46.119998931884766
2018-09-26,46.43000030517578
2019-05-08,46.040000915527344
2019-03-05,45.88999938964844
2019-02-01,45.689998626708984
2018-12-31,45.83000183105469
2018-11-29,45.7599983215332
2019-08-12,45.88999938964844
2019-07-11,45.9900016784668
2019-09-13,45.91999816894531
2019-11-14,45.91999816894531
2020-04-20,47.15999984741211
2020-02-04,47.43000030517578
2020-04-23,47.09000015258789
2018-12-14,47.189998626708984
2019-08-27,46.779998779296875
2018-08-08,46.86000061035156
2018-10-11,45.45000076293945
2018-11-12,45.33000183105469
2019-07-26,44.650001525878906
2019-06-24,44.290000915527344
2019-05-23,44.25
2019-03-20,44.029998779296875
2019-01-15,44.5
2019-11-20,44.720001220703125
2020-02-07,44.79999923706055
2020-02-10,44.09000015258789
2020-04-29,43.91999816894531
2019-11-26,44.5
2020-02-13,44.7599983215332
2019-01-30,44.66999816894531
2018-08-23,44.790000915527344
2018-09-24,44.20000076293945
2018-11-27,43.849998474121094
2018-10-26,44.61000061035156
2019-07-09,44.79999923706055
2019-06-07,43.849998474121094
2019-05-06,43.75
2019-04-04,43.0
2019-09-11,41.5099983215332
2019-11-29,39.40999984741211
2020-05-05,41.13999938964844
2019-12-02,42.0099983215332
2020-02-19,40.939998626708984
2020-05-08,39.970001220703125
2019-05-21,38.779998779296875
2019-03-18,38.040000915527344
2018-09-07,37.70000076293945
2018-08-06,37.34000015258789
2018-10-09,35.77000045776367
2019-02-14,35.939998626708984
2018-12-12,32.779998779296875
2019-07-24,31.399999618530273
2019-09-26,28.959999084472656
2019-10-28,25.6200008392334
2019-12-05,25.850000381469727
2020-05-11,23.65999984741211
2019-07-03,27.25
2020-02-25,29.670000076293945
2020-05-14,31.010000228881836
2020-02-28,30.729999542236328
2019-08-08,30.34000015258789
2019-06-05,30.5
2018-07-20,28.399999618530273
2018-08-21,29.040000915527344
2018-10-24,28.610000610351562
2019-04-02,31.030000686645508
2019-03-01,32.630001068115234
2019-01-28,32.90999984741211
2018-12-27,34.11000061035156
2019-09-09,32.959999084472656
2020-03-02,33.15999984741211
2020-05-20,32.72999954223633
2019-12-17,30.850000381469727
2020-03-05,32.58000183105469
2019-02-12,31.520000457763672
2019-01-11,30.530000686645508
2018-12-10,30.329999923706055
2019-08-23,31.540000915527344
2018-11-08,31.81999969482422
2019-07-22,33.43000030517578
2019-06-20,34.75
2018-09-05,35.72999954223633
2019-04-17,36.36000061035156
2019-09-24,34.52000045776367
2019-12-20,34.5099983215332
2020-05-26,35.15999984741211
2019-04-30,34.470001220703125
2019-12-23,34.720001220703125
2020-03-11,35.380001068115234
2020-05-29,34.75
2019-12-26,34.90999984741211
2020-06-01,33.310001373291016
2019-05-02,33.40999984741211
2019-02-27,33.880001068115234
2018-11-23,36.099998474121094
2019-08-06,35.97999954223633
2018-07-18,36.31999969482422
2018-09-20,36.380001068115234
2018-10-22,36.5099983215332
2019-07-05,39.43000030517578
2019-06-03,40.970001220703125
2019-10-09,40.83000183105469
2019-10-11,39.650001525878906
2020-03-17,39.869998931884766
2020-06-04,39.849998474121094
2019-10-14,40.650001525878906
2020-03-20,41.119998931884766
2018-11-06,43.369998931884766
2019-06-18,42.779998779296875
2019-05-17,41.40999984741211
2019-04-15,40.66999816894531
2019-03-14,38.400001525878906
2019-01-09,38.40999984741211
2018-08-02,38.15999984741211
2018-10-05,39.66999816894531
2019-08-21,39.15999984741211
2019-10-17,38.59000015258789
2020-03-23,38.959999084472656
2020-06-10,38.220001220703125
2019-02-25,38.63999938964844
2020-01-07,37.41999816894531
2020-03-26,36.5
2019-10-23,36.77000045776367
