Dates,KSS
2019-05-29,2927500.0
2019-03-26,2867300.0
2019-02-22,4494700.0
2019-10-04,2748600.0
2019-11-05,2837700.0
2019-12-27,3492400.0
2020-06-02,2263200.0
2019-12-30,2350200.0
2020-03-18,1775900.0
2020-06-05,1749500.0
2019-07-15,1986100.0
2018-12-03,2250500.0
2019-06-13,3171800.0
2019-01-04,5344300.0
2018-08-29,4033100.0
2019-02-05,2490100.0
2018-11-01,3680100.0
2019-08-16,2922700.0
2019-04-10,3024900.0
2019-09-17,4441600.0
2019-10-15,3080300.0
2020-01-02,2311600.0
2020-06-08,2219300.0
2019-10-18,2180300.0
2020-03-24,2534400.0
2020-06-11,2655900.0
2020-01-08,2221500.0
2019-04-25,2297200.0
2019-07-30,2540600.0
2019-02-20,1601100.0
2018-07-11,2321600.0
2018-09-13,2102000.0
2018-10-15,2384500.0
2019-06-28,3586200.0
2018-12-18,3064600.0
2018-11-16,3096900.0
2019-10-02,4789500.0
2020-03-27,2885800.0
2020-01-10,3173700.0
2019-10-24,4919700.0
2020-03-30,3907700.0
2020-06-17,2880300.0
2020-01-14,4047400.0
2020-04-02,2184100.0
2019-01-02,4150100.0
2019-08-14,3552200.0
2018-10-30,6087700.0
2019-06-11,26997300.0
2019-05-10,8057600.0
2019-04-08,4843200.0
2018-08-27,4386100.0
2018-07-26,5742700.0
2018-09-28,3844400.0
2019-03-07,3215700.0
2019-10-30,3299600.0
2020-01-17,4229000.0
2020-06-23,3946400.0
2020-04-08,3547700.0
2020-06-26,3386000.0
2019-03-22,3776400.0
2019-01-17,4655900.0
2019-08-29,3231600.0
2018-11-14,3240700.0
2019-06-26,3890100.0
2018-09-11,2858500.0
2018-07-09,3700200.0
2018-08-10,3366900.0
2019-04-23,3163600.0
2019-09-30,2605900.0
2020-01-23,5363400.0
2019-11-08,2101700.0
2020-04-14,874300.0
2019-11-11,2354900.0
2020-01-29,2059900.0
2020-04-17,1870300.0
2018-07-24,2386500.0
2018-09-26,5039100.0
2019-05-08,3174800.0
2019-03-05,4612700.0
2019-02-01,3152200.0
2018-12-31,3723700.0
2018-11-29,19181800.0
2019-08-12,5241700.0
2019-07-11,3165500.0
2019-09-13,2577500.0
2019-11-14,2601500.0
2020-04-20,2341200.0
2020-02-04,2060600.0
2020-04-23,2851900.0
2018-12-14,1754300.0
2019-08-27,2021800.0
2018-08-08,1925400.0
2018-10-11,2115400.0
2018-11-12,1947300.0
2019-07-26,1660000.0
2019-06-24,2424500.0
2019-05-23,3974700.0
2019-03-20,2456300.0
2019-01-15,2943000.0
2019-11-20,4033800.0
2020-02-07,2573300.0
2020-02-10,2845700.0
2020-04-29,2193900.0
2019-11-26,2816500.0
2020-02-13,3254000.0
2019-01-30,2574800.0
2018-08-23,2218900.0
2018-09-24,3327900.0
2018-11-27,2975000.0
2018-10-26,3062300.0
2019-07-09,2448400.0
2019-06-07,2766400.0
2019-05-06,3623600.0
2019-04-04,4236300.0
2019-09-11,5744500.0
2019-11-29,4627400.0
2020-05-05,5781700.0
2019-12-02,11105300.0
2020-02-19,5865500.0
2020-05-08,6754300.0
2019-05-21,6341600.0
2019-03-18,5365600.0
2018-09-07,7072600.0
2018-08-06,7410800.0
2018-10-09,7803300.0
2019-02-14,9208500.0
2018-12-12,7129200.0
2019-07-24,11065700.0
2019-09-26,7246800.0
2019-10-28,8203200.0
2019-12-05,8900900.0
2020-05-11,14523900.0
2019-07-03,12213200.0
2020-02-25,11926900.0
2020-05-14,7977800.0
2020-02-28,8296100.0
2019-08-08,6602800.0
2019-06-05,8780400.0
2018-07-20,9759800.0
2018-08-21,10388500.0
2018-10-24,9657500.0
2019-04-02,14233700.0
2019-03-01,23043500.0
2019-01-28,14489300.0
2018-12-27,16693600.0
2019-09-09,10311200.0
2020-03-02,9173500.0
2020-05-20,7435700.0
2019-12-17,5448800.0
2020-03-05,10036100.0
2019-02-12,9833400.0
2019-01-11,8264200.0
2018-12-10,11059800.0
2019-08-23,13759000.0
2018-11-08,13397000.0
2019-07-22,16283600.0
2019-06-20,19431300.0
2018-09-05,14546900.0
2019-04-17,13681100.0
2019-09-24,8493900.0
2019-12-20,8117100.0
2020-05-26,6722200.0
2019-04-30,7278400.0
2019-12-23,10880600.0
2020-03-11,10042000.0
2020-05-29,8365000.0
2019-12-26,5475900.0
2020-06-01,7921000.0
2019-05-02,8061200.0
2019-02-27,9449400.0
2018-11-23,15992900.0
2019-08-06,24297200.0
2018-07-18,14811000.0
2018-09-20,14671800.0
2018-10-22,8518400.0
2019-07-05,13145900.0
2019-06-03,18688800.0
2019-10-09,15447800.0
2019-10-11,21263800.0
2020-03-17,13221800.0
2020-06-04,10626300.0
2019-10-14,12266700.0
2020-03-20,12021900.0
2018-11-06,18114500.0
2019-06-18,13538400.0
2019-05-17,13522600.0
2019-04-15,16263500.0
2019-03-14,12965900.0
2019-01-09,8779200.0
2018-08-02,11092100.0
2018-10-05,12875800.0
2019-08-21,7485000.0
2019-10-17,7302300.0
2020-03-23,11984200.0
2020-06-10,9855200.0
2019-02-25,7511200.0
2020-01-07,8964400.0
2020-03-26,8988900.0
2019-10-23,10901800.0
