Dates,KSS
2018-06-20,75.91000366210938
2018-06-21,76.19999694824219
2018-06-25,77.55000305175781
2018-06-22,73.86000061035156
2018-06-26,73.2699966430664
2018-06-27,74.55000305175781
2018-06-28,73.33000183105469
2018-06-29,74.62999725341797
2018-07-02,72.30000305175781
2018-07-03,71.83000183105469
2018-07-05,72.51000213623047
2018-07-16,71.51000213623047
2018-09-18,72.04000091552734
2019-01-24,70.86000061035156
2019-09-05,70.80000305175781
2018-11-21,70.3499984741211
2020-01-13,69.44999694824219
2020-04-01,69.38999938964844
2020-06-19,70.33999633789062
2019-10-29,71.12000274658203
2020-01-16,72.56999969482422
2020-06-22,74.13999938964844
2018-10-03,73.77999877929688
2018-07-31,74.1500015258789
2019-03-12,72.73999786376953
2019-02-08,74.37000274658203
2019-01-07,73.83999633789062
2018-12-06,72.73999786376953
2019-08-19,73.94999694824219
2019-07-18,73.61000061035156
2019-05-15,70.69000244140625
2019-09-20,72.13999938964844
2019-11-01,72.19999694824219
2020-04-07,72.97000122070312
2020-06-25,73.06999969482422
2020-06-16,74.63999938964844
2019-11-04,74.75
2020-01-22,76.26000213623047
2019-11-07,77.04000091552734
2020-04-13,77.69999694824219
2019-07-01,75.04000091552734
2019-05-30,75.41999816894531
2018-08-15,77.26000213623047
2018-10-18,77.22000122070312
2019-03-27,81.2300033569336
2019-01-22,79.23999786376953
2018-12-21,80.5999984741211
2019-09-03,81.30000305175781
2018-11-19,79.23999786376953
2019-08-02,78.73999786376953
2020-01-28,76.7300033569336
2020-04-16,77.86000061035156
2019-11-13,79.27999877929688
2020-01-31,81.91999816894531
2018-12-04,81.83999633789062
2018-11-02,80.98999786376953
2019-07-16,80.80999755859375
2018-08-30,80.45999908447266
2018-10-01,80.9800033569336
2019-06-14,81.27999877929688
2019-05-13,80.12999725341797
2019-04-11,80.83999633789062
2019-02-06,79.30999755859375
2019-09-18,79.61000061035156
2020-02-03,79.33000183105469
2020-04-22,77.2300033569336
2019-11-19,76.06999969482422
2020-02-06,74.81999969482422
2019-11-22,74.69000244140625
2019-03-25,75.19999694824219
2019-02-21,74.83999633789062
2018-12-19,74.69999694824219
2018-07-12,76.19000244140625
2018-09-14,73.05000305175781
2018-08-13,73.19999694824219
2018-10-16,72.02999877929688
2019-07-31,72.27999877929688
2019-05-28,71.91999816894531
2019-04-26,71.43000030517578
2020-04-28,71.80000305175781
2019-11-25,71.91000366210938
2020-02-12,72.8499984741211
2020-05-01,71.75
2020-05-04,73.08000183105469
2019-06-12,70.62999725341797
2019-04-09,72.05000305175781
2019-03-08,71.72000122070312
2019-02-04,72.0999984741211
2018-07-27,73.16000366210938
2018-08-28,72.16000366210938
2019-01-03,73.75
2019-08-15,74.48999786376953
2018-10-31,76.18000030517578
2019-09-16,78.63999938964844
2020-02-18,75.87999725341797
2020-05-07,77.1500015258789
2018-08-17,77.05999755859375
2019-12-04,79.04000091552734
2020-02-21,80.20999908447266
2018-12-17,81.13999938964844
2019-08-30,81.9000015258789
2018-11-15,82.44000244140625
2019-07-29,81.19999694824219
2019-06-27,79.87999725341797
2019-04-24,73.77999877929688
2018-07-10,71.66999816894531
2018-09-12,73.22000122070312
2019-02-19,62.869998931884766
2019-01-18,66.0
2020-02-24,65.83000183105469
2020-05-13,64.62000274658203
2019-12-10,65.55999755859375
2020-02-27,68.12999725341797
2019-12-13,69.0
2020-05-19,67.08999633789062
2019-03-06,68.5199966430664
2018-11-30,67.58000183105469
2019-08-13,64.76000213623047
2019-07-12,65.33999633789062
2019-06-10,63.25
2019-05-09,63.97999954223633
2018-07-25,63.97999954223633
2018-09-27,64.05999755859375
2018-10-29,60.88999938964844
2019-10-16,60.599998474121094
2019-12-16,61.40999984741211
2020-03-04,62.72999954223633
2020-05-22,61.439998626708984
2019-10-01,60.11000061035156
2019-12-19,58.97999954223633
