Dates,KSS
2018-06-20,68.9086685180664
2018-06-21,69.69274139404297
2018-06-25,66.54740905761719
2018-06-22,65.72730255126953
2018-06-26,66.98001098632812
2018-06-27,66.46631622314453
2018-06-28,66.43025970458984
2018-06-29,65.70024871826172
2018-07-02,64.28530883789062
2018-07-03,65.06938171386719
2018-07-05,64.94322204589844
2018-07-16,64.33036041259766
2018-09-18,64.0419692993164
2019-01-24,64.18617248535156
2019-09-05,63.26690673828125
2018-11-21,62.527889251708984
2020-01-13,62.30257797241211
2020-04-01,63.67246627807617
2020-06-19,63.9248161315918
2019-10-29,65.18656158447266
2020-01-16,67.07914733886719
2020-06-22,66.37618255615234
2018-10-03,66.70063781738281
2018-07-31,65.64617919921875
2019-03-12,66.574462890625
2019-02-08,66.36717224121094
2019-01-07,65.35777282714844
2018-12-06,66.45729064941406
2019-08-19,66.574462890625
2019-07-18,63.5102424621582
2019-05-15,64.79000854492188
2019-09-20,65.16851806640625
2019-11-01,65.35777282714844
2020-04-07,65.88050079345703
2020-06-25,67.07012939453125
2020-06-16,67.69197845458984
2019-11-04,68.18767547607422
2020-01-22,68.87261199951172
2019-11-07,71.13471984863281
2020-04-13,67.04310607910156
2019-07-01,67.36754608154297
2019-05-30,68.8906478881836
2018-08-15,71.0626220703125
2018-10-18,72.27928924560547
2019-03-27,71.23385620117188
2019-01-22,72.72991180419922
2018-12-21,72.87410736083984
2019-09-03,71.0626220703125
2018-11-19,71.08064270019531
2019-08-02,69.70175170898438
2020-01-28,70.54891204833984
2020-04-16,71.29693603515625
2019-11-13,73.94657897949219
2020-01-31,73.07238006591797
2018-12-04,73.05435180664062
2018-11-02,72.32434844970703
2019-07-16,73.00929260253906
2018-08-30,73.21814727783203
2018-10-01,73.9173583984375
2019-06-14,72.67329406738281
2019-05-13,73.40884399414062
2019-04-11,71.97409057617188
2019-02-06,72.28282928466797
2019-09-18,72.2101821899414
2020-02-03,69.87642669677734
2020-04-22,68.90479278564453
2019-11-19,67.78785705566406
2020-02-06,67.5699234008789
2019-11-22,68.65052032470703
2019-03-25,67.86050415039062
2019-02-21,67.6970443725586
2018-12-19,69.05915832519531
2018-07-12,66.35308837890625
2018-09-14,66.1533203125
2018-08-13,65.27247619628906
2018-10-16,65.59031677246094
2019-07-31,65.30879974365234
2019-05-28,64.41889953613281
2019-04-26,65.13628387451172
2020-04-28,64.30992126464844
2019-11-25,65.97169494628906
2020-02-12,64.93650817871094
2020-05-01,66.65275573730469
2020-05-04,64.32807922363281
2019-06-12,64.88201141357422
2019-04-09,64.70947265625
2019-03-08,66.30767822265625
2019-02-04,66.57102966308594
2018-07-27,65.57213592529297
2018-08-28,67.13404083251953
2019-01-03,66.99781799316406
2019-08-15,68.95927429199219
2018-10-31,71.21131134033203
2019-09-16,68.76858520507812
2020-02-18,68.66869354248047
2020-05-07,69.83103942871094
2018-08-17,71.91959381103516
2019-12-04,72.86399841308594
2020-02-21,73.39977264404297
2018-12-17,74.41679382324219
2019-08-30,74.43496704101562
2018-11-15,73.32711791992188
2019-07-29,72.78226470947266
2019-06-27,68.8321533203125
2019-04-24,66.48931121826172
2018-07-10,65.82642364501953
2018-09-12,64.47337341308594
2019-02-19,58.525482177734375
2019-01-18,60.20542526245117
2020-02-24,57.96247863769531
2020-05-13,59.633331298828125
2019-12-10,61.85811996459961
2020-02-27,62.78435134887695
2019-12-13,60.93187713623047
2020-05-19,60.995445251464844
2019-03-06,61.767311096191406
2018-11-30,58.93411636352539
2019-08-13,59.597007751464844
2019-07-12,56.736572265625
2019-06-10,57.96247863769531
2019-05-09,57.714927673339844
2018-07-25,58.6867790222168
2018-09-27,56.092124938964844
2018-10-29,56.14714050292969
2019-10-16,55.85374450683594
2019-12-16,57.2198371887207
2020-03-04,56.53220748901367
2020-05-22,54.98275375366211
2019-10-01,54.46015930175781
2019-12-19,54.817726135253906
2018-09-10,60.43793487548828
2019-05-24,59.42941665649414
2018-08-09,59.64945983886719
2019-04-22,60.82300567626953
2019-03-21,62.16159439086914
2019-01-16,60.85051727294922
2019-08-28,60.88719177246094
2018-11-13,62.354129791259766
2018-10-12,63.42683410644531
2019-06-25,64.08695220947266
2020-03-10,61.006378173828125
2020-05-28,61.6756706237793
2019-10-07,61.098060607910156
2020-03-13,61.66649627685547
2019-10-10,61.8498649597168
2020-03-16,63.1151008605957
2020-06-03,64.1327896118164
2018-11-28,63.53685760498047
2018-09-25,63.7110481262207
2018-07-23,62.656681060791016
2018-08-24,64.82041931152344
2019-07-10,63.656036376953125
