Dates,KSS
2018-08-14,51.099998474121094
2018-07-13,52.33000183105469
2018-10-17,52.36000061035156
2019-05-29,52.70000076293945
2019-03-26,53.130001068115234
2019-02-22,50.810001373291016
2019-10-04,50.09000015258789
2019-11-05,48.79999923706055
2019-12-27,49.02000045776367
2020-06-02,49.029998779296875
2019-12-30,49.18000030517578
2020-03-18,49.779998779296875
2020-06-05,49.16999816894531
2019-07-15,49.63999938964844
2018-12-03,49.65999984741211
2019-06-13,49.0
2019-01-04,46.18000030517578
2018-08-29,46.56999969482422
2019-02-05,47.18000030517578
2018-11-01,48.36000061035156
2019-08-16,48.400001525878906
2019-04-10,49.40999984741211
2019-09-17,50.79999923706055
2019-10-15,51.459999084472656
2020-01-02,50.72999954223633
2020-06-08,51.45000076293945
2019-10-18,51.02000045776367
2020-03-24,51.060001373291016
2020-06-11,50.599998474121094
2020-01-08,51.22999954223633
2019-04-25,52.939998626708984
2019-07-30,53.2599983215332
2019-02-20,52.31999969482422
2018-07-11,53.959999084472656
2018-09-13,53.709999084472656
2018-10-15,53.90999984741211
2019-06-28,51.619998931884766
2018-12-18,51.2599983215332
2018-11-16,52.09000015258789
2019-10-02,54.09000015258789
2020-03-27,55.29999923706055
2020-01-10,54.38999938964844
2019-10-24,56.7400016784668
2020-03-30,57.040000915527344
2020-06-17,57.0099983215332
2020-01-14,56.45000076293945
2020-04-02,56.689998626708984
2019-01-02,57.54999923706055
2019-08-14,59.08000183105469
2018-10-30,58.400001525878906
2019-06-11,47.02000045776367
2019-05-10,47.220001220703125
2019-04-08,47.09000015258789
2018-08-27,47.0
2018-07-26,48.400001525878906
2018-09-28,48.04999923706055
2019-03-07,48.31999969482422
2019-10-30,47.0099983215332
2020-01-17,46.81999969482422
2020-06-23,45.939998626708984
2020-04-08,46.25
2020-06-26,47.08000183105469
2019-03-22,47.150001525878906
2019-01-17,48.709999084472656
2019-08-29,48.040000915527344
2018-11-14,47.70000076293945
2019-06-26,49.119998931884766
2018-09-11,48.279998779296875
2018-07-09,49.790000915527344
2018-08-10,50.459999084472656
2019-04-23,50.86000061035156
2019-09-30,50.47999954223633
2020-01-23,50.56999969482422
2019-11-08,50.77000045776367
2020-04-14,50.790000915527344
2019-11-11,51.189998626708984
2020-01-29,50.939998626708984
2020-04-17,50.619998931884766
2018-07-24,50.95000076293945
2018-09-26,49.11000061035156
2019-05-08,49.189998626708984
2019-03-05,50.060001373291016
2019-02-01,50.16999816894531
2018-12-31,49.380001068115234
2018-11-29,46.150001525878906
2019-08-12,46.36000061035156
2019-07-11,46.310001373291016
2019-09-13,46.529998779296875
2019-11-14,46.720001220703125
2020-04-20,47.029998779296875
2020-02-04,47.0
2020-04-23,46.130001068115234
2018-12-14,46.369998931884766
2019-08-27,46.220001220703125
2018-08-08,45.4900016784668
2018-10-11,44.68000030517578
2018-11-12,45.08000183105469
2019-07-26,44.849998474121094
2019-06-24,44.560001373291016
2019-05-23,42.75
2019-03-20,42.880001068115234
2019-01-15,43.220001220703125
2019-11-20,46.06999969482422
2020-02-07,44.95000076293945
2020-02-10,43.79999923706055
2020-04-29,44.09000015258789
2019-11-26,44.439998626708984
2020-02-13,45.36000061035156
2019-01-30,44.63999938964844
2018-08-23,44.470001220703125
2018-09-24,43.83000183105469
2018-11-27,44.0
2018-10-26,44.77000045776367
2019-07-09,44.54999923706055
2019-06-07,43.130001068115234
2019-05-06,41.099998474121094
2019-04-04,40.02000045776367
2019-09-11,38.91999816894531
2019-11-29,39.150001525878906
2020-05-05,38.439998626708984
2019-12-02,37.43000030517578
2020-02-19,36.52000045776367
2020-05-08,34.13999938964844
2019-05-21,34.650001525878906
2019-03-18,32.5
2018-09-07,31.610000610351562
2018-08-06,28.450000762939453
2018-10-09,23.010000228881836
2019-02-14,24.790000915527344
2018-12-12,19.709999084472656
2019-07-24,17.0
2019-09-26,15.59000015258789
2019-10-28,17.18000030517578
2019-12-05,15.850000381469727
2020-05-11,13.09000015258789
2019-07-03,16.6299991607666
2020-02-25,17.700000762939453
2020-05-14,17.959999084472656
2020-02-28,17.549999237060547
2019-08-08,16.030000686645508
2019-06-05,14.59000015258789
2018-07-20,12.9399995803833
2018-08-21,11.710000038146973
2018-10-24,11.510000228881836
2019-04-02,14.149999618530273
2019-03-01,17.010000228881836
2019-01-28,17.520000457763672
2018-12-27,19.90999984741211
2019-09-09,18.790000915527344
2020-03-02,19.010000228881836
2020-05-20,17.690000534057617
2019-12-17,17.610000610351562
2020-03-05,18.479999542236328
2019-02-12,17.059999465942383
2019-01-11,16.479999542236328
2018-12-10,15.390000343322754
2019-08-23,16.1200008392334
2018-11-08,15.800000190734863
2019-07-22,18.600000381469727
2019-06-20,19.84000015258789
2018-09-05,20.049999237060547
2019-04-17,18.459999084472656
2019-09-24,17.639999389648438
2019-12-20,17.56999969482422
2020-05-26,17.079999923706055
2019-04-30,16.649999618530273
2019-12-23,17.899999618530273
2020-03-11,18.200000762939453
2020-05-29,17.540000915527344
2019-12-26,16.899999618530273
2020-06-01,16.329999923706055
2019-05-02,16.690000534057617
2019-02-27,17.540000915527344
2018-11-23,18.81999969482422
2019-08-06,17.3799991607666
2018-07-18,16.700000762939453
2018-09-20,18.010000228881836
2018-10-22,17.479999542236328
2019-07-05,19.459999084472656
2019-06-03,22.290000915527344
2019-10-09,20.1200008392334
2019-10-11,19.219999313354492
2020-03-17,20.700000762939453
2020-06-04,21.049999237060547
2019-10-14,22.899999618530273
2020-03-20,23.84000015258789
2018-11-06,26.579999923706055
2019-06-18,28.829999923706055
2019-05-17,26.81999969482422
2019-04-15,23.950000762939453
2019-03-14,21.260000228881836
2019-01-09,23.219999313354492
2018-08-02,22.780000686645508
2018-10-05,24.81999969482422
2019-08-21,23.56999969482422
2019-10-17,23.360000610351562
2020-03-23,22.25
2020-06-10,21.940000534057617
2019-02-25,22.0
2020-01-07,20.639999389648438
2020-03-26,19.90999984741211
2019-10-23,18.770000457763672
