Dates,TIF
2019-03-06,90.98494720458984
2018-11-30,87.37055206298828
2019-08-13,85.09231567382812
2019-07-12,82.68911743164062
2019-06-10,81.81436920166016
2019-05-09,80.92036437988281
2018-07-25,82.61222839355469
2018-09-27,80.51663208007812
2018-10-29,79.45924377441406
2019-10-16,77.56551361083984
2019-12-16,76.99835205078125
2020-03-04,75.27544403076172
2020-05-22,75.63358306884766
2019-10-01,73.34927368164062
2019-12-19,71.82962799072266
2018-09-10,75.30449676513672
2019-05-24,76.36919403076172
2018-08-09,76.58214569091797
2019-04-22,77.92756652832031
2019-03-21,79.20523071289062
2019-01-16,77.03706359863281
2019-08-28,79.73758697509766
2018-11-13,83.14466857910156
2018-10-12,84.18035888671875
2019-06-25,83.70606994628906
2020-03-10,82.23482513427734
2020-05-28,83.06724548339844
2019-10-07,82.62199401855469
2020-03-13,81.85733795166016
2019-10-10,81.31529998779297
2020-03-16,82.52519989013672
2020-06-03,86.93892669677734
2018-11-28,84.7901382446289
2018-09-25,84.53848266601562
2018-07-23,84.71270751953125
2018-08-24,86.02909088134766
2019-07-10,85.36122131347656
2019-05-07,84.7901382446289
2019-04-05,85.15795135498047
2019-03-04,85.88390350341797
2019-01-31,85.37089538574219
2019-09-12,85.54512023925781
2019-12-31,86.75502014160156
2020-03-19,86.78407287597656
2020-01-03,85.7290267944336
2020-06-09,85.25474548339844
2019-02-15,85.03211212158203
2019-01-14,86.8518295288086
2018-07-06,88.0133285522461
2018-08-07,87.43257904052734
2018-10-10,87.91653442382812
2018-12-13,87.48096466064453
2019-08-26,88.68119812011719
2019-07-25,88.55535125732422
2019-05-22,89.72654724121094
2019-03-19,90.99454498291016
2020-01-06,91.84630584716797
2020-03-25,92.707763671875
2020-06-12,91.99149322509766
2019-10-22,92.85295867919922
2020-01-09,91.56561279296875
2020-06-15,91.82695007324219
2019-10-25,91.74951171875
2020-03-31,91.4591293334961
2020-06-18,91.30428314208984
2019-04-03,93.19171905517578
2018-08-22,92.79487609863281
2018-10-25,93.45307159423828
2019-01-29,92.40770721435547
2018-12-28,93.46273803710938
2018-11-26,94.2273941040039
2019-08-09,94.44155883789062
2019-07-08,94.490234375
2019-06-06,97.40076446533203
2019-09-10,100.46704864501953
2020-01-15,100.06795501708984
2020-04-03,100.38916778564453
2019-10-31,101.64488983154297
2020-04-06,102.00505828857422
2020-06-24,102.7448501586914
2018-11-09,102.99794006347656
2019-07-23,103.38732147216797
2019-06-21,104.0589828491211
2019-05-20,104.44835662841797
2019-04-18,104.64302825927734
2018-09-06,103.78643035888672
2018-10-08,102.91034698486328
2019-02-13,103.06609344482422
2018-12-11,103.22183990478516
2019-09-25,103.35811614990234
2020-01-21,103.05635070800781
2020-04-09,104.38021087646484
2019-11-06,103.35811614990234
2020-01-24,104.27313232421875
2020-01-27,102.91034698486328
2020-04-15,104.87665557861328
2018-12-26,103.91297149658203
2019-08-07,102.03426361083984
2019-06-04,104.87665557861328
2018-09-21,104.74037170410156
2018-07-19,104.95452880859375
2018-08-20,103.50413513183594
2018-10-23,105.03240203857422
2019-05-03,106.6385498046875
2019-04-01,102.80326843261719
2019-02-28,101.20684814453125
2019-11-12,102.9298095703125
2020-01-30,102.13160705566406
2019-11-15,102.06346130371094
2020-04-21,95.0840072631836
2019-04-16,95.72647857666016
2019-03-15,95.74594116210938
2019-02-11,96.79723358154297
2019-01-10,93.46812438964844
2019-08-22,92.8548812866211
2018-11-07,95.25923156738281
2018-08-03,95.89195251464844
2018-09-04,92.84513092041016
2019-06-19,91.16111755371094
2019-09-23,88.7665023803711
2019-11-18,88.40632629394531
2020-02-05,87.65679168701172
2020-04-24,86.74177551269531
2019-03-29,87.77359771728516
2019-11-21,90.05142211914062
2020-04-27,89.99300384521484
2020-02-11,88.7665023803711
2020-04-30,88.06563568115234
2019-05-01,89.69125366210938
2019-02-26,89.64257049560547
2019-01-25,88.97090911865234
2018-12-24,88.7373046875
2019-09-06,88.60102081298828
2018-07-17,89.00011444091797
2018-09-19,89.59390258789062
2019-08-05,90.88697052001953
2019-10-08,94.15882873535156
2019-12-11,91.7098388671875
2019-11-27,89.97594451904297
2020-02-14,89.37840270996094
2020-05-06,90.06410217285156
2019-01-08,90.1032943725586
2018-12-07,91.72942352294922
2019-08-20,92.35636901855469
2018-11-05,90.31880187988281
2019-07-19,91.69024658203125
2018-10-04,92.55228424072266
2019-06-17,91.85677337646484
2019-05-16,91.21024322509766
2018-08-01,90.8771743774414
2019-03-13,92.20942687988281
2019-12-03,92.72862243652344
2020-02-20,91.90575408935547
2019-12-06,92.11146545410156
2020-05-12,91.3865737915039
2019-12-09,91.25922393798828
2020-02-26,90.77921295166016
2020-05-15,89.8583984375
2019-03-28,90.6420669555664
2018-09-17,92.50331115722656
2018-08-16,91.6804428100586
2018-10-19,91.3669662475586
2019-04-29,91.0339126586914
2019-01-23,92.19963836669922
2019-09-04,92.00370788574219
2018-11-20,89.36859893798828
2019-07-02,88.24205780029297
2019-05-31,86.0673599243164
2019-12-12,86.7922592163086
2020-05-18,87.02735900878906
2019-09-27,89.3000259399414
2020-03-03,87.73267364501953
2020-05-21,85.26409149169922
2019-05-14,86.0477523803711
2018-08-31,81.04203033447266
2018-07-30,78.92610168457031
2018-10-02,79.15140533447266
2019-04-12,80.41507720947266
2019-03-11,80.58161926269531
2019-02-07,82.8052978515625
2019-07-17,83.59876251220703
2019-09-19,79.66079711914062
2019-10-21,81.38489532470703
2019-12-18,80.98324584960938
2020-03-06,83.43223571777344
2019-10-03,83.79469299316406
2020-03-09,83.13835906982422
2020-05-27,80.80692291259766
2019-12-24,82.8052978515625
2020-03-12,86.39061737060547
2018-12-20,86.42001342773438
2019-08-01,89.4175796508789
2018-08-14,92.09187316894531
2018-07-13,93.11066436767578
2018-10-17,94.63883209228516
2019-05-29,96.27474975585938
2019-03-26,94.43311309814453
2019-02-22,93.31637573242188
2019-10-04,91.51390838623047
2019-11-05,90.03533935546875
2019-12-27,89.99591827392578
2020-06-02,90.46905517578125
2019-12-30,89.54248046875
2020-03-18,90.70562744140625
2020-06-05,89.53263092041016
2019-07-15,90.56761932373047
2018-12-03,91.30691528320312
2019-06-13,89.5819091796875
2019-01-04,87.33448028564453
2018-08-29,87.91605377197266
2019-02-05,86.80219268798828
2018-11-01,87.74847412109375
2019-08-16,85.39260864257812
2019-04-10,87.24576568603516
2019-09-17,86.77262115478516
2019-10-15,90.56761932373047
2020-01-02,88.97077178955078
2020-06-08,89.7396240234375
2019-10-18,90.094482421875
2020-03-24,90.27191925048828
2020-06-11,87.22604370117188
2020-01-08,88.2906265258789
2019-04-25,89.6607666015625
2019-07-30,91.10977172851562
2019-02-20,96.2749252319336
2018-07-11,97.1423568725586
2018-09-13,127.86714172363281
2018-10-15,124.98885345458984
2019-06-28,122.12040710449219
2018-12-18,122.73155212402344
2018-11-16,125.18598937988281
2019-10-02,125.81684112548828
2020-03-27,122.52456665039062
2020-01-10,122.90898132324219
2019-10-24,123.21455383300781
2020-03-30,123.87498474121094
2020-06-17,123.77641296386719
2020-01-14,122.37670135498047
2020-04-02,120.80941009521484
2019-01-02,121.25298309326172
2019-08-14,123.29341125488281
2018-10-30,122.80055236816406
2019-06-11,121.7359848022461
2019-05-10,121.56841278076172
2019-04-08,124.69313049316406
2018-08-27,123.71727752685547
2018-07-26,131.34671020507812
2018-09-28,131.31715393066406
2019-03-07,131.6128692626953
2019-10-30,131.88885498046875
2020-01-17,131.64244079589844
2020-06-23,131.4551544189453
2020-04-08,131.8100128173828
2020-06-26,131.64244079589844
2019-03-22,131.64244079589844
2019-01-17,131.5734405517578
2019-08-29,131.5537109375
2018-11-14,131.52413940429688
2019-06-26,131.6621551513672
2018-09-11,131.790283203125
2018-07-09,131.6917266845703
2018-08-10,131.790283203125
2019-04-23,131.74099731445312
2019-09-30,132.11721801757812
2020-01-23,132.206298828125
2019-11-08,132.1865234375
2020-04-14,132.2558135986328
2019-11-11,132.28550720214844
2020-01-29,132.44390869140625
2020-04-17,132.1468963623047
2018-07-24,132.31521606445312
2018-09-26,132.5132293701172
2019-05-08,132.43402099609375
2019-03-05,132.31521606445312
2019-02-01,132.29541015625
2018-12-31,132.50331115722656
2018-11-29,132.4538116455078
2019-08-12,132.493408203125
2019-07-11,132.5231170654297
2019-09-13,132.70130920410156
2019-11-14,132.74090576171875
2020-04-20,132.780517578125
2020-02-04,132.9092254638672
2020-04-23,132.9488067626953
2018-12-14,132.7112274169922
2019-08-27,132.86962890625
2018-08-08,132.9488067626953
2018-10-11,132.74090576171875
2018-11-12,132.7508087158203
2019-07-26,132.7508087158203
2019-06-24,132.74090576171875
2019-05-23,132.6815185546875
2019-03-20,132.85972595214844
2019-01-15,132.74090576171875
2019-11-20,132.8795166015625
2020-02-07,132.780517578125
2020-02-10,132.77061462402344
2020-04-29,132.86962890625
2019-11-26,132.9290313720703
2020-02-13,132.96861267089844
2019-01-30,133.0181121826172
2018-08-23,132.9290313720703
2018-09-24,132.9290313720703
2018-11-27,132.9092254638672
2018-10-26,132.84982299804688
2019-07-09,132.89932250976562
2019-06-07,132.6221160888672
2019-05-06,132.41421508789062
2019-04-04,132.17660522460938
2019-09-11,131.6717071533203
2019-11-29,132.2558135986328
2020-05-05,132.3350067138672
2019-12-02,132.02810668945312
2020-02-19,132.3548126220703
2020-05-08,131.91920471191406
2019-05-21,131.37469482421875
2019-03-18,128.74127197265625
2018-09-07,130.6024932861328
2018-08-06,129.1273651123047
2018-10-09,126.20683288574219
2019-02-14,126.66224670410156
2018-12-12,114.5246810913086
2019-07-24,114.7226791381836
2019-09-26,110.10922241210938
2019-10-28,125.39553833007812
2019-12-05,124.83822631835938
2020-05-11,121.0863037109375
2019-07-03,126.00260925292969
2020-02-25,126.05237579345703
2020-05-14,128.5005645751953
2020-02-28,126.82862854003906
2019-08-08,127.87359619140625
2019-06-05,128.8787384033203
2018-07-20,128.71951293945312
2018-08-21,129.1474609375
2018-10-24,127.66459655761719
2019-04-02,127.55512237548828
2019-03-01,127.78401184082031
2019-01-28,128.74935913085938
2018-12-27,127.33617401123047
2019-09-09,127.59494018554688
2020-03-02,128.55032348632812
2020-05-20,128.1422882080078
2019-12-17,127.15704345703125
2020-03-05,128.53041076660156
2019-02-12,128.3313751220703
2019-01-11,128.69961547851562
2018-12-10,127.45561218261719
2019-08-23,126.45044708251953
2018-11-08,125.74385833740234
2019-07-22,124.390380859375
2019-06-20,125.94290161132812
2018-09-05,126.74900817871094
2019-04-17,125.89313507080078
2019-09-24,126.45044708251953
2019-12-20,126.46040344238281
2020-05-26,126.8485336303711
2019-04-30,127.28642272949219
2019-12-23,127.55512237548828
2020-03-11,127.94325256347656
2020-05-29,127.66459655761719
2019-12-26,127.02766418457031
2020-06-01,127.06747436523438
2019-05-02,126.66939544677734
2019-02-27,126.40069580078125
2018-11-23,127.04757690429688
2019-08-06,127.36604309082031
2018-07-18,125.08702850341797
2018-09-20,125.7538070678711
2018-10-22,124.4699935913086
2019-07-05,124.76856231689453
2019-06-03,126.92814636230469
2019-10-09,127.20680236816406
2019-10-11,127.51531982421875
2020-03-17,127.883544921875
2020-06-04,116.46856689453125
2019-10-14,113.69194793701172
2020-03-20,113.98056030273438
2018-11-06,121.40476989746094
2019-06-18,121.59386444091797
2019-05-17,123.96244049072266
2019-04-15,120.46928405761719
2019-03-14,118.89686584472656
2019-01-09,118.54854583740234
2018-08-02,119.52383422851562
2018-10-05,120.18067169189453
2019-08-21,120.90716552734375
2019-10-17,120.31999969482422
2020-03-23,120.87999725341797
2020-06-10,121.91000366210938
2019-02-25,121.94000244140625
2020-01-07,121.44000244140625
2020-03-26,120.3499984741211
2019-10-23,119.56999969482422
