Dates,TIF
2020-02-04,134.14999389648438
2020-04-23,134.10000610351562
2018-12-14,134.24000549316406
2019-08-27,134.02999877929688
2018-08-08,134.16000366210938
2018-10-11,134.00999450683594
2018-11-12,134.0800018310547
2019-07-26,134.1199951171875
2019-06-24,134.0500030517578
2019-05-23,134.0500030517578
2019-03-20,134.13999938964844
2019-01-15,134.25
2019-11-20,134.1999969482422
2020-02-07,134.27999877929688
2020-02-10,134.14999389648438
2020-04-29,134.10000610351562
2019-11-26,134.1999969482422
2020-02-13,134.25999450683594
2019-01-30,134.27000427246094
2018-08-23,134.3000030517578
2018-09-24,134.25
2018-11-27,134.25
2018-10-26,134.2100067138672
2019-07-09,134.19000244140625
2019-06-07,133.80999755859375
2019-05-06,134.00999450683594
2019-04-04,133.9199981689453
2019-09-11,133.33999633789062
2019-11-29,132.75
2020-05-05,133.60000610351562
2019-12-02,133.6699981689453
2020-02-19,133.75
2020-05-08,133.3000030517578
2019-05-21,132.6999969482422
2019-03-18,131.4199981689453
2018-09-07,130.55999755859375
2018-08-06,131.39999389648438
2018-10-09,129.5
2019-02-14,128.4199981689453
2018-12-12,125.0
2019-07-24,116.44000244140625
2019-09-26,112.91999816894531
2019-10-28,110.18000030517578
2019-12-05,128.0
2020-05-11,124.0
2019-07-03,124.55000305175781
2020-02-25,125.83000183105469
2020-05-14,127.55000305175781
2020-02-28,128.0
2019-08-08,128.0
2019-06-05,128.0
2018-07-20,127.75
2018-08-21,128.63999938964844
2018-10-24,129.0
2019-04-02,129.39999389648438
2019-03-01,129.1300048828125
2019-01-28,128.89999389648438
2018-12-27,129.11000061035156
2019-09-09,128.85000610351562
2020-03-02,128.44000244140625
2020-05-20,128.5
2019-12-17,128.75999450683594
2020-03-05,128.3000030517578
2019-02-12,128.3300018310547
2019-01-11,128.39999389648438
2018-12-10,129.35000610351562
2019-08-23,128.19000244140625
2018-11-08,127.8499984741211
2019-07-22,126.97000122070312
2019-06-20,125.5999984741211
2018-09-05,126.97000122070312
2019-04-17,127.25
2019-09-24,126.77999877929688
2019-12-20,127.12000274658203
2020-05-26,126.9800033569336
2019-04-30,127.5999984741211
2019-12-23,128.14999389648438
2020-03-11,128.3800048828125
2020-05-29,128.5
2019-12-26,128.60000610351562
2020-06-01,127.76000213623047
2019-05-02,127.20999908447266
2019-02-27,126.9000015258789
2018-11-23,127.80999755859375
2019-08-06,127.38999938964844
2018-07-18,127.98999786376953
2018-09-20,125.30000305175781
2018-10-22,126.79000091552734
2019-07-05,125.12000274658203
2019-06-03,125.73999786376953
2019-10-09,127.80000305175781
2019-10-11,127.66000366210938
2020-03-17,127.5199966430664
2020-06-04,128.6699981689453
2019-10-14,117.0
2020-03-20,113.2699966430664
2018-11-06,124.05000305175781
2019-06-18,122.3499984741211
2019-05-17,124.05000305175781
2019-04-15,121.62000274658203
2019-03-14,120.41999816894531
2019-01-09,120.2300033569336
2018-08-02,118.25
2018-10-05,120.94999694824219
2019-08-21,121.30999755859375
2019-10-17,121.33000183105469
2020-03-23,121.5199966430664
2020-06-10,120.38999938964844
2019-02-25,122.12000274658203
2020-01-07,121.48999786376953
2020-03-26,121.58000183105469
2019-10-23,120.5
