Dates,TIF
2018-10-29,84.55000305175781
2019-10-16,82.66999816894531
2019-12-16,81.62000274658203
2020-03-04,80.7300033569336
2020-05-22,78.87999725341797
2019-10-01,79.66999816894531
2019-12-19,75.5999984741211
2018-09-10,77.81999969482422
2019-05-24,78.95999908447266
2018-08-09,80.63999938964844
2019-04-22,81.0
2019-03-21,82.27999877929688
2019-01-16,81.23999786376953
2019-08-28,83.11000061035156
2018-11-13,86.47000122070312
2018-10-12,87.95999908447266
2019-06-25,87.6500015258789
2020-03-10,85.27999877929688
2020-05-28,87.30999755859375
2019-10-07,86.88999938964844
2020-03-13,85.56999969482422
2019-10-10,84.47000122070312
2020-03-16,85.45999908447266
2020-06-03,90.38999938964844
2018-11-28,89.13999938964844
2018-09-25,87.9000015258789
2018-07-23,87.70999908447266
2018-08-24,89.7699966430664
2019-07-10,88.44999694824219
2019-05-07,87.9000015258789
2019-04-05,88.61000061035156
2019-03-04,88.86000061035156
2019-01-31,89.25
2019-09-12,88.5199966430664
2019-12-31,90.3499984741211
2020-03-19,90.02999877929688
2020-01-03,89.88999938964844
2020-06-09,88.56999969482422
2019-02-15,88.30000305175781
2019-01-14,90.29000091552734
2018-07-06,91.0999984741211
2018-08-07,90.73999786376953
2018-10-10,91.0999984741211
2018-12-13,90.72000122070312
2019-08-26,92.02999877929688
2019-07-25,92.54000091552734
2019-05-22,92.79000091552734
2019-03-19,94.77999877929688
2020-01-06,95.05000305175781
2020-03-25,96.02999877929688
2020-06-12,95.5199966430664
2019-10-22,97.2300033569336
2020-01-09,96.29000091552734
2020-06-15,95.7699966430664
2019-10-25,95.4000015258789
2020-03-31,95.16999816894531
2020-06-18,94.41000366210938
2019-04-03,96.45999908447266
2018-08-22,96.86000061035156
2018-10-25,97.43000030517578
2019-01-29,96.86000061035156
2018-12-28,97.18000030517578
2018-11-26,97.45999908447266
2019-08-09,98.29000091552734
2019-07-08,97.83000183105469
2019-06-06,100.79000091552734
2019-09-10,104.19999694824219
2020-01-15,103.77999877929688
2020-04-03,104.18000030517578
2019-10-31,105.06999969482422
2020-04-06,106.37000274658203
2020-06-24,105.9000015258789
2018-11-09,106.11000061035156
2019-07-23,106.75
2019-06-21,107.5
2019-05-20,107.58000183105469
2019-04-18,108.31999969482422
2018-09-06,107.66000366210938
2018-10-08,106.23999786376953
2019-02-13,106.47000122070312
2018-12-11,106.45999908447266
2019-09-25,107.11000061035156
2020-01-21,106.1500015258789
2020-04-09,107.68000030517578
2019-11-06,107.75
2020-01-24,108.29000091552734
2020-01-27,106.91999816894531
2020-04-15,107.79000091552734
2018-12-26,108.87000274658203
2019-08-07,106.62000274658203
2019-06-04,107.7699966430664
2018-09-21,108.23999786376953
2018-07-19,108.5
2018-08-20,108.8499984741211
2018-10-23,108.06999969482422
2019-05-03,109.75
2019-04-01,107.44000244140625
2019-02-28,105.16999816894531
2019-11-12,106.73999786376953
2020-01-30,105.37999725341797
2019-11-15,105.43000030517578
2020-04-21,103.05000305175781
2019-04-16,99.31999969482422
2019-03-15,99.41000366210938
2019-02-11,100.11000061035156
2019-01-10,99.37999725341797
2019-08-22,95.62000274658203
2018-11-07,98.8499984741211
2018-08-03,99.02999877929688
2018-09-04,97.94000244140625
2019-06-19,96.36000061035156
2019-09-23,94.16000366210938
2019-11-18,91.19000244140625
2020-02-05,92.44000244140625
2020-04-24,89.33000183105469
2019-03-29,90.95999908447266
2019-11-21,95.8499984741211
2020-04-27,92.63999938964844
2020-02-11,92.45999908447266
2020-04-30,91.72000122070312
2019-05-01,92.8499984741211
2019-02-26,92.95999908447266
2019-01-25,92.0
2018-12-24,91.94999694824219
2019-09-06,91.29000091552734
2018-07-17,91.86000061035156
2018-09-19,93.0
2019-08-05,93.16000366210938
2019-10-08,96.23999786376953
2019-12-11,96.47000122070312
2019-11-27,94.04000091552734
2020-02-14,91.54000091552734
2020-05-06,93.11000061035156
2019-01-08,92.38999938964844
2018-12-07,93.69000244140625
2019-08-20,97.0199966430664
2018-11-05,94.36000061035156
2019-07-19,94.77999877929688
2018-10-04,94.55999755859375
2019-06-17,94.70999908447266
2019-05-16,93.72000122070312
2018-08-01,93.79000091552734
2019-03-13,94.18000030517578
2019-12-03,95.06999969482422
2020-02-20,95.04000091552734
2019-12-06,94.87999725341797
2020-05-12,94.62999725341797
2019-12-09,93.43000030517578
2020-02-26,94.41000366210938
2020-05-15,93.01000213623047
2019-03-28,92.98999786376953
2018-09-17,94.51000213623047
2018-08-16,94.91000366210938
2018-10-19,94.95999908447266
2019-04-29,93.47000122070312
2019-01-23,94.12999725341797
2019-09-04,95.55999755859375
2018-11-20,95.33000183105469
2019-07-02,92.06999969482422
2019-05-31,88.58999633789062
2019-12-12,88.7699966430664
2020-05-18,88.9800033569336
2019-09-27,91.3499984741211
2020-03-03,91.2300033569336
2020-05-21,88.55999755859375
2019-05-14,90.25
2018-08-31,85.4800033569336
2018-07-30,83.27999877929688
2018-10-02,82.48999786376953
2019-04-12,83.13999938964844
2019-03-11,82.7300033569336
2019-02-07,84.77999877929688
2019-07-17,85.66999816894531
2019-09-19,85.45999908447266
2019-10-21,83.3499984741211
2019-12-18,84.95999908447266
2020-03-06,86.58999633789062
2019-10-03,86.77999877929688
2020-03-09,87.41999816894531
2020-05-27,84.38999938964844
2019-12-24,85.19999694824219
2020-03-12,88.55999755859375
2018-12-20,89.25
2019-08-01,91.62999725341797
2018-08-14,94.01000213623047
2018-07-13,95.08999633789062
2018-10-17,96.94999694824219
2019-05-29,99.04000091552734
2019-03-26,98.76000213623047
2019-02-22,96.37999725341797
2019-10-04,94.0999984741211
2019-11-05,93.7699966430664
2019-12-27,92.94000244140625
2020-06-02,92.33999633789062
2019-12-30,92.5999984741211
2020-03-18,92.30999755859375
2020-06-05,92.54000091552734
2019-07-15,92.93000030517578
2018-12-03,93.58999633789062
2019-06-13,94.04000091552734
2019-01-04,89.5
2018-08-29,89.29000091552734
2019-02-05,89.12000274658203
2018-11-01,90.20999908447266
2019-08-16,88.05999755859375
2019-04-10,88.76000213623047
2019-09-17,89.43000030517578
2019-10-15,92.7300033569336
2020-01-02,91.56999969482422
2020-06-08,92.06999969482422
2019-10-18,91.70999908447266
2020-03-24,91.88999938964844
2020-06-11,90.5
2020-01-08,90.05000305175781
2019-04-25,91.01000213623047
2019-07-30,92.58000183105469
2019-02-20,98.12000274658203
2018-07-11,103.0
2018-09-13,130.39999389648438
2018-10-15,129.82000732421875
2019-06-28,127.47000122070312
2018-12-18,124.9000015258789
2018-11-16,127.5199966430664
2019-10-02,129.1699981689453
2020-03-27,127.87000274658203
2020-01-10,125.77999877929688
2019-10-24,125.91000366210938
2020-03-30,126.0
2020-06-17,126.16000366210938
2020-01-14,125.4000015258789
2020-04-02,124.0
2019-01-02,124.41999816894531
2019-08-14,125.0999984741211
2018-10-30,124.72000122070312
2019-06-11,124.51000213623047
2019-05-10,123.63999938964844
2019-04-08,127.52999877929688
2018-08-27,126.91000366210938
2018-07-26,133.5
2018-09-28,133.44000244140625
2019-03-07,133.6300048828125
2019-10-30,133.8000030517578
2020-01-17,134.02999877929688
2020-06-23,133.60000610351562
2020-04-08,133.72000122070312
2020-06-26,133.74000549316406
2019-03-22,133.67999267578125
2019-01-17,133.60000610351562
2019-08-29,133.60000610351562
2018-11-14,133.52999877929688
2019-06-26,133.63999938964844
2018-09-11,133.75999450683594
2018-07-09,133.8000030517578
2018-08-10,133.75
2019-04-23,133.85000610351562
2019-09-30,133.5
2020-01-23,133.5800018310547
2019-11-08,133.5399932861328
2020-04-14,133.60000610351562
2019-11-11,133.64999389648438
2020-01-29,133.85000610351562
2020-04-17,133.8000030517578
2018-07-24,133.75
2018-09-26,133.8699951171875
2019-05-08,133.8000030517578
2019-03-05,133.8300018310547
2019-02-01,133.75
2018-12-31,133.86000061035156
2018-11-29,133.94000244140625
2019-08-12,133.89999389648438
2019-07-11,133.91000366210938
2019-09-13,134.0399932861328
2019-11-14,134.10000610351562
2020-04-20,134.14999389648438
2020-02-04,134.25
2020-04-23,134.2899932861328
2018-12-14,134.24000549316406
2019-08-27,134.25999450683594
2018-08-08,134.38999938964844
2018-10-11,134.13999938964844
2018-11-12,134.1999969482422
2019-07-26,134.25
2019-06-24,134.14999389648438
2019-05-23,134.10000610351562
2019-03-20,134.27999877929688
2019-01-15,134.30999755859375
2019-11-20,134.30999755859375
2020-02-07,134.2899932861328
2020-02-10,134.1999969482422
2020-04-29,134.25999450683594
2019-11-26,134.33999633789062
2020-02-13,134.38999938964844
2019-01-30,134.3800048828125
2018-08-23,134.4199981689453
2018-09-24,134.32000732421875
2018-11-27,134.27999877929688
2018-10-26,134.27000427246094
2019-07-09,134.2899932861328
2019-06-07,134.14999389648438
2019-05-06,134.05999755859375
2019-04-04,134.0
2019-09-11,133.5
2019-11-29,133.77000427246094
2020-05-05,133.8300018310547
2019-12-02,134.07000732421875
2020-02-19,133.77999877929688
2020-05-08,133.60000610351562
2019-05-21,132.97999572753906
2019-03-18,131.77999877929688
2018-09-07,132.11000061035156
2018-08-06,131.5500030517578
2018-10-09,129.7100067138672
2019-02-14,129.27999877929688
2018-12-12,126.41999816894531
2019-07-24,117.30000305175781
2019-09-26,117.0199966430664
2019-10-28,127.38999938964844
2019-12-05,128.14999389648438
2020-05-11,125.97000122070312
2019-07-03,126.62000274658203
2020-02-25,127.91999816894531
2020-05-14,129.2899932861328
2020-02-28,128.97000122070312
2019-08-08,129.13999938964844
2019-06-05,129.80999755859375
2018-07-20,129.75
2018-08-21,129.94000244140625
2018-10-24,129.3000030517578
2019-04-02,129.39999389648438
2019-03-01,129.27000427246094
2019-01-28,130.57000732421875
2018-12-27,130.0
2019-09-09,129.0
2020-03-02,129.72000122070312
2020-05-20,129.5
2019-12-17,130.05999755859375
2020-03-05,129.32000732421875
2019-02-12,129.5500030517578
2019-01-11,129.5
2018-12-10,129.4499969482422
2019-08-23,128.3800048828125
2018-11-08,127.8499984741211
2019-07-22,127.06999969482422
2019-06-20,126.7300033569336
2018-09-05,128.0399932861328
2019-04-17,128.0399932861328
2019-09-24,127.3499984741211
2019-12-20,127.12000274658203
2020-05-26,127.94999694824219
2019-04-30,128.1199951171875
2019-12-23,128.52000427246094
2020-03-11,128.82000732421875
2020-05-29,128.75
2019-12-26,128.60000610351562
2020-06-01,128.3699951171875
2019-05-02,127.68000030517578
2019-02-27,127.54000091552734
2018-11-23,128.14999389648438
2019-08-06,128.07000732421875
2018-07-18,128.05999755859375
2018-09-20,126.62000274658203
2018-10-22,126.87999725341797
2019-07-05,126.19999694824219
2019-06-03,127.58000183105469
2019-10-09,128.61000061035156
2019-10-11,128.3800048828125
2020-03-17,128.77000427246094
2020-06-04,128.75
2019-10-14,117.68000030517578
2020-03-20,115.22000122070312
2018-11-06,124.19000244140625
2019-06-18,123.5
2019-05-17,125.0
2019-04-15,123.37999725341797
2019-03-14,121.55999755859375
2019-01-09,120.5
2018-08-02,120.33999633789062
2018-10-05,121.47000122070312
2019-08-21,121.87000274658203
2019-10-17,121.5
2020-03-23,121.5199966430664
2020-06-10,122.0
2019-02-25,122.4000015258789
2020-01-07,121.9800033569336
2020-03-26,121.58000183105469
2019-10-23,120.94999694824219
