Dates,GOLD
2008-08-25,29.5
2008-07-24,29.020000457763672
2009-03-05,29.579999923706055
2009-04-06,29.690000534057617
2009-05-21,29.93000030517578
2008-08-08,29.799999237060547
2008-07-07,28.09000015258789
2008-06-05,29.31999969482422
2009-01-15,29.719999313354492
2008-04-02,28.979999542236328
2008-01-29,30.0
2008-11-12,30.8700008392334
2008-09-09,30.709999084472656
2009-03-20,29.5
2009-04-21,29.989999771118164
2009-05-27,29.899999618530273
2008-02-11,29.459999084472656
2008-09-24,30.950000762939453
2008-07-22,31.969999313354492
2008-06-20,32.95000076293945
2009-03-03,33.90999984741211
2008-05-19,34.18000030517578
2009-01-30,34.29999923706055
2008-02-13,35.2400016784668
2008-04-17,35.93000030517578
2008-12-29,34.869998931884766
2009-05-06,34.59000015258789
2008-05-02,33.90999984741211
2009-01-13,34.560001373291016
2008-12-12,36.47999954223633
2008-11-10,37.40999984741211
2008-10-09,38.470001220703125
2008-08-06,37.5
2009-03-18,37.2400016784668
2008-02-28,37.56999969482422
2008-03-31,38.959999084472656
2008-06-03,38.630001068115234
