Dates,GOLD
2007-12-31,42.790000915527344
2008-01-02,42.95000076293945
2008-01-04,46.0099983215332
2008-01-07,48.34000015258789
2008-01-03,47.58000183105469
2008-01-08,48.7599983215332
2008-01-09,48.68000030517578
2008-01-10,49.31999969482422
2008-01-11,49.279998779296875
2008-01-14,52.560001373291016
2008-01-15,51.34000015258789
2008-03-14,49.7400016784668
2008-06-18,47.81999969482422
2009-01-28,47.400001525878906
2008-04-15,45.0099983215332
2008-11-25,48.47999954223633
2009-04-02,50.959999084472656
2008-10-07,51.83000183105469
2008-01-25,52.75
2008-02-26,53.7599983215332
2008-04-30,53.29999923706055
2008-09-05,52.47999954223633
2008-08-04,52.0
2008-07-03,50.20000076293945
2009-03-16,48.13999938964844
2009-02-12,49.22999954223633
2008-12-10,48.290000915527344
2009-04-08,48.52000045776367
2008-03-12,50.27000045776367
2008-10-22,50.11000061035156
2008-08-19,48.099998474121094
2008-07-18,48.54999923706055
2008-06-16,48.119998931884766
2009-02-27,48.939998626708984
2008-05-15,49.38999938964844
2009-01-26,50.97999954223633
2009-03-31,50.279998779296875
2009-04-14,50.470001220703125
2009-04-17,49.63999938964844
2009-04-20,50.95000076293945
2008-07-01,51.70000076293945
2008-05-30,53.2400016784668
2009-02-10,52.779998779296875
2009-01-09,53.209999084472656
2008-01-23,51.97999954223633
2008-03-27,52.84000015258789
2008-04-28,51.41999816894531
2008-12-08,50.02000045776367
2008-11-06,50.0
2008-09-03,50.939998626708984
2009-04-23,51.86000061035156
2008-09-18,52.68000030517578
2008-07-16,52.58000183105469
2009-02-25,53.02000045776367
2008-03-10,48.9900016784668
2008-02-07,43.68000030517578
2008-04-11,42.5099983215332
2008-05-13,42.959999084472656
2008-12-23,43.88999938964844
2008-11-21,45.54999923706055
2008-10-20,44.75
2009-04-29,45.11000061035156
2009-05-05,42.150001525878906
2008-11-04,42.209999084472656
2008-10-03,43.54999923706055
2008-07-31,43.459999084472656
2008-03-25,44.20000076293945
2008-02-22,43.61000061035156
2009-03-12,43.150001525878906
2008-05-28,44.41999816894531
2009-01-07,43.5099983215332
2009-04-13,42.869998931884766
2009-05-15,43.400001525878906
2009-05-08,44.77000045776367
2008-06-12,46.2599983215332
2009-02-23,44.310001373291016
2009-01-22,44.119998931884766
2008-11-19,42.790000915527344
2008-09-16,42.02000045776367
2008-02-05,40.2599983215332
2008-04-09,39.70000076293945
2008-08-15,39.939998626708984
2008-07-14,38.31999969482422
2009-03-27,37.83000183105469
2009-05-14,37.599998474121094
2008-09-22,37.29999923706055
2008-07-29,38.4900016784668
2008-06-27,39.369998931884766
2009-03-10,39.0
2009-02-06,39.599998474121094
2009-01-05,40.970001220703125
2008-12-04,39.189998626708984
2008-02-20,38.060001373291016
2008-04-24,38.779998779296875
2008-10-01,38.77000045776367
2009-05-13,40.5099983215332
2009-05-26,40.84000015258789
2008-03-06,41.380001068115234
2008-11-17,42.40999984741211
2008-10-16,42.59000015258789
2008-08-13,43.0099983215332
2008-06-10,41.22999954223633
2008-05-09,40.04999923706055
2009-01-20,39.81999969482422
2008-04-07,39.619998931884766
2008-12-19,40.13999938964844
2009-03-25,39.790000915527344
2009-05-29,39.720001220703125
2009-06-01,38.81999969482422
2009-02-04,41.11000061035156
2008-01-17,42.0099983215332
2008-04-22,41.150001525878906
2008-12-02,40.0099983215332
2008-10-31,38.81999969482422
2008-09-29,38.189998626708984
2008-08-28,39.58000183105469
2008-06-25,39.43000030517578
2009-04-09,40.029998779296875
2009-05-11,41.060001373291016
2008-08-11,40.63999938964844
2008-07-10,39.7400016784668
2008-02-01,40.90999984741211
2008-03-04,41.130001068115234
2009-02-19,41.54999923706055
2008-05-07,43.90999984741211
2008-12-17,45.34000015258789
2008-10-14,46.41999816894531
2008-09-12,45.75
2009-03-23,44.40999984741211
2008-10-29,43.83000183105469
2008-08-26,44.0099983215332
2008-03-19,44.849998474121094
2008-07-25,45.470001220703125
2008-06-23,47.970001220703125
2009-03-06,49.29999923706055
2008-05-22,51.20000076293945
2009-02-02,49.779998779296875
2009-04-07,47.939998626708984
2009-01-16,47.369998931884766
2008-12-15,47.900001525878906
2008-11-13,48.79999923706055
2009-02-17,47.40999984741211
2008-04-03,44.02000045776367
2008-01-30,43.880001068115234
2008-05-05,43.869998931884766
2008-09-10,44.310001373291016
2008-07-08,41.290000915527344
2008-06-06,43.150001525878906
2009-04-16,42.27000045776367
2008-07-23,40.0099983215332
2009-03-04,39.04999923706055
2008-05-20,37.54999923706055
2008-12-30,37.209999084472656
2008-11-28,35.43000030517578
2008-03-17,35.20000076293945
2008-02-14,33.18000030517578
2008-04-18,33.900001525878906
2008-10-27,34.66999816894531
2008-09-25,33.060001373291016
2009-04-22,33.0
2008-10-10,32.45000076293945
2008-09-08,33.900001525878906
2008-08-07,35.349998474121094
2009-03-19,35.34000015258789
2008-06-04,34.61000061035156
2009-01-14,34.31999969482422
2008-01-28,35.209999084472656
2008-04-01,36.41999816894531
2008-02-29,35.54999923706055
2008-11-11,32.95000076293945
2009-04-28,32.75
2009-05-01,31.81999969482422
2008-11-26,31.260000228881836
2008-09-23,31.889999389648438
2008-08-22,28.6200008392334
2008-07-21,26.940000534057617
2008-06-19,27.450000762939453
2009-03-02,27.56999969482422
2008-04-16,29.610000610351562
2008-02-12,26.770000457763672
2009-01-29,28.75
2009-04-03,34.13999938964844
2009-05-04,31.06999969482422
2009-05-07,36.52000045776367
2008-02-27,38.349998474121094
2009-03-17,38.2400016784668
2008-06-02,38.04999923706055
2009-02-13,37.369998931884766
2008-05-01,36.810001373291016
2009-01-12,38.189998626708984
2008-12-11,36.709999084472656
2008-10-08,35.810001373291016
2008-08-05,31.459999084472656
2009-05-20,33.099998474121094
2008-04-14,31.389999389648438
2008-03-13,31.809999465942383
2008-05-16,34.70000076293945
2008-10-23,33.970001220703125
2008-08-20,31.350000381469727
2008-06-17,29.0
2009-01-27,29.3799991607666
2008-12-26,27.829999923706055
2008-11-24,23.6200008392334
2009-04-01,24.479999542236328
2009-05-19,25.299999237060547
2009-05-22,22.56999969482422
2008-12-09,19.360000610351562
2008-11-07,17.270000457763672
2008-01-24,19.84000015258789
2008-02-25,18.8799991607666
2008-03-28,21.25
2008-04-29,23.68000030517578
2008-10-06,23.81999969482422
2008-09-04,23.3700008392334
2008-07-02,23.43000030517578
2009-02-11,24.8799991607666
2009-05-28,25.299999237060547
2009-02-26,23.799999237060547
2008-07-17,25.270000457763672
2008-05-14,24.270000457763672
2008-12-24,22.829999923706055
2008-02-08,21.280000686645508
2008-03-11,23.739999771118164
2008-10-21,21.809999465942383
2008-09-19,21.270000457763672
2008-08-18,21.329999923706055
2009-03-30,21.200000762939453
2008-08-01,22.200000762939453
2008-09-02,28.510000228881836
2009-03-13,28.899999618530273
2009-01-08,27.479999542236328
2008-01-22,29.3799991607666
2008-03-26,27.6200008392334
2008-05-29,27.139999389648438
2008-11-05,26.6299991607666
2009-02-09,26.229999542236328
2008-06-30,24.93000030517578
2009-02-24,27.170000076293945
2008-11-20,26.75
2008-09-17,29.360000610351562
2009-01-23,31.75
2008-04-10,29.8700008392334
2008-02-06,32.310001373291016
2008-05-12,32.86000061035156
2008-07-15,35.0
2008-12-22,35.11000061035156
2008-06-13,32.2599983215332
2008-10-24,33.91999816894531
2009-01-06,32.61000061035156
2008-05-27,33.68000030517578
2008-12-05,34.2400016784668
2009-03-11,36.4900016784668
