Dates,GOLD
2007-12-31,42.04999923706055
2008-01-02,46.02000045776367
2008-01-04,48.709999084472656
2008-01-07,47.93000030517578
2008-01-03,47.2400016784668
2008-01-08,49.279998779296875
2008-01-09,50.029998779296875
2008-01-10,49.54999923706055
2008-01-11,51.20000076293945
2008-01-14,51.47999954223633
2008-01-15,50.25
2008-03-14,47.310001373291016
2008-06-18,46.52000045776367
2009-01-28,46.72999954223633
2008-04-15,49.58000183105469
2008-11-25,48.369998931884766
2009-04-02,50.630001068115234
2008-10-07,52.16999816894531
2008-01-25,53.56999969482422
2008-02-26,53.22999954223633
2008-04-30,53.22999954223633
2008-09-05,51.439998626708984
2008-08-04,50.900001525878906
2008-07-03,49.349998474121094
2009-03-16,47.72999954223633
2009-02-12,48.459999084472656
2008-12-10,48.11000061035156
2009-04-08,50.099998474121094
2008-03-12,49.88999938964844
2008-10-22,48.150001525878906
2008-08-19,48.790000915527344
2008-07-18,47.540000915527344
2008-06-16,47.59000015258789
2009-02-27,49.689998626708984
2008-05-15,50.27000045776367
2009-01-26,50.459999084472656
2009-03-31,50.15999984741211
2009-04-14,49.650001525878906
2009-04-17,50.54999923706055
2009-04-20,51.45000076293945
2008-07-01,53.33000183105469
2008-05-30,51.95000076293945
2009-02-10,53.54999923706055
2009-01-09,51.18000030517578
2008-01-23,52.810001373291016
2008-03-27,51.720001220703125
2008-04-28,50.41999816894531
2008-12-08,49.04999923706055
2008-11-06,50.45000076293945
2008-09-03,50.63999938964844
2009-04-23,53.04999923706055
2008-09-18,53.310001373291016
2008-07-16,52.31999969482422
2009-02-25,49.58000183105469
2008-03-10,45.25
2008-02-07,42.0
2008-04-11,41.939998626708984
2008-05-13,43.54999923706055
2008-12-23,45.5099983215332
2008-11-21,45.08000183105469
2008-10-20,44.70000076293945
2009-04-29,43.45000076293945
2009-05-05,41.91999816894531
2008-11-04,43.84000015258789
2008-10-03,43.439998626708984
2008-07-31,43.65999984741211
2008-03-25,44.04999923706055
2008-02-22,43.02000045776367
2009-03-12,44.11000061035156
2008-05-28,44.02000045776367
2009-01-07,42.689998626708984
2009-04-13,42.970001220703125
2009-05-15,43.47999954223633
2009-05-08,46.040000915527344
2008-06-12,45.15999984741211
2009-02-23,43.7599983215332
2009-01-22,43.13999938964844
2008-11-19,42.709999084472656
2008-09-16,40.79999923706055
2008-02-05,39.22999954223633
2008-04-09,39.66999816894531
2008-08-15,39.040000915527344
2008-07-14,37.5
2009-03-27,38.619998931884766
2009-05-14,37.36000061035156
2008-09-22,37.560001373291016
2008-07-29,38.90999984741211
2008-06-27,39.38999938964844
2009-03-10,39.0099983215332
2009-02-06,40.2400016784668
2009-01-05,39.38999938964844
2008-12-04,38.79999923706055
2008-02-20,38.66999816894531
2008-04-24,37.7599983215332
2008-10-01,39.15999984741211
2009-05-13,40.20000076293945
2009-05-26,40.91999816894531
2008-03-06,42.349998474121094
2008-11-17,42.689998626708984
2008-10-16,42.560001373291016
2008-08-13,42.06999969482422
2008-06-10,40.790000915527344
2008-05-09,40.84000015258789
2009-01-20,39.16999816894531
2008-04-07,40.290000915527344
2008-12-19,40.290000915527344
2009-03-25,39.72999954223633
2009-05-29,38.95000076293945
2009-06-01,40.43000030517578
2009-02-04,42.06999969482422
2008-01-17,42.04999923706055
2008-04-22,39.20000076293945
2008-12-02,39.61000061035156
2008-10-31,38.59000015258789
2008-09-29,38.54999923706055
2008-08-28,39.52000045776367
2008-06-25,39.86000061035156
2009-04-09,40.439998626708984
2009-05-11,40.06999969482422
2008-08-11,40.43000030517578
2008-07-10,41.02000045776367
2008-02-01,40.95000076293945
2008-03-04,40.459999084472656
2009-02-19,43.040000915527344
2008-05-07,45.0
2008-12-17,45.5
2008-10-14,46.36000061035156
2008-09-12,45.18000030517578
2009-03-23,45.09000015258789
2008-10-29,44.689998626708984
2008-08-26,44.439998626708984
2008-03-19,44.63999938964844
2008-07-25,46.720001220703125
2008-06-23,49.209999084472656
2009-03-06,50.38999938964844
2008-05-22,49.66999816894531
2009-02-02,48.400001525878906
2009-04-07,47.5
2009-01-16,47.29999923706055
2008-12-15,48.279998779296875
2008-11-13,47.630001068115234
2009-02-17,43.91999816894531
2008-04-03,43.810001373291016
2008-01-30,43.869998931884766
2008-05-05,44.20000076293945
2008-09-10,42.58000183105469
2008-07-08,42.40999984741211
2008-06-06,42.349998474121094
2009-04-16,40.58000183105469
2008-07-23,40.02000045776367
2009-03-04,37.060001373291016
2008-05-20,36.959999084472656
2008-12-30,36.279998779296875
2008-11-28,35.20000076293945
2008-03-17,32.77000045776367
2008-02-14,33.59000015258789
2008-04-18,35.25
2008-10-27,33.58000183105469
2008-09-25,32.15999984741211
2009-04-22,33.0099983215332
2008-10-10,33.439998626708984
2008-09-08,33.709999084472656
2008-08-07,35.9900016784668
2009-03-19,34.7599983215332
2008-06-04,34.40999984741211
2009-01-14,34.310001373291016
2008-01-28,35.5
2008-04-01,35.02000045776367
2008-02-29,34.72999954223633
2008-11-11,32.90999984741211
2009-04-28,31.399999618530273
2009-05-01,30.56999969482422
2008-11-26,30.940000534057617
2008-09-23,29.40999984741211
2008-08-22,26.600000381469727
2008-07-21,27.59000015258789
2008-06-19,26.639999389648438
2009-03-02,29.56999969482422
2008-04-16,27.940000534057617
2008-02-12,28.780000686645508
2009-01-29,32.5099983215332
2009-04-03,31.719999313354492
2009-05-04,35.099998474121094
2009-05-07,38.13999938964844
2008-02-27,37.25
2009-03-17,38.470001220703125
2008-06-02,36.5
2009-02-13,37.0
2008-05-01,38.68000030517578
2009-01-12,36.7400016784668
2008-12-11,37.36000061035156
2008-10-08,31.93000030517578
2008-08-05,32.09000015258789
2009-05-20,30.010000228881836
2008-04-14,30.5
2008-03-13,35.709999084472656
2008-05-16,34.9900016784668
2008-10-23,30.030000686645508
2008-08-20,28.1200008392334
2008-06-17,29.780000686645508
2009-01-27,27.34000015258789
2008-12-26,24.579999923706055
2008-11-24,23.610000610351562
2009-04-01,26.510000228881836
2009-05-19,23.6299991607666
2009-05-22,20.170000076293945
2008-12-09,18.809999465942383
2008-11-07,19.889999389648438
2008-01-24,18.139999389648438
2008-02-25,20.3799991607666
2008-03-28,22.739999771118164
2008-04-29,24.31999969482422
2008-10-06,22.739999771118164
2008-09-04,22.260000228881836
2008-07-02,25.43000030517578
2009-02-11,24.950000762939453
2009-05-28,23.1200008392334
2009-02-26,23.959999084472656
2008-07-17,24.979999542236328
2008-05-14,23.3799991607666
2008-12-24,20.809999465942383
2008-02-08,23.350000381469727
2008-03-11,22.290000915527344
2008-10-21,21.149999618530273
2008-09-19,21.049999237060547
2008-08-18,21.1200008392334
2009-03-30,20.600000381469727
2008-08-01,27.049999237060547
2008-09-02,28.110000610351562
2009-03-13,27.739999771118164
2009-01-08,29.059999465942383
2008-01-22,29.459999084472656
2008-03-26,26.309999465942383
2008-05-29,27.649999618530273
2008-11-05,26.420000076293945
2009-02-09,25.700000762939453
2008-06-30,25.139999389648438
2009-02-24,27.25
2008-11-20,27.75
2008-09-17,30.3799991607666
2009-01-23,30.549999237060547
2008-04-10,31.31999969482422
2008-02-06,32.91999816894531
2008-05-12,34.90999984741211
2008-07-15,35.4900016784668
2008-12-22,33.310001373291016
2008-06-13,33.5
2008-10-24,32.61000061035156
2009-01-06,33.86000061035156
2008-05-27,34.2599983215332
2008-12-05,35.79999923706055
2009-03-11,36.52000045776367
2008-11-03,36.31999969482422
2008-10-02,36.77000045776367
2008-02-21,35.97999954223633
2008-03-24,34.349998474121094
2008-04-25,33.65999984741211
2008-07-30,31.209999084472656
2008-09-15,33.209999084472656
2008-08-14,32.900001525878906
2008-06-11,31.139999389648438
2009-01-21,32.720001220703125
2008-11-18,31.510000228881836
2008-03-07,33.47999954223633
2008-02-04,34.27000045776367
2008-04-08,34.790000915527344
2008-10-17,36.61000061035156
2009-03-26,35.56999969482422
2008-08-21,39.58000183105469
2009-04-15,38.220001220703125
2008-01-18,37.08000183105469
2008-02-19,36.310001373291016
2008-12-03,38.56999969482422
2008-09-30,37.4900016784668
2008-08-29,35.9900016784668
2008-07-28,35.849998474121094
2008-06-26,37.08000183105469
2009-03-09,38.56999969482422
2009-02-05,39.150001525878906
2008-04-23,37.83000183105469
2009-04-24,37.130001068115234
2008-06-09,38.58000183105469
2009-02-20,38.97999954223633
2008-03-05,37.939998626708984
2008-05-08,37.290000915527344
2008-12-18,38.47999954223633
2008-10-15,36.439998626708984
2008-08-12,36.88999938964844
2008-07-11,35.599998474121094
2009-03-24,31.6299991607666
2009-04-27,31.15999984741211
2009-04-30,31.34000015258789
2008-08-27,30.200000762939453
2008-01-16,27.979999542236328
2008-04-21,28.389999389648438
2008-03-20,27.719999313354492
2008-06-24,28.81999969482422
2008-05-23,28.760000228881836
2009-02-03,27.959999084472656
2009-01-02,26.040000915527344
2008-12-01,27.3700008392334
2008-10-30,28.8700008392334
2008-11-14,29.649999618530273
2008-10-13,29.600000381469727
2008-09-11,29.010000228881836
2008-03-03,31.940000534057617
2008-01-31,33.36000061035156
2008-04-04,33.38999938964844
2008-05-06,33.18000030517578
2008-07-09,32.060001373291016
2009-02-18,33.0
2008-12-16,33.029998779296875
2009-05-12,32.189998626708984
2009-05-18,32.279998779296875
2008-05-21,32.41999816894531
2008-12-31,33.88999938964844
2008-10-28,32.29999923706055
2008-03-18,30.43000030517578
2008-02-15,28.75
2008-09-26,29.049999237060547
2008-08-25,28.860000610351562
2008-07-24,28.559999465942383
2009-03-05,28.709999084472656
2009-04-06,29.1299991607666
2009-05-21,29.799999237060547
2008-08-08,28.239999771118164
2008-07-07,27.530000686645508
2008-06-05,29.06999969482422
2009-01-15,28.209999084472656
2008-04-02,28.399999618530273
2008-01-29,29.489999771118164
2008-11-12,30.799999237060547
2008-09-09,30.18000030517578
2009-03-20,28.969999313354492
2009-04-21,29.6200008392334
2009-05-27,29.100000381469727
2008-02-11,29.0
2008-09-24,30.889999389648438
2008-07-22,31.549999237060547
2008-06-20,32.880001068115234
2009-03-03,32.810001373291016
2008-05-19,34.040000915527344
2009-01-30,33.63999938964844
2008-02-13,35.099998474121094
2008-04-17,34.349998474121094
2008-12-29,34.11000061035156
2009-05-06,33.4900016784668
2008-05-02,33.470001220703125
2009-01-13,33.9900016784668
2008-12-12,36.220001220703125
2008-11-10,36.88999938964844
2008-10-09,38.0
2008-08-06,37.0
2009-03-18,36.04999923706055
2008-02-28,37.18000030517578
2008-03-31,38.08000183105469
2008-06-03,37.040000915527344
