Dates,SNA
2018-06-20,160.4199981689453
2018-06-21,160.11000061035156
2018-06-25,160.72000122070312
2018-06-22,159.9199981689453
2018-06-26,161.58999633789062
2018-06-27,162.72999572753906
2018-06-28,162.22999572753906
2018-06-29,164.55999755859375
2018-07-02,161.3000030517578
2018-07-03,161.6199951171875
2018-07-05,164.07000732421875
2018-07-16,163.82000732421875
2018-09-18,166.0399932861328
2019-01-24,166.5
2019-09-05,165.42999267578125
2018-11-21,164.63999938964844
2020-01-13,166.13999938964844
2020-04-01,165.64999389648438
2020-06-19,162.58999633789062
2019-10-29,160.58999633789062
2020-01-16,173.52000427246094
2020-06-22,175.05999755859375
2018-10-03,174.35000610351562
2018-07-31,170.52000427246094
2019-03-12,168.36000061035156
2019-02-08,170.5399932861328
2019-01-07,169.5399932861328
2018-12-06,169.72999572753906
2019-08-19,170.5800018310547
2019-07-18,169.41000366210938
2019-05-15,168.22000122070312
2019-09-20,170.3300018310547
2019-11-01,169.47999572753906
2020-04-07,170.72000122070312
2020-06-25,171.02000427246094
2020-06-16,172.2899932861328
2019-11-04,172.11000061035156
2020-01-22,171.35000610351562
2019-11-07,172.77000427246094
2020-04-13,172.5500030517578
2019-07-01,174.1199951171875
2019-05-30,176.02999877929688
2018-08-15,177.8800048828125
2018-10-18,180.5399932861328
2019-03-27,180.02000427246094
2019-01-22,177.55999755859375
2018-12-21,176.9199981689453
2019-09-03,178.3000030517578
2018-11-19,178.36000061035156
2019-08-02,179.5
2020-01-28,179.44000244140625
2020-04-16,178.3000030517578
2019-11-13,178.22999572753906
2020-01-31,181.05999755859375
2018-12-04,182.25
2018-11-02,181.8300018310547
2019-07-16,184.66000366210938
2018-08-30,186.11000061035156
2018-10-01,187.07000732421875
2019-06-14,187.8300018310547
2019-05-13,187.36000061035156
2019-04-11,187.5500030517578
2019-02-06,187.8300018310547
2019-09-18,188.16000366210938
2020-02-03,188.58999633789062
2020-04-22,189.4600067138672
2019-11-19,188.66000366210938
2020-02-06,187.05999755859375
2019-11-22,185.3699951171875
2019-03-25,185.47000122070312
2019-02-21,184.75
2018-12-19,185.47000122070312
2018-07-12,185.63999938964844
2018-09-14,187.72999572753906
2018-08-13,184.1300048828125
2018-10-16,181.47000122070312
2019-07-31,180.4600067138672
2019-05-28,179.97999572753906
2019-04-26,177.32000732421875
2020-04-28,172.08999633789062
2019-11-25,170.25999450683594
2020-02-12,170.39999389648438
2020-05-01,172.13999938964844
2020-05-04,172.47000122070312
2019-06-12,159.38999938964844
2019-04-09,153.11000061035156
2019-03-08,153.25
2019-02-04,149.5399932861328
2018-07-27,150.72999572753906
2018-08-28,150.64999389648438
2019-01-03,149.97999572753906
2019-08-15,151.3000030517578
2018-10-31,152.08999633789062
2019-09-16,155.2100067138672
2020-02-18,155.91000366210938
2020-05-07,159.02000427246094
2018-08-17,158.4600067138672
2019-12-04,158.75999450683594
2020-02-21,161.99000549316406
2018-12-17,161.97000122070312
2019-08-30,162.14999389648438
2018-11-15,161.69000244140625
2019-07-29,161.94000244140625
2019-06-27,162.72000122070312
2019-04-24,163.24000549316406
2018-07-10,165.52999877929688
2018-09-12,165.75999450683594
2019-02-19,165.27999877929688
2019-01-18,162.75999450683594
2020-02-24,162.4199981689453
2020-05-13,162.97999572753906
2019-12-10,160.94000244140625
2020-02-27,164.47000122070312
2019-12-13,165.39999389648438
2020-05-19,166.4600067138672
2019-03-06,169.3000030517578
2018-11-30,164.8300018310547
2019-08-13,155.97999572753906
2019-07-12,157.5
2019-06-10,151.0
2019-05-09,151.82000732421875
2018-07-25,150.82000732421875
2018-09-27,151.1300048828125
2018-10-29,150.52999877929688
2019-10-16,147.86000061035156
2019-12-16,148.52000427246094
2020-03-04,149.0500030517578
2020-05-22,143.66000366210938
2019-10-01,142.30999755859375
2019-12-19,138.5500030517578
2018-09-10,141.82000732421875
2019-05-24,144.02000427246094
2018-08-09,146.47999572753906
2019-04-22,146.44000244140625
2019-03-21,147.6999969482422
2019-01-16,148.39999389648438
2019-08-28,151.8300018310547
2018-11-13,154.02999877929688
2018-10-12,155.39999389648438
2019-06-25,158.50999450683594
2020-03-10,160.19000244140625
2020-05-28,161.27999877929688
2019-10-07,163.77999877929688
2020-03-13,163.02999877929688
2019-10-10,163.16000366210938
2020-03-16,167.3699951171875
2020-06-03,168.91000366210938
2018-11-28,165.25999450683594
2018-09-25,164.22999572753906
2018-07-23,164.6699981689453
2018-08-24,165.0
2019-07-10,163.69000244140625
2019-05-07,164.05999755859375
2019-04-05,164.6699981689453
2019-03-04,166.14999389648438
2019-01-31,166.75999450683594
2019-09-12,166.67999267578125
2019-12-31,166.5500030517578
2020-03-19,167.22000122070312
2020-01-03,155.8000030517578
2020-06-09,154.47999572753906
2019-02-15,155.41000366210938
2019-01-14,157.02000427246094
2018-07-06,156.50999450683594
2018-08-07,157.22000122070312
2018-10-10,157.82000732421875
2018-12-13,160.30999755859375
2019-08-26,160.16000366210938
2019-07-25,161.30999755859375
2019-05-22,162.11000061035156
2019-03-19,162.61000061035156
2020-01-06,161.89999389648438
2020-03-25,163.0
2020-06-12,162.83999633789062
2019-10-22,161.4199981689453
2020-01-09,162.14999389648438
2020-06-15,161.55999755859375
2019-10-25,162.16000366210938
2020-03-31,160.75
2020-06-18,159.85000610351562
2019-04-03,159.99000549316406
2018-08-22,161.0500030517578
2018-10-25,160.99000549316406
2019-01-29,159.2100067138672
2018-12-28,157.33999633789062
2018-11-26,159.25
2019-08-09,160.60000610351562
2019-07-08,158.25
2019-06-06,157.35000610351562
2019-09-10,155.86000061035156
2020-01-15,152.35000610351562
2020-04-03,153.5500030517578
2019-10-31,154.47999572753906
2020-04-06,155.72999572753906
2020-06-24,156.92999267578125
2018-11-09,160.02999877929688
2019-07-23,159.42999267578125
2019-06-21,160.41000366210938
2019-05-20,162.1300048828125
2019-04-18,162.3300018310547
2018-09-06,160.85000610351562
2018-10-08,158.99000549316406
2019-02-13,155.75
2018-12-11,156.77000427246094
2019-09-25,157.42999267578125
2020-01-21,157.36000061035156
2020-04-09,157.8000030517578
2019-11-06,158.24000549316406
2020-01-24,174.0
2020-01-27,168.86000061035156
2020-04-15,171.74000549316406
2018-12-26,172.58999633789062
2019-08-07,169.19000244140625
2019-06-04,169.9600067138672
2018-09-21,171.67999267578125
2018-07-19,169.4600067138672
2018-08-20,168.75999450683594
2018-10-23,170.05999755859375
2019-05-03,172.42999267578125
2019-04-01,171.1300048828125
2019-02-28,169.5800018310547
2019-11-12,169.19000244140625
2020-01-30,168.10000610351562
2019-11-15,168.7899932861328
2020-04-21,165.25
2019-04-16,163.72000122070312
2019-03-15,163.99000549316406
2019-02-11,166.50999450683594
2019-01-10,165.80999755859375
2019-08-22,161.55999755859375
2018-11-07,160.14999389648438
2018-08-03,159.63999938964844
2018-09-04,157.9199981689453
2019-06-19,158.85000610351562
2019-09-23,159.0800018310547
2019-11-18,157.0
2020-02-05,159.00999450683594
2020-04-24,157.07000732421875
2019-03-29,156.82000732421875
2019-11-21,160.0399932861328
2020-04-27,161.72999572753906
2020-02-11,162.66000366210938
2020-04-30,163.9199981689453
2019-05-01,165.13999938964844
2019-02-26,165.3000030517578
2019-01-25,163.0399932861328
2018-12-24,165.52000427246094
2019-09-06,164.8000030517578
2018-07-17,165.2899932861328
2018-09-19,167.11000061035156
2019-08-05,166.6699981689453
2019-10-08,168.19000244140625
2019-12-11,167.25
2019-11-27,163.86000061035156
2020-02-14,164.08999633789062
2020-05-06,165.0399932861328
2019-01-08,164.36000061035156
2018-12-07,166.0800018310547
2019-08-20,166.8699951171875
2018-11-05,166.27999877929688
2019-07-19,164.22000122070312
2018-10-04,162.27999877929688
2019-06-17,161.49000549316406
2019-05-16,158.83999633789062
2018-08-01,158.25
2019-03-13,156.67999267578125
2019-12-03,160.58999633789062
2020-02-20,159.92999267578125
2019-12-06,160.60000610351562
2020-05-12,160.16000366210938
2019-12-09,157.0800018310547
2020-02-26,153.1199951171875
2020-05-15,151.17999267578125
2019-03-28,154.9199981689453
2018-09-17,156.14999389648438
2018-08-16,155.0399932861328
2018-10-19,155.4499969482422
2019-04-29,155.3300018310547
2019-01-23,155.80999755859375
2019-09-04,156.0800018310547
2018-11-20,153.75999450683594
2019-07-02,150.4199981689453
2019-05-31,148.05999755859375
2019-12-12,151.72999572753906
2020-05-18,152.2899932861328
2019-09-27,155.0399932861328
2020-03-03,154.89999389648438
2020-05-21,153.1300048828125
2019-05-14,153.91000366210938
2018-08-31,149.50999450683594
2018-07-30,146.69000244140625
2018-10-02,148.0
2019-04-12,149.72999572753906
2019-03-11,149.24000549316406
2019-02-07,149.25
2019-07-17,150.5399932861328
2019-09-19,149.38999938964844
2019-10-21,147.02999877929688
2019-12-18,147.27999877929688
2020-03-06,146.5399932861328
2019-10-03,149.44000244140625
2020-03-09,150.4600067138672
2020-05-27,148.25999450683594
2019-12-24,149.5
2020-03-12,152.77999877929688
2018-12-20,153.07000732421875
2019-08-01,153.5
2018-08-14,158.02000427246094
2018-07-13,161.58999633789062
2018-10-17,163.4499969482422
2019-05-29,164.6699981689453
2019-03-26,162.75999450683594
2019-02-22,161.50999450683594
2019-10-04,157.25999450683594
2019-11-05,157.13999938964844
2019-12-27,156.99000549316406
2020-06-02,156.5800018310547
2019-12-30,156.02999877929688
2020-03-18,156.10000610351562
2020-06-05,156.27999877929688
2019-07-15,156.63999938964844
2018-12-03,157.60000610351562
2019-06-13,159.6699981689453
2019-01-04,154.82000732421875
2018-08-29,152.91000366210938
2019-02-05,155.55999755859375
2018-11-01,155.5
2019-08-16,153.66000366210938
2019-04-10,153.44000244140625
2019-09-17,153.86000061035156
2019-10-15,159.52000427246094
2020-01-02,158.0
2020-06-08,159.5
2019-10-18,160.1699981689453
2020-03-24,162.39999389648438
2020-06-11,158.00999450683594
2020-01-08,161.0
2019-04-25,163.5
2019-07-30,165.0800018310547
2019-02-20,166.07000732421875
2018-07-11,167.49000549316406
2018-09-13,168.0
2018-10-15,167.1999969482422
2019-06-28,165.33999633789062
2018-12-18,164.88999938964844
2018-11-16,166.8699951171875
2019-10-02,168.92999267578125
2020-03-27,168.8699951171875
2020-01-10,167.44000244140625
2019-10-24,168.4199981689453
2020-03-30,167.97999572753906
2020-06-17,167.97000122070312
2020-01-14,169.47999572753906
2020-04-02,168.55999755859375
2019-01-02,165.25
2019-08-14,165.4199981689453
2018-10-30,164.0
2019-06-11,161.9499969482422
2019-05-10,161.4499969482422
2019-04-08,159.77000427246094
2018-08-27,159.3699951171875
2018-07-26,163.52000427246094
2018-09-28,163.22999572753906
2019-03-07,162.9199981689453
2019-10-30,161.91000366210938
2020-01-17,161.4499969482422
2020-06-23,156.72000122070312
2020-04-08,159.99000549316406
2020-06-26,162.27000427246094
2019-03-22,165.02000427246094
2019-01-17,165.80999755859375
2019-08-29,166.61000061035156
2018-11-14,168.0500030517578
2019-06-26,170.8000030517578
2018-09-11,171.5800018310547
2018-07-09,172.42999267578125
2018-08-10,172.61000061035156
2019-04-23,172.32000732421875
2019-09-30,171.41000366210938
2020-01-23,170.1300048828125
2019-11-08,170.36000061035156
2020-04-14,169.6300048828125
2019-11-11,169.82000732421875
2020-01-29,170.5
2020-04-17,169.60000610351562
2018-07-24,169.75
2018-09-26,170.85000610351562
2019-05-08,167.3699951171875
2019-03-05,166.4499969482422
2019-02-01,165.6300048828125
2018-12-31,167.35000610351562
2018-11-29,167.47999572753906
2019-08-12,167.2100067138672
2019-07-11,167.50999450683594
2019-09-13,169.64999389648438
2019-11-14,168.52999877929688
2020-04-20,169.57000732421875
2020-02-04,171.64999389648438
2020-04-23,169.99000549316406
2018-12-14,169.58999633789062
2019-08-27,168.6199951171875
2018-08-08,168.8800048828125
2018-10-11,164.47999572753906
2018-11-12,166.19000244140625
2019-07-26,166.0
2019-06-24,164.89999389648438
2019-05-23,163.4600067138672
2019-03-20,162.5500030517578
2019-01-15,165.27999877929688
2019-11-20,165.1300048828125
2020-02-07,165.58999633789062
2020-02-10,158.4499969482422
2020-04-29,156.24000549316406
2019-11-26,157.13999938964844
2020-02-13,157.33999633789062
2019-01-30,157.27999877929688
2018-08-23,156.30999755859375
2018-09-24,157.6199951171875
2018-11-27,158.6300048828125
2018-10-26,160.00999450683594
2019-07-09,160.3300018310547
2019-06-07,159.85000610351562
2019-05-06,159.3300018310547
2019-04-04,155.33999633789062
2019-09-11,151.50999450683594
2019-11-29,145.9600067138672
2020-05-05,148.7100067138672
2019-12-02,151.0399932861328
2020-02-19,150.0500030517578
2020-05-08,147.69000244140625
2019-05-21,142.05999755859375
2019-03-18,137.57000732421875
2018-09-07,140.5399932861328
2018-08-06,136.94000244140625
2018-10-09,127.41000366210938
2019-02-14,126.97000122070312
2018-12-12,121.0999984741211
2019-07-24,125.51000213623047
2019-09-26,119.68000030517578
2019-10-28,113.7699966430664
2019-12-05,109.33999633789062
2020-05-11,99.55000305175781
2019-07-03,107.33000183105469
2020-02-25,113.68000030517578
2020-05-14,114.05000305175781
2020-02-28,110.37999725341797
2019-08-08,113.12000274658203
2019-06-05,113.97000122070312
2018-07-20,107.75
2018-08-21,105.4000015258789
2018-10-24,101.43000030517578
2019-04-02,107.33999633789062
2019-03-01,116.68000030517578
2019-01-28,117.18000030517578
2018-12-27,124.43000030517578
2019-09-09,122.55999755859375
2020-03-02,119.5999984741211
2020-05-20,113.0199966430664
2019-12-17,111.33999633789062
2020-03-05,119.0999984741211
2019-02-12,116.63999938964844
2019-01-11,113.80000305175781
2018-12-10,114.20999908447266
2019-08-23,117.33000183105469
2018-11-08,117.43000030517578
2019-07-22,125.5199966430664
2019-06-20,133.0500030517578
2018-09-05,136.55999755859375
2019-04-17,133.58999633789062
2019-09-24,129.4499969482422
2019-12-20,122.52999877929688
2020-05-26,124.70999908447266
2019-04-30,122.81999969482422
2019-12-23,123.94999694824219
2020-03-11,127.80999755859375
2020-05-29,126.79000091552734
2019-12-26,125.93000030517578
2020-06-01,122.77999877929688
2019-05-02,124.01000213623047
2019-02-27,125.5199966430664
2018-11-23,135.1699981689453
2019-08-06,137.1199951171875
2018-07-18,136.6699981689453
2018-09-20,135.14999389648438
2018-10-22,133.64999389648438
2019-07-05,138.27000427246094
2019-06-03,142.0
2019-10-09,138.2100067138672
2019-10-11,132.52000427246094
2020-03-17,132.74000549316406
2020-06-04,135.07000732421875
2019-10-14,141.39999389648438
2020-03-20,143.22000122070312
2018-11-06,154.1699981689453
2019-06-18,156.9499969482422
2019-05-17,153.0800018310547
2019-04-15,150.6199951171875
2019-03-14,139.27999877929688
2019-01-09,139.22999572753906
2018-08-02,136.52999877929688
2018-10-05,141.66000366210938
2019-08-21,138.4600067138672
2019-10-17,136.14999389648438
2020-03-23,138.50999450683594
2020-06-10,135.77999877929688
2019-02-25,138.38999938964844
2020-01-07,135.2100067138672
2020-03-26,131.9199981689453
2019-10-23,133.86000061035156
